post_number,subject,username,date
7177,BOOOOOOOOOOOOOOOOOOOOOM!!!,OTC Knight,2017-05-23
7178,just starting ba. 002s coming,humbleboss,2017-05-23
7179,Huge run coming here folks. All aboard!!!!,BERKSHIRE AGENT ,2017-05-23
7180,Looks like it was the right call!Congrats fella!Take,KingMidasAu,2017-05-23
7181,Consolidating for the next surge to break .001,humbleboss,2017-05-23
7182,haha!!! very true my friend!!!,CHIEFS-TECH-ANALYSIS,2017-05-23
7183,XTRN SHARES GOING FAST FOLKS. !!! WE HAVE,Hey Ray,2017-05-23
7184,.0006's  going going gone!!!!  XTRN,stampede,2017-05-23
7185,7s are very thin,Mistr Tommy,2017-05-23
7186,XTRN 0007 here we go!!!!,BERKSHIRE AGENT ,2017-05-23
7187,https://www.reviewjournal.com/traffic/arrival-of-las-vegas-raiders-breathes-new,AVinci,2017-05-23
7188,.0007s thin and starting,humbleboss,2017-05-23
7189,X TRAIN [________}>>>>>>>!!  CH00-CH000000,[SMART MONEY] ,2017-05-23
7190,"Here with yah bud, bids are growing nicely",BullishPanda,2017-05-23
7191,Poor saps got their shares stolen at 0003-0004 lmaoo,JsTrades,2017-05-23
7192,LET'S SEE 3B TODAY,zeekhoe,2017-05-23
7193,XTRN..GEARIN INTO THE DOUBLE ZEROS..PENNIES COMIN!!~,SPARK,2017-05-23
7194,.0007's up and thin,MOMO,2017-05-23
7195,Hi MOMO whats the buzz about here?,MisterBet,2017-05-23
7196,Thanks man. Let's see what happens,jmorexxnet,2017-05-23
7197,20 million buyout! TRAIN being built from VEGAS,humbleboss,2017-05-23
7198,MONSTER MOVE COMING MY FRIEND,CHIEFS-TECH-ANALYSIS,2017-05-23
7199,News sounds good!,WiseTrader,2017-05-23
7200,"X Rail Entertainment, Inc. (OTC Pink: XREE) Makes",Mistr Tommy,2017-05-23
7201,.0007s falling booooom,humbleboss,2017-05-23
7202,"20 MILLION BUYOUT NEWS X Rail Entertainment, Inc.",Mistr Tommy,2017-05-23
7203,She's ripping through the big blocks and people,BullishPanda,2017-05-23
7204,0007 getting creamed here. More folks catching on,BERKSHIRE AGENT ,2017-05-23
7205,0008s up. This is Marching to 001,jmorexxnet,2017-05-23
7206,.0008's up and super thin,MOMO,2017-05-23
7207,This mega news will send us flying to,OTC Knight,2017-05-23
7208,Wow...finally found a good one !  ,seafoodguy,2017-05-23
7209,XTRN  running out of shares to sell!!!!,stampede,2017-05-23
7210,".002 COMING TODAY ME THINKS BERK, TOMORROW WILL",CHIEFS-TECH-ANALYSIS,2017-05-23
7211,HUGE investments being made due to the RAIDERS,humbleboss,2017-05-23
7212,XTRN out. tnk u bb,MGL_Trader,2017-05-23
7213,100% agree with you CHIEFS!,BERKSHIRE AGENT ,2017-05-23
7214,CHIEF EPIC OPPORTUNITY HERE !!! XTRN.. BUY BUY,Hey Ray,2017-05-23
7215,"EVEN THO I HATE THE RAIDERS, I AM",CHIEFS-TECH-ANALYSIS,2017-05-23
7216,Thanks. LOOKING GOOD HERE,MisterBet,2017-05-23
7217,XTRN..she has legs!!~,SPARK,2017-05-23
7218,8S ARE FALLING,Mistr Tommy,2017-05-23
7219,XTRN 0008 hits coming in!!!!!,BERKSHIRE AGENT ,2017-05-23
7220,"XREE the offering Company has only $148,693",WiseTrader,2017-05-23
7221,XTRN BUYOUT - REAL DEAL$$$$$$ LINK: https://www.otcmarkets.com/stock/XREE/new,guidelines,2017-05-23
7222,NICE 8.5M SLAP @ .0008!!,[SMART MONEY] ,2017-05-23
7223,XTRN MASSIVE DEAL FOLKS!! ,Hey Ray,2017-05-23
7224,Have to enter this:),zsweet1,2017-05-23
7225,<DELETED>,<DELETED>,2017-05-23
7226,XTRN CHART IS ENGAGED. FIRST LEG FOLKS,Hey Ray,2017-05-23
7227,XTRN lets break those 0008s folks!!!!,BERKSHIRE AGENT ,2017-05-23
7228,"All out of shares, good luck to everyone.",Daytrader765,2017-05-23
7229,XTRN 0008 and here is 1 million ask slap!,BERKSHIRE AGENT ,2017-05-23
7230,.0008's slammin and fallin,MOMO,2017-05-23
7231,"bout to break into dubs here, momo!",TRADE-O-PUSS,2017-05-23
7232,Lookin for .005,zsweet1,2017-05-23
7233,XTRN huge buys keep coming in MOMO. Just,BERKSHIRE AGENT ,2017-05-23
7234,We all would take a doubie just about,BullishPanda,2017-05-23
7235,Trips are a gift here!,humbleboss,2017-05-23
7236,This is even not started. Going to 0.01,MVIR,2017-05-23
7237,Let's kill this big block,humbleboss,2017-05-23
7238,XTRN huge slaps!!!!,BERKSHIRE AGENT ,2017-05-23
7239,.0007s falling HUGE hits,humbleboss,2017-05-23
7240,Classic loading technique,JsTrades,2017-05-23
7241,Adding .0006s idiot with big block cause some whacks,humbleboss,2017-05-23
7242,CLOWNS FELL FOR LOADING SCHEME,CHIEFS-TECH-ANALYSIS,2017-05-23
7243,Haha hope no one here got spooked. Now,BERKSHIRE AGENT ,2017-05-23
7244,20 milly buyout news - wow!!!,OTC Knight,2017-05-23
7245,XTRN WILL BE OUT OF THE TRIPS IN,Hey Ray,2017-05-23
7246,Are they buying share back allready,stevensander,2017-05-23
7247,Weeee gonna be a fun one should run,JsTrades,2017-05-23
7248,Everyone get to the choppa we headed for coppa,humbleboss,2017-05-23
7249,"Ok,now it has my attention.Disregard what I said",Rodney213,2017-05-23
7250,This mega news can easily send us to,OTC Knight,2017-05-23
7251,.005+++ By Friday,CHIEFS-TECH-ANALYSIS,2017-05-23
7252,.0007s falling,humbleboss,2017-05-23
7253,.0008s up and there's nothing there lol,humbleboss,2017-05-23
7254,Looks like the 40 mil. block is gone....,seafoodguy,2017-05-23
7255,Wow .0050++ by FRIDAY would be awesome CHIEFS!!!!,BERKSHIRE AGENT ,2017-05-23
7256,Over 1 billion buys today WOW!,sharky,2017-05-23
7257,Agree bid whacked and out now we move up,humbleboss,2017-05-23
7258,Reminds me of early BV*K MM*X run,JsTrades,2017-05-23
7259,That was fake to scare peeps into selling.,OTC Knight,2017-05-23
7260,Hi :-),alchemytrader,2017-05-23
7261,All aboard... XTRN train heading to penny land,OTC Knight,2017-05-23
7262,Buying all the way up this is a,JNOLES07,2017-05-23
7263,Huge news,IAmTHEGHOST,2017-05-23
7264,Well that didnt work. ,alchemytrader,2017-05-23
7265,2 tick sellers be gone! Poof! Then we,guidelines,2017-05-23
7266,Yep - sellers now chasers.,OTC Knight,2017-05-23
7267,Holding all here!,humbleboss,2017-05-23
7268,Flippers sold to buy their happy meal for,OTC Knight,2017-05-23
7269,grabbed a few milli for the ride ...,kclark55,2017-05-23
7270,20 million for this company is freakin HUGE.,alchemytrader,2017-05-23
7271,No question where this is going. Zip code changer,JsTrades,2017-05-23
7272,Good to see you here OTC KNIGHT!,BERKSHIRE AGENT ,2017-05-23
7273,$XTRN To Serve Steak n Lobster  Nice,LionsPride,2017-05-23
7274,Holy dilution,smyork,2017-05-23
7275,I sold this for .0001 yesterday. FML,SlapDatAsk777,2017-05-23
7276,Thanks BA. Can't pass up a mega runner,OTC Knight,2017-05-23
7277,Awesome news here,Rainer,2017-05-23
7278,HERE WE GO BERKSHIRE!! ,Hey Ray,2017-05-23
7279,anyone have an inkling what xree plans to,nevada gambler,2017-05-23
7280,Yep. 20 milly buyout. Huge!!!,OTC Knight,2017-05-23
7281,20 MILLION ,Hey Ray,2017-05-23
7282,"Consolidating during lunch, very healthy",humbleboss,2017-05-23
7283,.0008 break and .001s will come fast,humbleboss,2017-05-23
7284,XTRN..consolidating through the flippers..then next leg!!~,SPARK,2017-05-23
7285,"Folks this will test .002 today, tomorrow who",CHIEFS-TECH-ANALYSIS,2017-05-23
7286,yeah I had a trade till canx at,nevada gambler,2017-05-23
7287,Agree CHIEFS reminds me of some other tickers,BERKSHIRE AGENT ,2017-05-23
7288,BAM! .0008s coming....0008s going...  ,guidelines,2017-05-23
7289,001 break coming kiddos,JsTrades,2017-05-23
7290,2 billion by EOD?,jmorexxnet,2017-05-23
7291,Yup. They company will respond and if they,alchemytrader,2017-05-23
7292,Agreed TRIPS are about to be history,Hey Ray,2017-05-23
7293,Looks like .0008 will be HOD,Pennies_Envy,2017-05-23
7294,Getting thinner each churn,JsTrades,2017-05-23
7295,"Lol it's lunch time, we will be in",humbleboss,2017-05-23
7296,.0008s starting,humbleboss,2017-05-23
7297,So strong!!!! 7s getting eaten up every time!!!,ApexTrend,2017-05-23
7298,<DELETED>,<DELETED>,2017-05-23
7299,.0008 break sends us bigly folks,CHIEFS-TECH-ANALYSIS,2017-05-23
7300,XTRN 0008 getting hit!,BERKSHIRE AGENT ,2017-05-23
7301,You think grabbing a bite to eat is,Pennies_Envy,2017-05-23
7302,"Churning near hod for a while now, explosion coming",CHIEFS-TECH-ANALYSIS,2017-05-23
7303,<DELETED>,<DELETED>,2017-05-23
7304,"Hmmm, it doesn't appear that the acquirer can",davidsson10,2017-05-23
7305,Volume always slows during lunch. XTRN has the,humbleboss,2017-05-23
7306,Should close around .0004-.0005,Pennies_Envy,2017-05-23
7307,Zzzzzzzzzzzz,smyork,2017-05-23
7308,Clowns selling are being fpoles into selling. Notice,CHIEFS-TECH-ANALYSIS,2017-05-23
7309,All you sellers just got played lmao,CHIEFS-TECH-ANALYSIS,2017-05-23
7310,XTRN wait until the masses find out!,BERKSHIRE AGENT ,2017-05-23
7311,Lunchtime dip. 7s gonna get gobbled up!!!,OTC Knight,2017-05-23
7312,Some like hotdogs and hamburgers,osu78OnFire,2017-05-23
7313,001 or higher close IMO.,OTC Knight,2017-05-23
7314,I'll take some crabs with my lobster. Go XTRN.,OTC Knight,2017-05-23
7315,YUP! Adding,MoneyWorksForMe,2017-05-23
7316,Grabbed more here. Thanks for the cheapies.,OTC Knight,2017-05-23
7317,Added 0.0006sAlso holding 3s and 4sGhosT,GhosTraderX,2017-05-23
7318,Those working today have not even seen the,OTC Knight,2017-05-23
7319,Picked up a starter here. Hopefully gets some,JEM165,2017-05-23
7320,7s going - here we go!!!,OTC Knight,2017-05-23
7321,Doubt it. Support is at 0006.,jmorexxnet,2017-05-23
7322,$XREE shares are trading at $3.90,Rodney213,2017-05-23
7323,XTRN - Saw it in my news scanner,Mondragon,2017-05-23
7324,"okFilet, crabs and lobster and a couple of",osu78OnFire,2017-05-23
7325,Scanners screaming XTRN!!!,OTC Knight,2017-05-23
7326,You missed dessert. I'll take Tiramisu. LOL.,OTC Knight,2017-05-23
7327,needs to hold here,koolmc,2017-05-23
7328,<DELETED>,<DELETED>,2017-05-23
7329,better grab the gift 6s & 7s now,guidelines,2017-05-23
7330,XREE must be paying the 20 million to,ksbigger,2017-05-23
7331,What would give you any indication that this,JsTrades,2017-05-23
7332,what scanners do you use,pagosa,2017-05-23
7333,All those 6 sellers shares went into stronger,CHIEFS-TECH-ANALYSIS,2017-05-23
7334,Let the weak trip hands out and we,CHIEFS-TECH-ANALYSIS,2017-05-23
7335,"Yep, this one has topped out at .0008",Pennies_Envy,2017-05-23
7336,Lunch time almost over. Get ready!!!,OTC Knight,2017-05-23
7337,XTRN $20 MILLION DOLLAR BUYOUT NEWS comes out,cjstocksup,2017-05-23
7338,Nice post just stickied,humbleboss,2017-05-23
7339,Yep. This is monster news!!!,OTC Knight,2017-05-23
7340,Glad to have you on board CJ. This,OTC Knight,2017-05-23
7341,0.011 per share? Wow!!!,OTC Knight,2017-05-23
7342,7s Getting Slapped!!! XTRN,Hey Ray,2017-05-23
7343,Here we gooo,JsTrades,2017-05-23
7344,BUCKLE UP FOLKS,CHIEFS-TECH-ANALYSIS,2017-05-23
7345,.0007s slappage has commenced!!!,Rodney213,2017-05-23
7346,grabbed that 3 mill for my stash,cuda68,2017-05-23
7347,Not fake. Did mega DD last September before,mean weimeraner ,2017-05-23
7348,Folks going to be wishing they had bought,CHIEFS-TECH-ANALYSIS,2017-05-23
7349,Lol this can't even break 0008,Pennies_Envy,2017-05-23
7350,She's breathing right now.Watch for second wind going,alchemytrader,2017-05-23
7351,Everybody wants them 6s and 7s.  People,BullishPanda,2017-05-23
7352,Only up 250% today,mikar,2017-05-23
7353,".0012ish close today, .002+++ tomorrow with ease",CHIEFS-TECH-ANALYSIS,2017-05-23
7354,.001 coming soon .0015-.002 during power hour,humbleboss,2017-05-23
7355,??? 7s are easy to get since there,Pennies_Envy,2017-05-23
7356,0008? It's gonna be 008 in a few sessions,JsTrades,2017-05-23
7357,Why would XREE pay 20 million for XTRN,ksbigger,2017-05-23
7358,<DELETED>,<DELETED>,2017-05-23
7359,.001s soon .002 by eod chief,humbleboss,2017-05-23
7360,You just did... ;-),Pennies_Envy,2017-05-23
7361,.002 TODAY POSSIBLE MY FRIEND,CHIEFS-TECH-ANALYSIS,2017-05-23
7362,Accumulation line is looking great as well!,BullishPanda,2017-05-23
7363,Great First Day Indeed BullishPanda!,MoneyWorksForMe,2017-05-23
7364,0.003's EOW going into weekend,MisterBet,2017-05-23
7365,.0008s up and thin lets bust em down,humbleboss,2017-05-23
7366,"grabbed some 0004s this morning, wish I waited",sdtrader77,2017-05-23
7367,8s are going!!,BullishPanda,2017-05-23
7368,.0008s falling lets go,humbleboss,2017-05-23
7369,Holy NOODLES someone slapped the heck out of,Rodney213,2017-05-23
7370,8going fast now,Oswal,2017-05-23
7371,No doubt see 001 today,mean weimeraner ,2017-05-23
7372,make that 300%!,osu78OnFire,2017-05-23
7373,Watch how thin we are after .0008,humbleboss,2017-05-23
7374,8's almost done,slimazn,2017-05-23
7375,XTRN could see .002's  to .003's during,cjstocksup,2017-05-23
7376,WHAT ABOUT THOSE 8S AGAIN???,CHIEFS-TECH-ANALYSIS,2017-05-23
7377,LOLDesert?  I was filled up on the,osu78OnFire,2017-05-23
7378,BOOOOOMMMMMMM,Oswal,2017-05-23
7379,9s are thin!! 00 break settin!,BullishPanda,2017-05-23
7380,"just called and confirmed the deal with xfree,",tomxyy,2017-05-23
7381,Agree cj. 002 test coming,humbleboss,2017-05-23
7382,"AGREE CJ, .005++ COMING QUICKER THAN I THOUGHT",CHIEFS-TECH-ANALYSIS,2017-05-23
7383,Here comes the 00s:),TradeUptrendz,2017-05-23
7384,XTRN booom 0009 wheeeeeeeeeeeeeeeeeee,BERKSHIRE AGENT ,2017-05-23
7385,Within the hour,mean weimeraner ,2017-05-23
7386,.001 breaking,MOMO,2017-05-23
7387,most of folks sold at 6s and 7s...lol,Nellsmith,2017-05-23
7388,wow wow wow,seafoodguy,2017-05-23
7389,Should see .002 soon,Pennies_Envy,2017-05-23
7390,monsterrrrrrrrrrrrrrrrrrrrrr,CHIEFS-TECH-ANALYSIS,2017-05-23
7391,"Nice, it's in company has a vegas number lol",Volcomstone619,2017-05-23
7392,Orca and Shamu spotted close by ...BOOM!!!! ,stockdawg44,2017-05-23
7393,Huge news with massive volume. Possible penny runner,sharky,2017-05-23
7394,hahah woohoo bought 3 milly 7's quickest gains,cuda68,2017-05-23
7395,It's going to be interesting how this plays out.,Volcomstone619,2017-05-23
7396,bought 4 million at 3..   ,seafoodguy,2017-05-23
7397,.005++ by Friday easily,CHIEFS-TECH-ANALYSIS,2017-05-23
7398,that would be awesome Chief!!!!!!!!!,cuda68,2017-05-23
7399,profit-takers thinking small..,sdtrader77,2017-05-23
7400,good for you man..keep hold that tight...,Nellsmith,2017-05-23
7401,001s about to fall!!!!,OTC Knight,2017-05-23
7402,loading walll,CHIEFS-TECH-ANALYSIS,2017-05-23
7403,Once XTRN is solid over .001 here soon,cjstocksup,2017-05-23
7404,What are they getting for 20 million? This,GmanCaddy,2017-05-23
7405,waiting for a few whales to take those,CHIEFS-TECH-ANALYSIS,2017-05-23
7406,nice!!! good luck lets get this past 001.,cuda68,2017-05-23
7407,001 break and 0015 easy!!!,OTC Knight,2017-05-23
7408,"lol who cares, as long as it goes up",zeekhoe,2017-05-23
7409,"Another loading wall at 001, watch him run",JsTrades,2017-05-23
7410,Make that money!,BullishPanda,2017-05-23
7411,Think outside the box.....!!  Railroads are the future....!!,budgetthis,2017-05-23
7412,"Load it, slap it, eat it, get it!",BullishPanda,2017-05-23
7413,POWER HOUR GOING TO BE INSANE,CHIEFS-TECH-ANALYSIS,2017-05-23
7414,XTRN...SHE MOVIN!~,SPARK,2017-05-23
7415,<DELETED>,<DELETED>,2017-05-23
7416,I agree. Once XTRN is solid above .001,cjstocksup,2017-05-23
7417,Tomorrow gonna be fun :),BERKSHIRE AGENT ,2017-05-23
7418,0012 or higher close!!!,OTC Knight,2017-05-23
7419,<DELETED>,<DELETED>,2017-05-23
7420,Agreed!,BullishPanda,2017-05-23
7421,That should be broken in the minutes ahead.,cjstocksup,2017-05-23
7422,"XTRN, GLAD I LOADED UP,LOADING ZONE.",al19,2017-05-23
7423,Oh yeah ;-) $XTRN,Backstabbed,2017-05-23
7424,sweet mother! penny land here we come!,stockman0360,2017-05-23
7425,"Holy Locomotive, Bullet Train after .001's",LionsPride,2017-05-23
7426,I love averaging up ;-) $XTRN $0.005+++ for,Backstabbed,2017-05-23
7427,just bought 3 million at 9!,stockman0360,2017-05-23
7428,"Grabbed a position here, gonna be fun!! $",skichic,2017-05-23
7429,Pleas read My last post on XTRN on,davidrt888,2017-05-23
7430,9s getting their butt kicked here.,OTC Knight,2017-05-23
7431,25 MIL JUST SLAPPED ON THE ASK LETS GO,JNOLES07,2017-05-23
7432,XTRN .025 buyout deal based on this DD:,cjstocksup,2017-05-23
7433,"Check out MM&X .0001-.05 on huge news, XTRN",sharky,2017-05-23
7434,<DELETED>,<DELETED>,2017-05-23
7435,1.7 billion volume!!!,sharky,2017-05-23
7436,Darn it...Scottradx won't let me touch this...was eyeing,lonetrader2000,2017-05-23
7437,That's the entire float... or is it?,Pennies_Envy,2017-05-23
7438,Here we go! 9x10 BOOOOOOOOOM!,Backstabbed,2017-05-23
7439,$XTRN Here comes the .001 break..,PennyMaster,2017-05-23
7440,AWESOME!!!!!!!!!! Go $XTRN WAY UNDERVALUED!,Backstabbed,2017-05-23
7441,E*Trade,davidsson10,2017-05-23
7442,this is going to break 10.,stockman0360,2017-05-23
7443,Hang tight holding all for. 001 break,humbleboss,2017-05-23
7444,Tomorrow going to be Xplosive!,Backstabbed,2017-05-23
7445,"double digits, here we go!",stockman0360,2017-05-23
7446,this time this buyout is different ! it,davidrt888,2017-05-23
7447,The fun has just begun :),stockman0360,2017-05-23
7448,001s about to go - get ready!!!,OTC Knight,2017-05-23
7449,On whale watch for .001 break,humbleboss,2017-05-23
7450,Major runner of the day. Sweet mother..,stockman0360,2017-05-23
7451,"$25,000 needed",Pennies_Envy,2017-05-23
7452,1 billion in dilution in 4 months.. not,S3lfMade,2017-05-23
7453,Shouldn't this stock be showing on the breakout,seafoodguy,2017-05-23
7454,1.5 billion in volume today. I don't think,stockman0360,2017-05-23
7455,<DELETED>,<DELETED>,2017-05-23
7456,.001s falling lets go,humbleboss,2017-05-23
7457,Not until tomorrow and Thursday it is a,cjstocksup,2017-05-23
7458,There's going to be a pullback in the morning,Volcomstone619,2017-05-23
7459,Ok ..thanks....,seafoodguy,2017-05-23
7460,Should move up the BOB today in the,Backstabbed,2017-05-23
7461,Wow that's massive dilution,Pennies_Envy,2017-05-23
7462,New trader but been holdingbxtrn for months,Tradeordye3000,2017-05-23
7463,"gotta be crazy to sell right now, overnight",stockman0360,2017-05-23
7464,Yeah it sucks bigtime,netbruh,2017-05-23
7465,"Xylan, are you watching this?????? Kabooooom",Kutthroat,2017-05-23
7466,Tired of Walking take the Xpress Train XTRN,The Rainmaker,2017-05-23
7467,001s up and ready to fall.,OTC Knight,2017-05-23
7468,Hell yeah! go XTRN! chugga chugga choo-choo!!!,stockman0360,2017-05-23
7469,"Agree otc, churning beautifully at .0009x.001",humbleboss,2017-05-23
7470,"Things looking great, congratulations !!Still think we see",Xylan,2017-05-23
7471,Need a few whales to smack those .001s,CHIEFS-TECH-ANALYSIS,2017-05-23
7472,5th digit hits on the edge of the,TRADE-O-PUSS,2017-05-23
7473,"POS, bloated OS diluting 1 billion every 4",HokieHead,2017-05-23
7474,.0008s is our new base/launch pad,CHIEFS-TECH-ANALYSIS,2017-05-23
7475,"HAAHAA! Buyout with Authorized Shares 10,000,000,000 a/o Aug",HokieHead,2017-05-23
7476,We are ready for 001 break. Flippers losing,OTC Knight,2017-05-23
7477,"You can count me in today at 9's,",Chartmaster,2017-05-23
7478,We will move up BOB this afternoon! Should,Backstabbed,2017-05-23
7479,OVER 1.7 BILLION VOLUMES. CRANKING UP THE 10,powerbattles,2017-05-23
7480,Nice churning here just like we did earlier,cjstocksup,2017-05-23
7481,uhh uhh bloated pos. This will never break,JsTrades,2017-05-23
7482,Buyouts are based on the OS and that,cjstocksup,2017-05-23
7483,Probably another 2 billion added to OS today.,HokieHead,2017-05-23
7484,Power hour in 30 minutes!!!,OTC Knight,2017-05-23
7485,Ya think? LMAO.,HokieHead,2017-05-23
7486,Lol .True that man.Idk why people just can't,Rodney213,2017-05-23
7487,well well patience really payoff here boys,eddycast09,2017-05-23
7488,sold some but still got a bunch $$$$XTRN,eddycast09,2017-05-23
7489,";) thank you ,HoKie .Nice to see you",Rodney213,2017-05-23
7490,Good to see you here Rainmaker.,OTC Knight,2017-05-23
7491,Ya baby! Let's do this!!!,Backstabbed,2017-05-23
7492,PREDICTION CAME TRUE!!!. Very happy here.,stuij,2017-05-23
7493,More and more traders coming in. XTRN gonna,OTC Knight,2017-05-23
7494,XTRN loading zone here at .0008 to .001,cjstocksup,2017-05-23
7495,"bulldoZZZed the 3's for a Triple ""Day Xpre$$$"".Gracie",~MulaGreen~,2017-05-23
7496,Will load .0005,Pennies_Envy,2017-05-23
7497,9s back up. This time we break 001,OTC Knight,2017-05-23
7498,Holding all my shares....  $$$ XTRN $$$,seafoodguy,2017-05-23
7499,my 9s are going to look real good,mymonies,2017-05-23
7500,1 Hour 20 minutes to get in before,CHIEFS-TECH-ANALYSIS,2017-05-23
7501,99% sure we break 001 today!!!,OTC Knight,2017-05-23
7502,"Keep the float locked up, gents!",mikar,2017-05-23
7503,XTRN:0.02/share buyout !i recorded the history :XTRN:500 showing,davidrt888,2017-05-23
7504,"Nice! ""XTRN:0.02/share buyout ! ",cjstocksup,2017-05-23
7505,"Power hour coming chief,.001 break is close",humbleboss,2017-05-23
7506,I'll take 0.015 at least :),OTC Knight,2017-05-23
7507,001 break and all hell will break loose!!,OTC Knight,2017-05-23
7508,Its coming my friend!!! These prices are going,CHIEFS-TECH-ANALYSIS,2017-05-23
7509,Just grabbed a millyLETS GO!!!,Chittalker,2017-05-23
7510,Folks this is going to gap and run,CHIEFS-TECH-ANALYSIS,2017-05-23
7511,"Even if we close right here @ .0009,",CHIEFS-TECH-ANALYSIS,2017-05-23
7512,Yup! Betting on it as well!!!,Backstabbed,2017-05-23
7513,I'm gonna push for a 001 or higher close.,OTC Knight,2017-05-23
7514,.001 break sends us to .0015 almost instantly imo,CHIEFS-TECH-ANALYSIS,2017-05-23
7515,looking forward to see some pennies. Good luck,Nellsmith,2017-05-23
7516,We already got there,Volcomstone619,2017-05-23
7517,Broke .001 couldn't hold it...,Pennies_Envy,2017-05-23
7518,Massive hits on 9s starting!!!,OTC Knight,2017-05-23
7519,"we got there, we didnt break it, huge difference",CHIEFS-TECH-ANALYSIS,2017-05-23
7520,Exactly. This time we are gonna break it IMO.,OTC Knight,2017-05-23
7521,"Crazylike the buys just keep a coming, Run",LionsPride,2017-05-23
7522,breaking it would be printing .0011ss,CHIEFS-TECH-ANALYSIS,2017-05-23
7523,Power hour lets go! .0009s falling big hits,humbleboss,2017-05-23
7524,"1 hour my friend, power hour folks",CHIEFS-TECH-ANALYSIS,2017-05-23
7525,Top 10 on most active boooom lots of,humbleboss,2017-05-23
7526,MONSTER .0009 SMACK,CHIEFS-TECH-ANALYSIS,2017-05-23
7527,Yep - huge 3 milly hit on 9s,OTC Knight,2017-05-23
7528,3.3 milly slap at .00009,humbleboss,2017-05-23
7529,Telling you folks are going to start loading,CHIEFS-TECH-ANALYSIS,2017-05-23
7530,More traders in now - this time we,OTC Knight,2017-05-23
7531,BREAK DOWN THOSE 9's!!!,Chittalker,2017-05-23
7532,9 on most active boards buzz is increasing,humbleboss,2017-05-23
7533,Nice!!! Gonna be #1 soon.,OTC Knight,2017-05-23
7534,XTRN is on the OTC highest volume board,cjstocksup,2017-05-23
7535,30 grand or so on the ask sends,CHIEFS-TECH-ANALYSIS,2017-05-23
7536,Agree otc just starting here,humbleboss,2017-05-23
7537,Explosion imminent but now if you have a brain,JNOLES07,2017-05-23
7538,"Agree, whales are lurking waiting to go in",humbleboss,2017-05-23
7539,.001++ brings new traders that don't trade trips,CHIEFS-TECH-ANALYSIS,2017-05-23
7540,Buy***,JNOLES07,2017-05-23
7541,bids building,CHIEFS-TECH-ANALYSIS,2017-05-23
7542,".001 break settin in soon, big eod rally coming",humbleboss,2017-05-23
7543,Strap up for the gap up,humbleboss,2017-05-23
7544,"here we go, lets break .001",slimazn,2017-05-23
7545,etrf @ .0011 waiting for the break,CHIEFS-TECH-ANALYSIS,2017-05-23
7546,about to get crazy me thinks,CHIEFS-TECH-ANALYSIS,2017-05-23
7547,Panic buying about to set in,humbleboss,2017-05-23
7548,"Like Grandpa USED TO SAY...NO TRAIN, NO GAIN...GOTTA",The Rainmaker,2017-05-23
7549,.001s look thin on level 2 we will,CHIEFS-TECH-ANALYSIS,2017-05-23
7550,XTRN 0009 almost gone lets go!!!,BERKSHIRE AGENT ,2017-05-23
7551,9's keep reloading.,Tankorswam,2017-05-23
7552,XTRN buyout PPS is at or above .02,cjstocksup,2017-05-23
7553,XTRN will be BUZZING all night!! That's fact!!,CHIEFS-TECH-ANALYSIS,2017-05-23
7554,Here we go. 001 break in the last,humbleboss,2017-05-23
7555,Do you think this stock can touch a,gotgoals,2017-05-23
7556,XTRN should get crazy thin above to .0015,cjstocksup,2017-05-23
7557,I wish the 9's were almost gone. They,Tankorswam,2017-05-23
7558,<DELETED>,<DELETED>,2017-05-23
7559,XTRN .025 buyout deal based on this DD: ,cjstocksup,2017-05-23
7560,Chart screaming breakout .001 break sends us to,CHIEFS-TECH-ANALYSIS,2017-05-23
7561,http://m.marketwired.com/press-release/x-rail-entertainment-inc-otc-pink-xree-ma,Winner76,2017-05-23
7562,XTRN Awesome news! Grabbing some more @ 9,Nickelback,2017-05-23
7563,XREE pps 3.90!!!!,Chittalker,2017-05-23
7564,Holding strong! $XTRN is going to explode!!!,Backstabbed,2017-05-23
7565,Sellers on 9s - beat it!!!,OTC Knight,2017-05-23
7566,9s flying out the door closing .001 or better,mymonies,2017-05-23
7567,.001 break gonna be a breeze! .0009s falling,humbleboss,2017-05-23
7568,Slapping 9's here .......XTRN,stockdawg44,2017-05-23
7569,9s getting slapped hard!!!,OTC Knight,2017-05-23
7570,Radars will be screaming XTRN tonight. Expect more,OTC Knight,2017-05-23
7571,"CHIEFS-TECH-ANALYSIS, here with XTRN...",stervc,2017-05-23
7572,XTRN #7 MOST ACTIVE BOOOOOOM,humbleboss,2017-05-23
7573,Sellers here are going to be chasing soon!,cjstocksup,2017-05-23
7574,Just hopped on.,Gallep,2017-05-23
7575,9s - you are going down!!!,OTC Knight,2017-05-23
7576,Get off the ask and it's boom time,humbleboss,2017-05-23
7577,"awesome stervc is here, soo many awesome people",slimazn,2017-05-23
7578,Yep. Tomorrow we will be trading in the,OTC Knight,2017-05-23
7579,Massive bid supports at .0007's will soon move,cjstocksup,2017-05-23
7580,.0007-.0008 close today. Hopefully we can gap in,Tankorswam,2017-05-23
7581,this is going to explode !!!! $XTRN,Backstabbed,2017-05-23
7582,So happy I got in at .0003 this,JNOLES07,2017-05-23
7583,mega lower trips going into the 8s and 9s,mymonies,2017-05-23
7584,Better get in cause we are gap and running,humbleboss,2017-05-23
7585,HUGE hits. 0009s falling,humbleboss,2017-05-23
