post_number,subject,username,date
106,Great spot for anyone interested next week.,NYC Trader,2010-06-25
107,haha call it like it is! Love the potential!,Bearcat1,2010-06-25
108,Great potential here! Lots of great PR and,jrkcricket,2010-06-25
109,AmbiCom provides mobile wireless products for all mobile,jrkcricket,2010-06-25
110,This stock is seriously undervalued in my opinion.,zhalox,2010-08-02
111,"they are waiting for the approval, see pr",peterus,2010-08-24
112,noted,Den,2010-08-25
113,ABHI - Weekly  ,Den,2010-08-25
114,ABHI - Daily  ,Den,2010-08-25
115,<DELETED>,<DELETED>,2010-08-25
116,News !  >>AmbiCom Receives Additional $1.2 Million,Carlito,2010-11-03
117,"http://www.ambicom.com/Low  OS  !!!As of June 11,",Carlito,2010-11-03
118,"This is great news, more contracts to come",NYC Trader,2010-11-03
119,"Excellent revenue news today, this should be a",seanmd,2010-11-03
120,Chart !!,Carlito,2010-11-03
121,"Got a couple of alerts on this one,",snowgator69,2010-11-03
122,AmbiCom was founded in 1997 in the heart,snowgator69,2010-11-03
123,ABHI is a leading designer and developer of,snowgator69,2010-11-03
124,A very BIG order here as per this,Townie,2010-11-03
125,ABHI delivers its medical device OEM modules to,snowgator69,2010-11-03
126,Share Structure per pink sheets,snowgator69,2010-11-03
127,Great news should be quick mover....,sgt947,2010-11-03
128,"Been watching this one for months, great PR",The_Champ ,2010-11-03
129,Looking like a bottom was in at .10,Townie,2010-11-03
130,Nice size order  a new $1.2 million,sgt947,2010-11-03
131,Top 4 Investment Highlights for ABHI,stevo51,2010-11-03
132,Below is an example of a recent acquisition,stevo51,2010-11-03
133,Product line,snowgator69,2010-11-03
134,46 MILLION SHARES OUTSTANDINGABHI could run up very,Flatrader88,2010-11-03
135,ABHI  has displayed that it has proven,snowgator69,2010-11-03
136,News!!!!! AmbiCom Receives Additional $1.2 Million Purchase Order,beacher,2010-11-03
137,ABHI  has displayed that it has proven,stevo51,2010-11-03
138,sweet upticks so far this morning folks...18 .195,stevo51,2010-11-03
139,".18 x.20,  Fasten  Your  seatbells !",Carlito,2010-11-03
140,sweet gapper now carlito nice to see that .20,stevo51,2010-11-03
141,.185 nice strong opening up 9%,Townie,2010-11-03
142,Moving up nicely......,snowgator69,2010-11-03
143,"AmbiCom, Inc. was founded in Santa Clara, California",beacher,2010-11-03
144,"Based on this news out today, we are",moneycoach,2010-11-03
145,MY MY look at all this volume,The_Champ ,2010-11-03
146,Gappin on high volume.,pennyjet,2010-11-03
147,"Wow, what a gem this one is turning",Pastor Phil,2010-11-03
148,Looking at this one at these levels:,EvilTweety,2010-11-03
149,"O/S looks good - volume so far 1,131,206",EvilTweety,2010-11-03
150,ABHI--ABHI has becoming more and more active by,geraldr,2010-11-03
151,Great volume already this morning IMO,beacher,2010-11-03
152,"RSI has been moving up very smoothly, a",NYC Trader,2010-11-03
153,Buying pressure at lower levels.,seanmd,2010-11-03
154,ABHI is having such nice morning,moneymaker168,2010-11-03
155,this one is hot hot hot - Im,sycoblonde,2010-11-03
156,Very nice news out today!!! This is huge,Polosptrl3,2010-11-03
157,WOW this one is ready to hit the,sycoblonde,2010-11-03
158,"Strong volume already, we could see a nice",Polosptrl3,2010-11-03
159,AmbiCom Receives Additional $1.2 Million Purchase Order From,moneymaker168,2010-11-03
160,"AmbiCom is headquartered in San Jose California, and",beacher,2010-11-03
161,"I agree, setting up for another bounce now",Polosptrl3,2010-11-03
162,I-box is completed now.  GLTA,snowgator69,2010-11-03
163,nice steady accumulation at that .18 mark..,stevo51,2010-11-03
164,Someone or the company is dumping blocks of,Matty Fresh,2010-11-03
165,Back to the .20's EOD,Flatrader88,2010-11-03
166,This was a penny prohphet promo >> he,Tops $ Bottoms,2010-11-03
167,LOOK at that accum/dist !!! almost every penny,Tops $ Bottoms,2010-11-03
168,"ABHISAN JOSE, CA--(Marketwire - 11/03/10) - AmbiCom Holdings,",Arizona Gold,2010-11-03
169,ABHIQuite a bounce up today. Looks like a,Arizona Gold,2010-11-03
170,good positive ending to the day :),beacher,2010-11-03
171,ABHI great volume! +4.71%,moneymaker168,2010-11-03
172,great volume here and nice increase today,spikerbrad,2010-11-03
173,"SAN JOSE, CA, Nov 03, 2010 (MARKETWIRE via",spikerbrad,2010-11-03
174,AmbiCom Receives Additional $1.2 Million Purchase Order From,DOC49431,2010-11-03
175,Great close today lets see what tomorrow brings!!!,DOC49431,2010-11-03
176,GM all.  Nice action here.  Hammer,Hammer1,2010-11-04
177,"Off to a slow start, possible dumpers??",Polosptrl3,2010-11-04
178,Nice to see this back in the green...,snowgator69,2010-11-05
179,No kidding. Isn't that what those companies are,brian941,2010-11-06
180,Said from a guy with integrity LOL >>,Tops $ Bottoms,2010-11-06
181,Thanks. I think. But since you showed your,brian941,2010-11-07
182,What stocks are you talking about ?? Man,Tops $ Bottoms,2010-11-07
183,I think its fair to say that this,docmts2,2010-11-08
184,Oh penny proghet is a scam >> I,Tops $ Bottoms,2010-11-08
185,up 46% and no posts? where is everybody.,renaissance1,2011-01-28
186,Anyone playing this?,Penny Stock Lounge,2011-05-31
187,This could FLY with good volume.,Penny Stock Lounge,2011-06-01
188,You gotta LOVE these type of stocks... OTCQB,Penny Stock Lounge,2011-06-02
189,I gotta do some research on this one,Penny Stock Lounge,2011-06-02
190,What's the scoop on ABHI?,Penny Stock Lounge,2011-06-07
191,Been picking up .035's here Carlito.  Company,eztradin,2011-07-01
192,"K,  good  to  see you",Carlito,2011-07-01
193,Check this:,eztradin,2011-07-04
194,05 >ut on air ! :-),Carlito,2011-07-05
195,Yup. Management of this company are big time,eztradin,2011-07-05
196,063 X 065  >> ABHI ^^^^,Carlito,2011-07-05
197,Looking good Carlito.  Should see this climb,eztradin,2011-07-05
198,Grabbed a few more here at .045. ,eztradin,2011-07-06
199,ABHI 055  >> asking 06,Carlito,2011-07-07
200,Lets break .07 thru .10 :),eztradin,2011-07-08
201,Looking good,mkinhaw,2011-07-08
202,ABHI  <> asking 0745,Carlito,2011-07-11
203,Another up day. :),eztradin,2011-07-11
204,<DELETED>,<DELETED>,2011-07-11
205,Another up day?  I watched this thing,I AM BETTER THAN YOU,2011-07-22
206,<DELETED>,<DELETED>,2011-07-22
207,ABHI is a short drive away from where,I AM BETTER THAN YOU,2011-07-24
208,Great news out!!!!!!  ,I AM BETTER THAN YOU,2011-07-25
209,AmbiCom Announces Reverse Stock Split ,I AM BETTER THAN YOU,2011-07-25
210,Now we know why the promotion scam was,I AM BETTER THAN YOU,2011-07-25
211,AmbiCom Signs Contract with Major Medical Device Manufacturer,Carlito,2011-08-02
212,News!,Caveat Emptor,2012-08-28
213,weeeeeeeeeeeeeeeeee,OCMillionaire,2012-12-11
214,Ur always on 500% gainers.  What's the,Wabi,2012-12-11
215,news out for an increase of revenues :),OCMillionaire,2012-12-11
216,did you sell?,jeffn,2012-12-11
217,Another solid report. This is looking undervalued.,otcbargains,2013-03-11
218,what can i say lol,OCMillionaire,2013-03-11
219,looking @ the company now it looks like,blindman28,2013-04-04
220,i was going to buy this stock but,blindman28,2013-04-08
221,"ABHI just reported; $.005/share in Q3, revenues up 53%",Knowledge is King,2013-06-06
222,Next q will include 1.2 mil contract. This,otcbargains,2013-06-06
223,Another profitable q for ABHI and next q,otcbargains,2013-06-06
224,"According to the 3/18 PR, the ""new $1.2M",Knowledge is King,2013-06-06
225,3rd q of 2013 fiscal year I assume.,otcbargains,2013-06-06
226,"Yes, the q just reported included this and",otcbargains,2013-06-06
227,With revenues of only $699K in the just-reported,Knowledge is King,2013-06-06
228,weeeeeeeeeeeeeeeeeeeeeeeee,OCMillionaire,2013-06-06
229,Yes that is what I meant.  It,otcbargains,2013-06-06
230,Argh!! My point is that you can't emphatically,Knowledge is King,2013-06-06
231,LOL! OK I get ya. It would be,otcbargains,2013-06-06
232,BINGO!,Knowledge is King,2013-06-06
233,Obviously they always meant calender year.,Traderfan,2013-06-06
234,News...AmbiCom Targets The Wireless Medical Device Niche,Hegotgame,2013-09-05
235,ABHI on alert for today!,Mick Dodge,2013-09-10
236,ABHI on alert this morning!,ErnieRee,2013-09-10
237,ABHI Corporate website www.ambicom.com,NYC Trader,2013-09-10
238,ABHI http://www.pennystocktweets.com/stocks/profile/ABHI,NYC Trader,2013-09-10
239,ABHI Share Structure,NYC Trader,2013-09-10
240,Quote: http://www.barchart.com/quotes/stocks/ABHIABHI,ErnieRee,2013-09-10
241,"AmbiCom, Inc. was founded in Santa Clara, California",DITRstocks,2013-09-10
242,Technical Analysis:http://www.barchart.com/technicals/stocks/ABHIABHI,ErnieRee,2013-09-10
243,$ABHI AmbiCom Reports Second Quarter Sales and Earnings,DITRstocks,2013-09-10
244,"March 18 , 2013",DITRstocks,2013-09-10
245,ABHI Latest financials: http://www.otcmarkets.com/stock/ABHI/financials,NYC Trader,2013-09-10
246,"AmbiCom is headquartered in San Jose California, and",DITRstocks,2013-09-10
247,ABHI Latest news: http://www.otcmarkets.com/stock/ABHI/news - http://finance.yah,NYC Trader,2013-09-10
248,ABHI Major holdings: http://data.cnbc.com/quotes/ABHI/tab/8.1,NYC Trader,2013-09-10
249,ABHI Insider transactions (1): http://finance.yahoo.com/q/it?s=ABHI+Insider+Tran,NYC Trader,2013-09-10
250,ABHI on alert for today!,Hooka,2013-09-10
251,	Healthcare Solutions,DITRstocks,2013-09-10
252,"March 25, 2013",DITRstocks,2013-09-10
253,ABHI Traders Cheat Sheet:http://www.barchart.com/cheatsheet.php?sym=ABHI,ErnieRee,2013-09-10
254,"June 10, 2013",DITRstocks,2013-09-10
255,ABHI RegSho: http://www.regsho.com/tools/symbol_stats.php?sym=ABHI&search=search,NYC Trader,2013-09-10
256,AmbiCom Announces New Order From Major Automotive Manufacturer,Hooka,2013-09-10
257,"AmbiCom Holdings, Inc. (OTCQB: ABHI), a leading designer",Hooka,2013-09-10
258,ABHILink: http://www.otcmarkets.com/stock/ABHI/company-info,NYC Trader,2013-09-10
259,ABHI Edgar filings: http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CI,NYC Trader,2013-09-10
260,ABHI Latest filings: http://www.otcmarkets.com/stock/ABHI/filings,NYC Trader,2013-09-10
261,AmbiCom has seen a significant turnaround in its,Hooka,2013-09-10
262,"AmbiCom is headquartered in Milpitas, California, and is",Hooka,2013-09-10
263,AmbiCom Reports Third Quarter Sales and Earnings ,Hooka,2013-09-10
264,<DELETED>,<DELETED>,2013-09-10
265,"ABHI Tue, 18 Jun 2013 13:00:00 GMT ~",ErnieRee,2013-09-10
266,Gross profit for the quarter increased by 30%,Hooka,2013-09-10
267,"June 18, 2013",DITRstocks,2013-09-10
268,ABHI Chart,NYC Trader,2013-09-10
269,"Cash and cash equivalents were $688,301 and $249,327",Hooka,2013-09-10
270,"ABHI Sat, 15 Jun 2013 17:04:15 GMT ~",ErnieRee,2013-09-10
271,"ABHI Mon, 10 Jun 2013 13:30:00 GMT ~",ErnieRee,2013-09-10
272,AmbiCom Announces Additional $1.2 Million Order for WL54-CF,Hooka,2013-09-10
273,<DELETED>,<DELETED>,2013-09-10
274,ABHI MACD,NYC Trader,2013-09-10
275,"September 05, 2013",DITRstocks,2013-09-10
276,"AmbiCom Announces $380,000 Order for WL54-CF CompactFlash Product",Hooka,2013-09-10
277,<DELETED>,<DELETED>,2013-09-10
278,"ABHI Tue, 18 Jun 2013 13:00:00 GMT ~",NYC Trader,2013-09-10
279,"AmbiCom Holdings, Inc., (OTCQB: ABHI)",DITRstocks,2013-09-10
280,"March 25, 2013 AmbiCom Announces Additional $1.2 Million",Mick Dodge,2013-09-10
281,"ABHI Sat, 15 Jun 2013 17:04:15 GMT ~",NYC Trader,2013-09-10
282,AmbiCom Reports Second Quarter Sales and Earnings ,Hooka,2013-09-10
283,"ABHI Mon, 10 Jun 2013 13:30:00 GMT ~",NYC Trader,2013-09-10
284,Healthcare Solutions Wireless technology to help doctors and,Mick Dodge,2013-09-10
285,About AmbiCom,DITRstocks,2013-09-10
286,<DELETED>,<DELETED>,2013-09-10
287,Gross profit for the quarter increased by 66%,Hooka,2013-09-10
288,"ABHI Thu, 06 Jun 2013 08:27:24 GMT ~",ErnieRee,2013-09-10
289,"AmbiCom is headquartered in Milpitas, California, and is",Mick Dodge,2013-09-10
290,<DELETED>,<DELETED>,2013-09-10
291,"ABHI  Thu, 06 Jun 2013 08:27:24 GMT",NYC Trader,2013-09-10
292,ABHI ,NYC Trader,2013-09-10
293,"Cash and cash equivalents were $693,780 and $249,327",Hooka,2013-09-10
294,"ABHI Mon, 18 Mar 2013 13:45:00 GMT ~",ErnieRee,2013-09-10
295,MissionAmbiCom’s mission is to become the leading provider,DITRstocks,2013-09-10
296,"AmbiCom, Inc. was founded in Santa Clara, California",NYC Trader,2013-09-10
297,"AmbiCom Holdings, Inc. (OTCQB: ABHI), a leading designer",Mick Dodge,2013-09-10
298,StrategyAmbiCom's primary goal is to continue to provide,DITRstocks,2013-09-10
299,AmbiCom Announces MOU for Joint Venture for Future,Hooka,2013-09-10
300,AmbiCom intends to grow both organically and through,DITRstocks,2013-09-10
301,ABHI Chartstockcharts.com/c-sc/sc?s=ABHI&p=D&b=5&g=0&id=p95448242713,ErnieRee,2013-09-10
302,<DELETED>,<DELETED>,2013-09-10
303,"Alamo Technology Service Co., Ltd. focuses on serving",Hooka,2013-09-10
304,ABHI Latest filings: http://www.otcmarkets.com/stock/ABHI/filings,Mick Dodge,2013-09-10
305,M250N-USB Wireless-N USB Dongle,DITRstocks,2013-09-10
306,ABHI Contact info,NYC Trader,2013-09-10
307,Backwards compatible with 2.4GHz 802.11b/g standards,DITRstocks,2013-09-10
308,"AmbiCom Announces $200,000 Order for Wireless Communication Devices",Hooka,2013-09-10
309,M300N-PCIem 2.4Ghz 802.11N Module,DITRstocks,2013-09-10
310,AmbiCom has seen a significant turnaround in its,Mick Dodge,2013-09-10
311,<DELETED>,<DELETED>,2013-09-10
312,WL54a-CFProduct Description,DITRstocks,2013-09-10
313,"John Hwang, Chairman and CEO of AmbiCom, said:",Hooka,2013-09-10
314,Low power consumption,DITRstocks,2013-09-10
315,AmbiCom Holdings Inc. has assembled an experienced management,DITRstocks,2013-09-10
316,ABHI The global medical device industry is projected,NYC Trader,2013-09-10
317,Chairman and CEO,DITRstocks,2013-09-10
318,ABHI MACDhttp://chart.eoddata.com/?e=OTCBB&s=ABHI&w=700&h=600&t=1&bs=candl,ErnieRee,2013-09-10
319,Link: http://www.otcmarkets.com/stock/ABHI/company-infoTicker: $ABHI[,ErnieRee,2013-09-10
320,VP of Engineering,DITRstocks,2013-09-10
321,Daily Candlesticks for ABHI,Hooka,2013-09-10
322,Weekly Candlesticks for ABHI,Hooka,2013-09-10
323,"John Hwang, Chairman of the Board",DITRstocks,2013-09-10
324,"AmbiCom Holdings, Inc., (OTCQB: ABHI)",NYC Trader,2013-09-10
325,ABHI About AmbiCom,NYC Trader,2013-09-10
326,ABHI Mission,NYC Trader,2013-09-10
327,AmbiCom intends to grow both organically and through,Mick Dodge,2013-09-10
328,Detailed Quote for ABHI,Hooka,2013-09-10
329,Backwards compatible with 2.4GHz 802.11b/g standards Supports 64,Mick Dodge,2013-09-10
330,ABHI Strategy,NYC Trader,2013-09-10
331,ABHI AmbiCom intends to grow both organically and,NYC Trader,2013-09-10
332,AmbiCom Announces Order for Its CompactFlash Cards to,Hooka,2013-09-10
333,<DELETED>,<DELETED>,2013-09-10
334,Robert A. Radoff,DITRstocks,2013-09-10
335,AmbiCom has provided its Wi-Fi cards to companies,Hooka,2013-09-10
336,Brian Bedrosian,DITRstocks,2013-09-10
337,Healthcare partner CAREFUSION CORPORATION,DITRstocks,2013-09-10
338,Nice fundamentals for $ABHI !,DITRstocks,2013-09-10
339,ABHI is OTCQB http://www.otcmarkets.com/stock/ABHI/quote,Hooka,2013-09-10
340,"ABHI - Market Value	$1,242,750	a/o Sep 09, 2013",Hooka,2013-09-10
341,"John Hwang, Chairman and CEO of AmbiCom, said:",Mick Dodge,2013-09-10
342,"ABHI - Shares Outstanding	10,806,520	a/o Jun 06, 2013",Hooka,2013-09-10
343,"Alamo Technology Service Co., Ltd. focuses on serving",Mick Dodge,2013-09-10
344,Security Notes for ABHI,Hooka,2013-09-10
345,ABHI Edgar filings: http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CI,ErnieRee,2013-09-10
346,"As a research-focused healthcare company, Roche discovers, develops",DITRstocks,2013-09-10
347,ABHI Latest filings: http://www.otcmarkets.com/stock/ABHI/filings,ErnieRee,2013-09-10
348,ABHI Website: http://www.ambicom.com,Hooka,2013-09-10
349,ABHI Latest financials: http://www.otcmarkets.com/stock/ABHI/financials,ErnieRee,2013-09-10
350,ABHI Latest news: http://www.otcmarkets.com/stock/ABHI/news - http://finance.yah,ErnieRee,2013-09-10
351,ABHI Healthcare Partners,NYC Trader,2013-09-10
352,AmbiCom was founded in 1997 in the heart,Hooka,2013-09-10
353,<DELETED>,<DELETED>,2013-09-10
354,ABHI Chairman and CEO,NYC Trader,2013-09-10
355,AmbiCom’s mission is to become the leading provider,Hooka,2013-09-10
356,AmbiCom's primary goal is to continue to provide,Hooka,2013-09-10
357,ABHI Stock info,NYC Trader,2013-09-10
358,AmbiCom intends to grow both organically and through,Hooka,2013-09-10
359,ABHI Partner Dräger is an international leader in,DITRstocks,2013-09-10
360,ABHI Traders Cheat Sheet: ,DITRstocks,2013-09-10
361,"As a research-focused healthcare company, Roche discovers, develops",Mick Dodge,2013-09-10
362,AmbiCom Holdings benefits from these trends as a,NYC Trader,2013-09-10
363,ABHI Major holdings: http://data.cnbc.com/quotes/ABHI/tab/8.1,ErnieRee,2013-09-10
364,ABHI Insider transactions (1): http://finance.yahoo.com/q/it?s=ABHI+Insider+Tran,ErnieRee,2013-09-10
365,ABHI RegSho: http://www.regsho.com/tools/symbol_stats.php?sym=ABHI&search=search,ErnieRee,2013-09-10
366,ABHI Corporate website www.ambicom.com,ErnieRee,2013-09-10
367,Healthcare partner CAREFUSION CORPORATION CareFusion (NYSE: CFN) is,Mick Dodge,2013-09-10
368,ABHI Partner ZOLL MEDICAL CORPORATION,DITRstocks,2013-09-10
369,ABHI http://www.pennystocktweets.com/stocks/profile/ABHI ,ErnieRee,2013-09-10
370,"ABHI Share StructureMarket Value: $1,242,750 a/o Sep 09,",ErnieRee,2013-09-10
371,ABHI Headlines:HeadlinesAmbiCom Announces New Order From Major Automotive,ErnieRee,2013-09-10
372,$ABHIDD Notes ~ http://www.ddnotesmaker.com/ABHI[/c,pumpnass,2013-09-10
373,"Tue, 18 Jun 2013 13:00:00 GMT ~ AmbiCom",pumpnass,2013-09-10
374,"Sat, 15 Jun 2013 17:04:15 GMT ~ AMBICOM",pumpnass,2013-09-10
375,"Mon, 10 Jun 2013 13:30:00 GMT ~ AmbiCom",pumpnass,2013-09-10
376,ABHI Latest news: http://www.otcmarkets.com/stock/ABHI/news - http://finance.yah,Mick Dodge,2013-09-10
377,ABHI getting some buzz today!,Hooka,2013-09-10
378,AmbiCom was founded in 1997 in the heart,Mick Dodge,2013-09-10
379,<DELETED>,<DELETED>,2013-09-10
380,"AmbiCom Announces $200,000 Order for Wireless Communication Devices",Mick Dodge,2013-09-10
381,"Thu, 06 Jun 2013 08:27:24 GMT ~ AMBICOM",pumpnass,2013-09-10
382,"Mon, 18 Mar 2013 13:45:00 GMT ~ AmbiCom",pumpnass,2013-09-10
383,<DELETED>,<DELETED>,2013-09-10
384,ABHI IS OTC Market Place: OTCQB,pumpnass,2013-09-10
385,ABHI Historical Prices:http://finance.yahoo.com/q/hp?s=ABHI+Historical+Prices,ErnieRee,2013-09-10
386,Edgar filings: http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=000,pumpnass,2013-09-10
387,ABHI Key Statistics:http://finance.yahoo.com/q/ks?s=ABHI+Key+Statistics,ErnieRee,2013-09-10
388,Latest filings: http://www.otcmarkets.com/stock/ABHI/filings,pumpnass,2013-09-10
389,Latest financials: http://www.otcmarkets.com/stock/ABHI/financials,pumpnass,2013-09-10
390,Latest news: http://www.otcmarkets.com/stock/ABHI/news - http://finance.yahoo.co,pumpnass,2013-09-10
391,ABHI Profile:http://finance.yahoo.com/q/pr?s=ABHI+Profile,ErnieRee,2013-09-10
392,Major holdings: http://data.cnbc.com/quotes/ABHI/tab/8.1,pumpnass,2013-09-10
393,Insider transactions (1): http://finance.yahoo.com/q/it?s=ABHI+Insider+Transacti,pumpnass,2013-09-10
394,"AmbiCom Holdings, Inc. Contact Info500 Alder DriveMilpitas, CA",ErnieRee,2013-09-10
395,RegSho: http://www.regsho.com/tools/symbol_stats.php?sym=ABHI&search=search,pumpnass,2013-09-10
396,<DELETED>,<DELETED>,2013-09-10
397,DTCC: http://search2.dtcc.com/?q=AmbiCom+Holdings%2C+Inc.&x=10&y=8&sp_p=all&sp_f,pumpnass,2013-09-10
398,AmbiCom Holdings Inc. has assembled an experienced management,Mick Dodge,2013-09-10
399,ABHI The global medical device industry is projected,Mick Dodge,2013-09-10
400,Spoke company information: http://www.spoke.com/search?utf8=%E2%9C%93&q=AmbiCom+,pumpnass,2013-09-10
401,Corporation WIKI: http://www.corporationwiki.com/search/results?term=AmbiCom+Hol,pumpnass,2013-09-10
402,WHOIS: http://whois.domaintools.com/http://www.ambicom.com,pumpnass,2013-09-10
403,Alexa: http://www.alexa.com/siteinfo/http://www.ambicom.com,pumpnass,2013-09-10
404,Chairman and CEO ,Mick Dodge,2013-09-10
405,Corporate website internet archive: http://web.archive.org/web/*/http://www.ambi,pumpnass,2013-09-10
