post_number,subject,username,date
177,Next leg I think we test .05,JPerdue2,2015-04-08
178,IHSI will attend Marijuana Investor Summit April 21-22,TOUCAN,2015-04-08
179,please mark the board... thank you,TOUCAN,2015-04-08
180,$IHSI recent news/filings,PENNYBUSTER,2015-04-08
181,Should easily be trading over .10!  I'm,QuitinMyJob,2015-04-08
182,agreed!,$b_rich$,2015-04-09
183,$IHSI I want some more cheap shares.,JPerdue2,2015-04-09
184,Lol go get um.  An maybe they'll,TaperT2,2015-04-09
185,GM all,TOUCAN,2015-04-09
186,Gm. .02+ today!,QuitinMyJob,2015-04-09
187,"10-k can come anytime & news/updates, the conference",TOUCAN,2015-04-09
188,Many MMs above .10+ ;-),TOUCAN,2015-04-09
189,low volume whacking this morning. Anxious to see,$b_rich$,2015-04-09
190,Amazing company here PENNYBUSTER! ,$b_rich$,2015-04-09
191,"If it wasnt for nite yesterday blocking this,",PENNYBUSTER,2015-04-09
192,yea...NITE's been the game player,$b_rich$,2015-04-09
193,Once They Decide To Bail. We Could See,PENNYBUSTER,2015-04-09
194,looks to me like they're wanting to accumulate,$b_rich$,2015-04-09
195,lol true.,PENNYBUSTER,2015-04-09
196,Hopefully I will be able to pick up,QuitinMyJob,2015-04-09
197,Looking to add more low .01's,JPerdue2,2015-04-09
198,Load when no one wants it!  Expecting,QuitinMyJob,2015-04-09
199,"these shares are so cheap, thanks I added ;-)",TOUCAN,2015-04-09
200,Been in so many chitty stocks here lately.,QuitinMyJob,2015-04-09
201,"yeah I was bidding said, heck slap it.",TOUCAN,2015-04-09
202,all dd says this is worth way more,TOUCAN,2015-04-09
203,I can't believe no one is doing their,QuitinMyJob,2015-04-09
204,glad we see it ... hehe ... iHub,TOUCAN,2015-04-09
205,"IMO, 10-k first, news, then conference, more news,",TOUCAN,2015-04-09
206,IHSI will attend Marijuana Investor Summit April 21-22,TOUCAN,2015-04-09
207,".015 now, can see .03+ in a flash.",TOUCAN,2015-04-09
208,as we get closer to april 15th. 10k,TOUCAN,2015-04-09
209,I definitely agree.  Ready to rock and roll!,QuitinMyJob,2015-04-09
210,agreed! Still a nice close today:),$b_rich$,2015-04-09
211,yep. ,TOUCAN,2015-04-09
212,Hammer candle today. Still needs volume and bid,GregRogen,2015-04-09
213,Eyes are on it. I know of 4,rakes,2015-04-09
214,<DELETED>,<DELETED>,2015-04-09
215,Hammer candle today: is a type of bullish,TOUCAN,2015-04-09
216,Technology & Services,TOUCAN,2015-04-09
217,Hydroponic Applications,TOUCAN,2015-04-09
218,Lighting Solutions,TOUCAN,2015-04-09
219,Smart Parking Technology,TOUCAN,2015-04-09
220,Management Team,TOUCAN,2015-04-09
221,$IHSI watching close for more updates,JPerdue2,2015-04-09
222,Press Releases,TOUCAN,2015-04-09
223,Company History,TOUCAN,2015-04-09
224,all this info was from their website,TOUCAN,2015-04-09
225,Spoon-feeding us again!  You're making me want,QuitinMyJob,2015-04-09
226,Don't wait long to get your shares traders.,QuitinMyJob,2015-04-09
227,haha ... thanks QMJ :-),TOUCAN,2015-04-09
228,Why is NITE putting up huge walls on,MOONSHOT,2015-04-09
229,"could be some flippers, thinking they can buy",TOUCAN,2015-04-09
230,Exactly anything below 2 cents is a gift.,MOONSHOT,2015-04-09
231,"My best guess would be ""retail"".  It's",QuitinMyJob,2015-04-09
232,yep. like Christmas early hehe,TOUCAN,2015-04-09
233,Yep! Lots of info out there! Just have,$b_rich$,2015-04-09
234,Thanks for the awareness Toucan..looking to pick up,RavenTrader,2015-04-10
235,yw RT! lots of GREAT info! ;-),TOUCAN,2015-04-10
236,GM all,TOUCAN,2015-04-10
237,Gm all. Here's to a good day! ,QuitinMyJob,2015-04-10
238,we blink and see .03+ (no shares),TOUCAN,2015-04-10
239,".0189, then.03+ so damn thin. can u say",TOUCAN,2015-04-10
240,Now is the time to buy if you're,QuitinMyJob,2015-04-10
241,Give me a 100k at .01!,short_slayer,2015-04-10
242,"No one is interested in selling now, when",MOONSHOT,2015-04-10
243,That should set the fireworks off for IHSI!,$b_rich$,2015-04-10
244,see folks could of had .0154s and .0155s,TOUCAN,2015-04-10
245,Looks like all the weak hands are out!,QuitinMyJob,2015-04-10
246,we closed above the 50ma @ .0167 ;-),TOUCAN,2015-04-10
247,yep. can't wait for next week. Excited!,TOUCAN,2015-04-10
248,Chart is looking pretty awesome!!! Higher lows is,QuitinMyJob,2015-04-10
249,2500 @ .0189 = $47.2515333@ .0121 = $185.52500@.015,short_slayer,2015-04-10
250,The best thing about IHSI is they're diversified!,QuitinMyJob,2015-04-12
251,GM all ...,TOUCAN,2015-04-13
252,Gm here's to a great week!!!  $$$.,QuitinMyJob,2015-04-13
253,10-K coming this week ;-),TOUCAN,2015-04-13
254,.018 then .03+,TOUCAN,2015-04-13
255,She is so freaking thin!  This baby,QuitinMyJob,2015-04-13
256,Anxious to see that filing this week:),$b_rich$,2015-04-13
257,me too $b_rich$ ;-),TOUCAN,2015-04-13
258,Looks like the selling might have just dried,QuitinMyJob,2015-04-13
259,".015s gone, .018 up",TOUCAN,2015-04-13
260,that was me : ^ ) total order,dwiz5,2015-04-13
261,welcome aboard. dwiz5 :-),TOUCAN,2015-04-13
262,People are absolutely crazy selling down here! ,QuitinMyJob,2015-04-13
263,bid up-ticking..,TOUCAN,2015-04-13
264,still haven't fill my order ? Price is,dwiz5,2015-04-13
265,Getting down to crunch time!  Less than,QuitinMyJob,2015-04-13
266,yep! tic toc. hehe,TOUCAN,2015-04-13
267,agreed!,$b_rich$,2015-04-13
268,RE: CannabisFN Product Overview - VIDEO,TOUCAN,2015-04-13
269,There has to be tons of people watching,QuitinMyJob,2015-04-13
270,Got the rest fill I moved to .017,dwiz5,2015-04-13
271,Congrats let's make some money!,QuitinMyJob,2015-04-13
272,Funny looking at twitter at these traders who,MOONSHOT,2015-04-13
273,GM all,TOUCAN,2015-04-14
274,"last day for cheapies, by tomorrow sure the",TOUCAN,2015-04-14
275,"Gm Toucan, and all!  Let's get this",QuitinMyJob,2015-04-14
276,GM QuitinMyJob :-),TOUCAN,2015-04-14
277,".015, then .03++ thin thin",TOUCAN,2015-04-14
278,Feels like a big boom is on the,QuitinMyJob,2015-04-14
279,oh yeeeeaaaah. ;-),TOUCAN,2015-04-14
280,these prices are a GIFT! take advantage of,TOUCAN,2015-04-14
281,Watching everyone chase these stocks up 200%-500% and,QuitinMyJob,2015-04-14
282,well the chasers can drive up the pps,TOUCAN,2015-04-14
283,yep:),$b_rich$,2015-04-14
284,.0179 up,TOUCAN,2015-04-14
285,bid uting .013 now,TOUCAN,2015-04-14
286,ADDING MORE :),dwiz5,2015-04-14
287,;-),TOUCAN,2015-04-14
288,.0135 x .0179,TOUCAN,2015-04-14
289,might have slap it... bids keep up-ticking,TOUCAN,2015-04-14
290,.0145 x .016,TOUCAN,2015-04-14
291,.016 gone. .018 up,TOUCAN,2015-04-14
292,folks loading up the cheapies ;-),TOUCAN,2015-04-14
293,Nice accumulation going on here!  Last time,QuitinMyJob,2015-04-14
294,So this trial tomorrow could move us tremendously!,QuitinMyJob,2015-04-14
295,Yes sir!,QuitinMyJob,2015-04-14
296,Yes sir. No private message lol.,QuitinMyJob,2015-04-14
297,April 15th cannabis decision ,TOUCAN,2015-04-14
298,thanks. posted the link.,TOUCAN,2015-04-14
299,$IHSI ONCE 10k HITS THIS THING SHOULD BE GOOD!,JPerdue2,2015-04-14
300,Looks like we could have a lot of,QuitinMyJob,2015-04-14
301,Very thin back up as well.,JPerdue2,2015-04-14
302,$IHSI 100 million A/S marijuana stock... With marijuana,JPerdue2,2015-04-14
303,This could possibly one of the few otc,QuitinMyJob,2015-04-14
304,"RE: ""diversified"" is the key word with this",TOUCAN,2015-04-14
305,I couldn't agree more!  So many catalyst,QuitinMyJob,2015-04-14
306,yep!I couldn't agree more! So many catalyst this,TOUCAN,2015-04-14
307,Gm all.  Let's get the ball rolling,QuitinMyJob,2015-04-15
308,GM all,TOUCAN,2015-04-15
309,IHSI - Press Releases,TOUCAN,2015-04-15
310,IHSI Management Team,TOUCAN,2015-04-15
311,IHSI has 19M - 22M float ,TOUCAN,2015-04-15
312,Should get that 10-K here soon...looking for that,$b_rich$,2015-04-15
313,yep! we will be off to the races haha,TOUCAN,2015-04-15
314,10-K due today sometime... last call for the,TOUCAN,2015-04-15
315,lol...should be a winner winner chicken dinner:),$b_rich$,2015-04-15
316,hehe.,TOUCAN,2015-04-15
317,Looks like that .018 isn't gonna last long,$b_rich$,2015-04-15
318,"bid uting .0126, nice bids. slap slap",TOUCAN,2015-04-15
319,agree. its so damn thin. ,TOUCAN,2015-04-15
320,"when someone takes out the .018s, the bid",TOUCAN,2015-04-15
321,People selling here are out their mind! ,QuitinMyJob,2015-04-15
322,yep.So undervalued at this price... Those bids are,TOUCAN,2015-04-15
323,IHSI bids getting larger ;-),TOUCAN,2015-04-15
324,.015 x .018 now bids stacked. .018 will,TOUCAN,2015-04-15
325,"bid-sitters will end up, slappers, or chasers.",TOUCAN,2015-04-15
326,IHSI will attend Marijuana Investor Summit April 21-22,TOUCAN,2015-04-15
327,http://www.intelligenthighwaysolutions.com,TOUCAN,2015-04-15
328,RE: marijuana hearing reset for 10am PST today,TOUCAN,2015-04-15
329,.0151 (79k) x .018 (96k),TOUCAN,2015-04-15
330,bids are up-ticking...,TOUCAN,2015-04-15
331,This baby is a ticking time bomb! ,QuitinMyJob,2015-04-15
332,agree .025+ close,TOUCAN,2015-04-15
333,http://intelligenthighwaysolutions.com/ihs%20scs%20lighting%20solutions.pdf,TOUCAN,2015-04-15
334,Come on 10k!!!  They must be putting,QuitinMyJob,2015-04-15
335,could be quite the chase if we get,$b_rich$,2015-04-15
336,yep. $b_rich$,TOUCAN,2015-04-15
337,That's what I'm hoping for!!!  The market,QuitinMyJob,2015-04-15
338,Gm all!  Guess the 10K is super,QuitinMyJob,2015-04-16
339,GM all ... I seen other companies file,TOUCAN,2015-04-16
340,Yeah I don't think punish you unless you're,QuitinMyJob,2015-04-16
341,Hoping it comes out today...I've seen others show up.,$b_rich$,2015-04-16
342,Probably not. Not a good sign at all,JSTIC,2015-04-16
343,Looks to me like they're late on their,$b_rich$,2015-04-16
344,Not worried at all!  If they wasn't,QuitinMyJob,2015-04-16
345,I hope so.,JSTIC,2015-04-16
346,".0178s gone, .018 up",TOUCAN,2015-04-16
347,bids getting larger,TOUCAN,2015-04-16
348,Patience is the key here!,QuitinMyJob,2015-04-16
349,ok I placed an order at .0135 just,dwiz5,2015-04-16
350,yep! will be rewarded nicely here ;-),TOUCAN,2015-04-16
351,well I keep up tic the bid and,dwiz5,2015-04-16
352,.0141 (96k) x .015 (25k),TOUCAN,2015-04-16
353,each day goes by the ASK gets thinner!!!,TOUCAN,2015-04-16
354,.0142 (30k) x .015 (25k),TOUCAN,2015-04-16
355,watch this going for .0149 on the bid,dwiz5,2015-04-16
356,ok,TOUCAN,2015-04-16
357,.0149 (30k) x .015 (25k),TOUCAN,2015-04-16
358,tighter spread gets more buyers attraction. hopefully,dwiz5,2015-04-16
359,now nite adds 5k ... now 30k on,TOUCAN,2015-04-16
360,NITE's the player here TOUCAN...looks like we're getting,$b_rich$,2015-04-16
361,would be awesome bud...,TOUCAN,2015-04-16
362,he didn't fill the order. 5 K went,dwiz5,2015-04-16
363,I'd think they'd wanna get that out here,$b_rich$,2015-04-16
364,that was weird,TOUCAN,2015-04-16
365,"Well, I emailed the CEO yesterday, and it",TOUCAN,2015-04-16
366,Sounds great to me! Anxious to see the numbers:),$b_rich$,2015-04-16
367,me too ;-),TOUCAN,2015-04-16
368,Gave in at .015 part fill on 40K,dwiz5,2015-04-16
369,did you see after that buy @ .015,TOUCAN,2015-04-16
370,yep SWEET !!!,dwiz5,2015-04-16
371,.0151 (87k) x .018 (96k),TOUCAN,2015-04-16
372,heck ya ....,TOUCAN,2015-04-16
373,shares are getting scarce here... ;-),TOUCAN,2015-04-16
374,Building a nice base here!  Nice launching point!,QuitinMyJob,2015-04-16
375,They sure are! All we need is some,$b_rich$,2015-04-16
376,yep!,TOUCAN,2015-04-16
377,NITE you still owe me 15K shares Oh,dwiz5,2015-04-16
378,After .018 NITE was at .10,TOUCAN,2015-04-16
379,that was CSTI that sold the 17.5k they,TOUCAN,2015-04-16
380,"Not a bad day at all...low volume, but",$b_rich$,2015-04-16
381,and got more sweet !!!,dwiz5,2015-04-16
382,I'm guessing that 10K is full of info!,QuitinMyJob,2015-04-16
383,agree :-),TOUCAN,2015-04-16
384,<DELETED>,<DELETED>,2015-04-16
385,Any word on the 10K?!  Ready to,QuitinMyJob,2015-04-16
386,With all the publicity marijuana is getting we,QuitinMyJob,2015-04-16
387,how late can the 10k be,IN The Mouth Of Madness,2015-04-17
388,GM all,TOUCAN,2015-04-17
389,Morning all.,QuitinMyJob,2015-04-17
390,Not many shares left under .02 as we,TOUCAN,2015-04-17
391,I agree we are set for a move,QuitinMyJob,2015-04-17
392,yeppers QMJ ;-),TOUCAN,2015-04-17
393,Could be one of those stocks that sit,$b_rich$,2015-04-17
394,"well, the CEO is working hard to get",TOUCAN,2015-04-17
395,IHSI - Company Headquarters,TOUCAN,2015-04-17
396,Nice Presentation: http://ihsi.qualitystocks.net/presentation/,TOUCAN,2015-04-17
397,IHSI - Clients & Prospects: WOW,TOUCAN,2015-04-17
398,Huge connections! Not sure why this stock is,$b_rich$,2015-04-17
399,IHSI plans on up-list to Nasdaq,TOUCAN,2015-04-17
400,yep! these prices are really a GIFT!,TOUCAN,2015-04-17
401,"After I posted this new DD, see how",TOUCAN,2015-04-17
402,"better grab the .0177, .018 from NITE imho",TOUCAN,2015-04-17
403,"10K have huge numbers, talk about Nasdaq uplist?",TOUCAN,2015-04-17
404,.0177s going,TOUCAN,2015-04-17
405,<DELETED>,<DELETED>,2015-04-17
406,Wow the writing is on the wall here,QuitinMyJob,2015-04-17
407,installation Projects range from $5M to $40M!!,$b_rich$,2015-04-17
408,in with 37k lets see a homerun,IN The Mouth Of Madness,2015-04-17
409,"im in, need a double just to keep",IN The Mouth Of Madness,2015-04-17
410,Installation Projects range from $5M-$40M per project,TOUCAN,2015-04-17
411,"weed 100m A/S revenues, weekly macd gone green,",IN The Mouth Of Madness,2015-04-17
412,welcome aboard Armani :-),TOUCAN,2015-04-17
413,bid uting .0132 now,TOUCAN,2015-04-17
414,freakin huge weeeeeeee,TOUCAN,2015-04-17
415,Intelligent Highway Solutions Announces Significant Purchase Order From,$b_rich$,2015-04-17
416,been meaning to buy for awhile i was,IN The Mouth Of Madness,2015-04-17
417,the OTC has been a killer these past,$b_rich$,2015-04-17
418,lots of great info on this one. 10k,TOUCAN,2015-04-17
419,Maybe after 10K & 10q is released we,TOUCAN,2015-04-17
420,like i said 1 bagger to save my,IN The Mouth Of Madness,2015-04-17
421,"Devon Jones, Chief Executive Officer of Intelligent Highway",$b_rich$,2015-04-17
422,excited yet!!!,TOUCAN,2015-04-17
423,means more contracts with Honeywell coming :-),TOUCAN,2015-04-17
424,That's the way I took it! Along with,$b_rich$,2015-04-17
425,I agree 1000% ... we are really sitting,TOUCAN,2015-04-17
426,$IHSI great projections,JPerdue2,2015-04-17
427,heck ya..,TOUCAN,2015-04-17
428,im in just no buyers.......,IN The Mouth Of Madness,2015-04-17
429,then the whacks kick in.....,IN The Mouth Of Madness,2015-04-17
430,"and it was tiny shares, I think the",TOUCAN,2015-04-17
431,"please chill, lol...it's Friday and it was only",$b_rich$,2015-04-17
432,"yeah, i know  i bought more than",IN The Mouth Of Madness,2015-04-17
433,".0177s gone, .0178 up",TOUCAN,2015-04-17
434,I see this...NITE trying to hold it back,$b_rich$,2015-04-17
435,its like a sling shot... haha,TOUCAN,2015-04-17
436,lets get some buyers here some eod hits,IN The Mouth Of Madness,2015-04-17
437,Yep! In a very serious way:) Have a,$b_rich$,2015-04-17
438,you too :-),TOUCAN,2015-04-17
439,Have a little patience and a good weekend:),$b_rich$,2015-04-17
440,"some hits here, lets see a eod ",IN The Mouth Of Madness,2015-04-17
441,moving the bid : ),dwiz5,2015-04-17
442,looking great!!,TOUCAN,2015-04-17
443,"ill try, you to big bro",IN The Mouth Of Madness,2015-04-17
444,.0165 x .0177,TOUCAN,2015-04-17
445,nobody wants to sell at the bid to me,dwiz5,2015-04-17
446,slap it lol,TOUCAN,2015-04-17
447,"you see that ""flash"" ALL market makers .10+",TOUCAN,2015-04-17
448,you see that ?,dwiz5,2015-04-17
449,"yes, that was very kool",TOUCAN,2015-04-17
450,shares are really scarce here NO JOKE!,TOUCAN,2015-04-17
