post_number,subject,username,date
55,What an overpriced pos this stock/company is.,Slojab,2010-05-28
56,KHGT- news released 6/17 after the bell:,JAV,2010-06-17
57,KHGT- More news 6/18 pre-market,JAV,2010-06-18
58,"nice news,i have added to my watch list",Sportsjunkie,2010-06-18
59,ENTRY INTO A MATERIAL DEFINITIVE AGREEMENT  ,ICEQUITY,2010-07-15
60,"Kalahari Greentech, Inc.",ICEQUITY,2010-07-15
61,"January 7, 2009 - Kalahari Greentech Inc. (""Kalahari"")",ICEQUITY,2010-07-15
62,"Kalahari Greentech, Inc.	Fort Walton Beach, FL		KHGT	Pink Sheets Current",ICEQUITY,2010-07-15
63,KHGT Investor Relations has common interest in Medical,ICEQUITY,2010-07-15
64,"Does Kalahari Greentech, Inc.- KHGT have any interest",ICEQUITY,2010-07-15
65,"they did a reverse merger,they are doing wind",Sportsjunkie,2010-07-15
66,hmm...wondering if this is the wind solar power,Sportsjunkie,2010-07-15
68,"Wow!!! Only has a float of 25,363 shares......",BlockTrade,2010-08-05
69,I live in Fort walton beach florida want,awesome-o,2010-08-06
70,Katie Fieden and Gunther Than here as well..,KrakenTaken,2010-08-06
71,Just looked on google maps nice little house,pinky317,2010-08-08
72,Meaning no company???paid advertisement???classic pump & dump???,wiredawg,2010-08-18
73,In @ .025 this am thanks to The,pennystockingz,2010-08-24
74,if i could only be so lucky...glad to,wiredawg,2010-08-24
75,"Unfortunately, I'm only in it for a quick",pennystockingz,2010-08-24
76,I got in this at .12 and am,steve112,2010-08-24
77,"In @ .25 this am , & Out",pennystockingz,2010-08-24
78,looks like some upside yet...nice trade from last week...,canucklehead,2010-08-24
79,if you get ahold of Bob Matthews or,KrakenTaken,2010-08-24
80,"I get emails about different stocks, and this",ZimbabweanTrillionaire,2010-08-24
81,"Ronwy, I think this stock has no real",wiredawg,2010-08-25
82,Tell me more.....Looks like a great day over,pennypalooza,2010-08-25
84,Looks like a nice green up trend to me.,pennypalooza,2010-08-25
85,"looking great on that GA Tech report, volume",Gatorelf,2010-08-25
86,that .40 was the dip....good for a buck,premier1one,2010-08-25
87,"should of held that bit longer, i think",steve112,2010-08-25
88,Yeah at the cost of the investors in,KennyPro,2010-08-25
89,Be carefull boys and girls. I have been,Perfectstorm,2010-08-25
90,"KHGT, nice couple of weeks here...",alien42,2010-08-26
91,Wow...your right i'm getting spammed every single day...jut,wiredawg,2010-08-26
95,I too would be careful as OTC marketbulls,ZimbabweanTrillionaire,2010-08-26
96,Ya I was just looking at the otcmarketalerts,Perfectstorm,2010-08-26
97,Looks like a FS will put us back,es1,2010-08-31
100,What does a pinky trip 0 stock with,es1,2010-08-31
101,Gunther Than and Bobby Matthews are still associated,KrakenTaken,2010-08-31
102,here yea go.. its called SCAMS,KrakenTaken,2010-08-31
103,hmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm same address as KHGT... LOL bust,KrakenTaken,2010-08-31
104,yeah you are right. It makes better sense,es1,2010-09-01
105,"no your laying the golden goose, believe all",KrakenTaken,2010-09-01
106,Golden goose is right. I am up 400%,es1,2010-09-01
107,awesome your rich!!!!!!!,KrakenTaken,2010-09-01
108,"Can you liquidate your shares in a hour,",pennypalooza,2010-09-01
109,I sold some today when the ask was,es1,2010-09-01
110,Some infor for before you buy... I emailed,es1,2010-09-06
111,Serious question - When they issue all these,Corklad,2010-09-08
112,That last news feed has to be the,Perfectstorm,2010-09-10
113,How much lower can we go here? ,Corklad,2010-09-15
114,People have caught on that it's scammish. Look,Perfectstorm,2010-09-15
115,This a pump and dump scheme and many,Perfectstorm,2010-09-16
116,"Not just sell but strong sell, let the",Perfectstorm,2010-09-16
117,"Back in for 3rd time,Next bounce coming! scam",steve112,2010-09-23
118,"this stocks going south for the winter,bring on",paultop,2010-10-04
119,anyone gotten their divi's yet?,mcweagle3,2010-10-05
120,"FYI, VSYM S-1 RE: Gunther Than",harr449,2010-10-07
121,does anyone have an updated share structure on,paultop,2010-10-08
122,I've called everyday this week and left messages,Corklad,2010-10-08
123,"Corklad, another possible contact is",harr449,2010-10-08
124,some monkey buys 7$ of shares and the,paultop,2010-10-13
125,"Harr449:  Good News, thanks for the tip.",Corklad,2010-10-13
126,Agreed!  What the hell was that this,Corklad,2010-10-13
127,"BALTIMORE, Oct. 20, 2010 (GLOBE NEWSWIRE) -- Kalahari",ADaddict,2010-10-21
128,quiet,smoking cohiba,2010-10-21
129,this could bounce,smoking cohiba,2010-10-21
130,needs some solid news,smoking cohiba,2010-10-21
131,blue today light vol,smoking cohiba,2010-10-21
132,New to this board. Been watching and listening.,doggdiddy,2010-10-25
133,Welcome! What do you mean Shallow dips? ,Corklad,2010-10-26
134,Kalahari Greentech Attains Current Status on Pinksheets.com and,ADaddict,2010-10-27
135,Quarterly Report,ADaddict,2010-10-27
136,ONLY 8.5 MILLION FLOAT DD BELOW!!!,Stock Goddess,2010-10-29
137,Sorry Corklad. Though I was on another site,doggdiddy,2010-10-30
138,What was going on today.  I can't,Corklad,2010-11-16
139,Wow up 15% doing great!,Sunofwolf,2010-11-18
141,I like green deals!,Sunofwolf,2010-11-18
143,All the government support for alternative energy will,armour1955,2010-12-02
144,Markposted attempt .01 entry,Markposted,2010-12-21
145,looking like we have a bit of a,steve112,2010-12-22
146,Looking great!,Sunofwolf,2010-12-22
147,"holding well from the early profit takers, we",steve112,2010-12-22
148,I am trying to get the current S/S,steve112,2010-12-22
149,"Markposted update, .01 waiting for great entry point,",Markposted,2010-12-22
150,What are you looking for exactly...I just got,Corklad,2010-12-22
151,"Hi corklad,yes i have got my Shares too.",steve112,2010-12-23
152,Hey Steve - not sure if this will,Corklad,2010-12-23
153,"Corklad, thanks for the info, i am trying",steve112,2010-12-24
154,Straight out PUMP AND DUMP,smoking cohiba,2011-01-03
155,they are trying every trick in the book,rakp,2011-01-07
156,BIG SCAM,smoking cohiba,2011-01-07
157,"dont you just love this, everytime there is",rakp,2011-01-10
158,ceo puts out news in a very condesending manner,smoking cohiba,2011-01-10
159,"500,000 shares in buys doesn't even budge the",Corklad,2011-01-11
160,"NEWS: Gunther Than, President of Kalahari Greentech, states,",ADaddict,2011-01-13
161,Morons. Apes. Screw em.,vantillian,2011-01-18
162,trapped a few today i see...,RISK-TAKER,2011-01-18
163,Total idiots. Nobody in their right mind will,vantillian,2011-01-18
164,"kevin mcarthy UHF, lol!  brilliant.  rip",amandarose4,2011-01-18
165,KHGT- today is a great day to enter,onetimepleasegoupppp,2011-01-18
166,I got some more looks like its turning ,KillerSquid,2011-01-18
168,"Yes, sir ...looks real good here on L2!!",onetimepleasegoupppp,2011-01-18
169,"just needs some buys, upticks on air",Boston of MIA,2011-01-18
170,KHGT~~~at.0112~~~http://stockcharts.com/freecharts/gallery.html?s=khgt,m1999,2011-01-18
171,I agree...with some volume like we had when,onetimepleasegoupppp,2011-01-18
172,"Yes, any buying volume is quickly brought own",Corklad,2011-01-21
173,If history is anything to go by....stay away!,rakp,2011-01-21
174,"we were offered $3.06 per share on 16,000",kiel1234,2011-01-24
175,"KHGT is set to run  +%30,000  in 2011",Berger 500 Financial,2011-01-30
176,We have over 16 Groups set to ALERT KHGT,Berger 500 Financial,2011-01-31
177,@$2 KHGT gets buyout or off to The,Berger 500 Financial,2011-01-31
178,WIND/SOLAR UPGRADED AS CRUDE TOPS $100,Berger 500 Financial,2011-01-31
179,"According to the American Housing Survey, there were",Berger 500 Financial,2011-01-31
180,"Published This Morning On Seeking Alpha  ""KHGT"" ",Berger 500 Financial,2011-02-01
181,Stop spreading the news let me buy first ;-),Kristallweizen,2011-02-01
182,"Word is out to 20,000 Investors this morning;",Berger 500 Financial,2011-02-01
183,"Spending overseas, particularly in emerging markets, is injecting",Berger 500 Financial,2011-02-01
184,We dropped the ASK from $2.02,Berger 500 Financial,2011-02-01
185,"Aside from the obvious frontload and pump here,",grongron50,2011-02-01
186,If only one tenth of 1% of the,grongron50,2011-02-01
187,"gron, I will believe all these guys tell",rakp,2011-02-01
188,This thing has all the earmarks of impending disaster.,grongron50,2011-02-01
189,When will they fix the website ?,mkinhaw,2011-02-01
190,"CEO not trust worthy IMO, The CEO of",Vonvon,2011-02-01
191,"Let there be no doubt, this thing stinks",Brad S,2011-02-01
192,"Totally, and the best way to respond to",rakp,2011-02-01
193,Yup.  And in the meantime don't forget,Brad S,2011-02-01
194,In 2010 KHGT was Taken Over and there,Berger 500 Financial,2011-02-02
195,That equals 3 years until energy independence. You,Berger 500 Financial,2011-02-02
196,Nice movement today.,TradeWithFury,2011-02-02
197,Sure didn't last long.,TradeWithFury,2011-02-02
198,Just warming up,Berger 500 Financial,2011-02-03
199,250k hit.014 at the closing.,ash111,2011-02-03
200,"I took and lined up 10,000 share lot",Berger 500 Financial,2011-02-03
201,Thanks for the info. I could only check,TradeWithFury,2011-02-03
202,KHGT - 0.0140.00 ( 0.00%)   Real-Time,Berger 500 Financial,2011-02-04
203,This looks like its primed for liftoff. I,stushy,2011-02-05
204,Yeah! They stated 3 year payback.,stushy,2011-02-05
205,Revenue Potential of $973 Million/33.6M shares=$29 PPS.,ash111,2011-02-07
206,"Number of shares outstanding: 33,601,100",ash111,2011-02-07
207,one word-HUGE.,ash111,2011-02-07
208,Yahoo states insider holdings are OXEN LIFE SCIENCE,stushy,2011-02-07
209,"ash111, that $973 Million is only The US",Berger 500 Financial,2011-02-07
210,Lots of unknowns here to say the least,stushy,2011-02-07
211,"Packers looked good, she looks better, catch some",Johnstown,2011-02-07
212,agree-immense potential here.,ash111,2011-02-07
213,"Where can I read about this ""Tri-Brid Solar Collector""?",Mogus,2011-02-07
214,you got to be kidding?? Its still in,rakp,2011-02-07
215,This technology is the real deal. Here is,stushy,2011-02-07
216,Georgia Institute of Technology Study Finds Kalahari Greentech's,stushy,2011-02-07
217,Buying this stock up now. The technology is,stushy,2011-02-07
218,Is it proprietary?  Do they have a,Mogus,2011-02-07
219,Don't know but I'm buying all I can,stushy,2011-02-07
220,That's ridiculous.  You're going on nothing but rumor?,Mogus,2011-02-07
221,"Maybe so, but it is up 100% since",Johnstown,2011-02-07
222,I'm not comfortable playing pumps.  If you,Mogus,2011-02-07
223,"Perception pays, but subtance abuse can be fatal.",beau,2011-02-07
224,I send email to Investor Relations info@kalaharigt.com asking,ADaddict,2011-02-07
225,WITH ONLY 8.5M FLOAT.the sky is the limit here.,ash111,2011-02-07
226,someone is buying here huge for about a,ash111,2011-02-07
227,this was traded at .22 last year before,ash111,2011-02-07
228,"hi . berger 500, we may see some",ash111,2011-02-07
229,We should see .20's this week,freepenny911,2011-02-07
230,LOW float explode soon see you @ $$$$$,freepenny911,2011-02-07
231,looks like an update coming,ash111,2011-02-07
232,I bet tomorrow it'll be down 50%,Mogus,2011-02-07
233,Revenue Potential of $973 Million/33.6M shares=$29 PPS. ,ash111,2011-02-07
234,"A little over 3,7 mil accumulated since last",Johnstown,2011-02-07
235,A $1 billion deal pending?  What are,Mogus,2011-02-07
236,READ HERE- http://investorshub.advfn.com/boards/read_msg.aspx?message_id=5960919,ash111,2011-02-07
237,"READ THE PR'S-was traded at .22 last year,",ash111,2011-02-07
238,That's just some guy on iHub saying stuff.,Mogus,2011-02-07
239,even on 100m revenues pps should be about,ash111,2011-02-07
240,What's the patent number?  The application number?,Mogus,2011-02-07
241,read my post above.,ash111,2011-02-07
242,"That's nice and all, but where's the product?",Mogus,2011-02-07
243,have u read the pr?,ash111,2011-02-07
244,Which one?  Do you have anything real,Mogus,2011-02-07
245,insiders holding mostly all -Share Purchase Agreement:,ash111,2011-02-07
246,They are calculating earnings to be out today~,S3lfMade,2011-02-07
247,total assets $3.2m vs 500k market value,ash111,2011-02-07
248,WHO IS BUYING SO MUCH HERE?,ash111,2011-02-07
249,not sure..earnings coming out.. maybe they are good? idk,S3lfMade,2011-02-07
250,[.045 open tomorrow b],freepenny911,2011-02-07
251,huge hits.03*.032,ash111,2011-02-07
252,ill say,S3lfMade,2011-02-07
253,Alot of my info is based off of,Johnstown,2011-02-07
254,"break above .04, blue skies to .15>>",S3lfMade,2011-02-07
255,Missed opportunity is better than losing money in,Mogus,2011-02-07
256,WHO IS BUYING SO MUCH HERE? 2011/02/04 ,ash111,2011-02-07
257,"I agree 100%, I have watched more than",Johnstown,2011-02-07
258,"Like I said, I'm anticipating a dump tomorrow.",Mogus,2011-02-07
260,"We will take all you have...... oh, that's",Berger 500 Financial,2011-02-07
262,The Kalahari is a semi desert in Southern,rakp,2011-02-07
263,33m O/S~ 8m float,S3lfMade,2011-02-07
264,Georgia Institute of Technology Study Finds Kalahari Greentech's,S3lfMade,2011-02-07
265,You're making outlandish statements.  Back them up,Mogus,2011-02-07
266,'Missed opportunity is better than losing money in,lioncub,2011-02-07
267,Many people lose out on these little schemes.,Mogus,2011-02-08
268,this is a huge breakthrough because the Efficiency,ash111,2011-02-08
269,i'm gonna add more here this seems to,ash111,2011-02-08
270,GLOBAL MARKET ALERT: KHGT Closed +100% Today / ,Berger 500 Financial,2011-02-08
271,KHGT- dd: ,ash111,2011-02-08
272,Does anyone know what's up with the Kalihari,dslarsen,2011-02-08
273,breakthrought- http://solarpowerpanels.ws/solar-panels/solar-collectors-at-kalahari-greentech-achiev,ash111,2011-02-08
274,Today open .04 going to explode to .08+,freepenny911,2011-02-08
275,Can someone post this information somewhere. This proves,stushy,2011-02-08
276,also  PS CURRENT.,ash111,2011-02-08
277,just got trend analysis-Uptrend - Based on a,ash111,2011-02-08
278,Nice bid support. Going much higher. Hope to,stushy,2011-02-08
279,.04,S3lfMade,2011-02-08
280,gongra all hold this back .50+ next week,freepenny911,2011-02-08
281,"Operative Word ...""IF""",duelittle2,2011-02-08
282,have u read my dd?-GOING TO 3$ AT LEAST.,ash111,2011-02-08
283,L2 PLEASE,ADaddict,2011-02-08
284,New MM RAFF? This is looking like a,stushy,2011-02-08
285,RAFF is buying this up at the bid.,stushy,2011-02-08
286,$0.50 short term,Zunobira,2011-02-08
287,What are realistic/Actual sales prediction Numbers!?,duelittle2,2011-02-08
288,"LEVEL2-.045*.05(3),.01(1).55",ash111,2011-02-08
289,33m O/S~ 8m float..TMS_ run here IMO,S3lfMade,2011-02-08
290,INSIDERS HOLDING ALLMOST ALL,ash111,2011-02-08
291,This should be trading at one dollar minimum,stushy,2011-02-08
292,AGREE %100,freepenny911,2011-02-08
293,I read that!! But what will they actually sell?,duelittle2,2011-02-08
294,Looks like this blind squirrel finally found his,stushy,2011-02-08
295,Thanhs,ADaddict,2011-02-08
296,Wanted to get in but I saw that,ASK,2011-02-08
297,.05 GOING BIG HITS.,ash111,2011-02-08
298,Could be a take of candidate also,Zunobira,2011-02-08
299,They have a Tri-Brid system that produces the,stushy,2011-02-08
300,System provides 100% of your electricity plus more,stushy,2011-02-08
301,Bid $0.048 = almost $0.05 ,Zunobira,2011-02-08
302,$1 would be a $33m market cap. this,S3lfMade,2011-02-08
303,1 left .05 then .06,ash111,2011-02-08
304,"Thing is, this is not a new concept!",duelittle2,2011-02-08
305,"This will fly to moon, Super Solar tech",Zunobira,2011-02-08
306,Revenue Potential of $973 Million/33.6M shares=$29 PPS. ,ash111,2011-02-08
307,Didnt you read the Testing Georgia Tech did,stushy,2011-02-08
308,Don't forget this is another money making SUNOFWOLF board-LOL!,Sunofwolf,2011-02-08
309,I did my research here and decided to,stushy,2011-02-08
310,I said I read it! I also asked,duelittle2,2011-02-08
311,the technology has been tested..its not just a PR.,S3lfMade,2011-02-08
312,Turbine- ,S3lfMade,2011-02-08
313,Where is it?  I haven't seen a,Mogus,2011-02-08
314,scared money doesnt make money MOGUS,lioncub,2011-02-08
315,I add more,freepenny911,2011-02-08
316,Do you have anything to contribute?,Mogus,2011-02-08
317,monster call!,allen11,2011-02-08
318,i just did and it was lil more,lioncub,2011-02-08
319,this seems to be the biggest photovoltaic cells's,ash111,2011-02-08
320,"Day's not over, buddy.  I'm not against",Mogus,2011-02-08
321,.06,S3lfMade,2011-02-08
322,.055 gone hod,ash111,2011-02-08
323,108K HIT .058 ,ash111,2011-02-08
324,MAN-it's all over the web. check yahoo solar,ash111,2011-02-08
325,KHGT JUST PROFILED BY SOLAR ENERGY SECTOR MF GIANT!!!!,Berger 500 Financial,2011-02-08
326,"ThaT!! was a serious buy, if not a",duelittle2,2011-02-08
327,nasdaq players going in.,ash111,2011-02-08
328,'buddy' you bashed this thing all day yesterday,lioncub,2011-02-08
329,Going Parabolic $0.20 next week,Zunobira,2011-02-08
330,breakthrought- http://solarpowerpanels.ws/solar-panels/solar-collectors-a,ash111,2011-02-08
331, This upward Momentum to continue ,Zunobira,2011-02-08
332,1 left .058,ash111,2011-02-08
333,found this at other board-Maybe FSLR will buy,ash111,2011-02-08
334,PUT SOME SELL ORDERS IN IN THE $3,Berger 500 Financial,2011-02-08
335,the website is down and the phone number,S3lfMade,2011-02-08
336,looks like an update coming.,ash111,2011-02-08
337,Ok just locked all my shares up now.,stushy,2011-02-08
338,Looking for a business update soon,Zunobira,2011-02-08
339,This appears to be a scam.  I'd,Mogus,2011-02-08
340,Had an order in for 100k shares @,duelittle2,2011-02-08
341,Set your belt after lunch ^^^^.10+ EOD,freepenny911,2011-02-08
343,INSIDERS HOLDING ALL HERE.just sayin,ash111,2011-02-08
346,I think competitors are in real pressure,ash111,2011-02-08
348,"it's PS current, read the pr's.it all there.",ash111,2011-02-08
350,"this was traded at .22 last year,BEFORE latest developments.",ash111,2011-02-08
351,SEE ALL AT $1+ YESSSS,freepenny911,2011-02-08
352,someone is picking huge here. 103k hit .0058 earlier.,ash111,2011-02-08
353,"ask gettin thinner,ready",ash111,2011-02-08
354,"AMAZING.someone buying all at .055, gonna blow up here.",ash111,2011-02-08
355,"MUST BE HUGE, A BUYOUT? LOOK AT THE VOL.",ash111,2011-02-08
356,"The PRs are suspect, which is why I'm",Mogus,2011-02-08
357,have u read the dd yet? just sayin,ash111,2011-02-08
358,u so funny. it's ps current. more real,ash111,2011-02-08
359,Where's the DD?  I can't find any,Mogus,2011-02-08
360,BUY OR U WILL SEE THIS ABOVE .1,ash111,2011-02-08
361,POST NUNBER 342. WEBSITE DON'T MAKE ANY DD.,ash111,2011-02-08
362,This thing has SCAM written all over it,Mogus,2011-02-08
364,"we alerted this at .013,.06 falling here",ash111,2011-02-08
367,if u can't beat them join them,ash111,2011-02-08
368,KHGT has all the markings of a scam.,Mogus,2011-02-08
369,"for god's sake Mogus, maybe you're right, maybe",madras50,2011-02-08
370,Glad you're making money.  Just looking for,Mogus,2011-02-08
371,Bottom line a 200% gain in two days-All,Sunofwolf,2011-02-08
373,The company is just pointing out the potential,stushy,2011-02-08
374,"HOPING for a pullback here, today or tomorrow",Quicksilver1,2011-02-08
375,"Yes, that's fine.  I would buy such",Mogus,2011-02-08
378,Its being built into the PPS as we,stushy,2011-02-08
379,This Friday could see .50+,freepenny911,2011-02-08
380,KHGT appears to be a scam.  Someone,Mogus,2011-02-08
382,"The thing is, KHGT is making the outlandish",Mogus,2011-02-08
383,I for one like anything that goes up,Sunofwolf,2011-02-08
384,"Ok, just go back and read the PR's",stushy,2011-02-08
386,Mogus for u- http://solarpowerpanels.ws/solar-panels/solar-collectors-at-kalahari-greentech-achieve,ash111,2011-02-08
387,"ONCE .065 GONE, .1 SOON,IMO",ash111,2011-02-08
388,I need a ass mod to help me-the,Sunofwolf,2011-02-08
389,20% vs 74% - KHGT is Super Solar Power,Zunobira,2011-02-08
390,.07 UP,ash111,2011-02-08
391,"This is way overbought, soon people wll be",rorry,2011-02-08
392,Why are you even here?,Epson,2011-02-08
393,I don't think it will be game over,Quicksilver1,2011-02-08
394,"Major move ahead, potential getting discovered",Zunobira,2011-02-08
395,Buyout by Renesola Ltd,freepenny911,2011-02-08
396,INSIDERS HOLDING ALL.buy before .1-it's coming.,ash111,2011-02-08
398,whered you hear that,Quicksilver1,2011-02-08
399,looks like we might see a pullback,Quicksilver1,2011-02-08
400,Not many shares for a pullback. They will,stushy,2011-02-08
401,I don't think I would chance timing a,stushy,2011-02-08
402,Thats my 100,Drake2010,2011-02-08
403,Closing over $0.07 tomorrow $0.10,Zunobira,2011-02-08
404,This SUPER-SOLAR Technology 74% ,Zunobira,2011-02-08
405,Great PR done by Berger 500 Financial. Everyone,stushy,2011-02-08
406,added some..,JUST 10-11-12,2011-02-08
407,Nice add. 52 week high coming soon,stushy,2011-02-08
408,I'm out $.07 Thanks for the ride.,ADaddict,2011-02-08
410,well it seems this one may just have,UPLITTLE,2011-02-08
411,Why is their website down???,txo2008,2011-02-08
412,I'm OUT WITH A 100% THANKS FOR THE ALERT!,Epson,2011-02-08
413,I send email to KHGT yesterday morning and,ADaddict,2011-02-08
414,"who cares you, see ya $0.70 soon",Zunobira,2011-02-08
415,Tomorrow %100 more,freepenny911,2011-02-08
416,"""Pigs get fed and hogs get slaughtered..""",ADaddict,2011-02-08
417,Last hour power hour close $0.08.,Zunobira,2011-02-08
418,Guys I heard a group has a bid,stushy,2011-02-08
419,Going to miss the run to a dollar.,stushy,2011-02-08
420,"that's ok,i like to share the wealth.",Epson,2011-02-08
421,"Even though this may go much higher, right",duelittle2,2011-02-08
422,"Another Sunofwolf Find goes Gold, I will keep",Sunofwolf,2011-02-08
423,"Close at HOD, strong bullish. $0.20 by Friday?",Zunobira,2011-02-08
424,SUNOFWOLF YOU ARE MY HERO THANKS,smoking cohiba,2011-02-08
425,Sure sounds like a major break through! Just,duelittle2,2011-02-08
426,"Duet, I heard China has a possible billion",stushy,2011-02-08
427,Nice to be In ground floor!!..:-),duelittle2,2011-02-08
428,Glad your here. .07 is 200DMA. I think,stushy,2011-02-08
429,Up more today percentage wise on a little,TradeWithFury,2011-02-08
430,They have no index page for their web,macdenman,2011-02-08
432,They have no active web site. I have,macdenman,2011-02-08
433,they have a new phone number as well..,S3lfMade,2011-02-08
434,looks like no real resistance until at least,halpern6,2011-02-08
435,older post by Berger 500 financial,stushy,2011-02-09
436,Kalahari Greentech Inc solar technology is a major,stushy,2011-02-09
437,She is gapping,otcbloodhound,2011-02-09
438,Barchart.com has upgraded KHGT to a strong buy.,Bird1,2011-02-09
439,"""2011 Revenue Projections of $997 MILLION"" Corection ",ADaddict,2011-02-09
440,"Bid sitter doing his job, keeping the pps",stushy,2011-02-09
441,This hasn't even begun to get noticed yet.,stushy,2011-02-09
442,Only one left at .07,stushy,2011-02-09
443,Break .07 200DMA we go to .10cents.,stushy,2011-02-09
444,Great bid support at .07.,stushy,2011-02-09
445,Next week .50,freepenny911,2011-02-09
446,raff is bid sitting. He wants any and,stushy,2011-02-09
447,EASY $1-3 THIS MONTH,freepenny911,2011-02-09
448,CHINA WANTS THIS TRADE $3-6,freepenny911,2011-02-09
449,Bring it on!,stushy,2011-02-09
450,Nice move here.,lightbeam,2011-02-09
451,$1+ NEXT WEEK,freepenny911,2011-02-09
452,Wow.....bought in yesterday afternoon what an amazing move here!,Ettore Bastianini,2011-02-09
453,Feeling good now. One dollar is cheap for,stushy,2011-02-09
454,Why do ya think that?,lightbeam,2011-02-09
455,Berger 500 financial was right. Float is totally,stushy,2011-02-09
456,52 week High coming .22 cents.,stushy,2011-02-09
457,"Efficiency is the problem, KHGT is the Solution",Zunobira,2011-02-09
458,"Kalahari Greentech, Inc. Updates Shareholders; Announces Election of",ragmuff,2011-02-09
459,Nice Update!. Great things about to happen here.,stushy,2011-02-09
460,all looks great.hope to get an answer from,ash111,2011-02-09
462,Great time to buy. Don't let them get,stushy,2011-02-09
463,Heading North again. No guts no glory. See,stushy,2011-02-09
464,This is the Fastest movin stock I've seen,Sunofwolf,2011-02-09
465,MM's stalling to get more sellers before we,stushy,2011-02-09
466,Tech is huge - MMs trying to steal,Aragorn1,2011-02-09
467,Mr. Robert Matthews as directors of the Company,ADaddict,2011-02-09
468,agreed! This technology is will be HUGE!,stushy,2011-02-09
469,This one looks good....,BlueChip,2011-02-09
470,Nice Healthy Pullback to get rid of the,stushy,2011-02-09
471,Back to $0.02 Bad News Director is OUT,ADaddict,2011-02-09
472,Great Update! That was the pullback we needed.,stushy,2011-02-09
473,This broke the 200 MA of .07 today,ChangeDirector,2011-02-09
474,what a move..congrats,S3lfMade,2011-02-09
475,"Yup, very healthy pullback.",Aragorn1,2011-02-09
476,Yup nice bid support here above .07. Looking,stushy,2011-02-09
477,"I'M OUT FOR A WHILE,i e:mailed the co.",ash111,2011-02-09
478,Deos someone have a link to the study,Aragorn1,2011-02-09
479,Company is at the cutting edge of solar,stushy,2011-02-09
480,I add 90k more,freepenny911,2011-02-09
481,"Ash is just a daytrader, looking for the",Aragorn1,2011-02-09
482,Sweet! looks like sellers are out now. Time,stushy,2011-02-09
483,Nice looking stock here CD....,sdh,2011-02-09
484,THEY GOT ALL BYG DEALS AND DIRECTOR WAS,ADaddict,2011-02-09
485,After lunch .20+,freepenny911,2011-02-09
