post_number,subject,username,date
113,Tomorrow we will say WEEEEEEEEE!,protrade101,2008-04-07
114,that chart is SICKKKKK. in a good way,DEMO P2,2008-04-07
115,.09 will be broken Pre Market IMO,GOLDMAN007,2008-04-07
116,That would be nice. I saw this at,protrade101,2008-04-07
117,Boardmarked. Somethin special is happening here. What it,ChartPoP,2008-04-07
118,This a little part of it here.,greggor62,2008-04-07
119,"Hey Mike, might be time again buddy",greggor62,2008-04-07
120,I am getting excited. BIG BUYS end of,protrade101,2008-04-07
121,the sign of a strong stock is a,GOLDMAN007,2008-04-08
122,50 day MA cross at 064 - next,Bull Trader,2008-04-08
123,Morning Blue. Please bring some of that magic,greggor62,2008-04-08
124,Grabbed a bit of this on the volume alert.,sheepdog,2008-04-08
125,"GM, Lets see some NEO POWERRRRRRRRRRRRRRRRRRRRRRRR",GOLDMAN007,2008-04-08
126,Gotta go paint a house. Hold down the,greggor62,2008-04-08
127,"ok, have a good one :+)",GOLDMAN007,2008-04-08
128,"Blew right by 50 MA no problem, Gap",GOLDMAN007,2008-04-08
129,",09 LETS BREAK IT!",protrade101,2008-04-08
130,BIG buys coming through....this is about to MOOOOOVE,Greencake,2008-04-08
131,"4 bidding .07, cmon lets gets this thing going.",Nocturnal,2008-04-08
132,Here we go .075 x .08!!,Nocturnal,2008-04-08
133,easy run to .10 here IMO,GOLDMAN007,2008-04-08
134,I agree.  The dump today was nothing,thelonghaul,2008-04-08
135,A NEW base is forming at .07 range.....VOLUME,Bull Trader,2008-04-08
136,"Load em up here , i think something",GOLDMAN007,2008-04-08
137,Volume STRONG HERE! Chart forming NEW BASE at .07,Bull Trader,2008-04-08
138,I agree..New base here around 7.,stocksurgeon,2008-04-08
139,Just spoke to IR: Jim Foy tel. 847.945.2222,Bull Trader,2008-04-08
140,Great DD Blue!! Thats pretty cool that they,stocksurgeon,2008-04-08
141,Tomorrow a bounce is in store here..should be,Bull Trader,2008-04-09
142,it did gap....but the run got delayed by,Bull Trader,2008-04-09
143,in case you missed this post: Posted by:,Bull Trader,2008-04-09
144,Great post Blue....should be another nice producer,Greencake,2008-04-09
145,Morning all. I think this is one to,greggor62,2008-04-09
146,Good Morning Sir,Greencake,2008-04-09
147,"Alright, .06x.065 right now and looking for it's",stocksurgeon,2008-04-09
148,.07 is just a hop skip and a,stocksurgeon,2008-04-09
149,Holding up niceley here should start to get,GOLDMAN007,2008-04-09
150,Great spot to add indeed...Volumes picking back up,stocksurgeon,2008-04-09
151,NPWS about to slingshot from these levels,GOLDMAN007,2008-04-09
152,Looks like were trying to find that bottom!!,stocksurgeon,2008-04-09
153,this one found its bottom now going to,GOLDMAN007,2008-04-09
154,Yep your right...065 now!!,stocksurgeon,2008-04-09
155,Yep we found the bottom thats for sure...I,stocksurgeon,2008-04-09
156,next pr. should give this one a good POP,GOLDMAN007,2008-04-10
158,the level 2 is very thin we should,GOLDMAN007,2008-04-10
159,morning JT. like to see some more movement,greggor62,2008-04-10
160,Heres a nice morning read.,greggor62,2008-04-10
161,WAY OVER SOLD HERE!,TheFutureTrump,2008-04-10
162,imo This will be trading back to .10,TheFutureTrump,2008-04-10
163,"very nice read thanks, been adding the dip",GOLDMAN007,2008-04-10
164,We should run from 5s no problem IMO...Next,stocksurgeon,2008-04-10
165,We are due for another PR...Just like you,stocksurgeon,2008-04-10
166,Good Afternoon Greggor....this should be a nice bottom,Greencake,2008-04-10
167,Thanks for the good read Greggor..,stocksurgeon,2008-04-10
168,.045x.05 volumes picking up!!,stocksurgeon,2008-04-10
169,hehe are you guys just pumping to each,aymon,2008-04-10
170,yes we are!!! AND DAMN PROUD OF IT!!!!,Bull Trader,2008-04-10
171,tomorrow hoping for a nice bounce. We are,Bull Trader,2008-04-11
172,"JT, i would post more on this stock",Bull Trader,2008-04-11
173,"Don't worry bud, theres plenty of room for",stocksurgeon,2008-04-11
174,Sir...we do own the company.......only 119.6 Mil available,Greencake,2008-04-11
175,it does...and it did. needs a bit more,Bull Trader,2008-04-11
176,I think you will see that tomorrow........expecting a,Greencake,2008-04-11
177,On **NEWS/FILING** watch....,Bull Trader,2008-04-11
178,From last 10Q: We have finalized negotiations with,Bull Trader,2008-04-11
179,Re: Fuel Cell review    ,Greencake,2008-04-11
180,weeee       ,Greencake,2008-04-11
181,More than 100 Leading Organizations from Around the,Greencake,2008-04-11
182,adding....nice lil' cup and handle formation....,Greencake,2008-04-11
183,morning all. Can I join in the pumping.lol,greggor62,2008-04-11
184,Good Morning Friend....Should be a nice green day,Greencake,2008-04-11
185,Soion enough . I wish I had a,greggor62,2008-04-11
186,I agree Greggor....did you read the other recent,Greencake,2008-04-11
187,"BellwetherReport.com Free Small-Cap Analyst Review for CHCG, FXPE,",Greencake,2008-04-11
188,Did you call IR?,greggor62,2008-04-11
189,Thats great news. Somethings cooking here,greggor62,2008-04-11
190,AGREE hearing big things coming out soon,TheFutureTrump,2008-04-11
191,"Looking very oversold here for sure, should climb",TheFutureTrump,2008-04-11
192,.045x.047 2x12,stocksurgeon,2008-04-11
193,ya lookin primed here,TheFutureTrump,2008-04-11
194,Should continue to run EOD...set us up nicely,stocksurgeon,2008-04-11
195,.047x.05 now!!!,stocksurgeon,2008-04-11
196,5s getting hit now!!,stocksurgeon,2008-04-11
197,"Good morning everyone, saw a post by stocksurgeon",stayfocused,2008-04-12
198,Closed at the 40 DMA today Goldie.(see Ibox)...nice,Greencake,2008-04-12
199,"would you say it looks like a ""cup",Greencake,2008-04-12
200,Hope you are enjoying your weekend Friend....,Greencake,2008-04-12
201,"Thank you, I've had a good read of",stayfocused,2008-04-12
202,i can see this going down a little,skyinthesea,2008-04-13
203,Ya a little dip getting itself ready for,stocksurgeon,2008-04-14
205,are you talking long term sucker play or,thelonghaul,2008-04-15
206,Starting to show signs of a uptrend IMO....04x.045,stocksurgeon,2008-04-16
207,Seems to be slowly building up IMO..,stocksurgeon,2008-04-17
208,I didn't hink this would drop as far,thelonghaul,2008-04-18
209,The long term here smells really good,greggor62,2008-04-21
210,"On April 24, 2008, we entered into a",greggor62,2008-04-25
211,Neah Power Announces Implementation of Wirebonding for Current,wave,2008-04-30
212,soooo does that mean they have a contract,skyinthesea,2008-04-30
213,"Form 8-K for NEAH POWER SYSTEMS, INC. ",mudturtle,2008-05-14
214,Neah Power Names Three to Board of Directors,mudturtle,2008-05-14
215,Weekly looking good over her Friend.....Looks like a,Greencake,2008-05-23
216,Thu 9:00am NPWS.OB,Greencake,2008-06-19
217,looking strong on the news Mud.... perhaps NPWS,Greencake,2008-06-20
218,I- Box updated.,mudturtle,2008-06-24
221,Recent financing looks extremely dilutive and unfriendly to,tedpeele,2008-07-05
222,So what that means is you get about,tedpeele,2008-07-08
223,Thanks for the thoughts Tee. I am hoping,greggor62,2008-07-14
224,A friend of mine told me about this,ReverseScorpion,2008-07-24
225,I am still holding shares and belive that,greggor62,2008-07-28
226,getting ready for a pop here,greggor62,2008-07-30
227,LQQK at the vol. this morning,greggor62,2008-07-30
228,Big volume today.  Is that on the,tedpeele,2008-07-31
229,I hope the latter. lol,greggor62,2008-07-31
230,might be time for a run to a,greggor62,2008-07-31
231,"Hey Blue, how are things?",greggor62,2008-08-06
232,all is well. this one is still an,Bull Trader,2008-08-06
233,I think the relationships they have developed will,greggor62,2008-08-06
235,npws .02 ,mudturtle,2008-08-06
236,Neah Power Systems Announces Funding Update,tedpeele,2008-08-12
237,Terms aren't specified but if they are the,tedpeele,2008-08-12
238,Sucks that does,greggor62,2008-08-12
239,Neah Power Systems and IceMOS Technology Discuss Silicon Partnership,wave,2008-08-15
240,the toxic financing is killing my dreams. lol,greggor62,2008-08-22
241,*NPWS  chart:,mudturtle,2008-09-02
242,Nice bottom,Vaz,2008-09-19
243,"Yes, looks like it could move nicely.IMO",mudturtle,2008-09-19
244,and this ,Vaz,2008-09-19
245,lots of insider buys this week,Vaz,2008-09-19
246,I see http://ih.advfn.com/p.php?pid=nmona&cb=1221838498&article=28182828&symbol=NB%5ENPWS,MWM,2008-09-19
247,Careful--those might just be conversions of the preferreds.,tedpeele,2008-09-19
248,150 mill OS as of last 10q 08/19/08...,Vaz,2008-09-19
249,holding up real nice for EOD on a,Vaz,2008-09-19
250,bouncerrrrrrrrrrrrrrrr!!!,Bull Trader,2008-09-22
251,Will wait till after the BIG REVERSE SPLITT,Here I go again,2008-09-22
252,where do you see big reverse split?,Vaz,2008-09-22
253,Careful of the Gap and Trap this morning.,abbytraderwin,2008-09-22
254,Neah Power Systems Settles Outstanding Debt with EPD,cuzloc,2008-09-23
255,nothing wrong with that. ,greggor62,2008-09-26
256,NPWSAnother breakout alert here,Les Grossman,2008-12-19
257,Just keeps chugging along,Les Grossman,2008-12-19
258,Break of .0075 will be very nice.,Les Grossman,2008-12-19
259,Will try and find out current share structure.,Les Grossman,2008-12-19
260,Really nice buys at the close at .005,Drugdoctor,2009-04-07
261,I will be taking a starter,Les Grossman,2009-04-07
262,I already have my starter... I've seen how,Drugdoctor,2009-04-07
263,news out here! ,roach4091,2009-04-09
264,Grabbed a started today:),TOAD,2009-04-21
265,NPWS got a position today on news.,gumzsa,2009-04-21
266,Yep me too~ maybe these cells the way,TOAD,2009-04-21
267,Another 1.2 Million from ONR :).......... I don't,overtheedge,2009-04-22
268,Interesting company . Gonna read up on Neah,Renee,2009-04-24
269,Initial DD looks fine . Bought in on,Renee,2009-04-24
270,"O/S as of February 12 , 2009 was",Renee,2009-04-24
271,CEO voluntarily reduced his salary by 50 %,Renee,2009-04-24
272,10K/A excerpts : Based on our 11 issued,Renee,2009-04-26
273,"Good DD Renee,",greggor62,2009-05-03
274,Thanks for the invite Renee. I have to,greggor62,2009-05-04
275,There was good volume for NPWS on the,Renee,2009-05-20
276,NPWS 10 Q : ,Renee,2009-05-26
277,What do you think about the filing?,BJJBOY,2009-05-30
278,The PPS drop from single zeros to double,Renee,2009-05-31
279,Financial spread sheet :,Renee,2009-06-09
280,8-K,SteveTS,2009-06-15
281,NEAH Power Systems Names Jesup & Lamont Executive,pvlee,2009-06-17
282,This stock is now in play.,Stream205,2009-06-23
283,I agree looking good. Nice volume showing interest.,pvlee,2009-06-23
285,Neah Power stock page in NY Times.,Stream205,2009-06-23
286,good call. thanks,greggor62,2009-06-24
287,Damn here we go guys. ACTION,pvlee,2009-06-24
288,Up over 55% and nice volume so far,pvlee,2009-06-24
289,Nice to see. I have been holding for,greggor62,2009-06-24
290,Even at .04 I feel you will make,pvlee,2009-06-24
291,"I bought, and took my eye off the",greggor62,2009-06-24
292,I havn't have seen this much vol. in,greggor62,2009-06-24
293,"O/S on May14th / 09 is 345,531,417 per",Renee,2009-06-24
294,That last pr I posted was big news,pvlee,2009-06-24
295,Neah Power will see some 25-30 million share days.,Stream205,2009-06-24
296,stock hasn't traded over 7 mil. in well,greggor62,2009-06-24
297,I have felt this company should go somewhere,Webtude,2009-06-24
298,Scottrade restricted on line buys. Had to call,greggor62,2009-06-24
299,What's going on here today?,Drugdoctor,2009-06-24
300,NPWS.OB will show up tonight on many screens:,Stream205,2009-06-24
301,Looks like this one could be a winner,lowe6er,2009-06-24
302,more likely we will cross 05 for sure..,Kevin40,2009-06-24
303,looks like we picked up couple of Bms..,Kevin40,2009-06-24
304,nice float here....,Kevin40,2009-06-24
305,"The Race for Electric Power, GE, NPWS",Bob Stocks,2009-06-24
306,http://www.pr-inside.com/the-race-for-electric-power-ge-r1333321.htm,Bob Stocks,2009-06-24
307,"Bob, now my heart is racing looking at",Kevin40,2009-06-24
308,Interesting to see that GE is going to,Kevin40,2009-06-24
309,That's exactly what i'm thinking. It would be,Bob Stocks,2009-06-24
310,Take a look at Ed Cabrera's bio.....,Stream205,2009-06-24
311,Yes I like this part myself.,pvlee,2009-06-24
312,Is a slumbering Giant about to awaken here?,greggor62,2009-06-25
313,we printed a premkt sale @ 8:15,greggor62,2009-06-25
314,Astronaut Buzz Aldrin on B of D ?????,Stream205,2009-06-25
315,we should see 04 range sometime today....,Kevin40,2009-06-25
316,NEAH Successfully Tests Anaerobic Direct Methanol Fuel Cell,pvlee,2009-06-25
317,LOOK AT HER GO ! I'm In,RonnieD,2009-06-25
318,Hi neighbor. heheheheheh,greggor62,2009-06-25
319,this stock has zoom,RonnieD,2009-06-25
320,Best post I have seen is,greggor62,2009-06-25
321,scottrade restricted on line buys testerday. I wonder,greggor62,2009-06-25
322,rocking today.....,Kevin40,2009-06-25
323,NPWS seen it b4 runs to $1 +,thistraderknowsall,2009-06-25
324,.065 = 360 % . EOM,Renee,2009-06-25
325,.07's up.wow..,ToyotaMR2s,2009-06-25
326,NPWS is a 5 dollar stock RIGHT NOW,Stream205,2009-06-25
327,Can't keep up : .075 = 416 % EOM,Renee,2009-06-25
328,can someone post the L2 please...,scottunc,2009-06-25
329,Settling down ....I was getting dizzy . EOM .,Renee,2009-06-25
330,Just catching its breath. Will get going again..,pvlee,2009-06-25
331,"When Bloomberg,CNBC and WSJ report:",Stream205,2009-06-25
332,"by watching level 2, NITE is not selling,",Pastor Phil,2009-06-25
333,"too bad, I exited early.... have to get",Kevin40,2009-06-25
334,What the deal with GE I am hearing ?,Les Grossman,2009-06-25
335,All MM's from here are loading ALAP so,Mt. Blanc ,2009-06-25
336,"Damn, too late to get in i guess",drowback,2009-06-25
337,"i got in at .06, it better not",Pastor Phil,2009-06-25
338,I'm picking up the slight dips here... when,Mt. Blanc ,2009-06-25
339,I added to my position at .06,qbeagles02,2009-06-25
340,June 17 news: ,RonnieD,2009-06-25
341,breaking out,jordan73,2009-06-25
342,we would breakout if peeps would quit bidwhacking...,Oilersrule,2009-06-25
343,I have had a bid in for 20,GeorgeTheStub,2009-06-25
344,What will licensing deal with Apple be worth?,Stream205,2009-06-25
345,"CHECK OUT THIS L2, VERT on ask at",Pastor Phil,2009-06-25
346,http://pennystocks.12buzz.com/?p=2172,pvlee,2009-06-25
347,Intel Backed NPWS Successfully Tests Anaerobic Direct Methanol,pvlee,2009-06-25
348,".0666, that don't sound right",Pastor Phil,2009-06-25
349,"anyone got a forecast on EOD, tank or rally?",Pastor Phil,2009-06-25
350,not sure on price but I think higher,trading94,2009-06-25
351,"just the answer I was looking for, gonna",Pastor Phil,2009-06-25
352,"please do so,I have my money where my",trading94,2009-06-25
353,"If the outstanding is correct, the insiders are",HDYMANIAC,2009-06-25
354,.07 up.... again,Pastor Phil,2009-06-25
355,wall 5 deep at .07,Pastor Phil,2009-06-25
356,Market cap is still under $10m.. how much,HDYMANIAC,2009-06-25
357,Kaboom time again,Capital Gains,2009-06-25
358,"Market cap right now is around 23 million,",Traderfan,2009-06-25
359,Is the number of shares outstanding still 140.5m?,HDYMANIAC,2009-06-25
360,I just put the known O/S in a,Renee,2009-06-25
361,You are correct... that changes everything!,HDYMANIAC,2009-06-25
362,this will gap to .25 tomorrow! Get in asap!,racereviews,2009-06-25
363,just got into this today what you guys,Hooka,2009-06-25
364,close over .10 is guaranteed,racereviews,2009-06-25
365,I did some DD I did get in,Hooka,2009-06-25
366,Guaranteed?,bigarow,2009-06-25
367,think we'll hit 100 mil shares traded?,Pastor Phil,2009-06-25
368,gapper. Its hard to fill in any buy,racereviews,2009-06-25
369,"Not what I see, post your chart, a",GeorgeTheStub,2009-06-25
370,"quickie chart: I don't see a quarter, but",Pastor Phil,2009-06-25
371,"This looks really good I just got more,",Hooka,2009-06-25
372,Sure.  It's guaranteed!  lol,Slojab,2009-06-25
373,please im not doing  the work for,racereviews,2009-06-25
374,not looking good,hightop,2009-06-25
375,Profit taking at the moment is making all,GeorgeTheStub,2009-06-25
376,Predict 62.5M shares traded here today,afxm,2009-06-25
377,"Power hour, lets see if this stock has legs....",Hooka,2009-06-25
378,"Wow, Lee what a move to the upside",CATAMOUNT,2009-06-25
379,Thems that's holden is holden.Them that's selling has,bigarow,2009-06-25
380,Yes I got in at a great time.,pvlee,2009-06-25
381,the last fifteen minutes should be interesting.,Hooka,2009-06-25
382,does anyone believe this will uptick tomm,hightop,2009-06-25
383,Yes,pvlee,2009-06-25
384,I love guarantees,Pastor Phil,2009-06-25
385,Yes the gappers should start buying,bigarow,2009-06-25
386,is this the only PR that is in,Hooka,2009-06-25
387,We are number 2 in trades ...9 in,pvlee,2009-06-25
388,I just got in today.No research yet.Herrrrrrrre comes .06,bigarow,2009-06-25
389,Ed Cabrera and todays news.,Stream205,2009-06-25
390,http://investorshub.advfn.com/boards/msgsearch.aspx?searchstr=npws,Slojab,2009-06-25
391,I'd like to see a Shark feeding frenzy,bigarow,2009-06-25
392,When Bloomberg and WSJ carry the news.....,Stream205,2009-06-25
393,"that sounds awesome, I just got in today,",Hooka,2009-06-25
394,last 10 minutes should be nice the last,Hooka,2009-06-25
395,Sorry slo wont let me view that link.,pvlee,2009-06-25
396,"anyone got a L2 for this stock, thanks!!!!",Hooka,2009-06-25
397,Who said Bloomberg will carry this news? Do,Traderfan,2009-06-25
398,Here come the sharks!!!,bigarow,2009-06-25
399,L2:,Pastor Phil,2009-06-25
400,"i really hate arca, he is always so",letsGObuffalo,2009-06-25
401,Great day .062 Up 244%,pvlee,2009-06-25
402,"silly question, is there after hours on this",Hooka,2009-06-25
403,i guess 244% is acceptable,Pastor Phil,2009-06-25
404,"tomorrow over .10 and 100mill volume,IMO",trading94,2009-06-25
405,I hope you are right,hightop,2009-06-25
406,just t trades,Pastor Phil,2009-06-25
407,I guess we had a nice day. LOL,Bob Stocks,2009-06-25
408,I thought so and my ticker jumped .002,Hooka,2009-06-25
409,Here is the YouTube video. Just posted.,Stream205,2009-06-25
410,can't wait to see what L2 looks like,Pastor Phil,2009-06-25
411,Put NPWS in the search box and use,Slojab,2009-06-25
412,"who rattled your cage ol' man, you in",Pastor Phil,2009-06-25
413,Uh huh.,Slojab,2009-06-25
414,JoTengAgain what do you think how long until,Traderfan,2009-06-25
415,hard call on what this will do in,Pastor Phil,2009-06-25
416,Still says I can't but I would guess,pvlee,2009-06-25
417,"IDK, i'd have to read the PR or",Pastor Phil,2009-06-25
418,"try it again, looks like someone just bought",Pastor Phil,2009-06-25
419,Thought the same (overbought) of CDIV.,Slojab,2009-06-25
420,This went up nicely.,Bigstud is here,2009-06-25
421,how close did I get ?,afxm,2009-06-25
422,I see this going over .10 tomorrow,Bob Stocks,2009-06-25
423,54 million shares today not bad lets see,Hooka,2009-06-25
424,Thank you... Was very kind..Gave me a nice,pvlee,2009-06-25
425,amazing success story. congrats to all those who,Kevin40,2009-06-25
426,Too bad that we can't get a daily,afxm,2009-06-25
427,Word getting around.........,Stream205,2009-06-25
428,"this could really pop hard tomorrow, here's to hoping",Pastor Phil,2009-06-25
429,Didn't do too bad today: 240%+,afxm,2009-06-25
430,I don't know what's already been posted on,Slojab,2009-06-25
431,Worth reposting?,Slojab,2009-06-25
432,From waaaaaay back.,Slojab,2009-06-25
433,NPWS look for a gap and run tomorrow. cj,MRSMITH1,2009-06-25
434,Hoping for a six day run like CDIV,Slojab,2009-06-25
435,One more scientific heavyweight on board......,Stream205,2009-06-25
436,"Yep.  Saw that.  So far, everything",Slojab,2009-06-25
437,.06 is totally undervalued for this stock.,Bob Stocks,2009-06-25
438,Great day all-reconranger,reconranger,2009-06-25
439,"I'm in at .052. If it drops, I'll",MullItOver,2009-06-25
440,I liquidated a few securities today for this,duelittle2,2009-06-25
441,Yup...This is the Future and the Real Deal...anyone,duelittle2,2009-06-25
442,did that one have a 200%+ gain on,Pastor Phil,2009-06-25
443,CDIV is peanuts compared to the Potential here...I,duelittle2,2009-06-25
444,USA has a Massive Never ending supply of,duelittle2,2009-06-25
445,Actually it looks like it did it did:,MullItOver,2009-06-25
446,NPWS video out,Les Grossman,2009-06-25
447,I only made the comparison because of the,Slojab,2009-06-25
448,lol..I hear ya..as a trader...but beware...this kind of,duelittle2,2009-06-25
449,Don't worry.  I'll be careful.  ( :,Slojab,2009-06-25
450,Lithium:  Neah Power just made these obsolete:,Stream205,2009-06-25
451,Office of Naval Research: website,Stream205,2009-06-26
452,This may help to drive NPWS higher... ,afxm,2009-06-26
453,this will be a HUGEEEEEEEEE gapper today. People,racereviews,2009-06-26
454,"It's not a pink sheet company, it's on",Traderfan,2009-06-26
455,i predict back to .02.,Flippy Longshanks,2009-06-26
456,definately good idea to grab at .02,Flippy Longshanks,2009-06-26
457,So I guess you didn't buy SPNG when,greggor62,2009-06-26
459,You-tube,wzebra33,2009-06-26
460,NPWS : As Moderator I urge ALL investors,Renee,2009-06-26
461,What a run we had Renee. I didn't,greggor62,2009-06-26
462,Thanks. that is good to know. Appreciate it.,greggor62,2009-06-26
463,Looks like we will get that gap up,Hooka,2009-06-26
464,7.3 cents pre market,K from Cal,2009-06-26
465,NPWS gapping nice here,Les Grossman,2009-06-26
466,When the new video posts on YouTube......,Stream205,2009-06-26
467,What is everyone thoughts do we go down,hightop,2009-06-26
468,Oops.  Typical newbie mistake.,Slojab,2009-06-26
469,"Not looking good so far, more sellers than buyers",hightop,2009-06-26
470,Its amateur hour..,HDYMANIAC,2009-06-26
471,Looks like we bottomed out. Crazy action here.,MullItOver,2009-06-26
472,"I hear you, I like that, lol",hightop,2009-06-26
473,whats with the trades way above ask?,trading94,2009-06-26
