post_number,subject,username,date
194,I picked up 10K shares yesterday. Think this,jbhawk74,2011-02-01
195,big vol too most ive seen in a,DF,2011-02-01
196,looking good !!!!,raidersoftheloststocks,2011-02-02
197,"well put,i justed got a call from some",raidersoftheloststocks,2011-02-02
198,"Beyond Commerce, Inc. Announces Strategic Marketing Agreement Between",ragmuff,2011-02-07
199,"KACHING KACHING, Inc. Announces Strategic Marketing Agreement Between",ragmuff,2011-02-07
200,This should move today seeing as KCKC last,ragmuff,2011-02-07
201,.051,ragmuff,2011-02-07
202,.052,ragmuff,2011-02-07
203,"Big blocks, big volume.",ragmuff,2011-02-07
204,This baby was trading at $1.58 21 months,Terstan,2011-02-08
205,"several emailers on byoc........whats the skinny, here?",Mikey,2011-04-10
206,anyone here have a clear idea what the,toronto416,2011-04-11
207,I like the chart for BYOC... It looks,StockBull,2011-04-11
208,MegaStockPicks Promo UnderWay..runnnnnnnnn,trythisagain,2011-04-11
209,you got that right! The front runners were,eagleye,2011-04-11
210,"Nice looking L2 on BYOC this morning, gap",amador,2011-04-11
211,Looking like a P&D to me.  Look,benosufan,2011-04-11
212,Received two stock alerts from two different websites,jpc7330,2011-04-11
213,Penny Stock Prophet touting this as a buy,Breeze1,2011-04-11
214,Looks like they are dumping their shares at,benosufan,2011-04-11
215,Up 33% dam....................,surfkast,2011-04-11
216,Looks like a company paid pump and dump....somehow,Make In A Livin1,2011-04-11
217,well VFIN sure screwed this one up.......,Mikey,2011-04-11
218,"That's why I quit following epic stock picks,",Princess Heidi,2011-04-11
219,This stock hit my scanner today being down,penny-packer,2011-04-11
220,BYOC was was cited on Around the Penny,simplypennies,2011-04-12
221,"this has nothing to do with any promoter,cause",Sportsjunkie,2011-04-12
222,"ok, I'm in @ 100,000 @ .0116, see",buysellhold,2011-04-12
223,Looks like got bid support @ .01,buysellhold,2011-04-12
224,Looks like the dumping continues. Classic pump and dump.,vegapaz,2011-04-12
225,1 day Promos:,Sola Fide,2011-04-12
226,bid support keeps getting better and better now.,buysellhold,2011-04-12
227,"Guys, I have been watching this an almost",Grahamber,2011-04-12
228,Sure looks like bottom to me :o),buysellhold,2011-04-12
229,<DELETED>,<DELETED>,2011-04-12
230,Holds this level and will be seeing a,buysellhold,2011-04-12
231,bought big big .011....NITE make me sick...but i,JusDePomme,2011-04-12
232,BYOC  turning,cubs,2011-04-12
233,Grat time to buy during panic selling. MM's,Grahamber,2011-04-12
234,Yay! What caused such a dump? I'll keep,Yosako,2011-04-12
235,what blow me away is VFIN and NITE,JusDePomme,2011-04-12
236,"They paid for a stock promotion, added some",buysellhold,2011-04-12
237,Great time to buy more. I saved some,Grahamber,2011-04-12
238,I think there are a lot of people,buysellhold,2011-04-12
239,i want that idiot NITE sellers move out,JusDePomme,2011-04-12
240,Just need a nice steady stream of buys,buysellhold,2011-04-12
241,"Holding up nicely now, bottomed out it seems.",buysellhold,2011-04-12
242,do u see what i mean that bullshit,JusDePomme,2011-04-12
243,Just took one little sell and NITE dropped,buysellhold,2011-04-12
244,MM is real sensitive to any selling.,buysellhold,2011-04-12
245,looks like bottomless pit at this point,ChartMasterpieces,2011-04-12
246,I still think this is bottom. I bet,buysellhold,2011-04-12
247,Had to buy here .0094 it's off the,lukin4winners,2011-04-12
248,That's what I am thinking too!,buysellhold,2011-04-12
249,Bought on the first dip under then flipped,A.L._is_retired,2011-04-12
250,Hopefully this is the reversal. In for a,ThurstonHowellThe3rd,2011-04-12
251,I'm thinking a lot of bottom players (like,buysellhold,2011-04-12
252,Starting to go back up.,buysellhold,2011-04-12
253,"As long as the ask is walking down,",A.L._is_retired,2011-04-12
254,"I just gotta feeling we touched bottom already,",buysellhold,2011-04-12
255,bounce time ;o),buysellhold,2011-04-12
256,BYOC - bounce off .0092 ... moving up!,ThurstonHowellThe3rd,2011-04-12
257,I think we will be ok buying at,buysellhold,2011-04-12
258,Could see some nice runs here down the,buysellhold,2011-04-12
259,<DELETED>,<DELETED>,2011-04-12
260,This stock needs big news! ddammm sellers wont,JusDePomme,2011-04-12
261,How about the Poor penny stock prophet buyers,Grahamber,2011-04-12
262,"Could pop back up over .02 again, I",buysellhold,2011-04-12
263,Robert J. McNulty ,millioninplays,2011-04-12
264,"He made Shopping.com a big success, I think",buysellhold,2011-04-12
265,Great DD there!,buysellhold,2011-04-12
266,can it be  next facebook type??? hey,JusDePomme,2011-04-12
267,"Should be good day for BYOC tomorrow, nice",buysellhold,2011-04-12
268,as i type and said...VNDM just appear ,JusDePomme,2011-04-12
269,It is really interesting that this stock is,scpe9801,2011-04-12
270,Once the cheapies get bought bought up pps,buysellhold,2011-04-12
271,That's why I think this stock will recover.,buysellhold,2011-04-12
272,"Green tomorrow, I know it. I have to",buysellhold,2011-04-12
273,<DELETED>,<DELETED>,2011-04-12
274,http://www.sustainabilityninja.com/wp-content/uploads/2009/01/george-bush.j,Komando Robot,2011-04-12
275,"I couldn't help myself, I bought more again",Grahamber,2011-04-12
276,I just spoke with Mark Noffke who is,Grahamber,2011-04-12
277,Looks like a ripoff of Groupon which has,leandro213,2011-04-12
278,<DELETED>,<DELETED>,2011-04-12
279,"Beyond Commerce, Inc. Announces the Launch of AdJuice.com",buysellhold,2011-04-12
280,"I updated the IBox, needs a bit more work.",buysellhold,2011-04-13
281,Competition is the way to improve business. ,Grahamber,2011-04-13
282,Good point,leandro213,2011-04-13
283,Alexa traffic stats for BYOC websites...,buysellhold,2011-04-13
284,Is there something others know that we don't,WebCrawler,2011-04-13
285,For some reason MM not giving support at,buysellhold,2011-04-13
286,Only nibbled today but not liking it at,VivaLasVegas,2011-04-13
287,I think it's because most sold off when,buysellhold,2011-04-13
288,If we could get a share structure count,VivaLasVegas,2011-04-13
289,"Authorized Shares 200,000,000 	a/o Jan 24, 2011",buysellhold,2011-04-13
290,That would be fine.,VivaLasVegas,2011-04-13
291,"Your welcome, I think BYOC just needs to",buysellhold,2011-04-13
292,"I agree, your numbers very close to mine",millioninplays,2011-04-13
293,back in big today...think bottom found!!!!,JusDePomme,2011-04-13
294,"I agree, low floaters bounce around pretty dramatically.",buysellhold,2011-04-13
295,promoters stop being greedy and let the bitch,koolmc,2011-04-13
296,Hope you're correct. I'll try to grab more,VivaLasVegas,2011-04-13
297,Keep seeing more buying like this and BYOC,buysellhold,2011-04-13
298,Looks like we found the bottom. Bounce time now.,sonshine1,2011-04-13
299,go go go! ,VivaLasVegas,2011-04-13
300,"Hey Admiral, BYOC starting to do better now.",buysellhold,2011-04-13
301,Nice recovery from those dreaded .0077's!,buysellhold,2011-04-13
302,82 now.,VivaLasVegas,2011-04-13
303,why didnt you ask him who is selling,pennyinvestment,2011-04-13
304,"I hope it does, hey did you check",buysellhold,2011-04-13
305,how many shares were they given?,pennyinvestment,2011-04-13
306,Nice web page.,VivaLasVegas,2011-04-13
307,Not so fast... .0077 is one of my,Moloch Moloch,2011-04-13
308,don't know how many shares but they were,koolmc,2011-04-13
309,Mine is .077 lol,buysellhold,2011-04-13
310,looks like they recieved over 100 million free,pennyinvestment,2011-04-13
311,VFIN asssssol move out now got order in,JusDePomme,2011-04-13
312,well it will bounce question is from where?,koolmc,2011-04-13
313,I think BYOC will bounce back over .01,buysellhold,2011-04-13
314,these asso sellers promoter doesnt know how to,JusDePomme,2011-04-13
315,"Thats it, you think just 1 cent--i was",pennyinvestment,2011-04-13
316,yep they are being greedy,koolmc,2011-04-13
317,I like .03 sounds great!,buysellhold,2011-04-13
318,"They have to be about out, look at",pennyinvestment,2011-04-13
319,I've got a flat line of .0081 could,WebCrawler,2011-04-13
320,no question about that problem is you also,koolmc,2011-04-13
321,all buys for last 20 mins bouuunnnceeeee,IanT,2011-04-13
322,has anyone called the TA to make sure,pennyinvestment,2011-04-13
323,flippers buying .008's and flipping at 9's need,koolmc,2011-04-13
324,how many left @ 81 til it moves up?,IanT,2011-04-13
325,I have a buy order set for .007,sonshine1,2011-04-13
326,one left,koolmc,2011-04-13
327,selling had stop below .008...mm wont seell at,JusDePomme,2011-04-13
328,Now serving .0084's gettem while their hot... lol,buysellhold,2011-04-13
329,"I like watching ""low Float"" action , it",millioninplays,2011-04-13
330,"Should go up fast, news or some goodies",buysellhold,2011-04-13
331,With all the movement this morning why has,WebCrawler,2011-04-13
332,That's a good sign means BYOC found bid,buysellhold,2011-04-13
333,"I just spoke to Mark Noffke, he said",pennyinvestment,2011-04-13
334,Free shares were given to promotors and been,millioninplays,2011-04-13
335,when u see bid and ask spread like,JusDePomme,2011-04-13
336,Well get there... GO BYOC!,buysellhold,2011-04-13
337,I will update the IBox with the new,buysellhold,2011-04-13
338,ok,pennyinvestment,2011-04-13
339,"Done, shouldn't see any more added to the",buysellhold,2011-04-13
340,"looks like new low of day comming, we",pennyinvestment,2011-04-13
341,pos about to give up on it way,koolmc,2011-04-13
342,"we may get 0.005s tommorrow, then we can",pennyinvestment,2011-04-13
343,With the .009 level so close shouldn't see,buysellhold,2011-04-13
344,you could be right but i wont add,pennyinvestment,2011-04-13
345,Penny: If you place Market sell oreder of,millioninplays,2011-04-13
346,"I think BYOC will be green tomorrow, MM",buysellhold,2011-04-13
347,company very stupid...they single handed killing their own,JusDePomme,2011-04-13
348,Some of it was probably how they paid,buysellhold,2011-04-13
349,Didn't you say the same thing yesterday?  LOL,poolecw,2011-04-13
350,"Yes I did, I'm eatin crow today...YUMMY!",buysellhold,2011-04-13
351,"Actually its the contrary! , company was self-restraint",millioninplays,2011-04-13
352,"BYOC owns 10,605,100 shares of KACHING KACHING stock",buysellhold,2011-04-13
353,Thats $8 million just for the KCKC stock,buysellhold,2011-04-13
354,pps at .04 would be fair market value,buysellhold,2011-04-13
355,BYOC is undervalued!,buysellhold,2011-04-13
356,got order in another .0076 here...grab whatever is,JusDePomme,2011-04-13
357,I am calling him now!,Grahamber,2011-04-13
358,lol I got $54 left to buy. I,buysellhold,2011-04-13
359,IMO it is ridiculous to blame everybody else,infinitycom,2011-04-13
360,So what in world gave you the idea,buysellhold,2011-04-13
361,let us know what he says,pennyinvestment,2011-04-13
362,BYOC #1 on the Breakout boards list YEHAAAAW!,buysellhold,2011-04-13
363,"Even with 800 mil OS , and only",millioninplays,2011-04-13
364,the two painful mm sellers is VFIN and,JusDePomme,2011-04-13
365,"me too, I'm bummin being out of ammo",buysellhold,2011-04-13
366,When people are 100% convinced we are at,buysellhold,2011-04-13
367,I just had to sticky post that info.,buysellhold,2011-04-13
368,There are only 200 million authorised,pennyinvestment,2011-04-13
369,"we can do this guys, just believe. the",RobertL22,2011-04-13
370,Going up now?,letoleto,2011-04-13
371,"More sells than buys today, when the selling",Globaltrnr,2011-04-13
372,Change Name of BYOC to- Bring Your Own,VivaLasVegas,2011-04-13
373,Ask at .0085 now going up pretty good,buysellhold,2011-04-13
374,key is break and hold .009 then next,koolmc,2011-04-13
375,I'M IN AT .008 AND .0079. LOOKS PRETTY,JJL,2011-04-13
376,GREEN CLOSE,millioninplays,2011-04-13
377,ARCA on the bid (.008) with Huge 99K,millioninplays,2011-04-13
378,it appears NITE and VFIN done sellling!!!look at,JusDePomme,2011-04-13
379,Judging by the sell volume now I would,buysellhold,2011-04-13
380,looks like another new low comming,pennyinvestment,2011-04-13
381,i simply shake my head at this point....sellers,JusDePomme,2011-04-13
382,That might explain why the company not releasing,millioninplays,2011-04-13
383,"The CFO, Mark, said, ""Nothing has changed, and",Grahamber,2011-04-13
384,It is amazing the difference in our conversations.,Grahamber,2011-04-13
385,I put $200 in this today. I think,JJL,2011-04-13
386,Here is the culprit Megastockspromo.  Started around,lukin4winners,2011-04-13
387,.0075 is new support now with resis at,koolmc,2011-04-13
388,I'm afraid there's a lot more than Megastocks,ThurstonHowellThe3rd,2011-04-13
389,Roughly $400K - $500K's worth. Someone's lying. EM,vlftraders,2011-04-13
390,Tough to reconcile these different,cubs,2011-04-13
391,"BYOC must have paid for Adjuice, Inc. (including",buysellhold,2011-04-14
392,On the bright side...,buysellhold,2011-04-14
393,Regardless to the amount of shares given for,millioninplays,2011-04-14
394,"Adjuice, Inc. info from last 10q...",buysellhold,2011-04-14
395,This from last 10q is where I think,buysellhold,2011-04-14
396,"Selling is done, time to go GREEN!",buysellhold,2011-04-14
397,From my 20+ years experience in the market,millioninplays,2011-04-14
398,Should be seeing mostly all buys tomorrow!,buysellhold,2011-04-14
399,"Hey dude , it may well happen ,",millioninplays,2011-04-14
400,Pull up a 2 year chart when this,eztradin,2011-04-14
401,Several people have made good points on yesterday's,WebCrawler,2011-04-14
402,"Chris,If this goes lower, be careful about buying",JJL,2011-04-14
403,Been watching this for a few days now.,tekheavy,2011-04-14
404,Like I said I'm still a newbie and,WebCrawler,2011-04-14
405,BYOC #2 on IHUB breakout board.  Selling,lukin4winners,2011-04-14
406,"BYOC IS VERY UNDERVALUED, don't wonder if .05",knulp,2011-04-14
407,CEO said OS 188M pinks shows 83M the,lukin4winners,2011-04-14
408,Careful selling here...this looks like an MM baiter...this,rangerbob8,2011-04-14
409,does this look like the expected rebound we,WebCrawler,2011-04-14
410,YES! .01 on here ahead,JusDePomme,2011-04-14
411,Looking very good here when traders are convinced,lukin4winners,2011-04-14
412,I think OVERSOLD is the understatement of the,WebCrawler,2011-04-14
413,Agree any positive news from the ceo or,lukin4winners,2011-04-14
414,Looks like the bounce may be on.,L2PlayPennies,2011-04-14
415,.009!,tekheavy,2011-04-14
416,prints above the ask might be ready here,koolmc,2011-04-14
417,byoc broke .009,koolmc,2011-04-14
418,Wow!! Blastin off here!!,tekheavy,2011-04-14
419,going for .01 test now,koolmc,2011-04-14
420,.01 next break seller went bye bye.,lukin4winners,2011-04-14
421,.0099!!,tekheavy,2011-04-14
422,BYOC GOING TO BLAST OFF!!,JJL,2011-04-14
423,broke .01 next res .011 area break that,koolmc,2011-04-14
424,whackers showed up need to break .011,koolmc,2011-04-14
425,BYOC .023 is the 20 ema main resistance,lukin4winners,2011-04-14
426,"I like this action , nicely filling the",millioninplays,2011-04-14
427,Little shake before next move. MM's just reloading,lukin4winners,2011-04-14
428,.0099 seller move your order,koolmc,2011-04-14
429,Nice action!  News and Volume we will,Magosabe,2011-04-14
430,looks like peeps don't want to get it,koolmc,2011-04-14
431,done with it for now you guys/promoters are,koolmc,2011-04-14
432,Need to consolidate for a bit before .01,buysellhold,2011-04-14
433,still got a low float by the way,buysellhold,2011-04-14
434,"No selling for quite some time now, will",buysellhold,2011-04-14
435,"Buying usually picks up again in the afternoon,",buysellhold,2011-04-14
436,"I could not agree more , there are",millioninplays,2011-04-14
437,yep fill the gap and when buying picks,buysellhold,2011-04-14
438,.0099 up on the ask.,buysellhold,2011-04-14
439,About to make a bigger move up when,buysellhold,2011-04-14
440,Are we going to see short squeeze soon.,StockDoc1,2011-04-14
441,This is about to move up....,cubs,2011-04-14
442,I agree completely!!!,JJL,2011-04-14
443,Is there a particular reason why you post,harmonics,2011-04-14
444,smart money buying BYOC here before big breakout,balamidas,2011-04-14
445,Just added here.,cubs,2011-04-14
446,"only 7 today here, looks like I post",buysellhold,2011-04-14
447,i am adding here today as well before,balamidas,2011-04-14
448,About to break here.....,cubs,2011-04-14
449,I say we will close over a .01,buysellhold,2011-04-14
450,"Thats exactly what I was thinking, starting to",buysellhold,2011-04-14
451,Looking Good! Bring on .014,Magosabe,2011-04-14
452,Still adding!,Magosabe,2011-04-14
453,got me a piece of the last 9s...$$$$$$,BULLET,2011-04-14
454,"See? One day, 33% for lucky old Moloch here.",Moloch Moloch,2011-04-14
455,".014 well within reach now even for today,",buysellhold,2011-04-14
456,Cool... now do those a favor who bought,harmonics,2011-04-14
457,"104sss, taking big hits now...",BULLET,2011-04-14
458,bust thru .013 and its blue skies....should happen soon.,BULLET,2011-04-14
459,"BYOC is a Hold tonight ,Friday will be",balamidas,2011-04-14
460,Yeah lets hope so for everyone's sake here,WebCrawler,2011-04-14
461,"check the chart ,a monster BOUNCE is going",balamidas,2011-04-14
462,"agreed, this is just the beginning of a",buysellhold,2011-04-14
463,"the adjuice launch has not sunk in yet,",BULLET,2011-04-14
464,anyone who can read a chart correctly see,balamidas,2011-04-14
465,"seperated to the upside.....mac, bands etc...",BULLET,2011-04-14
466,Friday is going to see a big Run,balamidas,2011-04-14
467,"cant wait, ph should be good eod....",BULLET,2011-04-14
468,I got in cheap for .032 the other,RobertL22,2011-04-14
