post_number,subject,username,date
74,<DELETED>,<DELETED>,2010-03-16
75,Missed the late day action... meeting. Happy to,patou,2010-03-16
76,Morning.Is the market open yet?,Grumps17,2010-03-17
77,gm all,gumzsa,2010-03-17
78,Gm guys.,patou,2010-03-17
79,sheeeeeesh early bird lol mornin bro and all!)),DF,2010-03-17
80,Good morning all,TOAD,2010-03-17
81,Mornin bro!)),DF,2010-03-17
82,5.00,gumzsa,2010-03-17
83,GM all!,THUMBS,2010-03-17
84,nice can we see that 10 hit?!,DF,2010-03-17
85,"morning all,,,this is a sweet play, should move",rbb,2010-03-17
86,"agreed rbb,getting excited to hear more~)",THUMBS,2010-03-17
87,Hiding my 3.00 bid too),TOAD,2010-03-17
88,Hey cuz.,Grumps17,2010-03-17
89,lmao!  Call and complain lololol,TOAD,2010-03-17
90,Are you trying for at least 500 shares,032798,2010-03-17
91,No I have 3.50z gonna just ride those out.,TOAD,2010-03-17
92,"Ok, ",032798,2010-03-17
93,on these thin types mms will reflect with,DF,2010-03-17
94,Sorry tryin to follow... Is that your sale,patou,2010-03-17
95,yup.)which by no means am i expecting to,DF,2010-03-17
96,AS long as DOMS stays at 10 looks,TOAD,2010-03-17
97,The targeted assets include the following. ,DF,2010-03-17
98,5 other patents in the works too i,DF,2010-03-17
99,i bet when this hits the daily list,DF,2010-03-17
100,YA me too)) I caant wait I have,TOAD,2010-03-17
101,likewise!),DF,2010-03-17
102,Email response from CEO:,THUMBS,2010-03-17
103,WOW great info bro thanks!this is gonna get,DF,2010-03-17
104,PBDH...5.00's hitting,rbb,2010-03-17
105,Nice bro!!,DF,2010-03-17
106,"wonder how many are there,,,can't be too many imo.",rbb,2010-03-17
107,prolly a few hundo max imo considering float,DF,2010-03-17
108,"thanks bud,,,looking forward to 'additional news'",rbb,2010-03-17
109,Very good info indeed,patou,2010-03-17
110,Sweet)) Great update thxs maaaaaan.,TOAD,2010-03-17
111,cant be many 5.00 left. gn all,gumzsa,2010-03-17
112,gm all,gumzsa,2010-03-18
113,gm~,THUMBS,2010-03-18
114,what up,gumzsa,2010-03-18
115,Mornin!))looking forward to this hitting the daily list,DF,2010-03-18
116,"morning,,,picked up a few BM's, honestly can't believe",rbb,2010-03-18
117,Mornin bro!))nice to see marks up..yes im sure,DF,2010-03-18
118,Bring on DL!! ,TOAD,2010-03-18
119,bring it!!!!!!!!!!!!!,gumzsa,2010-03-18
120,Inventor: Donald S. Stern,THUMBS,2010-03-18
121,This guy sounds pretty smart.,Grumps17,2010-03-18
122,"8-K, ",032798,2010-03-18
123,Nice.Thx 03~,THUMBS,2010-03-18
124,Looks like the majority of the increase in,032798,2010-03-19
125,Man great post/DD!!! SOmething big could be brewin,TOAD,2010-03-19
126,I think you may be onto something 03>>,TOAD,2010-03-19
127,9.95),TOAD,2010-03-22
128,<DELETED>,<DELETED>,2010-03-22
129,GM all..NICE to see!!)looking forward to the daily,DF,2010-03-22
130,Looks good in my account... hahaha,patou,2010-03-22
131,gm all. nice hit,gumzsa,2010-03-22
132,GM all...tickticktick),THUMBS,2010-03-22
133,Looks real good in the account)) now lets,TOAD,2010-03-22
134,some more cheaps 5.25s avail..hmm dang i want um,DF,2010-03-22
135,Take them.,032798,2010-03-22
136,hmmm well one cant go wrong imo)),TOAD,2010-03-22
137,agreed,DF,2010-03-22
138,and they're gone lol...,THUMBS,2010-03-22
139,nice...dang had to be quick i guess sheesh,DF,2010-03-22
140,Put a bid out there for that 5.25,032798,2010-03-22
141,will do,DF,2010-03-22
142,"betting those 10.01 get a few nibbles today, imo.",rbb,2010-03-23
143,They just might! Bring on the split/newwwws;)!,THUMBS,2010-03-23
144,hmmm sure would be sweet to see!,TOAD,2010-03-23
145,bring it,gumzsa,2010-03-23
146,Im gonna bid for more here lets see,TOAD,2010-03-23
147,MM not showing my bid~,TOAD,2010-03-23
148,hey some more preFS cheapies here imo!,DF,2010-03-29
149,Those are mine @ 1:30,TOAD,2010-03-29
150,niceee bro,DF,2010-03-29
151,4.50 and thin,gumzsa,2010-03-29
152,thxs,TOAD,2010-03-29
153,soo thin lol..,DF,2010-03-29
154,"dang,,,those cheeps didn't last long.",rbb,2010-03-29
155,It's sad that i got in @ 9.95$,patou,2010-03-29
156,.....and they're gone,THUMBS,2010-03-29
157,sure didnt wow 9.95 back uP!holy thin!),DF,2010-03-29
158,995 back up now wait til this hits,DF,2010-03-29
159,Only 100 there and I got'm!! hehehheeee lol j/k!,TOAD,2010-03-29
160,LOL,THUMBS,2010-03-29
161,"lol,,,nice, I see we're all jockeying for position.",rbb,2010-03-29
162,lol looks that way),TOAD,2010-03-29
163,nice grabs toad,gumzsa,2010-03-29
164,Wow very nice missed the last hour or,patou,2010-03-29
165,9.95 close,THUMBS,2010-03-29
166,I like it! Now bring the news and,patou,2010-03-29
167,gn all. looking good here,gumzsa,2010-03-29
168,agreed pat~),THUMBS,2010-03-29
169,Enjoy the long weekend all! Next week bring,THUMBS,2010-04-01
170,"yes sir,,,looking forward to it!",rbb,2010-04-01
171,Have a nice one. Yep news would be good,patou,2010-04-01
172,Im ready lets roll!,TOAD,2010-04-01
173,got my tickets too,gumzsa,2010-04-01
174,Have mine too. I'm ready. Hopefully will be rewarded,patou,2010-04-01
175,Looks like the stock will be trading ex,032798,2010-04-07
176,YESSSS jus noticed!!!!!!!!!!,DF,2010-04-07
177,nice. loaded there.,gumzsa,2010-04-07
178,wish i had a bunch..,DF,2010-04-07
179,"PBDH - Pay By The Day Holdings, Inc.",THUMBS,2010-04-07
180,there it is!!!!!!dang 9.95x1 then right to 2000.00???,DF,2010-04-07
181,"yupp,lol 10.01 moved heehehe",THUMBS,2010-04-07
182,if 9.95 goes omyyyyyy..bring it wish i could,DF,2010-04-07
183,"NICE,,,love NITE at 2000.00..watch for hitters.",rbb,2010-04-07
184,Hit it up!!!,TOAD,2010-04-07
185,ive hit it 4 times.lol.,gumzsa,2010-04-07
186,dirty MMs lofl....,THUMBS,2010-04-07
187,They're not showing ARCA's $3.00 bid on the,Grumps17,2010-04-07
188,wow our board changed already sweet!!!!,TOAD,2010-04-07
189,Have a good night all~,THUMBS,2010-04-07
190,FIngers crossed we found the big one bro)),TOAD,2010-04-07
191,I agree 100% Toad.,THUMBS,2010-04-07
192,hope this works out well for the GREEN TEAM,gumzsa,2010-04-07
193,PR OUT!!!!!!,gumzsa,2010-04-07
194,I'll have a hard time sleepin tonite... By,patou,2010-04-07
195,usually the FS shares and name change will,gumzsa,2010-04-07
196,Thanx,patou,2010-04-07
197,Very nice! ,THUMBS,2010-04-07
198,FLoat has to be next to nothing still,TOAD,2010-04-07
199,Assuming this is unchanged....should be 4.9M only,THUMBS,2010-04-08
200,GM all!) 1.05 ask I see..nice news btw!)lookin,DF,2010-04-08
201,Got me some of these shares!  Lets,Ricecakes,2010-04-08
202,Lets see it DF!,THUMBS,2010-04-08
203,Welcome Ricecakes!GLTUS,THUMBS,2010-04-08
204,Looking better...51x1.05,THUMBS,2010-04-08
205,Indeed,patou,2010-04-08
206,cant wait til volume hits,gumzsa,2010-04-08
207,These A/H MMs not showing B/A.,Grumps17,2010-04-08
208,Bid U/T,Grumps17,2010-04-08
209,Just got a few@ask to roundoff my post,THUMBS,2010-04-08
210,"Just like I, like everything square.",patou,2010-04-08
211,;),THUMBS,2010-04-08
212,"chirp,chip 1.05s hittin a bit",THUMBS,2010-04-08
213,1.05s gone 1.10up),THUMBS,2010-04-08
214,"OTGI,,,catching on.",rbb,2010-04-08
215,Hits are pouring,patou,2010-04-08
216,"wants to go here, imo.",rbb,2010-04-08
217,nice 1.10 up MM toyin here too love,DF,2010-04-08
218,Looksing good here playaz!!>>>  I wasent expecting,TOAD,2010-04-08
219,1.10 up now playa>>> wont take much with,TOAD,2010-04-08
220,fer sure..cant wait til the real interest hits,DF,2010-04-08
221,you get your shares or symbol change yet?,gumzsa,2010-04-08
222,Just a matter of time rbb!)) I just,TOAD,2010-04-08
223,No shares yet but symbol changed)) prolly go,TOAD,2010-04-08
224,Yes I believe so)) they wouldnt have done,TOAD,2010-04-08
225,"so under the radar,,,gonna be sweet when real",rbb,2010-04-08
226,agreed bro 15m peanuts imo..heck keep the door,DF,2010-04-08
227,From March pr))) ,TOAD,2010-04-08
228,lookin good fellas,gumzsa,2010-04-08
229,agreed..matter of time imo..would love to see more,DF,2010-04-08
230,what hits?  all i see is one,4keywest,2010-04-08
231,F/S yesterday 10x1,patou,2010-04-08
232,Closed .75 x 1.10,THUMBS,2010-04-08
233,gn all,gumzsa,2010-04-08
234,"thanks, thummbs,  ameritrade is showing no bid/ask.",4keywest,2010-04-08
235,np 4keywest~going to get interesting here imo glta,THUMBS,2010-04-08
236,We're all gonna be filthy rich!! LOL. I,032798,2010-04-09
237,And if you been trading these type of,TOAD,2010-04-09
238,"GM all. Very true, goes both ways....but",THUMBS,2010-04-09
239,exactlyNot all post FSrs have the exclusive rights,TOAD,2010-04-09
240,GM all!) 1.10 up x1 ,DF,2010-04-09
241,exactly..we have a nice story starting to unfold,DF,2010-04-09
242,hoping yesterday was a sign of things to,rbb,2010-04-09
243,agreed bro..lookin forward to next PRs and seeing,DF,2010-04-09
244,"8-k, ",032798,2010-04-09
245,Sweet thxs for posting 03),TOAD,2010-04-09
246,"No problem, ",032798,2010-04-09
247,It's all good,patou,2010-04-09
248,Im still waiting on mine too) should be,TOAD,2010-04-09
249,Nothin on my side either,patou,2010-04-09
250,dont have mine either,gumzsa,2010-04-09
251,Its a # in my account so shouldnt,TOAD,2010-04-09
252,prolly by monday imo..,DF,2010-04-09
253,urghh ya me too bro doing taxes tomorrow>>>,TOAD,2010-04-09
254,new mms active a little now NITE/AUTO lol,THUMBS,2010-04-09
255,"good sign,,,seems slow all around, should heat up",rbb,2010-04-09
256,"yupp,post splitters are usually slow for a few",THUMBS,2010-04-09
257,TDA didn't even recognize the new ticker until today.,rbb,2010-04-09
258,tnx fer assistant mod spot..btw dug up some,DF,2010-04-09
259,L2 shaping up now>>,TOAD,2010-04-09
260,Hey no prob!Forgot to welcome DFLY&patou to asst mod),THUMBS,2010-04-09
261,right on!),DF,2010-04-09
262,Zecco has ours all screwy too PBDHXYZ lol,THUMBS,2010-04-09
263,Very very happy to be here,patou,2010-04-09
264,"lol,,,zecco, affordable that's about it.",rbb,2010-04-09
265,HA!,THUMBS,2010-04-09
266,Not really screwy. It's just how Penson shows,032798,2010-04-09
267,thats what mine says,gumzsa,2010-04-09
268,"I know lol, just funny how some splits",THUMBS,2010-04-09
269,"set for next week,,,have a nice weekend all.",rbb,2010-04-09
270,later all,gumzsa,2010-04-09
271,"Mornin THUMBS, D.",patou,2010-04-12
272,GM all!))Lookin forward to this week here!),DF,2010-04-12
273,GM....shares have not showed yet.,THUMBS,2010-04-12
274,havent checked yet myself..1.10 ask next 9.00 lets,DF,2010-04-12
275,Nothin changed on my side either,patou,2010-04-12
276,Mine either)) just a # in my account,TOAD,2010-04-12
277,mine either TA needs to hurry their azz up,gumzsa,2010-04-12
278,lol,TOAD,2010-04-12
279,Mornin all!)Lets see what today brings!),DF,2010-04-13
280,Mornin THUMBS and D,patou,2010-04-13
281,GM!,THUMBS,2010-04-13
282,"75X1.10 1x1, let's see this come to life.",rbb,2010-04-13
283,VERY thin imo bro lets see it!),DF,2010-04-13
284,still waiting for shares and symbol change,gumzsa,2010-04-13
285,NO ticker change on my side yet,patou,2010-04-13
286,We just need some news then watch it ignite),TOAD,2010-04-13
287,and our shares to convert.lol.,gumzsa,2010-04-13
288,"should move fast with news, imo.",rbb,2010-04-13
289,Yes sir I believe so rbb!),TOAD,2010-04-13
290,No changes in my account yet,patou,2010-04-14
291,"GM all, im going to email the co.",THUMBS,2010-04-14
292,"cool,,,thanks thumbs.",rbb,2010-04-14
293,GM.  I haven't seen any changes yet,Ricecakes,2010-04-14
294,Just sent. Will post what I get in return~,THUMBS,2010-04-14
295,Good stuff,patou,2010-04-14
296,Mornin all..sounds gooda thanks.)still mega thin cant wait,DF,2010-04-14
297,Got this on radar.  Going to do,EquityTrader,2010-04-14
298,Sounds good ET)Thx for stoppin in lol,THUMBS,2010-04-14
299,expecting a nice move here very soon.,rbb,2010-04-14
300,Welcome!Let us know what ya dig up..much appreciated!),DF,2010-04-15
301,ditto..with this float/OS and the recent developments im,DF,2010-04-15
302,"Mornin THUMBS, D",patou,2010-04-16
303,Mornin all!)some end of week action would be,DF,2010-04-16
304,gm pat/all,THUMBS,2010-04-16
305,morning THUMBS,rbb,2010-04-16
306,gmrbb,THUMBS,2010-04-16
307,.75x1.10 if 1.10s go its on imo!)),DF,2010-04-16
308,MM JSUP joining the party...shares must be close,THUMBS,2010-04-16
309,Bring'm on and lets get this party started!,TOAD,2010-04-16
310,"good sign,,,looking forward to next week and a",rbb,2010-04-16
311,Q10 from OTGI,patou,2010-04-19
312,GM..nice thanks will check it out!)good stuff imo!),DF,2010-04-20
313,Nice))) looks like things are goin as scheduled!)),TOAD,2010-04-20
314,Don't post very much but notice that my,Clinton,2010-04-20
315,Im not sure CLinton~ Im still waiting on,TOAD,2010-04-20
316,You might consider calling or emailing your broker,032798,2010-04-20
317,My bad I put the incorrect symbol geez,Clinton,2010-04-21
318,LOL. Spoke to the CEO.,THUMBS,2010-04-21
319,Great news!!! Thanx THUMBS,patou,2010-04-21
320,Well last night the ticker symbol worked now,Clinton,2010-04-21
321,thanks for taking the time to call thumbs.,rbb,2010-04-21
322,Thx for the update!! I was figuring it,TOAD,2010-04-21
323,Received confirmation by mail yesterday of the 10x1,patou,2010-04-22
324,Everybody waiting for there shares...zzzzzz,patou,2010-04-26
325,website coming looks like-http://www.oteegee.com/,THUMBS,2010-04-26
326,That's good.,patou,2010-04-26
327,sweet) Hopefully we get our shares soon so,TOAD,2010-04-26
328,Just spoke to the co.-shares were received today...we,THUMBS,2010-04-28
329,Great news!!! Was getting nervous there for a,patou,2010-04-28
330,Sweet! Great update bro I cant wait I,TOAD,2010-04-28
331,"Me too.Been keeping in touch with OTG,good,orderly people",THUMBS,2010-04-28
332,sweet bro hope so,gumzsa,2010-04-28
333,Catch u all tomorrow for the big day!!!,patou,2010-04-28
334,Cya pat,THUMBS,2010-04-28
335,sweeeeeeeet!)))))))its on then!))))))))))))),DF,2010-04-28
336,Got me OTGI shares during the last hour.,032798,2010-04-28
337,Received mine too~,THUMBS,2010-04-28
338,"Dang I didnt, hopefully I have'm by open",TOAD,2010-04-28
339,New ibox,THUMBS,2010-04-29
340,whatch ya doin?,loniee,2010-04-29
341,Nothing for me yet.,patou,2010-04-29
342,SWeet! looks good bro! Now bring it on!,TOAD,2010-04-29
343,Got my shares finally now lets see updates,gumzsa,2010-04-29
344,From the sounds of it....plenty are coming imo.,THUMBS,2010-04-29
345,Mornin all!)time to get back to biz lets,DF,2010-04-29
346,GM DF,THUMBS,2010-04-29
347,Mornin everybody,patou,2010-04-29
348,"Ibox looking good Thumbs,,,ready for an update!!!",rbb,2010-04-29
349,Mornin All,patou,2010-04-30
350,gm pat,THUMBS,2010-04-30
351,No shares for me yet... But no movement either...,patou,2010-04-30
352,Call your broker right now imo,THUMBS,2010-04-30
353,OK just off the phone. Told me it's,patou,2010-04-30
354,nice nice..bout time for action here now imo!))),DF,2010-04-30
355,glad to hear it pat!,THUMBS,2010-04-30
356,Can't wait to see some movement on this..,Ricecakes,2010-04-30
357,Mornin all!)))Looking forward to sparkage too!)lets see what,DF,2010-05-03
358,OTGI NEW website up and runing,patou,2010-05-04
359,http://www.oteegee.com/new/ ,TOAD,2010-05-04
360,Oteegee Innovations • 1-800-854-7970,TOAD,2010-05-04
361,"US Patent No. 6,642,552",THUMBS,2010-05-04
362,A huge development bro!! If they pr this,TOAD,2010-05-04
363,how much did you guys pay for this,toytundra,2010-05-04
364,gm all new website coming soon,gumzsa,2010-05-04
365,WOOOOOoooo this is gonna be big !!!,patou,2010-05-04
366,Most probably paid between 3.5 and 5 pre-split,032798,2010-05-04
367,Grail has already instituted proceedings to enforce its,THUMBS,2010-05-04
368,Absolutely huge bro holding mine tight! Time will,TOAD,2010-05-04
369,ask UT back to 1.00!,DF,2010-05-04
370,"Good morning OTGI's,, quiet in here now but",TOAD,2010-05-05
371,GM all!)agreed its time to start buzzin here imo!),DF,2010-05-05
372,Mornin Guys. Still quiet here i see,patou,2010-05-05
373,GM Pat!)yes quiet before the storm hopefully!),DF,2010-05-05
374,yep but when quiet ones wake watch out,gumzsa,2010-05-05
375,thats my small 100 shares..lol will get more,loniee,2010-05-05
376,"LOL,every hundo will add up..chipchip=>",THUMBS,2010-05-05
377,Morning all,patou,2010-05-06
378,GM patou),TOAD,2010-05-06
379,Mornin TOAD. Deep sleep not for to long,patou,2010-05-06
380,Good mornin everybody,patou,2010-05-07
381,good afternoon...I swear I am followed when I,loniee,2010-05-07
382,Oups... Well let's buy @ lower price now,patou,2010-05-07
383,I am all in on my small cap,loniee,2010-05-07
384,I want some @40 errrr,THUMBS,2010-05-07
385,1.00 still up the spread jus goes to,DF,2010-05-07
386,Totally agree DFLY. Just need a few ask,THUMBS,2010-05-07
387,with 15m OS only too lol..i guess most,DF,2010-05-07
388,the lawsuit alone could equate to multi dollars,DF,2010-05-07
389,nail.head.,THUMBS,2010-05-07
390,lol,DF,2010-05-07
391,Always scary to see a stock go down,patou,2010-05-07
392,agreed we jus need some bid uts/news and,DF,2010-05-07
393,Just did my first paint job... LOL,patou,2010-05-07
394,Youre a great painter!Maybe I can find you,THUMBS,2010-05-07
395,"lol...me too,let me out of something and I",loniee,2010-05-07
396,Have a nice weekend loniee,patou,2010-05-07
397,Mornin to all,patou,2010-05-10
398,"I'm interested in getting involved with this company,",skyler,2010-05-10
399,GM skyler.....welcome,THUMBS,2010-05-11
400,Mornin everybody. We want some action!!!!!,patou,2010-05-12
401,agreed looking for that spark here asap!!) with,DF,2010-05-12
402,"lawsuit is the key ingredient, any word from",rbb,2010-05-13
403,GM RBB..agreed..lookin forward to next update/pr here all,DF,2010-05-13
404,"agreed,,,can't be far off, imo.",rbb,2010-05-13
405,Spoke to the company on tues.....sounds like they,THUMBS,2010-05-13
406,"that would be sweet, thanks for the update.",rbb,2010-05-13
407,Mornin Everybody,patou,2010-05-13
408,g'mornin pat!,THUMBS,2010-05-13
409,Hey THUMBS. How's everything?,patou,2010-05-13
410,Great!You?,THUMBS,2010-05-13
411,Habs won the city tries to recover so,patou,2010-05-13
412,Mornin everybody,patou,2010-05-14
413,what up? Talked to CEO of GRAIL and,gumzsa,2010-05-14
414,That's good stuff gumzsa. Thanx for posting,patou,2010-05-14
415,Im excited too! and they are hiding my,TOAD,2010-05-14
416,Mornin Everybody,patou,2010-05-17
417,GM all,THUMBS,2010-05-17
418,Mornin THUMBS,patou,2010-05-17
419,GM...scottrade showing a bid...the first time since I,loniee,2010-05-17
420,LOL GM bro....Im thinking the LOI gets closed,THUMBS,2010-05-17
421,Fingers crossed,patou,2010-05-17
422,gm all,gumzsa,2010-05-17
423,O heck ya it should tighten us up,TOAD,2010-05-17
424,Mornin Everybody,patou,2010-05-20
425,gm all,gumzsa,2010-05-20
426,Mornin Gumzsa. I'm more than ready for this,patou,2010-05-20
427,me too.lol,gumzsa,2010-05-20
428,GM all,THUMBS,2010-05-20
429,wassssup,gumzsa,2010-05-20
430,Mornin OTGI,patou,2010-05-21
431,Got some on the bid today!!!,TOAD,2010-05-24
432,nice now if the ask would slap.lol,gumzsa,2010-05-24
433,Very nice! Hold'm tight,THUMBS,2010-05-24
434,400@.95,THUMBS,2010-05-24
435,Im pumped!! I had my bid in @,TOAD,2010-05-24
436,What is L2 look like on here ?,CaptainJim,2010-05-26
437,.40 x .95 and super thin,TOAD,2010-05-26
438,Going Well !!  And U,CaptainJim,2010-05-26
439,Ok cant complain~ Ive been selling alil too,TOAD,2010-05-26
440,hey CJ....welcome,THUMBS,2010-05-26
441,"Big Spread, Bet we have Hidden Bids",CaptainJim,2010-05-26
442,guarantee. we got um all over lol.,THUMBS,2010-05-26
443,NITE...new bidder .18 lol,THUMBS,2010-05-26
444,gn all,gumzsa,2010-05-26
445,1400 vol,THUMBS,2010-06-01
446,NITE off to 2$,THUMBS,2010-06-01
447,I guess so...a few are mine..,loniee,2010-06-01
448,Nice grabbing lon! I got 450 more last friday),THUMBS,2010-06-01
449,Interesting MM movement this morning),TOAD,2010-06-01
450,I got a 1000 extra last week,TOAD,2010-06-01
451,Its almost goooooo time.),THUMBS,2010-06-01
452,"Bastageeee...@.40 too lol, I want some .40",THUMBS,2010-06-01
453,maybe its time.,gumzsa,2010-06-01
454,lookin good lets see dollar break!,DF,2010-06-01
455,weeeeeeeee lol bidding now too jc they get,TOAD,2010-06-01
456,Nice!GL,THUMBS,2010-06-01
457,"MM waking a bit, looks like its getting",TOAD,2010-06-01
458,1s go goin to get interesting imo!!!),DF,2010-06-01
459,Yep I agree and with such a low,TOAD,2010-06-01
460,agreed ,DF,2010-06-01
461,thats going to be a carpenters new job...selling,loniee,2010-06-01
462,theres 1s hittin!!,DF,2010-06-01
463,"wow,,,OTGI looking sweet, lets take out 1.00",rbb,2010-06-01
464,1.00 HOD print!,TOAD,2010-06-01
465,ya know sheesh..mornin brotha!!!!!!!!)),DF,2010-06-01
466,bring it!,DF,2010-06-01
467,nice action today,gumzsa,2010-06-01
468,OTGI wakin... WWWHHHOOOooo!!!,patou,2010-06-01
469,with this share structure we know what can,DF,2010-06-01
470,Is that 32.5K on the ask? ,032798,2010-06-02
471,dunno,DF,2010-06-02
472,news just hit,gumzsa,2010-06-04
473,sweeeeeeeeeet news!)))the acq moving forward!!,DF,2010-06-04
474,Oteegee LOI Update and Launches New Web Site,THUMBS,2010-06-04
475,NICE news! GO JORDAN!!!!!!!!!!!!!!!!!!!!!!!,gumzsa,2010-06-04
476,Awesome news! Were getting close! Gonna be a,TOAD,2010-06-04
477,Just got back home. That's awesome news...,patou,2010-06-04
478,"Later all!Cant wait for the def agreements,bring on",THUMBS,2010-06-04
479,Geesh bet ya there is over 20prs in,THUMBS,2010-06-04
480,bring it,gumzsa,2010-06-04
481,Yes patou looks like we are getting close,TOAD,2010-06-04
482,Patience will finally be rewarded...,patou,2010-06-04
483,gn all,gumzsa,2010-06-04
484,GM,THUMBS,2010-06-07
485,gm all,gumzsa,2010-06-07
486,Mornin all!))Lets see the 1s go babye this week!,DF,2010-06-07
487,Mornin everybody,patou,2010-06-07
488,Mornin Pat!)),DF,2010-06-07
489,"OTGI,,,going to pop here soon,,,too much upside.",rbb,2010-06-07
490,agreed OTGI almost time imo!)),DF,2010-06-07
491,Yes I believe so too)) soon imo,TOAD,2010-06-07
492,it'll happen fast imo...,rbb,2010-06-07
493,news just hit,gumzsa,2010-06-07
494,thats the same news I beleive from friday...good,loniee,2010-06-07
495,Pretty much the same.,patou,2010-06-07
496,yep looks that way.,gumzsa,2010-06-07
497,Mornin everybody,patou,2010-06-08
498,couple more chips;),THUMBS,2010-06-08
499,chip chip 1.01x1 looks like only a few,DF,2010-06-08
500,forsure...absolutely no float imo,THUMBS,2010-06-08
501,wont take much to wake thats fer sure,DF,2010-06-08
502,Looks vert good. How much would it take,patou,2010-06-08
503,well not many imo.. looks like DOMS only,DF,2010-06-08
504,Gm all~ask thinned out 1@1.01-1@5.00,THUMBS,2010-06-09
505,Hey THUMBS nice lookin here today...,patou,2010-06-09
506,once volume hits its on,gumzsa,2010-06-09
507,agreed.)looking forward to the action bro!),DF,2010-06-09
508,Mornin all!) lets see what today brings!)eom,DF,2010-06-10
509,Gm DF and all~,THUMBS,2010-06-10
510,mornin bro..would love to see those 1.01s go,DF,2010-06-10
511,Goodmorning all..,loniee,2010-06-10
512,hey!,THUMBS,2010-06-10
513,"2.00, why not 5.00, quick like imo.",rbb,2010-06-10
514,"Mornin everybody, let's kick some 1.01 out...",patou,2010-06-10
515,weve seen it happen before on other plays.,DF,2010-06-10
