post_number,subject,username,date
2502,yes I confirmed the float at 65 mill,hstang04,2015-11-18
2503,$ELED .01+ COMING SOON :-),Paper or Plastic,2015-11-18
2504,"ELED .0031 up, next test .004s",$treet Trader,2015-11-18
2505,"ELED .0032 up, we want a MONSTER run here!!",$treet Trader,2015-11-18
2506,so thin all the way up here,hstang04,2015-11-18
2507,gonna follow hmla and biei! same ss,hstang04,2015-11-18
2508,ELED with 65 mill float it will do,$treet Trader,2015-11-18
2509,ELED .0033 VFIN gonna die,$treet Trader,2015-11-18
2510,sure will!,hstang04,2015-11-18
2511,about to explode here!!,hstang04,2015-11-18
2512,ELED .0033 huge support in,$treet Trader,2015-11-18
2513,vfin moved he is fake!!,hstang04,2015-11-18
2514,ELED .0034 here we gooooooooooooooooo,$treet Trader,2015-11-18
2515,HOD breakout!!,hstang04,2015-11-18
2516,ELED .0035 up next stop .004s,$treet Trader,2015-11-18
2517,ELED looks good,RavenDusk1,2015-11-18
2518,ELED .0037 up,$treet Trader,2015-11-18
2519,.0037 falling!!!,hstang04,2015-11-18
2520,ELED .0037 lets gooooooooooooooooooooo,$treet Trader,2015-11-18
2521,ELED .0039,$treet Trader,2015-11-18
2522,.004 up!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,hstang04,2015-11-18
2523,Go time,Rainer,2015-11-18
2524,ELED chart reversal begins today,RavenDusk1,2015-11-18
2525,ELED looking for .02? Looks good here RavenDusk1!,BERKSHIRE AGENT ,2015-11-18
2526,"lost internet , give me a sec",$treet Trader,2015-11-18
2527,"Trilux ($600m annual revenue, 5000 employees, market leader",Supervisor,2015-11-18
2528,"ELED .0043 up, lets gooooooooo",$treet Trader,2015-11-18
2529,no bid whacks next leg up coming,hstang04,2015-11-18
2530,ELED past 1st Resistance.  This is a,RavenDusk1,2015-11-18
2531,ELED: Nice Volume coming back today...,Sibware,2015-11-18
2532,"ELED .0044 up, lets goooooooooooooo",$treet Trader,2015-11-18
2533,here come the bids,hstang04,2015-11-18
2534,ELED new HOD coming,$treet Trader,2015-11-18
2535,"Yeah, trapping more longs. Love it. Get ready",Pitman33,2015-11-18
2536,"Still waiting on your .0001 call, Mr chart man.",Supervisor,2015-11-18
2537,Has room to '90,GoGoLi,2015-11-18
2538,"ELED only starting, lots of upside",$treet Trader,2015-11-18
2539,"ELED huge bid in,this is going to pennyland,",$treet Trader,2015-11-18
2540,here comes the next leg up!,hstang04,2015-11-18
2541,Come on do your job and fill my,easymoney,2015-11-18
2542,ELED .0043 here we goooooooooooo,$treet Trader,2015-11-18
2543,Absolutely. with this SS and with what this,GoGoLi,2015-11-18
2544,This company is bleeding money. The financials were,Pitman33,2015-11-18
2545,"SURE, Welcome on Nasdaq lmao",GoGoLi,2015-11-18
2546,"Still not .0001, maybe try something else?",Supervisor,2015-11-18
2547,Some are misguided into believe that posting on,Pitman33,2015-11-18
2548,"Ok I'm still waiting, thanks!",Supervisor,2015-11-18
2549,ELED thin to push past 50ma w ease,RavenDusk1,2015-11-18
2550,ELED .0045 up and thin,$treet Trader,2015-11-18
2551,People not willing to bid fill. Next leg,GoGoLi,2015-11-18
2552,ELED .0038 x .0041 lets see that new HOD,$treet Trader,2015-11-18
2553,"Nice mirror trade 488k.. vfin gone, eled ready",ANIA77,2015-11-18
2554,"yup vfin moved to 2,000,lol ELED ready to go",$treet Trader,2015-11-18
2555,$ELED small ask at 0041 / 140k left,Den,2015-11-18
2556,You in here ania? I picked up a,solmer,2015-11-18
2557,Obviously you think it will. Just cover your,JER1,2015-11-18
2558,"Dude, I just said those who think they",Pitman33,2015-11-18
2559,"With vfin gone, this should run nicely",DJPennyTrader ,2015-11-19
2560,"Just like I said, that momentary blip is",Pitman33,2015-11-19
2561,looks like,cashclan,2015-11-19
2562,But it...,cashclan,2015-11-19
2563,ELED liking this one RAVENDUSK1!,BERKSHIRE AGENT ,2015-11-19
2564,** Current Share Structure ELED - 11/19/15 **,scrudals,2015-11-19
2565,Old Cree saying...,cashclan,2015-11-19
2566,Yahoo spreadsheet...,cashclan,2015-11-19
2567,I'm going fishing Friday here.,easymoney,2015-11-20
2568,$ELED 0037 UP !,Den,2015-11-20
2569,"ELED is so thin, we just need Hal",Supervisor,2015-11-20
2570,<DELETED>,<DELETED>,2015-11-20
2571,<DELETED>,<DELETED>,2015-11-20
2572,"ELED, these low floaters have all been clipping copper.",Gr8White ,2015-11-20
2573,$ELED - OH YAH !!! half penny +,Den,2015-11-20
2574,Fishing ???,cashclan,2015-11-20
2575,"Energie Holdings, In (ELED)",mick,2015-11-20
2576,"nice entries last couple days/ Energie Holdings, In (ELED)",mick,2015-11-20
2577,Means biding while quiet.,easymoney,2015-11-20
2578,I see...,cashclan,2015-11-20
2579,$ELED 's boiling......,Den,2015-11-20
2580,Yes sir.,scrudals,2015-11-20
2581,Easy ur here ?,Den,2015-11-21
2582,"Energie Holdings, In (ELED)",mick,2015-11-21
2583,Higher we go $ELED,Den,2015-11-22
2584,Pictures from the October NIBA conference. You can,Supervisor,2015-11-22
2585,a little volume and back up over the 200,Chance,2015-11-23
2586,why exeled ?,Den,2015-11-23
2587,I'm guessing so they aren't associated with gas&oil?,Supervisor,2015-11-23
2588,should ask them' ...,Den,2015-11-23
2589,I think it's a safe bet. Energie is,Supervisor,2015-11-23
2590,i think so Chance / gm there !,Den,2015-11-23
2591,hey Buck yeah time here for reversal back up,Chance,2015-11-23
2592,does anyone have an opinion on why the,boutonj68,2015-11-23
2593,It's a low float stock and not many,Gr8White ,2015-11-23
2594,$ELED oversold LOW FLOATER chart >,Den,2015-11-24
2595,cause its VERY thin stock with a VERY,Den,2015-11-24
2596,ELED / imminent reversal going up...,Chance,2015-11-24
2597,i think so Chance !,Den,2015-11-24
2598,when more eyes see the light...,Chance,2015-11-24
2599,can't wait fo dat Chance !!,Den,2015-11-24
2600,OS and AS?,FIERCE,2015-11-24
2601,Energie Holdings $ELED ,Den,2015-11-24
2602,Audited :) Thank You,FIERCE,2015-11-24
2603,Post number 2564 shows the email from the,Supervisor,2015-11-24
2604,"Any known conversion on SEC filings?I will read,",FIERCE,2015-11-24
2605,"sexy one , right ?",Den,2015-11-24
2606,It could be I'm doing some DD :-),FIERCE,2015-11-24
2607,I like that the CEO doesn't do typical,FIERCE,2015-11-24
2608,yup / not false FIERCE ,Den,2015-11-24
2609,"News!!!Energie Holdings, Inc. Engages Ardour Capital Investments as",Supervisor,2015-11-24
2610,"Chance > $ELED news : Energie Holdings, Inc.",Den,2015-11-24
2611,Nice ELED news!,DJPennyTrader ,2015-11-24
2612,We should start to see acquisitions of more,Supervisor,2015-11-24
2613,written between the lines ...,Den,2015-11-24
2614,perfect Time !,Den,2015-11-24
2615,Nik / still around ?,Den,2015-11-24
2616,ELED: Some News finally...,Sibware,2015-11-24
2617,We have been waiting for any news for,Dsnyc,2015-11-24
2618,askin 004,Den,2015-11-24
2619,0.0035	x 0.004,Den,2015-11-24
2620, $ELED  Daily & Weekly Charthttp://stock,$Pistol Pete$,2015-11-24
2621,caught the news Buck .. news we can use,Chance,2015-11-24
2622,003 / 2 left,Den,2015-11-24
2623,I added some shares to my position today...I,KennyPro,2015-11-24
2624,yeah..this one's a long..good to be in now,Chance,2015-11-24
2625,ELED: One PR per year and it's fluff.Lol...,Sibware,2015-11-24
2626,How's that PPS working out for you?,Pitman33,2015-11-25
2627,52 week low...I am thinking it may be,KennyPro,2015-11-25
2628,ELED always pops off bottom even with no news.,Gr8White ,2015-11-25
2629,It's around a triple bottom play also.,Gr8White ,2015-11-25
2630,$ELED chart screamin bounce !,Den,2015-11-25
2631,"Agree, into around 006 area initially.",Gr8White ,2015-11-25
2632,That's silly,cashclan,2015-11-25
2633,$ELED is a BARGAIN at this price regarinf,Den,2015-11-25
2634,Yep looks good,silvergun,2015-11-25
2635,thin one ...major news and we move over,Den,2015-11-26
2636,Wow this fell off a cliff lol,starkd748,2015-11-27
2637,Absolute POS stock. All losers here.,Pitman33,2015-11-29
2638,I read the quarterly and saw all those,starkd748,2015-11-29
2639,Reminds me of ish@ all those supposed contracts,starkd748,2015-11-29
2640,<DELETED>,<DELETED>,2015-11-29
2641,new move on the way ? $ELED 0033,Den,2015-11-30
2642,8K out,MasterBidder,2015-12-04
2643,New name..ExeLED Holdings Inc.,Supervisor,2015-12-04
2644,interesting ...should boost the PPS ?,Den,2015-12-08
2645,Holding and waiting on PPS hike. Not many,Gr8White ,2015-12-08
2646,0026 x 003 = cheap ...waitin',Den,2015-12-09
2647,WTF? Really could use some clarity and detail,KennyPro,2015-12-10
2648,Low 002's are cheapies! Patience. . this one,Gr8White ,2015-12-10
2649,ELED on watch .002 -http://stockcharts.com/h-sc/ui?s=eled  >>250m AS,wealthmoney,2015-12-10
2650,ELED .0023 on watch!!!,MG-Trader,2015-12-11
2651,Moves so easy,Supervisor,2015-12-11
2652,250M A/S @.0027,MG-Trader,2015-12-11
2653,$ELED like it...waitin' till next push,Den,2015-12-11
2654,TA CONFIRMED 250M A/S    ,MG-Trader,2015-12-12
2655,ELED time is coming imo  :-),MG-Trader,2015-12-12
2656,nice lil close yesterday MG / $ELED is,Den,2015-12-12
2657,"NICE, ONLY! 3RD NAME CHANGE IN 2 YEARS",iseeu,2015-12-13
2658,"This is a new company, you're referring to",Supervisor,2015-12-13
2659,HMMMM yeah I am sure too...way to call,KennyPro,2015-12-13
2660,<DELETED>,<DELETED>,2015-12-13
2661,thin as paper >>>> ,Den,2015-12-16
2662,$ELED 0039 UP / once volume kicks in,Den,2015-12-16
2663,Loving ELED going forward.,Gr8White ,2015-12-16
2664,Nice buy 0039's. This one can move.,Gr8White ,2015-12-17
2665,$ELED 0042 !,Den,2015-12-17
2666,Someone grabbed a nice stack,Supervisor,2015-12-17
2667,http://www.otcmarkets.com/stock/ELED,mick,2015-12-17
2668,thin one $ELED - chart says so !,Den,2015-12-17
2669,whats left at 0042 ?,Den,2015-12-17
2670,"983K, looks like it gets real thin after that",Supervisor,2015-12-17
2671,goood ...another smack and we go,Den,2015-12-17
2672,844K left at 0042.,Gr8White ,2015-12-17
2673,"Another 911 trade, last time we had that,",Supervisor,2015-12-17
2674,I do not know BUT I feel this,KennyPro,2015-12-17
2675,<DELETED>,<DELETED>,2015-12-17
2676,I am hoping to see some more accumulation,KennyPro,2015-12-18
2677,<DELETED>,<DELETED>,2015-12-18
2678,Anyone have an L2 shot?....Thanks,KennyPro,2015-12-18
2679,NITE 104K .0024     ,Gr8White ,2015-12-18
2680,Thank you...wow that's depressing! Have GR8 Christmas oh,KennyPro,2015-12-18
2681,"Some nice bites on the ask today. Lol,",Gr8White ,2015-12-21
2682,Hmmmmm? A little volume today.. sure would like,KennyPro,2015-12-21
2683,"that 534,639 ask has been blocking ELED from",Deagle,2015-12-23
2684,gonna drop soon ...ELED - small floater ...,Den,2015-12-23
2685,"re""HORRENDOUS 10-Q!!! THIS IS GOING TO TRIPLE ZEROS!!!!!""",Drugdoctor,2015-12-26
2686,float is kinda small ...dunno why u speak,Den,2015-12-28
2687,It's retaliation for GNP,Supervisor,2015-12-28
2688,ah ok / me thinks that here ...we,Den,2015-12-28
2689,0042 up,Den,2015-12-29
2690,ELED name change tomorrow... ExeLED Holdings Inc.,Strong99,2015-12-29
2691,Thanks for the info,Supervisor,2015-12-29
2692,Energie Holdings Inc. changed to ExeLED Holdings Inc.:,Renee,2015-12-29
2693,https://www.youtube.com/watch?v=DKYZwjosmGw,Supervisor,2015-12-30
2694,[yt]DKYZwjosmGw[/yt],Dina,2015-12-30
2695,can't read it / at work ...,Den,2015-12-30
2696,$ELED GIDDY UP !,Den,2015-12-30
2697,So is ELED# trading?  I realize name,Deagle,2015-12-30
2698,Still ELED,Supervisor,2015-12-30
2699,can't use my shares at the moment,Den,2015-12-30
2700,"ExeLED Holdings, Inc (ELED)",mick,2015-12-30
2701,Looking good today,Supervisor,2015-12-31
2702,Looks good. I like the share structure and chart.,love your neighbor ,2015-12-31
2703, $ELED  Daily Charthttp://stockcharts.co,$Pistol Pete$,2016-01-01
2704,thanks for the Chart $Pistol,love your neighbor ,2016-01-01
2705,Get ready for a .25 to .50 pop,Cranky Man,2016-01-01
2706,"Thank you supervisor for posting that video, ELED",The Pollo,2016-01-01
2707,"No problem, Pollo. With that video and this",Supervisor,2016-01-01
2708,"This PR Nov. 24, 2015 /PRNewswire/ -- Énergie",retiredtech,2016-01-01
2709,Only 1 thing this company needs is MORE,retiredtech,2016-01-01
2710,How do you figure from where it's at now?,SmartTrader10,2016-01-01
2711,"ELED was OTCQB, it didn't hold the minimum",Supervisor,2016-01-02
2712,I think we are less than a year,KennyPro,2016-01-02
2713,Happy New Year to you too Kenny! 1.1,Supervisor,2016-01-02
2714,Beg to differ.  Difference between pink and,retiredtech,2016-01-02
2715,"The point is, ELED only left QB status",Supervisor,2016-01-02
2716,I am sure they will be back again.,retiredtech,2016-01-02
2717,newbietrader10:  Not saying it will or will,retiredtech,2016-01-02
2718,I do not have Pm Newb...BUT when I,KennyPro,2016-01-02
2719,"I agree with you, Hal needs to be",Supervisor,2016-01-02
2720,"name change so things comin, nah ?",Den,2016-01-02
2721,"Watched the video.  Agree Supervisor, which is",retiredtech,2016-01-02
2722,We're talking about this...https://www.youtube.com/watch?v=DKYZwjosmGw,Supervisor,2016-01-02
2723,Name change don't buy much.  Rev's buys,retiredtech,2016-01-02
2724,We don't know how far Hal is with,Supervisor,2016-01-02
2725,Totally correct in your strategy. Mine strategy also,retiredtech,2016-01-02
2726,I don't think anyone is invested here for,Supervisor,2016-01-02
2727,"Don't want to argue Supervisor, but why is",retiredtech,2016-01-02
2728,"No argument at all, wish I could answer",Supervisor,2016-01-02
2729,Nope no free PM...all good...Thanks for posting here,KennyPro,2016-01-02
2730,Thank you for your thoughtful and informative response!,SmartTrader10,2016-01-02
2731,Thank you KennyPro!! Definitely makes sense!,SmartTrader10,2016-01-02
2732,<DELETED>,<DELETED>,2016-01-02
2733,That would be nice!,The Pollo,2016-01-03
2734,Solid product too,The Pollo,2016-01-03
2735,2016 will be great for ELED,The Pollo,2016-01-03
2736,Some cautions ,Toxic Avenger,2016-01-03
2737,"ELED - Just stumbled across this, looks interesting.",Top Penny,2016-01-03
2738,Worth a re post. Nice to see a,The Pollo,2016-01-03
2739,Company had $116k in TOTAL revenue last quarter.,Toxic Avenger,2016-01-03
2740,"Hey Pollo, i like the Share Structure and",PennyMaster,2016-01-03
2741,Nice to see you here PennyMaster!,The Pollo,2016-01-03
2742,Thanks bud.. $ELED,PennyMaster,2016-01-03
2743,ELED - I'm not bashing but the balance,Top Penny,2016-01-03
2744,No doubt UGLY. Here is stats:,retiredtech,2016-01-03
2745,I don't think anyone is invested here because,The Pollo,2016-01-03
2746,"ELED - Thanks for the heads up, very",Top Penny,2016-01-03
2747,A little red wine on a Sunday..you're my,The Pollo,2016-01-03
2748,"A lot of chatter for a Sunday, enjoy",Supervisor,2016-01-03
2749,ELED - Nice thing about this is it's,Top Penny,2016-01-03
2750,"My thoughts exactly, Top Penny. ELED went up",Supervisor,2016-01-03
2751,PR release stated this company is OTCQB. ,retiredtech,2016-01-03
2752,They were taken off QB right after that,Supervisor,2016-01-03
2753,Look at the iHub Trades page.  I,retiredtech,2016-01-03
2754,It's being heavily pumped. Expect a quick drop,Toxic Avenger,2016-01-03
2755,Is it too late to get on this,isenterprises,2016-01-03
2756,Might be right timing.  Looks like someone,retiredtech,2016-01-03
2757,Nice to see you here..i follow you,The Pollo,2016-01-03
2758,Thanks. I'm following you know also. Supervisor told,love your neighbor ,2016-01-03
2759, $ELED  Daily and Weekly Charthttp://stockchart,$Pistol Pete$,2016-01-03
2760,"Volume (or rather lack, thereof) over the last",Toxic Avenger,2016-01-03
2761,AgreedGo $ELED,$Pistol Pete$,2016-01-03
2762,Interesting indeed. Nice floater here. See you at,isenterprises,2016-01-03
2763,http://www.otcmarkets.com/stock/ELED,mick,2016-01-04
2764,"ExeLED Holdings, Inc/ http://www.otcmarkets.com/stock/ELED/quote",mick,2016-01-04
2765,"mainstream media, etc. $ELED recent news/filings/par value $0.01",mick,2016-01-04
2766,par value at $0.01 ????? 'ExeLED Holdings Inc. (ELED)',mick,2016-01-04
2767,Oops. ;-),Toxic Avenger,2016-01-04
2768,Looks like the weekend pump may have been,Toxic Avenger,2016-01-04
2769,"Per the 10K, the PV is $.0001",Toxic Avenger,2016-01-04
2770,thank you/  'ExeLED Holdings Inc. (ELED)',mick,2016-01-04
2771,Yeah I see some well known names popping,KennyPro,2016-01-04
2772,Sure would be nice to see some of,KennyPro,2016-01-04
2773,No reason to buy yet.  Zzzzzzzzzzzzzzzzz. ,retiredtech,2016-01-04
2774,No one wants to buy during the dump,Toxic Avenger,2016-01-04
2775,Now THAT was a nice little smackeroo on,KennyPro,2016-01-04
2776,&*^%$#!$^&#!!! ~ Well there's a huge surprise! All,KennyPro,2016-01-04
2777, ,KennyPro,2016-01-04
2778,AHHHH Now the (  .  ),KennyPro,2016-01-04
2779,"ELED #2 on breakout boards A/S 250,000,000 O/S",Supervisor,2016-01-04
2780,ELED recent news/filings/charts etc.,TPX,2016-01-04
2781,"ELED Energie Holdings, Inc. Engages Ardour Capital Investments",TPX,2016-01-04
2782,It was heavily pumped over the weekend. Being,Toxic Avenger,2016-01-04
2783,Very low OS for a Penny stock and,Garyst,2016-01-04
2784,Lots of dilution coming. ,Toxic Avenger,2016-01-04
2785,"I wouldn't call 280k in volume being ""Dumped"".",Garyst,2016-01-04
2786,<DELETED>,<DELETED>,2016-01-04
2787,www.investmentu.com/images/0709_Pump.jpg,Toxic Avenger,2016-01-04
2788,Yes but there needs to be volume to,Garyst,2016-01-04
2789, $ELED  15' Charthttp://stockcharts.com/c-sc/s,$Pistol Pete$,2016-01-04
2790,Thanks Pete.,Garyst,2016-01-04
2791,As soon as any 004's go on the,Supervisor,2016-01-04
2792,L2 is only showing 350k or so thru,Garyst,2016-01-04
2793,"She sure is thin, we just need some updates.",Supervisor,2016-01-04
2794,sure is.,Garyst,2016-01-04
2795,And now they took out the 0049's that,Supervisor,2016-01-04
2796,About 810k left to 01,Garyst,2016-01-04
2797,We need whoever is loading to start taking,Supervisor,2016-01-04
2798,"Yeah, $245 worth. HUGE. ROFLMAO.",Toxic Avenger,2016-01-04
2799,Nice turnaround this afternoon.,Garyst,2016-01-04
2800,"Yup, can't wait to see ELED get volume",Supervisor,2016-01-04
2801,"Yes, did nicely today off the LOD.",Garyst,2016-01-04
2802,Looking good here. Looks like the ss is,BERKSHIRE AGENT ,2016-01-05
2803,Good Morning all....Go ELED!,The Pollo,2016-01-05
2804,Anyone know when the next financials are due,KennyPro,2016-01-05
2805,"Due 3/31, but last year they delayed to",Toxic Avenger,2016-01-05
2806,Thanks; yeah I had a feeling it was,KennyPro,2016-01-05
2807,ELED - A lot of convertible debt here. ,Top Penny,2016-01-05
2808,Yup. About 113 million OS from what some,Garyst,2016-01-05
2809,Ask .008,Supervisor,2016-01-05
2810,Maybe Picasso will buy 100 shares. ;-),Toxic Avenger,2016-01-05
2811,"Nah, I'll agree with you on that, way",Supervisor,2016-01-05
2812,Nice day again on ELED.,Garyst,2016-01-05
2813,I called it. $79 buy by Picasso. ;-),Toxic Avenger,2016-01-05
2814, $ELED  15' Charthttp://stockcharts.com/c-sc/s,$Pistol Pete$,2016-01-05
2815,<DELETED>,<DELETED>,2016-01-05
2816,<DELETED>,<DELETED>,2016-01-05
2817,<DELETED>,<DELETED>,2016-01-05
2818,Damn I wish I was home to see,KennyPro,2016-01-05
2819,gm $ELED !,Den,2016-01-06
2820,0046 x 0050,Den,2016-01-06
2821,ELED 004 x 0044,Den,2016-01-06
2822,Good levels here again on ELED and it,Garyst,2016-01-06
2823,yah Garyst,Den,2016-01-06
2824,$ELED 0032 250M A/S ,Den,2016-01-07
2825,Can anyone post an L2 snapshot? Thanks.,KennyPro,2016-01-08
2826,ZZZZZzzzzzzzzzzzz wow this is Deadsville...,KennyPro,2016-01-13
2827,Well it looks like someone just bailed out!,KennyPro,2016-01-13
2828,Is it a bad sign that someone was,Supervisor,2016-01-13
2829,Depends on what they plan to do with,KennyPro,2016-01-13
2830,not at all ....:),Den,2016-01-14
2831,100M o/s + and 250M A/S > chart,Den,2016-01-14
2832,Two 911 trades at the close. We had,Supervisor,2016-01-15
2833,hopefully Bro ! - $ELED on NEWS watch,Den,2016-01-16
2834,"Wow, talk about manipulation. 1.5 million traded at",Drugdoctor,2016-01-16
2835,Whatever,Supervisor,2016-01-16
2836,"It's obvious the dumping here, look at the",Drugdoctor,2016-01-16
2837,Be careful of this SCAM. Report coming.,21ZNA9,2016-01-16
2838,"It's a little late for the warning, as",Drugdoctor,2016-01-16
2839,ih.advfn.com/p.php?pid=staticchart&s=ELED&p=0&t=17&showctype=1&width=336&,mick,2016-01-16
2840,NO SCAM HAHA,BonQuiQui Pupucake,2016-01-16
2841,Love to see that report before i buy,Meztic,2016-01-18
2842,Do they still have the LED manufacturing plant,Meztic,2016-01-18
2843,If they are not selling lights... why would,Drugdoctor,2016-01-18
2844,Thanks for the info,Meztic,2016-01-18
2845,How is that ???,cashclan,2016-01-19
2846,Always...a need for MMJ lighting...Neighbor LED plant is,cashclan,2016-01-19
2847,"Meztic, I would drive over there today with",iseeu,2016-01-19
2848,$ELED - this one will run in a,Den,2016-01-20
2849,to this ????? ExeLED Holdings Inc. (ELED),mick,2016-01-20
2850,once news hits...,Den,2016-01-20
2851,to da moon. ROFLMAO. Oh these toxic pump,Toxic Avenger,2016-01-20
2852,http://www.barchart.com/quotes/stocks/ELED,mick,2016-01-20
2853,ih.advfn.com/p.php?pid=staticchart&s=ELED&p=0&t=17&showctype=1&width=336&,mick,2016-01-26
2854,What’s the thrill about ELED? Suggestions?,BitCapitals,2016-01-27
2855,wait and see...load cheapies...doesn't look like dilution is,Den,2016-01-28
2856,This thing has alot of convertible notes no,starkd748,2016-01-29
2857,<DELETED>,<DELETED>,2016-01-29
2858,do u see any dilution here ??? i,Den,2016-01-29
2859,The fake warehouse is not theres. its the,iseeu,2016-01-29
2860,www.stockscores.com/chart.asp?TickerSymbol=ELED&TimeRange=180&Interval=d&,mick,2016-01-31
2861,Yea all those notes after did some dd,starkd748,2016-02-14
2862,"Yep, I believe we have seen this before...",Drugdoctor,2016-02-14
2863,$ELED 0.005 UP > 0.0027 x	0.005,Den,2016-02-16
2864,<DELETED>,<DELETED>,2016-02-16
2865,Yeah almost correct....toxic situation and super huge spread,GreenKnight,2016-02-18
2866,I'm not in... won't be in... just watching it..,Drugdoctor,2016-02-18
2867,"I'm in, a bit, and hurting, but I",GreenKnight,2016-02-18
2868,Thanks... and GLTY also...,Drugdoctor,2016-02-18
2869,Thanks so much! Best to you in your trading!,GreenKnight,2016-02-18
2870,movin on air ...$ELED low float,Den,2016-02-19
2871,Wow! let's get this stock to rock more!,Arboset,2016-02-19
2872,Still waiting patiently,Supervisor,2016-02-19
2873,Ditto. I still have hopes for this company...,KennyPro,2016-02-19
2874,3 min ELED video,Den,2016-02-19
2875,so do I - $ELED,Den,2016-02-19
2876,VFIN appeared,Axel,2016-02-19
2877,Axel / all below 0.003 is golden IMO,Den,2016-02-19
2878,has notin,Den,2016-02-19
2879,$ELED +40% on Air > RADAR for 0.01,Den,2016-02-22
2880,$ELED - GOLDEN CROSS on the horrizon',Den,2016-02-22
2881,$ELED weird activity' ....,Den,2016-02-25
2882,looks like some loading might be starting here.,Volfan,2016-02-26
2883,"Something is up, nice ask smacks and bid",Supervisor,2016-02-26
2884,Nice hits going through,Axel,2016-02-26
2885,Wow look at this video there are some,TarHeelTrades,2016-02-26
2886,"Yup, patience might really pay here. Hal isn't",Supervisor,2016-02-26
2887,Yea from what I'm seeing I certainly agree,TarHeelTrades,2016-02-26
2888,ELED whomp there it is$$$$,Penny Gold Mine,2016-02-26
2889,ELED looking great+100%$$$,Penny Gold Mine,2016-02-26
2890,This is so incredibly thin...diamond in the rough $ELED,TarHeelTrades,2016-02-26
2891,$ELED SHARE STRUCTURE CONFIRMED W/TA 2/26/16 12:19 PM:,TarHeelTrades,2016-02-26
2892,$ELED $0.0050 going,TarHeelTrades,2016-02-26
2893,Not many left at 005,Supervisor,2016-02-26
2894,Nope not many at all brother :) $ELED,TarHeelTrades,2016-02-26
2895,Last call under half a penny here by,TarHeelTrades,2016-02-26
2896,"take out cdel at .005, and we will",hosey74,2016-02-26
2897,"No reason not to believe, this is undervalued",TarHeelTrades,2016-02-26
2898,cdel trashing the party now,hosey74,2016-02-26
2899,Checking $ELED out bro,vantillian,2016-02-26
2900,He's trying to flush out weak hands. ,osu78OnFire,2016-02-26
2901,"Good deal Van Man, you arrived at a",TarHeelTrades,2016-02-26
2902,Wow this guy seriously wanted out selling 23's?,TarHeelTrades,2016-02-26
2903,"nice, run is ruined on 300k share dump",hosey74,2016-02-26
2904,Why would that mean the run is ruined?,TarHeelTrades,2016-02-26
2905,less than $700 LMAO. Ummmmm -- you all,vantillian,2016-02-26
2906,"Beautiful, profit on the weak hand, gifting shares",TarHeelTrades,2016-02-26
2907,Some stupid people out there,Supervisor,2016-02-26
2908,Whoever got 23's congrats those are ridiculously cheap! $ELED,TarHeelTrades,2016-02-26
2909,"yeah watching, its just roaring back",hosey74,2016-02-26
2910,Ha look at the bids lining up and,TarHeelTrades,2016-02-26
2911,Yea someone got 23's but it wont let,jet101,2016-02-26
2912,"That's because they're out, just one bonehead seller",TarHeelTrades,2016-02-26
2913,Yea but I can hope right.. I have,jet101,2016-02-26
2914,Absolutely! Good deal my man. Smart traders add,TarHeelTrades,2016-02-26
2915,"its trader psychology, no one will buy today",hosey74,2016-02-26
2916,yea I'll just try to add a few,jet101,2016-02-26
2917,Thank you for sharing your expertise with the,TarHeelTrades,2016-02-26
2918,Keep in mind that it's not all about,TarHeelTrades,2016-02-26
2919,Let's hope so,jet101,2016-02-26
2920,I will get into the DD heavy here,TarHeelTrades,2016-02-26
2921,Gotta feeling this is going much higher,©PROPHETABLE ,2016-02-26
2922,Hey PROP good to see you...it most certainly,TarHeelTrades,2016-02-26
2923,Ground floor here [yt]DKYZwjosmGw[/yt],©PROPHETABLE ,2016-02-26
2924,Holding tight,©PROPHETABLE ,2016-02-26
2925,"Me too brother, very few that I feel",TarHeelTrades,2016-02-26
2926,Patience is rare in the OTC. But when,©PROPHETABLE ,2016-02-26
2927,"Yup, I remember it just like it was",TarHeelTrades,2016-02-26
2928,"CDEL working hard, need to clean him out,",TarHeelTrades,2016-02-26
2929,going on over here?? ;p,mean weimeraner ,2016-02-26
2930,"Mean my friend good to see you, eyes",TarHeelTrades,2016-02-26
2931,That 205K hit at $0.0050 earlier was me,TarHeelTrades,2016-02-26
2932,<DELETED>,<DELETED>,2016-02-26
2933,.0023 lows of day here,hosey74,2016-02-26
2934,10K whack at $0.0023...really? Cmon now...$ELED,TarHeelTrades,2016-02-26
2935,60% since lunch time today,hosey74,2016-02-26
2936,That's incorrect chief the low was $0.0020 and,TarHeelTrades,2016-02-26
2937,Do you have some sort of personal issue,TarHeelTrades,2016-02-26
2938,"large spread, no bid support near ask, hard",hosey74,2016-02-26
2939,"Bids moving up, ask is as thin as",Supervisor,2016-02-26
2940,Boom let's close strong here Supervisor! $ELED,TarHeelTrades,2016-02-26
2941,"no personal issues, just a differing opinion on",hosey74,2016-02-26
2942,Not a chance $ELED,TarHeelTrades,2016-02-26
2943,$ELED $0.0035 closed above the 50 Day MA,TarHeelTrades,2016-02-26
2944, $ELED  Daily and Weekly Chartshttp://www.stock,$Pistol Pete$,2016-02-26
2945,Thanks Pistol good to see you! $ELED,TarHeelTrades,2016-02-26
2946," $ELED  Energie Holdings, Inc. Engages Ardour Capital Inve",$Pistol Pete$,2016-02-26
