post_number,subject,username,date
3711,What's the lie? They bot the web monitoring,baomike,2015-12-03
3712,"Retiring over 1 mil shares is big, surprisingly",baomike,2015-12-03
3713,According to otcmarket the authorized for RDAR is,jackPOTday,2015-12-03
3714,$RDAR churning this .10/.11 range - readying for,stockman69,2015-12-03
3715,"Yep, float of 18MIL and 1.3mil shares getting",nvidiaforgames,2015-12-03
3716,While there are a lot of posts made,Infinity Bagger,2015-12-03
3717,there was about a year ago a case,iamnottheone,2015-12-03
3718,Wow. That's not the first story that I,Infinity Bagger,2015-12-03
3719,According to otcmarket the authorized for RDAR is,baomike,2015-12-03
3720,"Wow Iam that is pretty sad to hear,",jackPOTday,2015-12-03
3721,"$0 Cash, No Sales, No Employees, $7Million Loss",BoilerRoom,2015-12-03
3722, float of 18MIL and 1.3mil shares getting,baomike,2015-12-03
3723,RDAR Prompters bragging about a 400% pop. This,BoilerRoom,2015-12-03
3724,"I am sorry I had a fat finger,",jackPOTday,2015-12-03
3725,Intraday wedge has formed time for next leg,nvidiaforgames,2015-12-03
3726,RDAR Timber!!!!,BoilerRoom,2015-12-03
3727,"that is ok jack,  the share structure",iamnottheone,2015-12-03
3728,RDAR progress being made,iamnottheone,2015-12-03
3729,"very nice pivot,  I am finding there",iamnottheone,2015-12-03
3730,RDAR dump comith!!!!,BoilerRoom,2015-12-03
3731,RDAR last chance to get out before this,BoilerRoom,2015-12-03
3732,"There have been several big announcements on RDAR,",jackPOTday,2015-12-03
3733,"It's comin along, price, volume, media - I",Infinity Bagger,2015-12-03
3734,RDAR this stock is finished folks...,BoilerRoom,2015-12-03
3735,RDAR when is massive bounce coming? This opened,BoilerRoom,2015-12-03
3736,Cyberbullying is a very serious issue and is,iamnottheone,2015-12-03
3737,"No doubt about that iam, with the RDAR",jackPOTday,2015-12-03
3738,"Yes me too ,3.8 mil in volume so",pivotpoint1,2015-12-03
3739,"jack,  I just came across this RDAR",iamnottheone,2015-12-03
3740,Boom 0.1s taken again 0.103s up,nvidiaforgames,2015-12-03
3741,NITE sucking up shares at 0.1 bid,nvidiaforgames,2015-12-03
3742,seeing many eyes here and the buzz is,baomike,2015-12-03
3743,"That is really good im, they should do",jackPOTday,2015-12-03
3744,Guys stop bullshitting the new traders this is,BoilerRoom,2015-12-03
3745,Cyber Bullying PSA - A Film of a,pivotpoint1,2015-12-03
3746,yeah hope to see the after lunch crowd,iamnottheone,2015-12-03
3747,Guys stop bullshitting the new traders this is,baomike,2015-12-03
3748,Promoters pissed putting fake bid up don't fall,BoilerRoom,2015-12-03
3749,BOOOM just broke out of the wedge pattern!,nvidiaforgames,2015-12-03
3750,0.107s up!,nvidiaforgames,2015-12-03
3751,I am all about more shareholder value. A,Infinity Bagger,2015-12-03
3752,Told you bid was fake. This is toast!,BoilerRoom,2015-12-03
3753,You actually think it would disappear if anyone,baomike,2015-12-03
3754,Sometimes it has to be about more and,jackPOTday,2015-12-03
3755,Say what you like Cyber bullies and people,pivotpoint1,2015-12-03
3756,Bullies be they in person or in cyberspace,jackPOTday,2015-12-03
3757,agreed jack and who would have guess the,iamnottheone,2015-12-03
3758,There is no harm in protecting yourself or,pivotpoint1,2015-12-03
3759,RDAR Huge wall at 0.10-0.11,BoilerRoom,2015-12-03
3760,Nice volume so far.. $RDAR On my alert,pivotpoint1,2015-12-03
3761,"iamnottheone, progress is definitely being made with six figures!",Infinity Bagger,2015-12-03
3762,$RDAR ~ Could be a real bargain ..here's why!!!,pivotpoint1,2015-12-03
3763,Here's some more facts on cyberbullies ..Note: the,pivotpoint1,2015-12-03
3764,"It only makes sense, our children should be",jackPOTday,2015-12-03
3765,"Read My last link jack, cyber security is",pivotpoint1,2015-12-03
3766,"record volume on RDAR today pivot,  RDAR",iamnottheone,2015-12-03
3767,there is no doubt and a truer statement,iamnottheone,2015-12-03
3768,"Not sure if you saw my link ,",pivotpoint1,2015-12-03
3769,Truly pivot and good points RDAR needs to,jackPOTday,2015-12-03
3770,There are Laws already in place.. $RDAR is,pivotpoint1,2015-12-03
3771,RDAR is setting up to be a power,iamnottheone,2015-12-03
3772,Check out this information here... Statistics ,pivotpoint1,2015-12-03
3773,"Phoenix, AZ, Dec. 01, 2015 (GLOBE NEWSWIRE) ",RandolRocketman,2015-12-03
3774,that is a lot of children and that,iamnottheone,2015-12-03
3775,"Wow 160,000 every day.  That is to",jackPOTday,2015-12-03
3776,Frequency of Cyberbullying,pivotpoint1,2015-12-03
3777,"it's only like 20%, i think ,that's sick!..",pivotpoint1,2015-12-03
3778,Anyone know when their program will available to buy?,baomike,2015-12-03
3779,looks like you can buy it here ,pivotpoint1,2015-12-03
3780,20% when more like 50% go unstated. ,iamnottheone,2015-12-03
3781,"No product, unsafe-unsecure website, $0 cash. Proceed with caution.",Homebrew,2015-12-03
3782,"Nice bounce coming off on $RDAR, radar, oversold,",langlui,2015-12-03
3783,$RDAR is transparent and can be tracked on,langlui,2015-12-03
3784,You can look for other help here! ~ http://www.stopbullying.gov/prevention/talki,pivotpoint1,2015-12-03
3785,Awesome  thanks for posting that link I,jackPOTday,2015-12-03
3786,Level 2 quotes are available for $RDAR on,langlui,2015-12-03
3787,"that is great,  thank you for posting",iamnottheone,2015-12-03
3788,$RDAR is all over social media platforms. Follow,langlui,2015-12-03
3789,$RDAR released OTCQB Certification - http://www.otcmarkets.com/financialReportVi,langlui,2015-12-03
3790,$RDAR the company intends to launch their Android,langlui,2015-12-03
3791,I think so too.. just connecting some dots..,pivotpoint1,2015-12-03
3792,Lol..WOLFS alerts suck$$$$:),STOCK-WIZ,2015-12-03
3793,very good and RDAR has a lot of,iamnottheone,2015-12-03
3794,"Yes pivot  plenty of laws in place,",jackPOTday,2015-12-03
3795,RDAR Red close coming near. Typical wolf of,BoilerRoom,2015-12-03
3796,<DELETED>,<DELETED>,2015-12-03
3797,<DELETED>,<DELETED>,2015-12-03
3798,<DELETED>,<DELETED>,2015-12-03
3799,<DELETED>,<DELETED>,2015-12-03
3800,<DELETED>,<DELETED>,2015-12-03
3801,the only thing is that cyber crimes are,iamnottheone,2015-12-03
3802,RDAR huge wall at 0.10 this will never,BoilerRoom,2015-12-03
3803,"Yeah, even the subway  guy or should",jackPOTday,2015-12-03
3804,RDAR thought this was suppose to be a,BoilerRoom,2015-12-03
3805,<DELETED>,<DELETED>,2015-12-03
3806,RDAR blood bath sell off Friday here tomorrow.,BoilerRoom,2015-12-03
3807,RDAR nobody is shorting this... LMAO,BoilerRoom,2015-12-03
3808,It looks like a very demanding product hopefully,eshety,2015-12-03
3809,<DELETED>,<DELETED>,2015-12-03
3810,<DELETED>,<DELETED>,2015-12-03
3811,RDAR Closing 30%+ red tomorrow. This is another,BoilerRoom,2015-12-03
3812,I look for more here as the product,iamnottheone,2015-12-03
3813,RDAR sad somebody had to paint the close,BoilerRoom,2015-12-03
3814," $RDAR  ~ Raadr, Inc. due diligence report",$Pistol Pete$,2015-12-03
3815,hi PEte / solid yesterday $RDAR,Den,2015-12-04
3816, $RDAR  Daily & Weekly Chart http://stockcharts,$Pistol Pete$,2015-12-04
3817,RDAR Friday dump sell off today. Nobody will,BoilerRoom,2015-12-04
3818,Good Morning all RDAR on WATCH .. BIG,pivotpoint1,2015-12-04
3819,"Must have missed the ""Big"" move....",BoilerRoom,2015-12-04
3820,"I guess so $RDAR Massive Volume {5,696,000} Yesterday",pivotpoint1,2015-12-04
3821,good morning pivot RDAR is looking good this,iamnottheone,2015-12-04
3822,Looking great .. shorts might get a call today..lol,pivotpoint1,2015-12-04
3823,Maybe some people covering that got short up,Stroud specifics,2015-12-04
3824,That's a sissy bounce. Promoters were bragging about,BoilerRoom,2015-12-04
3825,$RDAR jumpin' !,Den,2015-12-04
3826,RDAR Admits Having NO PRODUCT: ,Homebrew,2015-12-04
3827,RDAR POS!!! Lol,BoilerRoom,2015-12-04
3828,RDAR timber,BoilerRoom,2015-12-04
3829,"look at the volume, I wouldn't want to",pivotpoint1,2015-12-04
3830,I wouldn't want to own this POS,BoilerRoom,2015-12-04
3831,"Then if no interest, why do you post",pivotpoint1,2015-12-04
3832,Save people from throwing their money away.,BoilerRoom,2015-12-04
3833,<DELETED>,<DELETED>,2015-12-04
3834,Hmmm,Stroud specifics,2015-12-04
3835,People want a lot of things ...,Stroud specifics,2015-12-04
3836,"It is of interest, ""lambs to the slaughter""",baomike,2015-12-04
3837,"Is it approaching the time to rename ""Raadr""",baomike,2015-12-04
3838,RDAR When is this big bounce supose to,BoilerRoom,2015-12-04
3839,100 bucks says they paint it green on,Stroud specifics,2015-12-04
3840,Probably. Typical pumper-manipulator tactic. Trick the noobs into,Homebrew,2015-12-04
3841,BINGO !,Homebrew,2015-12-04
3842,Hilarious,Stroud specifics,2015-12-04
3843,<DELETED>,<DELETED>,2015-12-04
3844, $RDAR  Daily & Weekly Charthttp://stock,$Pistol Pete$,2015-12-05
3845,RDAR wonder when Wolf of Penny stocks huge,BoilerRoom,2015-12-06
3846,There seems to be a line missing from,baomike,2015-12-06
3847,Interactive Brokers had shares to borrow. They had,Raphael De La Ghetto,2015-12-06
3848,Yea shorting this the only way to go.,BoilerRoom,2015-12-06
3849,volumes gone.. momo's gone... too new  ,hoffacash,2015-12-07
3850,How's our favorite pump & dump scam doing,Homebrew,2015-12-07
3851,No support! Send in the life support! Millions,Raphael De La Ghetto,2015-12-09
3852,Looks like investors have stepped in...,NOT-BUYING-IN-IT,2015-12-10
3853,This scam's done. Promoters moved to another scam,Homebrew,2015-12-10
3854,The scammers are still selling...They got millions of,Raphael De La Ghetto,2015-12-10
3855,And the rich get richer my man... My,Stroud specifics,2015-12-11
3856,Yeah..huge bounce..BUT it won't be green. I'm seeing red,LostSaint,2015-12-11
3857,Dump http://www.sec.gov/Archives/edgar/data/1384365/000139390515000655/rdar_13,Stroud specifics,2015-12-14
3858,Since Nov. Pump...down 90% & headed lower!!!,goldcoastgrupo,2015-12-15
3859,Isn't that how a pump and dump is,baomike,2015-12-15
3860,Yup. RADR followed the pump & dump script,Homebrew,2015-12-16
3861,"RDAR News! RAADR, Inc. to Attend Kenny Dobbs",TPX,2015-12-18
3862,Hopefully RADR will be handing out stock to,Raphael De La Ghetto,2015-12-18
3863,Wallpaper would be better use.,baomike,2015-12-18
3864,Glad I never bought in here .RDAR had,Zeusgreek7777,2015-12-18
3865,Just Remember that name Jacob Dimartino  =,Zeusgreek7777,2015-12-18
3866,Looks like is was the day for barn,baomike,2015-12-18
3867,"The more a stock is hyped-promoted, the worse",Homebrew,2015-12-18
3868,"LOL, Exactly !!",Homebrew,2015-12-18
3869,ARREST WARRANT for Jacob DiMartino.,Homebrew,2015-12-20
3870,Why not? 20 cents to 1 penny in,Homebrew,2015-12-20
3871,"RDAR News! RAADR, Inc. Platform is Now Scanning",TPX,2015-12-28
3872,noice 40% - $RDAR,Den,2015-12-28
3873,RDAR NEWS! Penny-Stock is still Scamming!,Homebrew,2015-12-29
3874,"RDAR News! RAADR, Inc. Submits First Version of",TPX,2015-12-31
3875,"""iOS application to Apple’s app store for review""",Always30,2015-12-31
3876,Just typical empty promises from stinky-pinky penny scam.,Homebrew,2016-01-03
3877,Let us wait a bit and see. You,eshety,2016-01-03
3878,Any thoughts on Richard Branson partnering with this company?,wallstreet1231,2016-01-04
3879,The closing trade looks like a buy from Sherman-Williams.,baomike,2016-01-04
3880,LOL!! Amazing this turd's still trading! An empty,Homebrew,2016-01-04
3881,<DELETED>,<DELETED>,2016-01-04
3882,have been watching this one for a little,sewer182,2016-01-07
3883,not for me.,baomike,2016-01-07
3884,Why the drop here Friday?,Rainer,2016-01-16
3885,Really. There dumping and few made any money...,Stroud specifics,2016-01-16
3886,Worthless P&D. Probably bagholders dumping to salvage what,Homebrew,2016-01-17
3887,"RAADR, Inc. Featured on CBS Channel 8 News",Rainer,2016-01-19
3888,WhooooWeeee this stock stinks!,YeralHax,2016-01-21
3889,Why hasn't the app been approved? Avg. time,Moonistea,2016-01-22
3890,There's no app. It's a penny stock scam.,Homebrew,2016-01-22
3891,Based on what?,Moonistea,2016-01-22
3892,Price behavior,baomike,2016-01-25
3893,None of that really matters. If they have,Moonistea,2016-01-25
3894,I forgot that item.,baomike,2016-01-25
3895,BREAK OUT!!!!!!!!!!!!!!!!!!,STOCKMONSTER,2016-02-02
3896,RDAR 52 Week high .51 cents wow!,BERKSHIRE AGENT ,2016-02-02
3897,RDAR .01 up and no bad mms around,BERKSHIRE AGENT ,2016-02-02
3898,EASY POP TO .03!!!!!!!!!!!!,STOCKMONSTER,2016-02-02
3899,bust this B@tch!!!!!!!!!!!!!!!!! go!!,STOCKMONSTER,2016-02-02
3900,.016 up she is THIN and amazing stock!,BERKSHIRE AGENT ,2016-02-02
3901,buy this chit up guys,514,2016-02-02
3902,RDAR .014 BOOMZIE new highs!,BERKSHIRE AGENT ,2016-02-02
3903,RDAR just day 1 of monster reversal imo,BERKSHIRE AGENT ,2016-02-02
3904,RDAR small dip to .0070 churn now .01,BERKSHIRE AGENT ,2016-02-02
3905,morning will be HUGE!,STOCKMONSTER,2016-02-02
3906,RDAR nice close .01 ,BERKSHIRE AGENT ,2016-02-02
3907,Promotion?,Moonistea,2016-02-02
3908,RDAR all organic here no promotion :),BERKSHIRE AGENT ,2016-02-02
3909,RDAR next wave looking for .016 break then,BERKSHIRE AGENT ,2016-02-02
3910,lets rock!,STOCKMONSTER,2016-02-03
3911,loaded the boat here. ba boom time!,STOCKMONSTER,2016-02-03
3912,Has anyone talked to the company recently. I,Moonistea,2016-02-03
3913,Nice call.,wallstreet1231,2016-02-03
3914,loaded the boat here,baomike,2016-02-03
3915,I sent an email to IR this afternoon,Moonistea,2016-02-03
3916,0 employees to make an app ??,Homebrew,2016-02-03
3917,"$6.7 Million in ""fees"". Someone's getting rich.",Homebrew,2016-02-03
3918,RDAR consolidated today as expected. Next wave should,BERKSHIRE AGENT ,2016-02-03
3919,I admit I have not looked at Edgar,baomike,2016-02-05
3920,I guess that means it's a one man,Moonistea,2016-02-05
3921,And when that mom and pop company sells,Dick T,2016-02-06
3922,This way they can borrow the money and,baomike,2016-02-08
3923,And when that mom and pop company sells,baomike,2016-02-08
3924,What I mean is these tiny companies finance,Moonistea,2016-02-08
3925,The professional services for the set up of,baomike,2016-02-08
3926,"You can submit the forms in person, by",Moonistea,2016-02-08
3927,If they don't do this app I don't,Moonistea,2016-02-08
3928,If the app is still on (God knows,Moonistea,2016-02-08
3929,Has anyone had any contact with the company recently?,Moonistea,2016-02-08
3930,A note: Setting up a corporation does not,baomike,2016-02-09
3931,"Obviously incorporation is different from getting listed, I",Moonistea,2016-02-09
3932,I'm going to go out on a limb,polkamatic,2016-02-09
3933,"Not trying to knock this in anyway, I'm",Moonistea,2016-02-09
3934,I am the board ...https://drive.google.com/open?id=0B9CnolLfwy46YTdnQ0ViaDVGYW,Stroud specifics,2016-02-09
3935,I am the board ...https://doc-14-24-docs.googleusercontent.com/docs/securesc/,Stroud specifics,2016-02-09
3936,DiMartino confesses / RAADR has no money... And,Stroud specifics,2016-02-09
3937,Enjoy my friendshttp://strousespecifics.tumblr.com/post/139066874096/strousesp,Stroud specifics,2016-02-10
3938,Dimartino still dodging the arrest warrant for his,Homebrew,2016-02-11
3939,https://vimeo.com/155434927,Stroud specifics,2016-02-15
3940,<DELETED>,<DELETED>,2016-02-15
3941,<DELETED>,<DELETED>,2016-02-15
3942,RAADR Inc CEO Jacob DiMartino says he's the Boardhttps://youtu.be/JCMZM8VYu,Stroud specifics,2016-02-17
3943,Clearly RDAR's a self-enrichment scheme for him. Just,Homebrew,2016-02-17
3944,<DELETED>,<DELETED>,2016-02-17
3945,"Jacob DiMartino says ""everybody lost on this deal""https://vimeo.com/156178766",Stroud specifics,2016-02-21
3946,RAADR CEO ANNOUNCES THAT THE PUMPANDDUMP WELL... The,Stroud specifics,2016-02-21
3947,Load Da Boat !!  LOL,Homebrew,2016-02-22
3948,DiMartino says company has no money/ https://vimeo.com/156269757,Stroud specifics,2016-02-22
3949,"Jacob DiMartino says "" everybody lost on RAADR deal""...https://vimeo.com/15617",Stroud specifics,2016-02-22
3950,RAADR says is has zero cashhttps://vimeo.com/156178766,Stroud specifics,2016-02-22
3951,Mike Quiel w RAADR / prison not funhttps://vimeo.com/156169034,Stroud specifics,2016-02-22
3952,RAADR stock ... Gotta lothttps://vimeo.com/156159486,Stroud specifics,2016-02-22
3953,DiMartino is an idiot ... Literallyhttps://vimeo.com/155441354,Stroud specifics,2016-02-22
3954,Thank god they have stock I was worried,Stroud specifics,2016-02-22
3955,"Jacob DiMartino ""I am the board""https://vimeo.com/155434927",Stroud specifics,2016-02-22
3956,Now that this company has firmly planted its,baomike,2016-02-23
3957,RAADR Jacob DiMartino says the stock is worthless.,Stroud specifics,2016-02-24
3958,"With no products, no app, no sales, no",Homebrew,2016-02-27
3959,"With no products, no app, no sales, no",baomike,2016-02-29
3960,The number of shares we are authorized to,threewheeler,2016-03-01
3961,how current is the info in the box?,Dick T,2016-03-15
3962,Still a scam. A/S increasd to 950 Million.,Homebrew,2016-03-15
3963,hearing a P&D is on for tomorrow for,threewheeler,2016-03-17
3964,Insiders/promoters got a new scheme to screw investors.....again ?,Homebrew,2016-03-17
3965,There is always another sucker in the queue.,baomike,2016-03-18
3966,Ouch! https://www2.miami-dadeclerk.com/officialrecords/CFNDetails1.aspx?QS=cuK6J,Dick T,2016-03-23
3967,Money Magicians...Money invested here...will disappear!!!,goldcoastgrupo,2016-03-23
3968,Money invested anywhere in OTC disappears.  thats,Cheds,2016-03-23
3969,News. App is now available and approved for,Stone09,2016-03-28
3970,Wow,Cheds,2016-03-28
3971,Big news for the type of app. iTunes,Stone09,2016-03-28
3972,Hreat spying app for kids i love it,Thurf bort,2016-03-28
3973,RDAR best news out today AAPL store acceptance!,lukin4winners,2016-03-28
3974,bust through this bidsitter and were off n,TRLRPRK-TRADER,2016-03-28
3975,RDAR took a few today,yankees18,2016-03-28
3976,yep,TRLRPRK-TRADER,2016-03-28
3977,in .0027,Cheds,2016-03-28
3978,Buying more here :),tripleDz,2016-03-28
3979,filled gap,Rainer,2016-03-28
3980,same same,Cheds,2016-03-28
3981,WOW 70% move from HOD to LOD,The Dutchess,2016-03-28
3982,"""In addition to offering more convenient access to",tripleDz,2016-03-28
3983,i know right? sweeeeet entry here,Cheds,2016-03-28
3984,Bids buildin,yankees18,2016-03-28
3985,Cross trade,Stone09,2016-03-28
3986,LOL! Timberrrrrrr! Can she bounce from here???,The Dutchess,2016-03-28
3987,Looks to me like your timber call is,Cheds,2016-03-28
3988,RDAR new LOD!! Weee! Dump em if you,The Dutchess,2016-03-28
3989,<DELETED>,<DELETED>,2016-03-28
3990,Yeah dump em! I'll take them at .0015,MoneyMaker20,2016-03-28
3991,LMAO loading wall,Cheds,2016-03-28
3992,lookin to reload here,TRLRPRK-TRADER,2016-03-28
3993,"002's getting soaked up, bounce time???",The Dutchess,2016-03-28
3994,RDAR lookin better,yankees18,2016-03-28
3995,Looks like the insiders found a new bunch,baomike,2016-03-28
3996,"NEWS.. RAADR, Inc. iOS App Receives Approval on",Insane_Vester,2016-03-28
3997,Glad I went in small on this one.,TRLRPRK-TRADER,2016-03-28
3998,Glad I went in big at .0020,Cheds,2016-03-28
3999,Hey your welcome. I sold u my shares:),TRLRPRK-TRADER,2016-03-28
4000,Hope she runs to the moon for ya,TRLRPRK-TRADER,2016-03-28
4001,lmao im not long :) this is OTC,Cheds,2016-03-28
4002,The Goose is cooked here imo boys! Cant,The Dutchess,2016-03-29
4003,There we go! I hate always being Right!,The Dutchess,2016-03-29
4004,<DELETED>,<DELETED>,2016-03-29
4005,RDAR l2 thinned out,yankees18,2016-03-29
4006,Nice bounce coming,photo4u,2016-03-29
4007,"LOL, whack whack whack...Now BKRT! Weeeeeeeeeeeee",The Dutchess,2016-03-29
4008,yes BKRT no good NEWS,kubis,2016-03-29
4009,PUMA bidding. Good sign,yankees18,2016-03-29
4010,"LMAO, the big promoter went in big at",jeagerboy,2016-03-29
4011,The big promoter?LmaoThis thing hasn't even run yet,photo4u,2016-03-29
4012,Death drop would be welcome here,FREE_DONUTS,2016-03-30
4013,Death Drop sounds like the 6 month chart.,Homebrew,2016-03-30
4014,13d out,yankees18,2016-03-30
4015,"It's a fantastic read! The coke head, gave",Raphael De La Ghetto,2016-03-30
4016,Let's see what tomorrow brings us,Anonymous501,2016-03-31
4017,RDAR looking good at this price,HallaDurg,2016-03-31
4018,Company unable to file annual report wow another,Smarttrader25,2016-03-31
4019,strong buying,Cheds,2016-03-31
4020,$RDAR l2 thin,yankees18,2016-03-31
4021,soon sell over ,kubis,2016-03-31
4022,VFIN out,Stone09,2016-03-31
4023,this stock DOWN a lot because  reason,kubis,2016-03-31
4024,"Problem is, once these Pump-N-Dump scams have been",Homebrew,2016-03-31
4025,RDAR IS MEGA OVERSOLD - RUNNER COME SO,knrorrel,2016-04-01
4026,<DELETED>,<DELETED>,2016-04-01
4027,RDAR brk comin,yankees18,2016-04-01
4028,RFSR bkrt backed of to 1.00,yankees18,2016-04-01
4029,RDAR 17 goin,yankees18,2016-04-01
4030,This board reminds me of the CDII board,yankees18,2016-04-01
4031,Got my eyes on it!,channingtatum,2016-04-02
4032,Grabbed some .0013s Thursday as a starter,channingtatum,2016-04-02
4033,RDAR bkrt has chit...moves everytime he's hit,yankees18,2016-04-04
4034,"RDAR 17x18, nice bid",yankees18,2016-04-05
4035,RDAR 18s gone,yankees18,2016-04-05
4036,nice 911 trade just going thru now,IVforlife,2016-04-05
4037,Lot of loadin going on..number of bid hits,yankees18,2016-04-05
4038,Money Magicians Here...Money in RDAR Disappears!!!,goldcoastgrupo,2016-04-06
4039,Then pops up in criminal DiMartino's bank account.,Homebrew,2016-04-06
4040,V and bkrt finally dropped way back,yankees18,2016-04-07
4041,dilutor is done    13g outEnterprise,Cheds,2016-04-11
4042,"RDAR l2 is thin, no dilution",yankees18,2016-04-11
4043,RDAR looking good today! @.0015!,The Dutchess,2016-04-11
4044,@.0016! super thin L2! Lets's go!,The Dutchess,2016-04-11
4045,@.0016! super thin,baomike,2016-04-11
4046,Corporate Bullshit is thick though.,Homebrew,2016-04-11
4047,.0018's falling!,The Dutchess,2016-04-12
4048,Got some,Smarttrader25,2016-04-15
4049,Bouncin of 52 wk low,yankees18,2016-04-15
4050,$RDAR .0013 Nice action today. HEATING UP!! RUNNER,Paper or Plastic,2016-04-15
4051,$RDAR annotated chart,BeardOfWallSt,2016-04-16
4052,$RDAR Looking for a nice week :-),Paper or Plastic,2016-04-17
4053,Surprised at how under the radar this is,CerealManStocks ,2016-04-18
4054,"Penny-scam, empty shell, no products or revenue.",Homebrew,2016-04-19
4055,in .0015 love the chart setup,Cheds,2016-04-19
4056,These are tickers not companies. Understanding this is,Cheds,2016-04-19
4057,Some Investors think RDAR and other stinky-pinkies are,Homebrew,2016-04-19
4058,Right. thats the novice way to play OTC,Cheds,2016-04-19
4059,<DELETED>,<DELETED>,2016-04-19
4060,wow bullshit whack EoD,Cheds,2016-04-19
4061,Hello rdar,channingtatum,2016-04-20
4062,Only a million shares till .009 on l2?,channingtatum,2016-04-20
4063,$RDAR .0014 tic toc,Paper or Plastic,2016-04-20
4064,Likely taking a second position here tomorrow,Cheds,2016-04-20
4065,A/S going from 850mil to 5BILLION,LeGoose,2016-04-21
4066,no AS raised to 1B,Cheds,2016-04-21
4067,Please explain and give your input where price,pennyfollowoversold,2016-04-21
4068,"chart looks great, expecting bounce to .0020",Cheds,2016-04-21
4069,"Wow, that's a big increase.",Arnold25764,2016-04-21
4070,"Love the chart, and look how thin L2 is",Cheds,2016-04-21
4071,"Alright, see where it settles with this A/S increase.",Arnold25764,2016-04-21
4072,look how many MMs are lined up at .0010,Cheds,2016-04-21
4073,Bidding them .001s,channingtatum,2016-04-21
4074,Hope I catch some!,channingtatum,2016-04-21
4075,this over DUMP 5 BIL share ,kubis,2016-04-21
4076,<DELETED>,<DELETED>,2016-04-21
4077,"12s almost gone, MMs lining up at 11",Cheds,2016-04-21
4078,<DELETED>,<DELETED>,2016-04-21
4079,<DELETED>,<DELETED>,2016-04-21
4080,"just curious, what do you like at raadr????",gratitude,2016-04-21
4081,I do not examine these tickers as if,Cheds,2016-04-21
4082,L2 looks very clean. Tempting to add more,Josh8158,2016-04-22
4083,DINO bidding 9,Cheds,2016-04-22
4084,IMO... rounding off the bottom today.  Looking,Murray,2016-04-22
4085,Added some $RDAR here.,Arnold25764,2016-04-22
4086,What's the significance of DINO being on the Bid?,SmartTrader10,2016-04-24
4087,DINO is an institutional buyer,Cheds,2016-04-24
4088,DINO looks more like a brokerage firm to me.,baomike,2016-04-24
4089,Brokerage firm and institutional buyer on OTC this,Cheds,2016-04-24
4090,Accumulating here. Doubt $RDAR will stay down here,Arnold25764,2016-04-24
4091,$RDAR current A/S 800 Mil per NSVOS,Arnold25764,2016-04-24
4092,Institutions don't buy failed penny scams like RDAR.,Homebrew,2016-04-24
4093,Saw some major loading on Friday ,Cheds,2016-04-24
4094,<DELETED>,<DELETED>,2016-04-24
4095,<DELETED>,<DELETED>,2016-04-24
4096,lmao loading wall,Cheds,2016-04-25
4097,Bid growing for RDAR. People are sleeping on this,SmartTrader10,2016-04-27
4098,Nice to see $RDAR making some moves today.,Arnold25764,2016-04-27
4099,Bid building .001. Could  be setting up,Arnold25764,2016-04-27
4100,RDAR is quiet and shouldn't be! There's such,SmartTrader10,2016-04-27
4101,I thought when dilution stopped and being a,CerealManStocks ,2016-04-28
4102,PBDC LLC does. http://www.secinfo.com/d1aH7u.m56.f.htm,Quacker,2016-04-29
4103,<DELETED>,<DELETED>,2016-04-29
4104,Great entry here,Cheds,2016-05-05
4105,I agree,hitmanvf,2016-05-05
4106,"has the potential to be a nice mover,",Murray,2016-05-05
4107,Now 5 Billion!! This guy is a jerkoff,Raphael De La Ghetto,2016-05-05
4108,5 billion now??? Hmmm I'm buying alot lower...imo,Arnold25764,2016-05-05
4109,That was announced two weeks ago. Priced in,Cheds,2016-05-06
4110,??? This news was announced on April 21st.,Cheds,2016-05-06
4111,<DELETED>,<DELETED>,2016-05-06
4112,Loading wall at .0009,Cheds,2016-05-06
4113,Receives approval from Apple for app,hitmanvf,2016-05-12
4114,Great news AAPL approval. Just starting news hasn't,lukin4winners,2016-05-12
4115,This is just the beginning,Hereitfirst,2016-05-12
4116,"RAADR, Inc. Receives Approval from Apple for BullyRAADR",Murray,2016-05-12
4117,RDAR not ONLY good news but a very,lukin4winners,2016-05-12
4118,YAY!! More fake news about fake products!!,Homebrew,2016-05-13
4119,RDAR looking for a good week here. Keep,lukin4winners,2016-05-16
4120,The actions described will become effective at the,rrojarom,2016-05-16
4121,Got some here,Smarttrader25,2016-05-24
4122,Chart looks bottomed. got 7's and bidding 6's,lincolnpro7,2016-05-25
4123,.0015-.002 potential,lincolnpro7,2016-05-25
4124,"A million dollars in notes here due, so,",IN The Mouth Of Madness,2016-05-25
4125,"RAADR, Inc. Android App Receives Approval on Google",Rainer,2016-06-01
4126,Now Andriod and Apple ,HarrySingh,2016-06-01
4127,NICE NEWS!! $RDAR,SRV1975,2016-06-01
4128,Nice news here,Smarttrader25,2016-06-01
4129,Very Nice!,4on4off,2016-06-01
4130,~On my Radar to MOVE UP on News/Low,VMB-1,2016-06-01
4131,Anticipating better days here.,4on4off,2016-06-01
4132,Love what the company is doing here,lincolnpro7,2016-06-01
4133,RDAR .0006 x .0007 nice bid in,$treet Trader,2016-06-02
4134,watching,IN The Mouth Of Madness,2016-06-02
4135,Smart looking for entry :),Smarttrader25,2016-06-02
4136,CEO in jail yet? Imaginary products released yet?,Homebrew,2016-06-04
4137,<DELETED>,<DELETED>,2016-06-04
4138,".0003 is 52wk low, added a few",PENNYMACHINE,2016-06-09
