post_number,subject,username,date
52,congrats...hang on call Pierre then hold it and,madoffmadememoney,2010-03-30
53,<DELETED>,<DELETED>,2010-03-30
54,are you him?,madoffmadememoney,2010-03-30
55,<DELETED>,<DELETED>,2010-03-30
56,Am I Who?,SOUTHPEN,2010-03-30
57,pierre,madoffmadememoney,2010-03-30
58,<DELETED>,<DELETED>,2010-03-30
59,<DELETED>,<DELETED>,2010-03-30
60,<DELETED>,<DELETED>,2010-03-30
61,<DELETED>,<DELETED>,2010-03-30
62,Well said superstop. If you can find out,SOUTHPEN,2010-03-30
63,That's how I got into this as well,Sylvrewynde,2010-03-30
64,<DELETED>,<DELETED>,2010-03-30
65,<DELETED>,<DELETED>,2010-03-30
66,<DELETED>,<DELETED>,2010-03-30
67,.025...cha-ching!,sphindog,2010-03-31
68,"anyone know what's going on with this, no",superstop,2010-03-31
69,"They are the parent company of SFMI, which",sphindog,2010-03-31
70,Spihndog is right and I may add that,SOUTHPEN,2010-03-31
71,Am in for speculative play (before the mill,superstartup,2010-03-31
72,It seems that the shorts have found out,sphindog,2010-03-31
73,"No, according to finra there was no short",SOUTHPEN,2010-04-01
74,There is no record of naked shorts.,oryx,2010-04-01
75,Great trading volume. Increasing as each day passes.,superstartup,2010-04-02
76,When is this dud supposed to go up?,madoffmadememoney,2010-04-05
77,sit and we'll see!,bobby joe,2010-04-05
78,<DELETED>,<DELETED>,2010-04-05
79,look at the chart...last spike was a blowoff,madoffmadememoney,2010-04-07
80,"I'll take the blow, I'm up over 100%",bobby joe,2010-04-08
81,Wow it looks like Pierre needs some money,madoffmadememoney,2010-04-09
82,Shareholders of GHDC and SFMI seem to be,SOUTHPEN,2010-04-11
83,"On Friday 9th of 04  477,385 shares",SOUTHPEN,2010-04-11
84,Are you guys really going to start the,madoffmadememoney,2010-04-11
85,Can you not read ?  FINRA. We,SOUTHPEN,2010-04-12
86,I can read your posts?  Is that,madoffmadememoney,2010-04-12
87,Who has lost money ?,SOUTHPEN,2010-04-12
88,<DELETED>,<DELETED>,2010-04-12
89,"Bikeguy,Sorry dont have PM. I can see but",SOUTHPEN,2010-04-12
90,every shareholder not on the inside with Pierre,madoffmadememoney,2010-04-13
91,I think you mean you. Why are you,SOUTHPEN,2010-04-13
92,Thinking about taking a position in GHDC in,bikeguy,2010-04-13
93,BIKEGUY I think SFMI will be successful ,SOUTHPEN,2010-04-13
94,there is your blow off top to the,madoffmadememoney,2010-04-14
95,Well eats your words on that one. :),TEMPLETON1,2010-04-14
96,Gee only 10% up? That sucks lololol. ,MuchCompensation,2010-04-15
97,The son is hung over from the party,SOUTHPEN,2010-04-15
98,goldcorp WILL NEVER EVER EXPLORE MINE PRODUCE ANYTHING,madoffmadememoney,2010-04-15
99,I sure like the story so far!!! Yours,bobby joe,2010-04-15
100,Care to provide some documentation to back up,oryx,2010-04-15
101,Angry is not good. Where's the beef?,MuchCompensation,2010-04-16
102,You better look at the sfmi web cam!!!,bobby joe,2010-04-17
103,Got a starter position last weekend. Gonna be,SilverEagle,2010-04-18
104,"Check the SEC,look at the ownership percentages-it would",SOUTHPEN,2010-04-18
105,I have been doing some dd on this,gsdreamer,2010-04-19
106,174 acres was aquired from 2 of there,SOUTHPEN,2010-04-19
107,"Thank you, Southpen! If in the case of",gsdreamer,2010-04-19
108,<DELETED>,<DELETED>,2010-04-19
109,If SFMI were aquired the lease would continue,SOUTHPEN,2010-04-19
110,is there opportunity here?,XuanLongSon,2010-04-19
111,"Only to make money ,Go long and check",SOUTHPEN,2010-04-20
112,Principals are invested heavily in both GHDC and,oryx,2010-04-20
113,hmmmm....interesting find!  tia.,XuanLongSon,2010-04-20
114,thanks...looks like a good opportunity here.  any,XuanLongSon,2010-04-20
115,Both have been experiencing good volume lately.,oryx,2010-04-20
116,VERY NICE....,XuanLongSon,2010-04-20
117,<DELETED>,<DELETED>,2010-04-20
118,<DELETED>,<DELETED>,2010-04-20
119,<DELETED>,<DELETED>,2010-04-20
120,<DELETED>,<DELETED>,2010-04-20
121,<DELETED>,<DELETED>,2010-04-20
122,<DELETED>,<DELETED>,2010-04-20
123,<DELETED>,<DELETED>,2010-04-20
124,<DELETED>,<DELETED>,2010-04-20
125,<DELETED>,<DELETED>,2010-04-20
126,<DELETED>,<DELETED>,2010-04-20
127,This is all I'll say...stay long. By the,sphindog,2010-04-21
128,<DELETED>,<DELETED>,2010-04-21
129,<DELETED>,<DELETED>,2010-04-21
130,<DELETED>,<DELETED>,2010-04-21
131,<DELETED>,<DELETED>,2010-04-21
132,<DELETED>,<DELETED>,2010-04-21
133,<DELETED>,<DELETED>,2010-04-21
134,ok let me post this a different way,madoffmadememoney,2010-04-22
135,You are taking an example out of a,SOUTHPEN,2010-04-22
136,<DELETED>,<DELETED>,2010-04-22
137,<DELETED>,<DELETED>,2010-04-22
138,"I know,I tried putting some reasoning behind all",SOUTHPEN,2010-04-23
139,give me a bit of time and I,bikeguy,2010-04-23
140,As far as I am concerned major shareholders,SOUTHPEN,2010-04-23
141,"I agree, I have been keeping a close",bikeguy,2010-04-23
142,Is that you Bikeguy 5000 at .0209,SOUTHPEN,2010-04-23
143,no but might be one of my compadres,bikeguy,2010-04-23
144,hope not for his sake...he can wait a,madoffmadememoney,2010-04-24
145,Am out as need funds for other matters.,superstartup,2010-04-25
146,"Classy exit,There is nothing wrong with taking your",SOUTHPEN,2010-04-25
147,I predict on my own all by myself,madoffmadememoney,2010-04-25
148,<DELETED>,<DELETED>,2010-04-25
149,Lot's of good things happening with both of,bobby joe,2010-04-25
150,"took a starter position today, glad to be",bikeguy,2010-04-26
151,GHDC and Schwab,bc322032,2010-04-26
152,"I have had no issues with scottrade, if",bikeguy,2010-04-26
153,"BC,I had the same problem with ING Sharebuilder,",maroc,2010-04-26
154,Same for me with ING,bc322032,2010-04-26
155,I got SFMI thru ING Sharebuilder a while,maroc,2010-04-26
156,I got mine through e-trade less than a,bobby joe,2010-04-26
157,New favorite stock = = = => GHDC!,XuanLongSon,2010-04-26
158,Fidelity and Etrade trades both stocks with no problems.,Monypit,2010-04-26
159,I guess it is just SCHWAB,bc322032,2010-04-26
160,on a big run today,twpcopper39,2010-04-27
161,I thought the board would be buzzing today.,twpcopper39,2010-04-27
162,I own shares in both.   At,Monypit,2010-04-27
163,sweet day yesterday. looking better and better imo :-),SilverEagle,2010-04-28
164,added a few more today at .04,bikeguy,2010-04-28
165,"Me Too, GO SFMI & GHDC!!!!",TEMPLETON1,2010-04-28
166,Today I traded about 10% of my SFMI,oryx,2010-04-28
167,at some point ghdc should go through a,bikeguy,2010-04-28
168,I did the same except I didn't sell,bikeguy,2010-04-28
169,Very happy w/ my .025 GHDC shares.  :),XuanLongSon,2010-04-28
170,Grabbed a bunch more.... bought twice this afternoon....,bikeguy,2010-04-28
171,It appears to have good volume.  GHDC,XuanLongSon,2010-04-28
172,yep same here,bikeguy,2010-04-28
173,pleasantly surprised that this is NOT all over IHUB.,XuanLongSon,2010-04-28
174,"I bought more too, just hope your is",Monypit,2010-04-28
175,it appears this is a tightly held stock...moves,XuanLongSon,2010-04-28
176,"I just added for the third time today,",bikeguy,2010-04-28
177,you are giving me itchy fingers...10 more minutes....lmao,XuanLongSon,2010-04-28
178,just added fourth time for my other account.,bikeguy,2010-04-28
179,confidence!!  I like it.,XuanLongSon,2010-04-28
180,I will be accumulating as much as I,bikeguy,2010-04-28
181,I am betting the farm on this and,Monypit,2010-04-28
182,the confidence on this board is killing me....,XuanLongSon,2010-04-28
183,"Seriously, I really think this one is way",Monypit,2010-04-28
184,you guys you guys you guys....are you serious.?,madoffmadememoney,2010-04-28
185,"It is undervalued IMO, and to be fully",MuchCompensation,2010-04-28
186,very nice accumulation opportunity here. ,SilverEagle,2010-04-28
187,by my math looks like we have a,bikeguy,2010-04-28
188,looking good here today....waiting for gains in others...will,bikeguy,2010-04-29
189,"Sounds good, good luck to all. ",MuchCompensation,2010-04-29
190,happy FRIDAY?!?!?!?!?!?,XuanLongSon,2010-04-30
191,"looking good, trying to free up more funds...",bikeguy,2010-04-30
192,What would merger news GHDC & SFMI do?,bc322032,2010-04-30
193,"At current Goldcorp prices, I like them separate.",Monypit,2010-04-30
194,Right now I am getting paid 2 ways,Monypit,2010-04-30
195,10 day chart on both seems to show,twpcopper39,2010-05-01
196,I sold out too fast (by a few,superstartup,2010-05-01
197,"been there done that, but not on this",bikeguy,2010-05-02
198,I am hoping that it will be sooner,Monypit,2010-05-02
199,good feeling,twpcopper39,2010-05-03
200,this GHDC is pretty strong...touching 5 CENTS today...looking,XuanLongSon,2010-05-03
201,6 cents would be a good return. ,Monypit,2010-05-03
202,"The train is just leaving the station, and",oryx,2010-05-03
203,what announcements do you think this stock could,madoffmadememoney,2010-05-04
204,For some a small return is great news,Monypit,2010-05-04
205,Whats up with this new australian mining taxes?,pennypalooza,2010-05-04
206,Along with chilean mining taxes? Could this kinda,pennypalooza,2010-05-04
207,Just bought in with 200k shares. GHDC is,Mr DL,2010-05-04
208,Nothing like greedy govs taxing everything.  NY,Monypit,2010-05-04
209,40%,pennypalooza,2010-05-05
210,Why did it get so quiet in here?,pennypalooza,2010-05-06
211,"at work and only type at night, usually.",Monypit,2010-05-06
212,SFMI...And GOLD  .    Is,pennypalooza,2010-05-06
213,so glad this puppy held up this week...this,XuanLongSon,2010-05-07
214,This and SFMI are two of very few,oryx,2010-05-07
215,I went and bought a new calculator to,Monypit,2010-05-09
216,It would be nice to get a PR,bikeguy,2010-05-10
217,what could they release?  there is nothing.,madoffmadememoney,2010-05-10
218,that sfmi is producing would be a start.,bikeguy,2010-05-10
219,I bought more of each company today. ,Monypit,2010-05-10
220,looks great here. 15% royalty will yield very,SilverEagle,2010-05-10
221,and I wonder what other acquisitions will be,bikeguy,2010-05-11
222,it would be great to increase their holding,SilverEagle,2010-05-11
223,yeah grab up as much of war eagle,bikeguy,2010-05-11
224,"yeah, that would be nice to own for sure!",SilverEagle,2010-05-11
225,ounce and half ounce bullion with a falcon,bikeguy,2010-05-11
226,I love how the charts for the 2,bikeguy,2010-05-11
227,silver falcon silver 1 oz and/or 1/2 oz,SilverEagle,2010-05-11
228,why do you think ghdc does not go,madoffmadememoney,2010-05-11
229,yeah what ever king the chart looks nearly,bikeguy,2010-05-11
230,I think the same people that was screwing,Monypit,2010-05-11
231,wait before you buy if you really want,madoffmadememoney,2010-05-12
232,Yeh right!!!! We have NEWS!!!!!,TEMPLETON1,2010-05-12
233,please explain why  ghdc,goldapple,2010-05-12
234,GHDC owns the mines and lease them to,Monypit,2010-05-12
235,ok so ghdc is more of a slow,goldapple,2010-05-12
236,GHDC gets the rent ($1M+/yr) plus some smaller,oryx,2010-05-12
237,Great post.  I see great potential in,Monypit,2010-05-12
238,Quietly sitting with my GHDC shares I bought,XuanLongSon,2010-05-12
239,Why is GHDC undervalued to SFMI,momentumtrader,2010-05-13
240,Today is the day to BUY GHDC,bc322032,2010-05-13
241, ,beachlifeguy,2010-05-13
242,"So, what is up here? Why the volume",Shinola,2010-05-13
243,"Toucan, you around? Is this up because gold",Shinola,2010-05-13
244,Read post #239,TOUCAN,2010-05-13
245,Thanks...The only resistance I see is at .05,Shinola,2010-05-13
246,I will be getting in at these prices.,TOUCAN,2010-05-13
247,<DELETED>,<DELETED>,2010-05-13
248,"Greetings from SFMI board, I soooooo wish i",Remorafish,2010-05-13
249,Will someone please dump some shares so I,rlwinvestor,2010-05-13
250,enjoy the break out nice day in both stocks,bikeguy,2010-05-13
251,"hahaha lol maybe if your lucky, but I",bikeguy,2010-05-13
252,you wont see a nickle opportunity in this,bikeguy,2010-05-13
253,"Lots of good info here (& post #239),",Shinola,2010-05-13
254,yep thats what I have been pointing out...thanks,bikeguy,2010-05-13
255,"Well, I am in...now, someone slap that ask...looking",Shinola,2010-05-13
256,sit on the bid and you might get,bikeguy,2010-05-13
257,"Rats, I didn't get a single fill at",rlwinvestor,2010-05-13
258,I grabbed more at .06 earlier and feel,bikeguy,2010-05-13
259,quietly loading this............ shhhhhhhhhhhhh!,Bull Trader,2010-05-13
260,<DELETED>,<DELETED>,2010-05-13
261,GDHC & SFMI doing great!,SilverEagle,2010-05-13
262,With SFMI doing what it's doing (now at,rlwinvestor,2010-05-13
263,Bringing the BIG TRUCK over here,GOLDMAN007,2010-05-13
264,these cheapies tasting great!!!!!!!!!!!!!!!!!!!!!!,GOLDMAN007,2010-05-13
265,GHDC volume break out!,SilverEagle,2010-05-13
266,15% royaltys doesnt not equal 25% of SFMi,S3lfMade,2010-05-13
267,$$$$$$$$$$$$$$$$$$$$$ FLOW IS HERE!!!!!!!!!!!!!!!!!!!!!!!,Bull Trader,2010-05-13
268,BOOOOOOOOOOOOOOOOOOOOOOOOM!!!!!!!!!!!!!!!!!!!1,Bull Trader,2010-05-13
269,<DELETED>,<DELETED>,2010-05-13
270,.068 hitting~,SilverEagle,2010-05-13
271,new high .07 +59% WEEEEEEEEEEEEE! ARE WE HAVING,Bull Trader,2010-05-13
272,"Got some here, should continue going up this",StocKTigeR,2010-05-13
273,.09's up,TOUCAN,2010-05-13
274,how about when you add in the monthly,bikeguy,2010-05-13
275,When is the key word. they havent gotten,S3lfMade,2010-05-13
276,08 x .09!,SilverEagle,2010-05-13
277,.07 x .077 now,SilverEagle,2010-05-13
278,<DELETED>,<DELETED>,2010-05-13
279,<DELETED>,<DELETED>,2010-05-13
280,as soon as that mill starts cranking out,bikeguy,2010-05-13
281,smokin' hot!,SilverEagle,2010-05-13
282,.08,TOUCAN,2010-05-13
283,This ones movingggg....,HotStockAce,2010-05-13
284,Very nice ;-),SilverEagle,2010-05-13
285,Does anybody other than me think that this,rlwinvestor,2010-05-13
286,$$$$$$$$$$$$$$ FLOWWWWWWWWWWWWWWWWWWWWWWWW,Bull Trader,2010-05-13
287,.08 is getting very thin. let's see .10 first,SilverEagle,2010-05-13
288,Can anyone confirm this is the new PSC pick?,Rainer,2010-05-13
289,you are having a hell of a week congats!,beachlifeguy,2010-05-13
290,Thanks. Called this one - .25 if..,bc322032,2010-05-13
291,mm's trying to shake out shares IMHO,bikeguy,2010-05-13
292,1 to 1 buys vs sells. that tells,S3lfMade,2010-05-13
293,one or won?,bikeguy,2010-05-13
294,how about done after today. alot of key,S3lfMade,2010-05-13
295,"I doubt we will see anything below .04's,",bikeguy,2010-05-13
296,<DELETED>,<DELETED>,2010-05-13
297,Funny I see all BUY SIDE:,bc322032,2010-05-13
298,"On fire, glad i pulled the trigger...thanks again Toucan.",Shinola,2010-05-13
299,"your welcome, anytime.",TOUCAN,2010-05-13
300,Now that it looks like we will close,Shinola,2010-05-13
301,Maybe 0.13 could be some resistance but this,Shinola,2010-05-13
302,Can we get a sticky for post# 239? ,Shinola,2010-05-13
303,Chart:,TOUCAN,2010-05-13
304,<DELETED>,<DELETED>,2010-05-13
305,The Float is only about 48 million shares,rlwinvestor,2010-05-13
306,Jackpot,Shinola,2010-05-13
307,Congats to all you guys. 70% is huge. ,MuchCompensation,2010-05-13
308,"Blew past .05, great close & new levels",Shinola,2010-05-13
309,NICE!!! GHDC is just starting..  SFMI is,Viet Girl,2010-05-13
310,Hello everyone....... when did everyone drop by?,Monypit,2010-05-13
311,we will not stop until .195,bc322032,2010-05-13
312,<DELETED>,<DELETED>,2010-05-13
313,"sfmi shareholders, please go take the survey I",bikeguy,2010-05-14
314,NITE is already sitting at $.08 on the,rlwinvestor,2010-05-14
315,"I'm seeing premarket sales of .074, .079, and .08.",oryx,2010-05-14
316,looking for more $$$$$$$$$$$$$ FLOWWWW today!!!,Bull Trader,2010-05-14
317,<DELETED>,<DELETED>,2010-05-14
318,Awesome! .195 by when you think?,WayCoolJr,2010-05-14
319,"Yes, we should get there and blow past",WayCoolJr,2010-05-14
320,We should be closer to SFMI's PPS very soon.,WayCoolJr,2010-05-14
321,"GM all, next week should be great",Shinola,2010-05-14
322,Where do you think GHDC will be by,WayCoolJr,2010-05-14
323,"I am hoping so, even if there winds",Shinola,2010-05-14
324,Is there a chance PSC is promoting this,Shinola,2010-05-14
325,Hi Shinola,TOUCAN,2010-05-14
326,"Good morning, still decent volume so far...nothing like",Shinola,2010-05-14
327,"Yes, we are looking very good here",TOUCAN,2010-05-14
328,I wish they would. Then we'd be assured,WayCoolJr,2010-05-14
329,"For the viewpoint of an SFMI only holder,",oryx,2010-05-14
330,Where is the 6.6 times 4.5 = 29.7,WayCoolJr,2010-05-14
331,good to see you here toucan.,bikeguy,2010-05-14
332,thank you bikeguy,TOUCAN,2010-05-14
333,There are two surveys.... please take 30 seconds,bikeguy,2010-05-14
334,<DELETED>,<DELETED>,2010-05-14
335,why?  what does it do or prove?,madoffmadememoney,2010-05-14
336,Why is it my business?  Come on,bikeguy,2010-05-14
337,<DELETED>,<DELETED>,2010-05-14
338,"Because technically they would be off-topic, but technically",bikeguy,2010-05-14
339,<DELETED>,<DELETED>,2010-05-14
340,<DELETED>,<DELETED>,2010-05-14
341,Bikeguy.. you know that as goes Silver Falcon,Titun,2010-05-14
342,thanks for your input.  Yet ihub wants,bikeguy,2010-05-14
343,<DELETED>,<DELETED>,2010-05-14
344,"Hey , hey lets not get carried away,",paidmyway,2010-05-14
345,I think we swing back up hard Monday,bc322032,2010-05-15
346,"you cant prove that with anything substantial, where",bikeguy,2010-05-15
347,When you mention a 'pr' I see no,bikeguy,2010-05-15
348,<DELETED>,<DELETED>,2010-05-15
349,yes.. that is just your opinion.,Titun,2010-05-15
350,we can post all we want about SFMI,Titun,2010-05-15
351,PMW.. you should be applying the same forcefulness,Titun,2010-05-15
352,Not quite sure I can follow what your,paidmyway,2010-05-15
353,PMW.. you make a great middleman..... I can,Titun,2010-05-15
354,"I agree, I am currently in debate with",bikeguy,2010-05-15
355,More like eyes wide shut when these fell,paidmyway,2010-05-16
356,Great post.  100 percent true and most,madoffmadememoney,2010-05-16
357,something to think about GHDC .25 soon,bc322032,2010-05-16
358,who is the 'other guy'?,bikeguy,2010-05-16
359,Whats funny to me is that they talk,bikeguy,2010-05-16
360,"You know the other board member, whats his",paidmyway,2010-05-16
361,Does Herman get a vote? bobby joe,bobby joe,2010-05-16
362,"I understand your talking about the possibility, but",bikeguy,2010-05-16
363,I have been wondering who is herman?,bikeguy,2010-05-16
364,Good post from the other board:,bikeguy,2010-05-16
365,It started with bobby sue and herman I,bobby joe,2010-05-16
366,"HEY, its not Bobby Joe, its Bobby Jo",paidmyway,2010-05-16
367,<DELETED>,<DELETED>,2010-05-16
368,"I agree, I was sort of up in",bikeguy,2010-05-17
369,take the survey if you havent already.,bikeguy,2010-05-17
370,Consolidation Friday and a good start today.,Shinola,2010-05-17
371,This stock is being sold off...look at market,madoffmadememoney,2010-05-17
372,You are full of it! Everything you say,TEMPLETON1,2010-05-17
373,"Like I said on the other company's blog,",Monypit,2010-05-17
374,You were wrong that day and wrong again,TEMPLETON1,2010-05-17
375,"Good things = money, waits for no man.",Monypit,2010-05-17
376,Blood bath on all 3 indexs so far,Monypit,2010-05-17
377,Be ready for JUMP on PR news,bc322032,2010-05-17
378,Form 10-Q for GOLDCORP HOLDINGS CORP,bc322032,2010-05-17
379,another bad day coming for this one with,madoffmadememoney,2010-05-18
380,tanked hard last days... trading position had the,wesley_,2010-05-18
381,Sounds like there will be a PR flurry,bc322032,2010-05-19
382,PR or update?,bc322032,2010-05-19
383,no buyers on that fluffy pr?  red,madoffmadememoney,2010-05-19
384,GO back to BED!!!,TEMPLETON1,2010-05-19
385,Big run next week.,mattyb411,2010-05-20
386,GHDC opened higher Thursday morning but could not,HGS,2010-05-21
387,sfmi up ghdc down actually ,carmine_langone,2010-05-21
388,It is a long way to $1.00 from,paidmyway,2010-05-21
389,How many times have you spoke with RK?,beachlifeguy,2010-05-21
390,I really don't want you to waste your,paidmyway,2010-05-21
391,<DELETED>,<DELETED>,2010-05-21
392,<DELETED>,<DELETED>,2010-05-21
393,"Your research, told you not to buy SFMI",beachlifeguy,2010-05-21
394,My research shows me that I was not,paidmyway,2010-05-21
395,Not to rain on any one's parade.... but,Titun,2010-05-21
396,I like to do as the CEO PQ,bc322032,2010-05-22
397,"Titun, I am going to have to say",paidmyway,2010-05-22
398,I have tried to get that theory across,paidmyway,2010-05-22
399,I see GHDC has interests in a dozen,escape81,2010-05-22
400,"Interesting....Of the 556k shares sold on Friday, 443k",sphindog,2010-05-23
401,Feel free to look at the 10k for both:,bc322032,2010-05-23
402,I guess it is time to put some,paidmyway,2010-05-23
403,whats up with the buy's?,TTRADER,2010-05-24
404,SFMI on track to make July 15th rent,TechPicker,2010-05-24
405,"Can you elaborate on that statement, perhaps tell",paidmyway,2010-05-24
406,"Concerning investment in GHDC ,Paid you seem to",SOUTHPEN,2010-05-24
407,This week? you just missed a 45% up,beachlifeguy,2010-05-24
408,the strength of this stock to bounce back,XuanLongSon,2010-05-24
409,Looks like catch-up time,bc322032,2010-05-24
410,Its good to be in here when it does.,pennypalooza,2010-05-24
411,"from Marketnews.com, May 24,2010 : Thomas Kaplan, billionaire",foodcourt1,2010-05-25
412,Nice post. Good call!,bc322032,2010-05-25
413,Say.. am I looking at my charts correctly..,Titun,2010-05-25
414,Strange day today,bc322032,2010-05-25
415,would you look at that.. wasn't able to,Titun,2010-05-25
416,Lets not forget to mention Kaplan  owns,TEMPLETON1,2010-05-25
417,GHDC made some impressive gains on Monday and,HGS,2010-05-26
418,"This is one to keep an eye on,",foodcourt1,2010-05-26
419,News is out! ,TechPicker,2010-05-26
420,"Great News!  Workers certified, SFMI will be",TEMPLETON1,2010-05-26
421,is this the pause that refreshes?,beachlifeguy,2010-05-26
422,GHDC is another gold stock I am watching,HGS,2010-05-27
423,GHDC hummm? sounds familiar.... I think I have,beachlifeguy,2010-05-27
424,Hey BG  can we talk...please shoot me,pennypalooza,2010-05-27
425,Say.. once we get our asset up and,Titun,2010-05-27
426,GHDC is managing to hold on to its,HGS,2010-05-28
427,Volume is also starting to drop in GHDC,HGS,2010-06-01
428,the price is dropping too....and it will keep,madoffmadememoney,2010-06-01
429,I am starting to see some buyers support,HGS,2010-06-02
430,get your butter and jelly cuz this one,madoffmadememoney,2010-06-02
431,Well you can eat your Toast and Jelly,TEMPLETON1,2010-06-02
432,Take your 9 year old banter back to,beachlifeguy,2010-06-02
433,GHDC shows a lot of potential. The stock,HGS,2010-06-03
434,"If SFMI is bought out, what will GHDC",Mr DL,2010-06-05
435,I don't know how I got this stock,redrain,2010-06-05
436,who was cmkx...?,Titun,2010-06-05
437,www.cmkxdiamondsinc.com ,redrain,2010-06-06
438,wrong...these shares are from consolidated general which were,madoffmadememoney,2010-06-06
439,Thanks for the info.,redrain,2010-06-06
440,"GHDC continues to consolidate near its recent highs,",HGS,2010-06-07
441,You mean to say the crooks I mean quilliams,madoffmadememoney,2010-06-07
442,EXCELLENT...I.M IN ALREADY,zino,2010-06-07
443,<DELETED>,<DELETED>,2010-06-07
444,in the .03's today...and going lower. this one,madoffmadememoney,2010-06-08
445,Yeah more like a Dump of Gold which,TEMPLETON1,2010-06-08
446,<DELETED>,<DELETED>,2010-06-08
447,What we need is a PR from RK,bc322032,2010-06-08
448,"Couldn't pass it up...bought 120,000 @ .03!",sphindog,2010-06-08
449,Nothing but a shake,beachlifeguy,2010-06-08
450,Buy up now before whats about to happen,TechPicker,2010-06-08
451,Did you see the 3.3mm trade at .02?,beachlifeguy,2010-06-08
452,Yup...wanted to buy but couldnt get in fast enough,TechPicker,2010-06-08
453,That was some fishy trading today....,Bahama Pete,2010-06-08
454,"You're telling me, buddy! Look for the same",sphindog,2010-06-08
455,"sphindog, must be huge news coming, that's why",Bahama Pete,2010-06-08
456,in the .02's today and going lower...when today's,madoffmadememoney,2010-06-09
457,Don't think so - PR .08 close,bc322032,2010-06-09
458,I guess they better start selling if their,gsfl,2010-06-09
459,Nice call shorty.......,beachlifeguy,2010-06-10
460,"see the 100 share trade at .0435, they",beachlifeguy,2010-06-10
461,"Nice recovery huh, news on the way maybe!!!!",TEMPLETON1,2010-06-10
462,Real nice...this might help you,beachlifeguy,2010-06-10
463,"It sure does, thanks",TEMPLETON1,2010-06-10
464,"Genius at work, I see!  Nice ",dcbass,2010-06-10
465,That was me getting in. Long ghdc. Long quilliams!,madoffmadememoney,2010-06-11
466,why are you now a cheerleader for the Q...,Bommer,2010-06-11
467,Another stock people are watching is GHDC. On,HGS,2010-06-11
468,he is bi-polar,beachlifeguy,2010-06-11
469,Ditto on that!!!,TEMPLETON1,2010-06-11
470,very ugly week coming for ghdc this week...if,madoffmadememoney,2010-06-13
