post_number,subject,username,date
100,ECOS:  M-Fuel & CNT-Battery Demo,FanPaw,2009-10-06
101,ECOS .205 News: Micro Bubble Technologies Inc. Signs,odi33,2009-10-06
102,ECOS in the News,FanPaw,2009-10-06
103,ECOS .24 seems to be a little interest,odi33,2009-10-13
104,Product demo date rescheduled for 18th of November,FanPaw,2009-10-14
105,ECOS .315  nice!  quiet on this board...,odi33,2009-10-15
106,Next Alternative Inc.,Ubertino,2009-10-15
107,Next Alternative Inc. is leading the challenge of,Ubertino,2009-10-15
108,CNTS and batteries,Ubertino,2009-10-15
109,Just be careful - This is a major,intheknow007,2009-10-16
110,Who is he?,giddyupgo,2009-10-16
111,Looking forward to pertinent information! ,FanPaw,2009-10-16
112,Claude Pellerin,FanPaw,2009-10-16
113,I said FOLLOW THE TRAIL OF ....Pellerin....Pellerin himself,intheknow007,2009-10-16
114,ECOS .45  excellent!!!!,odi33,2009-10-19
115,"In re CNT batteries, ultracapacitors and transportation:",Ubertino,2009-10-19
116,ECOS .50  super move here.,odi33,2009-10-19
117,there is the volume and the PPS jump,alien42,2009-10-20
118,This was posted on Yahoo a few days,bigstinkybeast,2009-10-20
119,"Yes, and of course nothing whatsoever to back",FanPaw,2009-10-20
120,ECOS .62  Great run and looking forward,odi33,2009-10-20
121,CNT Technology!,makogt04,2009-10-21
122,I looked for the patent worldwide and found,Ubertino,2009-10-21
123,Keep selling!Cheaper to buy more!!,makogt04,2009-10-21
124,Short term $2.00/$3.00!!,makogt04,2009-10-21
125,Can you tell us how you searched for,FanPaw,2009-10-21
126,I don't doubt they are truthful about patenting,Ubertino,2009-10-21
127,I did a wild goose search using 'battery',Ubertino,2009-10-21
128,Is this the M-Fuel patent?:,Ubertino,2009-10-22
129,Here's a microbubble (air) fuel-water emulsifier from 1984:,Ubertino,2009-10-22
130,Yes!  It is patent pending!!,brightest star,2009-10-22
131,Good - but it doesn't tell us if,Ubertino,2009-10-22
132,"Holding more battery power, with quicker charge.. ",brightest star,2009-10-23
133,nano thanks for your DD on patents ,FanPaw,2009-10-23
134,Exactly my point - this area has been,Ubertino,2009-10-23
135,how can this board be so dead with,alien42,2009-10-23
136,<DELETED>,<DELETED>,2009-10-23
137,Makes me think of one word - MANIPULATION.,Ubertino,2009-10-23
138,"This is a best way...  once, it",brightest star,2009-10-23
139,I've lost so much in ASFX...  those,brightest star,2009-10-23
140,iHub is not the end all be all,alien42,2009-10-23
141,Hunch only!,Ubertino,2009-10-23
142,a hunch that who is manipulating?,alien42,2009-10-23
143,The company - who else?,Ubertino,2009-10-23
144,how do you propose they are manipulating the,alien42,2009-10-23
145,"How? PRs, promoting how wonderful their stuff is,",Ubertino,2009-10-23
146,"sorry, just a little confusion in semantics. ",alien42,2009-10-23
147,Legal vs illegal!,Ubertino,2009-10-24
148,Re--Is this the M-Fuel patent?:,Ubertino,2009-10-24
149,Here's a Micro Bubble Technologies YouTube video:,Ubertino,2009-10-24
150,A Closer Look at EcoloCap’s (ECOS) CNT-Battery Technology,Ubertino,2009-10-25
151,Isn't that what the upcoming event in Korea,RyanW439,2009-10-25
152,"Nano, it seems like I keep hearing that",RyanW439,2009-10-25
153,No particular thoughts other than that micro bubble,Ubertino,2009-10-25
154,I viewed videos using M-Fuel - one in,Ubertino,2009-10-25
155,ECOS..  Will rock..  Pretty sooon.. ,brightest star,2009-10-25
156,"As far as present use of M-Fuel, I",FanPaw,2009-10-26
157,What happens to the engine passing all that,Ubertino,2009-10-26
158,They describe the process of nanomization as changing,FanPaw,2009-10-26
159,Oh oh - red flag!,Ubertino,2009-10-26
160,Can you elaborate? ,FanPaw,2009-10-26
161,Not much - only that this hydrogen making,Ubertino,2009-10-26
162,If this M-Fuel is worthy of use I'd,Ubertino,2009-10-26
163,What I read so far doesn't claim the,FanPaw,2009-10-26
164,I thought they were trading carbon credits when,RyanW439,2009-10-26
165,"Agreed. It's a third leg to stand on,",FanPaw,2009-10-27
166,"ECOS chart looking ugly, MACD bearish cross above",alien42,2009-11-03
167,Time to reduce risk.,FanPaw,2009-11-03
168,offering at .35 cents does that mean I,Paulness,2009-11-04
169,"The offering looks pretty small to me, also",FanPaw,2009-11-04
170,I am feeling a pump and dump coming,Paulness,2009-11-09
171,You must have some sophisticated tools to find,FanPaw,2009-11-09
172,Why do they have to go to another,Paulness,2009-11-09
173,Well that makes total sense to me. ,FanPaw,2009-11-09
174,"That does make sence , do they have",Paulness,2009-11-09
175,"As far as I read, they did apply",FanPaw,2009-11-09
176,Re patenting.,Ubertino,2009-11-09
177,Nanotube defects equal better energy and storage systems,Ubertino,2009-11-19
178,"nanopatent, did they have the ""show"" on November",Helter Skelter,2009-11-20
179,Don't know - I didn't go. Didn't hear,Ubertino,2009-11-20
180,Surprised they haven't PRed it if they were,Helter Skelter,2009-11-20
181,The pps dropped from .51 to .28 early,Helter Skelter,2009-11-20
182,Anyone else get this? This is from ECOS,giddyupgo,2009-11-21
183,Supercapacitor electrodes with nano-scaled graphene platelets,Ubertino,2009-11-25
184,I guess the newly authorized shares are beginning,STOCKBULLY,2009-12-15
185,look out below,STOCKBULLY,2009-12-15
186,"Is it just me, or does this one",Ecomike,2009-12-23
187,Bingo,STOCKBULLY,2009-12-23
188,ECOS to awaken on today's news?,scriznik,2010-01-13
189,ECOS-EcoloCap Solutions Introduces its Lithium X Battery Ahead,JAV,2010-01-19
190,Even the cynics can rationalize a play with,scriznik,2010-01-19
191,ECOS is churning. Nice compilation of recent moves,scriznik,2010-02-10
192,Results are in and they look good.,bart,2010-03-17
193,ECOS up on a nice PR and solid,alien42,2010-03-17
194,I thought this was about a carbon nanotube,bart,2010-03-17
195,I don't work for MBT Korea and I,scriznik,2010-03-17
196,"I agree about the solid PR, but the",scriznik,2010-03-17
197,you really consider the highest volume in 4,alien42,2010-03-18
198,Yes,scriznik,2010-03-18
199,So are you saying that what appears to,bart,2010-03-18
200,This company hasn't inspired a great deal of,scriznik,2010-03-18
201,Agree on all counts Scriz. There are many,bart,2010-03-18
202,Added small position at ask here.,tnzalu,2010-03-18
203,This stock is screaming in space... no one,scriznik,2010-03-18
204,Is it that they are improving a LITHIUM,Ubertino,2010-03-18
205,The last two news releases are confusing as,gabeh,2010-03-18
206,"No worries. Like the prospects, will stick around",tnzalu,2010-03-18
207,It's not either or - it's BOTH together. IMO.,Ubertino,2010-03-18
208,Still scratching my head. It would appear that,bart,2010-03-18
209,Quite right - lead acid + CNTs AND,Ubertino,2010-03-18
210,And this may explain a few things....,bart,2010-03-18
211,Why don't the Koreans write their news releases then?,gabeh,2010-03-18
212,Nice DD on that one nanopatent. I think,bart,2010-03-19
213,Nice.  ECOS could be a major runner,scriznik,2010-03-19
214,Those .355's are working out,tnzalu,2010-03-19
215,I'm glad it's working out. Do what you,scriznik,2010-03-19
216,Thanks. I still have my original small position,tnzalu,2010-03-19
217,"cha-ching, great day for ECOS.",alien42,2010-03-19
218,New newlstter alert: ECOS made it onto OTC,jaywhoo,2010-03-22
219,"United States Patent  	7,682,750 Chen 	March 23, 2010",Ubertino,2010-03-23
220,I have read the Exponent test results on,timeofmind,2010-03-23
221,I think I would trust YOU more!,Ubertino,2010-03-23
222,"""ECOS News"" EcoloCap Solutions Inc. Proprietary Nano Lithium",B7$4,2010-03-24
223,New method could greatly reduce battery recharge time,Ubertino,2010-03-24
224,This is the pr that should have been,bart,2010-03-24
225,What was today's news?,timeofmind,2010-03-24
226,........are you still in SDSS? 31 of March,muenther,2010-03-25
227,<DELETED>,<DELETED>,2010-03-25
228,2 batteries - production schedule,Ubertino,2010-03-30
229,Ir re--We are also actively seeking joint ventures,Ubertino,2010-03-30
230,"EnerG2EnerG2, Backed by OVP and Firelake, Wants to",Ubertino,2010-04-27
231,"""ECOS News""  EcoloCap Solutions Inc. Announces Joint",B7$4,2010-05-26
232,On the face of it it looks pretty,Ubertino,2010-05-26
233,Next Alternative Ends Distribution Agreement With Ecolocap Solutions,Ubertino,2010-06-02
234,"Ecolocap Solutions, Inc. CEO Michael Siegel Breaking NEWS",flatrader,2010-07-08
235, ECOS  CEO INTERVIEW 7/08/2010,Breaky0self,2010-07-08
236,www.wallstreetreporter.com/2010/05/ecolo...CNano Technology Limited (CNano) announced that it of,public enemies,2010-07-20
237,ECOS Video Chart 8/4/10,QualityStocks,2010-08-04
238,nice videos.. looking for a pinch here,Rymo,2010-10-22
239,Egads!!5¢?Another one bites the dust.,Ubertino,2010-10-22
240,thinking the same...maybe today was the day to enter!,RACKnRICKY,2010-10-26
241,Chart may be putting in a near term,Stingray,2010-11-04
242,Could also turn out to be a bear,Stingray,2010-11-04
243,Excellent finish (bullish engulfing)...here is an example...it is,Stingray,2010-11-04
244,Somethin strange goin on here...on L2:,Stingray,2010-11-05
245,Picked up a starter of ECOS today! :),pj McMulligan,2010-11-05
246,ECOS news:,pj McMulligan,2010-11-05
247,"...yeah, chart looks pretty good...",Stingray,2010-11-05
248,added a starter...filled in between bid/ask,Grandmasim,2010-11-05
249,BB's are starting to tighten...price really needs to,Stingray,2010-11-05
250,How can the L2 bid consistently be higher,Stingray,2010-11-09
251,"Really odd, the bids behind LABS show up...while",Stingray,2010-11-09
252,A little news....,Stingray,2010-11-12
253,Has anyone here checked the share structure with,scriznik,2010-11-18
254,"ECOS:news:""M-Fuel: EcoloCap Solutions Inc. has also agreed to",alexander77,2010-12-02
255,Only one way to go from here ^^^^^^,deyko,2010-12-10
256,Ever since I've followed this it has gone down.,Ubertino,2010-12-10
257,Yup me too lol finally believe this is,deyko,2010-12-10
258,I really thought they had something in their,Ubertino,2010-12-10
259,yeah i understand that i honestly havent looked,deyko,2010-12-11
260,You guys know how big ArcelorMittal is to,alexander77,2010-12-13
261,Excited to see what happens this week,deyko,2010-12-13
262,Impressive!Yet the stock sits at 3¢ - something,Ubertino,2010-12-13
263,Further evidence that ECOS is bound for appreciation.,AspiringInvestor,2010-12-14
264,"Nice push with volume today, lookin forward to",PayDirtStocks,2010-12-22
265,nice opening today! ECOS,alexander77,2010-12-23
266,some good action today. good find here alex77,senator,2011-01-05
267,"This has serious breakout potential,like JEDM.  Thank you.",alexander77,2011-01-05
268,I bailed out on HLNT at .011 after,alexander77,2011-01-05
269,"thanks senator,I'll take your advice into account and",alexander77,2011-01-05
270,"Took a starter here, looks like the 10M",timmage,2011-01-06
271,Chart:,timmage,2011-01-06
272,Got In On Friday.,WhisperingEye,2011-01-15
273,Anyone know what this bounce that is forming,WhisperingEye,2011-01-15
274,This thing set up to do a mega,WhisperingEye,2011-01-15
275,All we need to do is add soem,WhisperingEye,2011-01-15
276,Going to Update the I Box if anyoen,WhisperingEye,2011-01-15
277,"I like how this gapped, Ran, then now",WhisperingEye,2011-01-15
278,Ok I am in with 100k,NEXTMONTH,2011-01-18
279,Waht yuo get in at ?,WhisperingEye,2011-01-18
280,Here we go LET IT RAIN !!!,WhisperingEye,2011-01-18
281,53,NEXTMONTH,2011-01-18
282,The Ask is now .054 it looks pretty nice,WhisperingEye,2011-01-18
283,Good Volume today could pull back a little,WhisperingEye,2011-01-18
284,Got more at .045 today adn got a,WhisperingEye,2011-01-20
285,ECOS in  Biodiesel mag this month. ,lightbeam,2011-01-22
286,You gotta read the sticky.,WhisperingEye,2011-01-22
287,Let's get some action here.......,NEXTMONTH,2011-02-14
288,Has been gettign volume lately .04 support .05,WhisperingEye,2011-02-15
289,Has anyone contacted the TA for ECOS lately?,scriznik,2011-02-15
290,No they haven't give them a call let,WhisperingEye,2011-02-16
291,Go ECOS!!!!,NEXTMONTH,2011-02-17
292,"848,000 Voluem nice were that coem from .06",WhisperingEye,2011-02-17
293,ECOS .065 +62.50% HOD,sdh,2011-02-17
294,OMG .08 +100%,sdh,2011-02-17
295,who is buying this??? whats going on?,NEXTMONTH,2011-02-17
296,Looks like everybody.....I have no idea...maybe there will,sdh,2011-02-17
297,ECOS +125 .09 HOD,sdh,2011-02-17
298,ECOS .11 HOD +175%,sdh,2011-02-17
299,Are you even in ECOS hahaha ?,WhisperingEye,2011-02-17
300,ECOS +125% Closed at .09 after touching HOD,sdh,2011-02-17
301,i am kickn myself for not buying more,NEXTMONTH,2011-02-17
302,Me too!  Just stared at it! ,sdh,2011-02-17
303,LOL.......I'm following you!,sdh,2011-02-17
304,something is up besides just the price...We had,NEXTMONTH,2011-02-17
305,http://www.otcmarkets.com/stock/ECOS/quoteA lot of people showed up with t,NEXTMONTH,2011-02-17
306,Ihub trades:,sdh,2011-02-17
307,its funny that there are only 4 people,NEXTMONTH,2011-02-17
308,Add me in and now there are 5,donslots,2011-02-17
309,Yippie!  We have a new friend!,sdh,2011-02-17
310,Here too. I literally just fell upon this,Penny Pimper,2011-02-17
311,http://www.barchart.com/quotes/stocks/ECOS,NEXTMONTH,2011-02-18
312,Same here....popped up on the old scanner.....,sdh,2011-02-18
313,We need a follow up day.  Heavy,donslots,2011-02-18
314,Are you still holding the 100K you got,Penny Pimper,2011-02-18
315,Yes,NEXTMONTH,2011-02-18
316,Lookin' good for you. Glad to see it.,Penny Pimper,2011-02-18
317,100K.....OMG....I'm coming to live with you!,sdh,2011-02-18
318,Reach new investment heights. Go to MarketSmith.com for details.,donslots,2011-02-19
319,Could be looking good for next week going,WhisperingEye,2011-02-20
320,I am ready,NEXTMONTH,2011-02-20
321,I am looking for a consolidation at this,donslots,2011-02-20
322,would like to see this back over 0.10,NEXTMONTH,2011-02-21
323,Transluscent red with a enormouse clear red wick.,WhisperingEye,2011-02-21
324,http://www.otcmarkets.com/stock/ECOS/quotea lot of MM's on the Bid/ask on,NEXTMONTH,2011-02-21
325,I wanted to load the .04 had 2,WhisperingEye,2011-02-21
326,No one has I been just watching it,WhisperingEye,2011-02-21
327,If the price consolidates in the .06 to,donslots,2011-02-21
328,I believe ECOS has put in a bottom,donslots,2011-02-21
329,nope i guess not lol. maybe now.,sherwood37,2011-02-24
330,ECOS,BULLISH_TRADER,2011-02-25
331,"ECOS Chart, Annotated ",fringe_remnant,2011-03-29
332,ECOS .05 x .054 +25.58%,sdh,2011-03-29
333,Looking Very Positive Here -e,fringe_remnant,2011-03-29
334,Loaded up here for a run to .10,hdsstocks,2011-03-29
335,<DELETED>,<DELETED>,2011-03-29
336,"Here we go! HDOGTX DD, ECOS to make",MNYC,2011-03-29
337,"This one looks like the real deal, I'm in.",The Rainmaker,2011-03-29
338,Great to have you in Rainmaker!,MNYC,2011-03-29
339,"I'm in, will buy more as I uncover",jimbob4stocks,2011-03-29
340,Great find!!! hiding gem!!!!,Mr Wowza,2011-03-29
341,Im in as well!  Looks good to,tom favata,2011-03-29
342,Seems to be getting new attention - great sign!,jimbob4stocks,2011-03-29
343,Wow we got some powerhouses on this one!,Chivito,2011-03-29
344,"Nice volume, looks pretty thin too.",Rainer,2011-03-29
345,I'm in,sevendoubler,2011-03-29
346,Buys coming in now are huge...,Rainer,2011-03-29
347,In with ya bro ~,jimmybob,2011-03-29
348,Nice seeing ya here ~,jimmybob,2011-03-29
349,Etrade is trying to hold this down so,tom favata,2011-03-29
350,"Good to see you bud, let's party start",Mr Wowza,2011-03-29
351,Looks like some smart traders are selling portions,ragi,2011-03-29
352,"via TOUCAN: ""ECOS - partners with a $65B",MNYC,2011-03-29
353,very very possible,jimbob4stocks,2011-03-29
354,L2 on the ask side looking really thin,Rainer,2011-03-29
355,"Locked and loaded, THIS IS THE 3RD GEM",bobs57a34,2011-03-29
356,Why?Any news?,Ubertino,2011-03-29
357,"ECOS, whats going on here?",PipBoy,2011-03-29
358,ECOS Weekly Chart Lays It Down ,fringe_remnant,2011-03-29
359,I just called the company. They are flying,The Rainmaker,2011-03-29
360,"In at 0.063, looks like some nice MOMO",PipBoy,2011-03-29
361,nice pip.,MCKINLEY MORGANFIELD,2011-03-29
362,Sounds good!,PipBoy,2011-03-29
363,You slapped?,Chivito,2011-03-29
364,.065 up,PipBoy,2011-03-29
365,ETMM holding it down!,powerbattles,2011-03-29
366,"could hit .10 fairly easily, where it will",ragi,2011-03-29
367,ECOS nice alert by HDOG!,Chivito,2011-03-29
368,Thanks Rain... We've Been Waiting For This... ,fringe_remnant,2011-03-29
369,Thank you!,Ubertino,2011-03-29
370,"ECOS Weekly Chart, Annotated ",fringe_remnant,2011-03-29
371,.065's about to go,MNYC,2011-03-29
372,Tapped .064 ! Let's go! Giddy up!,Mojocash,2011-03-29
373,What's so important about Kansas??,Ubertino,2011-03-29
374,I am glad I got some shares in,ragi,2011-03-29
375,Is this why!?,Ubertino,2011-03-29
376,This one is just starting to get going...,auroradude,2011-03-29
377,"Just called the TA, SS as of today:",WakingBake,2011-03-29
378,good. I need funds to clear first so,aquacila,2011-03-29
379,"Sound good Wake, in today...",MadeBucksOnThis,2011-03-29
380,"Floats tiny, nice update",The Rainmaker,2011-03-29
381,The partnership w 65bil $ co  is,MNYC,2011-03-29
382,"Come On, you shysters... pony up@!!!",Mojocash,2011-03-29
383,Look at all these deals they have.....In North,The Rainmaker,2011-03-29
384,tiny floater....looks like it could fly with news...,NEXTMONTH,2011-03-29
385,Thanks Rain...Good to have u here...,NEXTMONTH,2011-03-29
386,Need ass't mods,hdsstocks,2011-03-29
387,"Lookin good, real good!!",$tock_Killa,2011-03-29
388,sure just pm whisper...i got to run out,NEXTMONTH,2011-03-29
389,this one is going to be 0.25 in,MNYC,2011-03-29
390,I think it will too...duhhhh,hdsstocks,2011-03-29
391,Wait for me.....placing order for 65K shares now....0.061,babuji,2011-03-29
392,Not now wayyy too many sellers!,Chivito,2011-03-29
393,got 66K shares at 0.06....lets go! Going to,babuji,2011-03-29
394,ECOS detergent and green products are in the,babuji,2011-03-29
395,Did they say where in Kansas Rain? I,$A-Train,2011-03-29
396,HIDDEN GEM! Go to your nearest COSTCO....go to,babuji,2011-03-29
397,They had an order for an already up,The Rainmaker,2011-03-29
398,Are you talking about this products in COSTCO?,powerbattles,2011-03-29
399,"From 6-30-10 to today, they added ~35M to",Hydrospirit,2011-03-29
400,"If anyone finds out where it is, let",SoonerBrn,2011-03-29
401,Thank you! Fringe and thank you Rain!,Fernace,2011-03-29
402,You Should now Salad ,fringe_remnant,2011-03-29
403,Ohhhhh My GooooDnessss !! This Chart is the,WhisperingEye,2011-03-29
404,And Here comes the dumped from the pumper,Anthonyspade,2011-03-29
405,"""ECOS"" is their ticker NOT their product!",Ubertino,2011-03-29
406,Short the sh;t outta it!,Ubertino,2011-03-29
407,EcoloCap Solutions Selects Triad Constructors... ,fringe_remnant,2011-03-29
408,The Kansas Bio-Diesel Company:,Hydrospirit,2011-03-29
409,ECOS Sec Filings ,fringe_remnant,2011-03-29
410,I'm looking to grab a starter here on,bonedaddy77,2011-03-29
411,Testing on the EcoloCap Nano Lithium battery:,Hydrospirit,2011-03-29
412,Nobody Is Selling This ,fringe_remnant,2011-03-29
413,I'm buying .052s,WANG,2011-03-29
414,I've been wondering what the hell was going,$A-Train,2011-03-29
415,<DELETED>,<DELETED>,2011-03-29
416,.06s back up,Rainer,2011-03-29
417,I'm buying at .05,powerbattles,2011-03-29
418,Total BS -e,fringe_remnant,2011-03-29
419,please i been doing this for years! look,Anthonyspade,2011-03-29
420,http://theotcinvestor.com/tag/otcecos/,railrider,2011-03-29
421,HDOG and His Team ,fringe_remnant,2011-03-29
422,I'm in and buying more.,railrider,2011-03-29
423,"Looks like you're not the only one, bids building...",Rainer,2011-03-29
424,Good post,The Rainmaker,2011-03-29
425,Buying and holding and up we'll go.,railrider,2011-03-29
426,"Bought 75k for starter, this one is poised",powerbattles,2011-03-29
427,Board marks rising.... think this has twice as,Rainer,2011-03-29
428,"Men lie, women lie, charts don't. The daily",Anthonyspade,2011-03-29
429,He's Got All His Shares ,fringe_remnant,2011-03-29
430,"Just a thought, why don't you call one...from",$A-Train,2011-03-29
431,ECOS- 4 hour 1 Min chart screaming for,weebs,2011-03-29
432,I'm not calling anyone champ. charts and volume,Anthonyspade,2011-03-29
433,ECOS Gains Worldwide attention ,railrider,2011-03-29
434,"ECOS, got a few at .05",jk21,2011-03-29
435,Good base at .05's to move higher.,railrider,2011-03-29
436,Volume coming back! Weeeeee.,Mojocash,2011-03-29
437,getting some more shares EOD here ready for,ragi,2011-03-29
438,HERE GOES ECOS ,fringe_remnant,2011-03-29
439,We're looking good Mr Bus.,railrider,2011-03-29
440,I look for this one to do very well.,railrider,2011-03-29
441,Accumulation turning back up.,railrider,2011-03-29
442,Yup. I may have gotten the last of,jk21,2011-03-29
443,I only got a 5k partial at .05.,bonedaddy77,2011-03-29
444,I thought I had gotten the last of,jk21,2011-03-29
445,Love That Format and Agree ,fringe_remnant,2011-03-29
446,Micro Bubble Inc. the subsidiary ECOS acquired in,powerbattles,2011-03-29
447,"Yes, if the company is on the verge",jk21,2011-03-29
448,can't believe this was a pump and dump.... :(,Chivito,2011-03-29
449,"I guess I missed it, did some info",SoonerBrn,2011-03-29
450,lots of big names here today...,crynik,2011-03-29
451,ECOLOCAP SOLUTIONS INC. CEO Announces Contract Negotiations for,powerbattles,2011-03-29
452,Then Don't Believe It -e,fringe_remnant,2011-03-29
453,Nanotech Batteries for Electric Vehicles and other Alternative,powerbattles,2011-03-30
454,EcoloCap Solutions Inc. (ECOS) M-Fuel Technology Poised to,powerbattles,2011-03-30
455,ECOS has many irons in the fire. We,Mojocash,2011-03-30
456,You Tube M-Fuel Technology and M-19,powerbattles,2011-03-30
457,WASHINGTON — The Obama administration will announce today,powerbattles,2011-03-30
458,ECOS should be an excellent buy and hold,stockmarketmadness,2011-03-30
459,<DELETED>,<DELETED>,2011-03-30
460,Kindly post what concerns you bud.,Fernace,2011-03-30
461,Yep. This is going to fly ,silvergun,2011-03-30
462,ECOS lets go!,hdsstocks,2011-03-30
463,Thank you for this...amazing results:,Hydrospirit,2011-03-30
464,A Little Slow Here Today -e,fringe_remnant,2011-03-30
