post_number,subject,username,date
126,Should we expect a PR today or tomorrow,1chronicles410,2007-01-08
127,Bookmarks now 19 on our TGLE Board here!,sparkasse,2007-01-08
128,TGLE big breakout coming 3 O 4 days run!!!,euromiljoen,2007-01-08
129,looks good! in at .0018,Pennyland,2007-01-08
130,in myself. GL,Stevenvegas,2007-01-08
131,TGLE board bookmarks 21 now,sparkasse,2007-01-08
132,Euro>Multi DaY Run wld be VryNce>In Fr,Tuff-Stuff,2007-01-08
133,afternoon RUN! imo...,Pennyland,2007-01-08
134,Expecting any news?,d-train,2007-01-08
135,Yep Yep YEPPers!,Tuff-Stuff,2007-01-08
136,if all goes well we could very much,MM-DOMS,2007-01-08
137,could have a nice run from here. imo,Pennyland,2007-01-08
138,"remember its the begin nice move , more",euromiljoen,2007-01-08
139,Nice surge into close,Stevenvegas,2007-01-08
140,Very nice close.  Hope to continue up tomorrow.,1chronicles410,2007-01-08
141,<DELETED>,<DELETED>,2007-01-08
142,We have now 27 bookmarks gang!!!,sparkasse,2007-01-08
143,Why all the volume today? TIA.,Zorro,2007-01-08
144,"Hi Frankiy,",NeedMoreCash,2007-01-08
145,Dart Chart,Stevenvegas,2007-01-08
146,"Today was a good day, however it would",harleyman5,2007-01-08
147,801 281 9746 salt lake city utah,Frankiy,2007-01-09
148,"Frabkiy,Thanks very much.",NeedMoreCash,2007-01-09
149,Morning Folks. Looking for continuation,Stevenvegas,2007-01-09
150,added more,Stevenvegas,2007-01-09
151,TGLE nice cheap shares here.... .0024x.0025,Frankiy,2007-01-09
152,adding,Stevenvegas,2007-01-09
153,Turns and goes. My the only one adding,Stevenvegas,2007-01-09
154,added at .0023,Pennyland,2007-01-09
155,Nice. I was a tad early on the,Stevenvegas,2007-01-09
156,"TGLE- turning here, will break 0.003 today, imo.",NeedMoreCash,2007-01-09
157,mm's working it! u no it's going!!,Pennyland,2007-01-09
158,So why it run yesterday .I see no,PASHA,2007-01-09
159,"It was diluted for last couple of months,",NeedMoreCash,2007-01-09
160,TGLE o.k. I just called the TA of TGLE,Frankiy,2007-01-09
161,OK.....I'm in.....,kingfisher1,2007-01-09
162,added here!!,euromiljoen,2007-01-09
163,OK ready for this thing to get going,Stevenvegas,2007-01-09
164,thanks for the info.  I'm in pretty,lets dodis,2007-01-09
165,Somebody lift the anchor.....,kingfisher1,2007-01-09
166,"Hey folks, i like TGLE.. looks good.. got",gapper415,2007-01-09
167,could yesterday's volume be the sign of a,gapper415,2007-01-09
168,I added.. 400k shares!,gapper415,2007-01-09
169,let's go folks! smack that ask!  dilution,gapper415,2007-01-09
170,Can you pass that along to SBSH TIA,Stevenvegas,2007-01-09
171,LOD .0021,MM-DOMS,2007-01-09
172,this thing is going to flllllllllllllly! any news,BigDaddy01,2007-01-09
173,great buy at these levels!!,gapper415,2007-01-09
174,retail MMs on ask...when this loozer is done,rudaddy2003,2007-01-09
175,.0019 x .002 now.. missed the dip to,gapper415,2007-01-09
176,heavy volume coming soon.. get em while they're cheap!,gapper415,2007-01-09
177,"move your butt NITE, we're going higher!",gapper415,2007-01-09
178,.002 x .0021... booyah!!,gapper415,2007-01-09
179,release the hounds!,gapper415,2007-01-09
180,.002 x .0021.. moving up fast.. here we gooooo,gapper415,2007-01-09
181,jes moving fast up!,euromiljoen,2007-01-09
182,.002 x .0021 2 x 2.. nice buys,gapper415,2007-01-09
183,wake up people!!  we have a winner..,gapper415,2007-01-09
184,Looking better after that BS low volume drop.,Stevenvegas,2007-01-09
185,nice 500k buys.. tap the ask!,gapper415,2007-01-09
186,wow TGLE used to be at a $1???!?!?,gapper415,2007-01-09
187,"jes we have a winner here ,mm play",euromiljoen,2007-01-09
188,TGLE going BACK to pennyland very soon!,gapper415,2007-01-09
189,yes indeed.. its wide open now.. MMs want,gapper415,2007-01-09
190,cup and handle forming.. up we go!!!,gapper415,2007-01-09
191,You think we'll get any news on Ty,magoohi,2007-01-09
192,HEY JUST JOIN THE PARTY AT 0.002.,billiondollarman,2007-01-09
193,bouncing off the bot. ready 2 turn!!,Pennyland,2007-01-09
194,We have 28 bookmarks now!!!,sparkasse,2007-01-09
195,what good is it if the stock is Sh*t,MM-DOMS,2007-01-09
196,we'll have 28 more very soon! imo...;),Pennyland,2007-01-09
197,I got in at .0027 and I'm not,MM-DOMS,2007-01-09
198,welcome.. this party is just getting started!!,gapper415,2007-01-09
199,it will be back.. patience grasshopper! :),gapper415,2007-01-09
200,should go fast when she turns!! imo..,Pennyland,2007-01-09
201,Yes my friend I have a good feeling,billiondollarman,2007-01-09
202,I agree!  patience.. tomorrow will be a,gapper415,2007-01-09
203,Bookmarks 30 right now,sparkasse,2007-01-09
204,newbee here. what are bookmarks?  tia,stocky1,2007-01-09
205,I have been looking at the history of,billiondollarman,2007-01-09
206,Cloose at .0017,MM-DOMS,2007-01-09
207,"take down on low sells ,mm games bottom",euromiljoen,2007-01-09
208,with the resent volume I would expect the,euromiljoen,2007-01-09
209,"right place, right time. apple just announced with",BigDaddy01,2007-01-09
210,?????????????? says who. it moving faster then the,BigDaddy01,2007-01-09
211,"close bid 0,0017  ask 0,0019  ",euromiljoen,2007-01-09
212,Has anyone spoken with the company yet?,d-train,2007-01-09
213,You guys think dilutiion is still going on?,magoohi,2007-01-09
214,I called and left messages but I never,rod1023,2007-01-09
215,WhoIs search on GoDaddy,bad1968ss,2007-01-10
216,I followed this down from $1 and watched,apennyorbetter,2007-01-10
217,the stock is making progress don't rain on,BigDaddy01,2007-01-10
218,I want this stock to do good but,rod1023,2007-01-10
219,"bid UT, let's go up today instead",Stevenvegas,2007-01-10
220,CAn someone call the transfer agent?  Has,PierO,2007-01-10
221,Give them a call,Stevenvegas,2007-01-10
222,Nice lots going through,Stevenvegas,2007-01-10
223,19's will fall here shortly,jackreagan,2007-01-10
224,**TGLE-Huge buys at ask,NeedMoreCash,2007-01-10
225,Looks like it,Stevenvegas,2007-01-10
226,Frankiy just confirmed serious dilution here.  GL,m_stone_14,2007-01-10
227,"Market Information as of January 10, 2007 Stock",Frankiy,2007-01-10
228,I'm also in this thing in the 20's,lets dodis,2007-01-10
229,TGLE is diluting through HDSN!!! Watch it,Frankiy,2007-01-10
230,Company better get with it or no one,Doc Holliday,2007-01-10
231,She's bouncing,Stevenvegas,2007-01-10
232,I will not touch this dog anymore.,Frankiy,2007-01-10
233,Franky You can always report them to the,Doc Holliday,2007-01-10
234,how can they have volume like this and,lets dodis,2007-01-10
235,I think many ppl did that on that,Frankiy,2007-01-10
236,Very easy HDSN is selling on the bid.,Frankiy,2007-01-10
237,Frankiy - did you sell yesterday?,trackgirl514,2007-01-10
238,I sold at .0018 as alot of ppl did,Frankiy,2007-01-10
239,How is that possible?  The CO SOS,d-train,2007-01-10
240,"NM, I see the amendment now",d-train,2007-01-10
241,looks like a good buy here at these,gapper415,2007-01-10
242,may the CEO suffer  a nasty boo boo,Stevenvegas,2007-01-10
243,The sad thing is that these buffoons had,xray44b9,2007-01-10
244,yep,Stevenvegas,2007-01-10
245,TGLE Bouncing Hard now,MightyBossRules,2007-01-10
246,tgle is bouncing,angliz501,2007-01-10
247,"This could be one where, if they do",xray44b9,2007-01-10
248,I sold. I wish you luck,Stevenvegas,2007-01-10
249,Well it dropped to a new low .0009,rod1023,2007-01-10
250,"0,0011  0,0012",euromiljoen,2007-01-10
251,"Market Information as of January 10, 2007 Stock",euromiljoen,2007-01-10
252,Im down 65% and I hate it.,MM-DOMS,2007-01-10
253,Just contacted Titan - Talked to Mike Manocchio,trackgirl514,2007-01-10
254,what did you talk???,PASHA,2007-01-10
255,Talked about A/S and O/S increase.  Talked,trackgirl514,2007-01-10
256,"It tried the ma-20 and was weak, I",Geaux Fish,2007-01-10
257,"Stockwiser - Not able to PM, haven't renewed",trackgirl514,2007-01-10
258,jes am expect PR very soon!,euromiljoen,2007-01-10
259,I talked to Mike Manocchio and to Jim,Frankiy,2007-01-10
260,Frankiy - I'm just sharing with the board...Everyone,trackgirl514,2007-01-10
261,"your are wrong, waiting en see!",euromiljoen,2007-01-10
262,Maybe I am wrong. But one thing I,Frankiy,2007-01-10
263,you sell today en now go to dump,euromiljoen,2007-01-10
264,This is my opinion and my opinion only.,trackgirl514,2007-01-10
265,dilution imho-mm HDSN is on the .0009 ask-he,bobky,2007-01-10
266,Are they going to dump i billion shares,penny_visor,2007-01-10
267,lol-if they do it goes way on down-jmo-good,bobky,2007-01-10
268,they're sure trying their best,stockwiser,2007-01-10
269,.0008 and dropping,rod1023,2007-01-10
270,FYI - i called mike and left a message.,stockwiser,2007-01-10
271,thanks--eom,bobky,2007-01-10
272,"If you don't get a call back today,",trackgirl514,2007-01-10
273,TO whom they are selling .There are not,PASHA,2007-01-10
274,3 mm's on the .0009 ask now--eom,bobky,2007-01-10
275,hold what you have. ride it out and,BigDaddy01,2007-01-10
276,.0007 is comming ,PASHA,2007-01-10
277,.0008 ask now--eom,bobky,2007-01-10
278,This is ridiculos. If it closes today at,penny_visor,2007-01-10
279,it sure is--eom,bobky,2007-01-10
280,you are right no point on selling .Have,PASHA,2007-01-10
281,Whats happening??? worst than SLJB,PASHA,2007-01-10
282,"if you look to buy /sells  ,",euromiljoen,2007-01-10
283,"bounce coming back over 0,0010 today in myn opinion!",euromiljoen,2007-01-10
284,This sucks>Gld I sld half on runup>Now,Tuff-Stuff,2007-01-10
285,.0007 ask now--eom,bobky,2007-01-10
286,This is what happens when you breach the,xray44b9,2007-01-10
287,Followed the big run a few days ago...any,The_Free_Nebula,2007-01-10
288,1x3 mm's looks bad imho--eom,bobky,2007-01-10
289,A shame too...the run based on the oversold,The_Free_Nebula,2007-01-10
290,ive been watching this since the last run...,nwsun,2007-01-10
291,It sucks...alas this is the game we have,The_Free_Nebula,2007-01-10
292,1 million shares $800 c'mon guys who could,BigDaddy01,2007-01-10
293,i trying to get a couple mil at .0006,stockwiser,2007-01-10
294,I called mike and left a message also,lukin4winners,2007-01-10
295,1 penny=10K when not if it ever hits,BigDaddy01,2007-01-10
296,"CLOSE 0,0009",euromiljoen,2007-01-10
297,Hoping for a small bounce at the open,penny_visor,2007-01-10
298,http://www.tyherndon.com/news.html,trackgirl514,2007-01-10
299,Down big again day...Will the dilution cease for,The_Free_Nebula,2007-01-10
300,"Frankiy,  Mike Manocchio isn't the CFO...he's the",trackgirl514,2007-01-10
301,O.k. let him be the COO... he doesnt,Frankiy,2007-01-10
302,Lost my Butt on this pos.And second time,ORCA,2007-01-10
303,no more crybabies.,BigDaddy01,2007-01-11
304,grab a large chunk and take control. sit,BigDaddy01,2007-01-11
305,did you check into this company before you,BigDaddy01,2007-01-11
306,I CAN'T FIND NOTHING OFFICIAL ABOUT THE A/S,money66,2007-01-11
307,"January 9, 2007- Insystcom, Inc. Enters into Private",trackgirl514,2007-01-11
308,New TA numbers on TGLE,sparkasse,2007-01-11
309,still holding !,euromiljoen,2007-01-11
310,these crooks won't let me sell ive had,MM-DOMS,2007-01-11
311,i'm buying at this level not selling,stockwiser,2007-01-11
312,that is bad--G/L---eom,bobky,2007-01-11
313,"am added today little more, soon whe go",euromiljoen,2007-01-11
314,"you buy a 0,0027 , am alert tgle",euromiljoen,2007-01-11
315,you have 1 or 2 meaning in that,dwiz5,2007-01-12
316,tgle turning ? :),traderpaul,2007-01-12
317,GOOD I BOUGHT AT 0.0008 YESTERDAY,money66,2007-01-12
318,Good things should be coming down the pipes soon.imo,stockwiser,2007-01-12
319,"low volume and pps going up, i think",money66,2007-01-12
320,"I agree. If it dips to 0.0001, I",Derekz,2007-01-12
321,bounce back up today,euromiljoen,2007-01-12
322,Its not a rumor...its a fact .. they,Frankiy,2007-01-12
323,they did increase the A/S but tgle has,stockwiser,2007-01-12
324,Stockwiser - you are correct.  Everyone who,trackgirl514,2007-01-12
325,"Amendment to the Articles of Incorporation. January 9, 2007",ejmvick,2007-01-12
326,Does anybody know why none of Titan's websites,pennytraderN1,2007-01-13
327,they are moving the servers,stockwiser,2007-01-13
328,Great find....,Frankiy,2007-01-13
329,expect a wild week,BigDaddy01,2007-01-14
330,"July 27, 2006 private label marketing agreement with",ejmvick,2007-01-14
331,Im not sure press releases from July have,circlegridder,2007-01-14
332,.0007 Its going to be stuck here until,rod1023,2007-01-17
333,<DELETED>,<DELETED>,2007-01-17
334,Frankiy ,rod1023,2007-01-17
335,.0006 bid is gone-eom,bobky,2007-01-17
336,those 6's were not sells. I bought 75%,stockwiser,2007-01-17
337,I am not holding a single share of TGLE.,Frankiy,2007-01-17
338,I hold millions of shares. I've talked to,stockwiser,2007-01-17
339,Well I hope so I am one of,rod1023,2007-01-17
340,I have called 5 times and have not,finisheroffaith,2007-01-17
341,that's good news,stockwiser,2007-01-17
342,She said they were redoing the site and,finisheroffaith,2007-01-17
343,Mike indicated they have some good things coming.,stockwiser,2007-01-17
344,Mike said also that he has no clue,Frankiy,2007-01-17
345,I was told by Mike that indeed there,stockwiser,2007-01-17
346,Frankiy - for someone who doesn't own any,stockwiser,2007-01-17
347,no I am an ex-TGLE-Investor who has been,Frankiy,2007-01-17
348,"In defense of Frankiy,(not that he can't do",odaydrums,2007-01-18
349,these prices should look cheap after next week,stockwiser,2007-01-18
350,Well things have been rather rocky over the,circlegridder,2007-01-18
351,and that news is coming next week ,stockwiser,2007-01-18
352,I have not heard of any pending news.,circlegridder,2007-01-18
353,websites should be working on Tuesday.,stockwiser,2007-01-18
354,thinking about getting in on this. What do,alohar1,2007-01-19
355,i suggest you call the company. We should,stockwiser,2007-01-19
356,News next week?,yafu,2007-01-20
357,O.K. this is what I think this company,odaydrums,2007-01-20
358,I suggest you to wait till clyp is,Frankiy,2007-01-20
359,There is no hope for this pos,PASHA,2007-01-22
360,thanks for coming here and sharing that,stockwiser,2007-01-22
361,TGLE looks much better today! What are you saying?,FOURWINNS,2007-01-22
362,website should be back up tomorrow,stockwiser,2007-01-22
363,If so it might have some good impact.,FOURWINNS,2007-01-22
364,They say things are good we'll see. Look,stockwiser,2007-01-22
365,I feel sorry for anyone shorting this stock,stockwiser,2007-01-22
366,this stock got not shorted its diluted bigtime,Frankiy,2007-01-22
367,O.k. Just gave the TA a call,Frankiy,2007-01-22
368,Compared with the last numbers I ve got,Frankiy,2007-01-22
369,A billion shares at .0006. is about 6,rod1023,2007-01-22
370,recently went on line and typed titan tunes,rod1023,2007-01-22
371,We have News today,stockwiser,2007-01-23
372,call that news?,FOURWINNS,2007-01-23
373,Love the link to the non working,mkinhaw,2007-01-23
374,Well at least its something at .0005 it,rod1023,2007-01-23
375,Has anyone heard anything about the website,finisheroffaith,2007-01-23
376,should be up any day,stockwiser,2007-01-23
377,.0004x.0005 now---eom,bobky,2007-01-23
378,clyp moved off the ask to .03. thats,stockwiser,2007-01-23
379,thanks!--eom,bobky,2007-01-23
380,ALL of Titan's websites ARE STILL OFFLINE. WHY???,pennytraderN1,2007-01-23
381,They're probably dedicating all of their IT infrastructure,xray44b9,2007-01-23
382,Well I am not sure when they will,rod1023,2007-01-23
383,TGLE management are crooks and they have no,Frankiy,2007-01-23
384,That's BS and i'm sending this to matt,stockwiser,2007-01-23
385,For sure its no BS for ppl who,Frankiy,2007-01-23
386,no more CRYBABIES!,BigDaddy01,2007-01-24
387,.0003 ouch!! that hurts. It might as well,rod1023,2007-01-24
388,Website won't be up until next week now.,stockwiser,2007-01-24
389,"Thanks for getting out stockwiser,finaly we can",odaydrums,2007-01-24
390,Yeh its always the next week,PASHA,2007-01-24
391,You are selling???,Frankiy,2007-01-24
392,Well I guess stockwiser is not that wise,rod1023,2007-01-24
393,yes sold it all. Took 15g's and turn,stockwiser,2007-01-24
394,only $3000 per yr sorry.,Dollar Bill,2007-01-24
395,"Dollar, not true, he first gets to offset",zagdad,2007-01-25
396,"that sucks, sometimes it is better to get",bobky,2007-01-25
397,Can you please explain why you say its,PASHA,2007-01-25
398,I am not sure if that is going,rod1023,2007-01-25
399,bid .0002 ask .0003,jdp2000,2007-01-25
400,i'll buy my shares back at .0001/.0002,stockwiser,2007-01-25
401,Looking at the historical prices,jdp2000,2007-01-25
402,<DELETED>,<DELETED>,2007-01-25
403,I justed talked to Mike. He says everything,rod1023,2007-01-25
404,O.k. I have something positive on TGLE...,Frankiy,2007-01-25
405,from .02 to .0003 ,jdp2000,2007-01-25
406,I talked to Mike also and he told,finisheroffaith,2007-01-26
407,Listed in Germany,jdp2000,2007-01-26
408,Good news Called TA ,PASHA,2007-01-26
409,The stock still closed at .0003 when will,rod1023,2007-01-26
410,Maybe Mike can get the website up and,rod1023,2007-01-26
411,Had bid in all day at .0003,jdp2000,2007-01-26
412,Then it looks like you will have to,circlegridder,2007-01-26
413,Here is were the stock was,jdp2000,2007-01-27
414,can not believe my eyes .what can bring,PASHA,2007-01-28
415,"I know this is terribly sarcastic, but there's",ThanksLouie,2007-01-28
416,Titan Global Reaches Final Structure With Investors to,JT97TJ,2007-01-29
417,It's listed on a german exchange....they are notorious,JT97TJ,2007-01-29
418,That is really good news.  They are,circlegridder,2007-01-29
419,Frankfurt is shorting nothing because they can trade,Frankiy,2007-01-29
420,That is good news,jdp2000,2007-01-29
421,Just called the TA no change...ready to run imo,Frankiy,2007-01-29
422,I don't trust you just because you say,JT97TJ,2007-01-29
423,Spend some money and call yourself my friend,Frankiy,2007-01-29
424,Bid .0004 ask .0005,jdp2000,2007-01-29
425,CLYP missing?  The diluters best friend is,circlegridder,2007-01-29
426,frankiy now you pushing tgle...too funny! you were,stockwiser,2007-01-29
427,"That 30,000 $9 was sure a paint job",PASHA,2007-01-29
428,Frankiy probable rebought the stock at .0002 or,rod1023,2007-01-29
429,Here is some important information about Rule RegD504.,rod1023,2007-01-29
430,So violating RegD is not an option for,circlegridder,2007-01-29
431,"Hey rod1023,",Frankiy,2007-01-30
432,In general I am not a flipper but,Frankiy,2007-01-30
433,.0005 this early in the morning is a,rod1023,2007-01-30
434,frankiy ibox says 10billion a/s,mkinhaw,2007-01-30
435,Are you for real?,FOURWINNS,2007-01-30
436,TGLE http://biz.yahoo.com/iw/070129/0208374.html does that mean they cannot dilute,Frankiy,2007-01-30
437,What do they mean by INITIAL,mkinhaw,2007-01-30
438,Eleven Billion shares of capital stock. The following,ejmvick,2007-01-30
439,Thx the news yesterday shows,mkinhaw,2007-01-30
440,bid .0006 ask.0007,jdp2000,2007-01-30
441,Spoke with Mike of TGLE and he claims,Frankiy,2007-01-30
442,jes am told you it will come back,euromiljoen,2007-01-30
443,this is sweeet Im geeked to be on,Cajunrich,2007-01-30
444,TGLE I am out awesome run.Glad I was,ORCA,2007-01-30
445,"hey Takis ,",Frankiy,2007-01-30
446,bid .0008 ask .0009,jdp2000,2007-01-30
447,Good for you TAKI...we taking her much higher,Cajunrich,2007-01-30
448,No thanks I will wait for .0004 or .0003,ORCA,2007-01-30
449,Well its at .0009 right now so if,rod1023,2007-01-30
450,ok what is your point rod?,FOURWINNS,2007-01-30
451,i thought dilution was over..doesnt look like it,mastershake,2007-01-30
452,MM'S HAVE TONS OF SHARE AT .0008.THEY DIDN'T,PASHA,2007-01-30
453,Your all welcome. I told you it would,stockwiser,2007-01-30
454,"Stockwiser, did you buy again:(",PASHA,2007-01-30
455,What is your next sell? and I will,bobky,2007-01-30
456,nope i took my loss but as always,stockwiser,2007-01-30
457,holding etim and i won't sell so it's,stockwiser,2007-01-30
458,lol-lol--thanks--eom,bobky,2007-01-30
459,"TGLE,Damn it the .0004s did not come.So I",ORCA,2007-01-30
460,Dilution is over... big volume is from bagholders,Kuntahene,2007-01-30
461,TA shows new issue on TGLE,sparkasse,2007-01-30
462,VFIN is sitting way up at a penny...,Kuntahene,2007-01-30
463,Back up.0007x.0008. 2x6 weeeeeeeeeeeeeeeee,ORCA,2007-01-30
464,The company gonna dilute 3Billion shares on you.,sparkasse,2007-01-30
465,"Did we shake out the two minute Tradars?Franky,",ORCA,2007-01-30
466,TAKII agree.  This is gonna go. ,Bigdogs,2007-01-30
467,I would call the company and make sure,stockwiser,2007-01-30
468,With 3 billion plus o/s,mkinhaw,2007-01-30
469,Im still here!! TAKI!  holding strong!,Cajunrich,2007-01-31
470,I am all out. Dont like they are,Frankiy,2007-01-31
471,they are not crooks. They have a business,stockwiser,2007-01-31
472,O/S PLEASE???,PASHA,2007-01-31
473,GET the heck out of it!!!,Frankiy,2007-01-31
