post_number,subject,username,date
80,Does this site mention the reverse split that,Good2GoGo2,2012-09-28
81,SANP Margin Requirements,DITRstocks,2012-09-28
82,SANP- Hey what does SMA stand for???,MR. McBALL$,2012-09-28
83,Just got an email from SecurePennyStocks.com,CapitalGains,2012-09-28
84,HAHAHAHAHAHAHA You got that right....,Good2GoGo2,2012-09-28
85,Stop trying to play penny stocks and trade,madaznfootballer,2012-09-28
86,"No I mean the ""claimed"" Alert price for",madaznfootballer,2012-09-28
87,No big deal. good job on both of,DITRstocks,2012-09-28
88,"This is so hilarious, I just saw a",Good2GoGo2,2012-09-28
89,whats funny is they can claim any amount,[SMART MONEY] ,2012-09-28
90,My subscribers were alerted @ $1.38.,StocksRockStar,2012-09-28
91,shes goin now $1.60,[SMART MONEY] ,2012-09-28
92,HUGE CASH FLOW is a runnin.,TEFFY-TRADER,2012-09-28
93,Stock Promotion Secrets was the first one to,nodummy,2012-09-28
94,POS feeding us kool aid for lunch,soofargonee,2012-09-28
95,SEFE style promo! You will lose .80c ez,mula101,2012-09-28
96,Lose .80c each ez,mula101,2012-09-28
97,SMA alerted the report around 10:30 to premium members.....,StocksRockStar,2012-09-28
98,Wow I'm so signing up this month on,TR4GEDY,2012-09-28
99,No,mula101,2012-09-28
100,Y not ill give them a shot! We,Wabi,2012-09-28
101,Buying more,Wabi,2012-09-28
102,1.62x1.63,castisos,2012-09-28
103,how do you signup for premium service ,momo_trader,2012-09-28
104,Se*e was an easy promo to play.,caballo777,2012-09-28
105,Getting more,Wabi,2012-09-28
106,<DELETED>,<DELETED>,2012-09-28
107,Im shocked they didnt let it run higher,[SMART MONEY] ,2012-09-28
108,I got the alert in my email well,$A-Train,2012-09-28
109,EST?,StocksRockStar,2012-09-28
110,Its up +15% today no one got filled,Komando Robot,2012-09-28
111,SMA premium service?   where I dont,momo_trader,2012-09-28
112,this one will move much higher!  ,StocksRockStar,2012-09-28
113,ton of dilution already and shorts already shorting,momo_trader,2012-09-28
114,NICE strength on the slight dip!,DITRstocks,2012-09-28
115,"Looks like it's holding, GO SANP",Sir Stock Alot ,2012-09-28
116,"Yes, they dilute to keep it from getting",stockyard10,2012-09-28
117,"5,094,516$7,049,952.80772 TRADES:-)",[SMART MONEY] ,2012-09-28
118,which one dont they? LOL,[SMART MONEY] ,2012-09-28
119,<DELETED>,<DELETED>,2012-09-28
120,wait for the hug dump/dip/short attack,momo_trader,2012-09-28
121,"days could make 500% on these promos, gone",momo_trader,2012-09-28
122,Im waiting for .96 and .90,[SMART MONEY] ,2012-09-28
123,"me to, too high already, definately going not sustain",momo_trader,2012-09-28
124,Plus look at their Test buy pre promo,[SMART MONEY] ,2012-09-28
125,test buy sorry not following you?,momo_trader,2012-09-28
126,just look @ the hist*,[SMART MONEY] ,2012-09-28
127,Stop hyping and spamming and self promoting some,Modern_Rock,2012-09-28
128,I will get in uder 1.00 or will,[SMART MONEY] ,2012-09-28
129,So you just found that link?  I,StocksRockStar,2012-09-28
130,"CURRENT SS as of Sept 28, 2012",JA9791,2012-09-28
131,<DELETED>,<DELETED>,2012-09-28
132,how many more shares is AGIS GONNA DUMP,Finch007,2012-09-28
133,he prob heard me....,Finch007,2012-09-28
134,Lets hit 1.70 soon,bobbytx1,2012-09-28
135,lets brake that 1.65 wall....,Finch007,2012-09-28
136,"Be careful when OTCDOC, I mean StocksRockStar is posting...",MrNewbieTrader,2012-09-28
137,You think an iHub poster has ANYTHING to,MasterBidder,2012-09-28
138,bit off some 1.60s :)ezz ride over 2 imo,MarginMagic,2012-09-28
139,Come on now really? Of course I wouldn't,MrNewbieTrader,2012-09-28
140,Oh ok. Well never know with a handle,MasterBidder,2012-09-28
141,I saw it from u first on ATA,castisos,2012-09-28
142,time to get out bbefore the big sell,momo_trader,2012-09-28
143,Lol!  No worries bro.,MrNewbieTrader,2012-09-28
144,"Holding 20,000 shares for a lex; type runLet's",ASCENDANCY10,2012-09-28
145,Very nice as normal :-) Great find sir,TEFFY-TRADER,2012-09-28
146,So thin,ASCENDANCY10,2012-09-28
147,Probably close around $2 and monday another run,Matros,2012-09-28
148,<DELETED>,<DELETED>,2012-09-28
149,Thank you,LARRYMONEY,2012-09-28
150,Now let her rip to new highs,LARRYMONEY,2012-09-28
151,"very nice find, I read it from you",Finch007,2012-09-28
152,SANP  lets bank baby,LARRYMONEY,2012-09-28
153,We are going to the MOON! WEEEEEEEE!!!!!,Rocketfire,2012-09-28
154,<DELETED>,<DELETED>,2012-09-28
155,$1.85 close today?,Komando Robot,2012-09-28
156,My name is Elliott Dobbs.,Rocketfire,2012-09-28
157,needs a good skae out,momo_trader,2012-09-28
158,SANP chart looks great getting ready to pinch,anian,2012-09-28
159,$2.00 - $3.00 target w/ link,Komando Robot,2012-09-28
160,props to nodummy once again :),MarginMagic,2012-09-28
161,Santo Mining Corporation Acquires 100% of Walter Gold,AppreciateThePenny,2012-09-28
162,this has been a great day here....But will,AppreciateThePenny,2012-09-28
163,Aw!! Making money again!! Solid pick hereBoom,ASCENDANCY10,2012-09-28
164,12300 left on .67,castisos,2012-09-28
165,16300 left on 1.67,castisos,2012-09-28
166,21800 now on ask,castisos,2012-09-28
167,Shakeout going to happen,castisos,2012-09-28
168,Support 1.62,castisos,2012-09-28
169,Stop bragging!,Kev2128,2012-09-28
170,HUGE COME BACK GUYS!!!,AppreciateThePenny,2012-09-28
171,http://www.youtube.com/watch?v=TtKlgy62DzU,softballdaddy,2012-09-28
172,<DELETED>,<DELETED>,2012-09-28
173,How long will this promo run for? til November?,Cobra Kai,2012-09-28
174,"Just got a call from NASA, this one",Jodeo78,2012-09-28
175,$20 I'm hearing after the shorts get squeeeeeeeeeeezed!,Jodeo78,2012-09-28
176,looks thin:),1234567b,2012-09-28
177,"watching pain dry, slow mover",momo_trader,2012-09-28
178,LOL this is surely one stock you will,[SMART MONEY] ,2012-09-28
179,pain or paint or both?,[SMART MONEY] ,2012-09-28
180,"where you think ""they"" close it?",[SMART MONEY] ,2012-09-28
181,1.71 close?,ASCENDANCY10,2012-09-28
182,"no way, cant even break 1.65",momo_trader,2012-09-28
183,YES!!! Dream big my friend and lets see,AppreciateThePenny,2012-09-28
184,WDCO not even active yet.,MasterBidder,2012-09-28
185,Guess you can't see the 1.66Lol,ASCENDANCY10,2012-09-28
186,1.67 near,ASCENDANCY10,2012-09-28
187,"New with sma, when is the typical dump",weemac,2012-09-28
188,looks like its retail trading here....,[SMART MONEY] ,2012-09-28
189,Business Description,AppreciateThePenny,2012-09-28
190,Within 1 month for &efe and 5 weeks,maxx2,2012-09-28
191,"Agree, stoked to see this baby next week...",MasterBidder,2012-09-28
192,Thx maxx,weemac,2012-09-28
193,Do not confuse this with the APS p,softballdaddy,2012-09-28
194,Having a reputation for being able produce plays,MasterBidder,2012-09-28
195,Beautiful buying,ASCENDANCY10,2012-09-28
196,1.71 as said or higher?,ASCENDANCY10,2012-09-28
197,Dlny buying a ton!,ASCENDANCY10,2012-09-28
198,Wow major ask hitting,ASCENDANCY10,2012-09-28
199,whats funny is this one needs zero pumping,[SMART MONEY] ,2012-09-28
200,Correct.. And excitement is fine!,ASCENDANCY10,2012-09-28
201,I am a true investor in SANP!,MasterBidder,2012-09-28
202,sure iz,[SMART MONEY] ,2012-09-28
203,your a SANPLONG,[SMART MONEY] ,2012-09-28
204,wonder why they had news Yesterday???,[SMART MONEY] ,2012-09-28
205,a SANP(just)LONG(enough),MasterBidder,2012-09-28
206,http://stockcharts.com/c-sc/sc?s=SANP&p=D&yr=0&mn=3&dy=0&i=t91298696528&r=1,Komando Robot,2012-09-28
207,1.70. Sorry said 1.71,ASCENDANCY10,2012-09-28
208,news again,ming1234,2012-09-28
209,Santo Mining Corp Completes Commitment for Private Placement,Jbob,2012-09-28
210,Very nice close for the day..,AppreciateThePenny,2012-09-28
211,<DELETED>,<DELETED>,2012-09-28
212,SMA is back. The only promoter that I,BreakoutSTK,2012-09-28
213,900k t-trade $1.24 who would lik eto claim,[SMART MONEY] ,2012-09-28
214,4PM NEW$ Santo Mining Corp Completes Commitment for,[SMART MONEY] ,2012-09-28
215,"Who cares, this will go up for a",BreakoutSTK,2012-09-28
216,Who ever bought before SMA call they will,johnydollar,2012-09-28
217,Going to gap up monday to 1.75 - 1.80,Komando Robot,2012-09-28
218,Was it traded at pos $11 before?,SashWealth,2012-09-28
219,Yep!,[SMART MONEY] ,2012-09-28
220,LOL 300 shares,[SMART MONEY] ,2012-09-28
221,That's how they set you up to thinking,johnydollar,2012-09-28
222,"Took 2,500 shares at 1.68 for gap on",madaznfootballer,2012-09-28
223,When has SMA ever been a flop?,MasterBidder,2012-09-28
224,There's a first time for everything,Komando Robot,2012-09-28
225,Did people think APS was ever gonna flop,madaznfootballer,2012-09-28
226,Mad actually with aps and tbx those behaviors,caballo777,2012-09-28
227,Yeah I agree that SMA is less likely,madaznfootballer,2012-09-28
228,I wouldn't compare aps volume to Sma volume,caballo777,2012-09-28
229,"Speaking from just personal experience, SEFE was a",madaznfootballer,2012-09-28
230,I had a hard time getting into SEFE,caballo777,2012-09-28
231,Eh overall I'll play this one out with,madaznfootballer,2012-09-28
232,NO WAY! Thats like over a million dollars!,craigers,2012-09-28
233,"Up, And Green Again Go SANP $$$$$$$$$$",HAYJP,2012-09-28
234,<DELETED>,<DELETED>,2012-09-28
235,anybody know the budget for SAN. promotion?,ming1234,2012-09-28
236,3.85 million,nakoomba,2012-09-28
237,Yo craigers wassup!,caballo777,2012-09-28
238,1.70 there it is,bobbytx1,2012-09-28
239,<DELETED>,<DELETED>,2012-09-28
240,hey guys. some reason I was sent an,eshack33,2012-09-29
241,yep!,[SMART MONEY] ,2012-09-29
242,sad but true!,[SMART MONEY] ,2012-09-29
243,it was a joke you dont have $1m+,[SMART MONEY] ,2012-09-29
244,Caballo! How's it going buddy.,craigers,2012-09-29
245,Anybody else see a $99.00 Ask price when,Scurvysteve,2012-09-29
246,<DELETED>,<DELETED>,2012-09-29
247,Money Monday coming!!,ASCENDANCY10,2012-09-29
248,Sec will shut down company this week !!,basketball14,2012-09-29
249,"Nope ...Ur right, there was no front loading",Dutchlion,2012-09-29
250,"Or wait for the dip, pretty sure a",caballo777,2012-09-29
251,<DELETED>,<DELETED>,2012-09-29
252,<DELETED>,<DELETED>,2012-09-29
253,<DELETED>,<DELETED>,2012-09-29
254,Bestbuystockpicks.com went out on SANP yesterday as well.,LARRYMONEY,2012-09-29
255,Exactly!! That was funny thoughCheers,ASCENDANCY10,2012-09-29
256,lets break 10 dollar again,ming1234,2012-09-29
257,APS to SMA is apples to ornges.,MasterBidder,2012-09-29
258,This thing gonna pull a RAY*?,Rainer,2012-09-29
259,<DELETED>,<DELETED>,2012-09-29
260,"Same here , this company is in trouble",softballdaddy,2012-09-29
261,<DELETED>,<DELETED>,2012-09-29
262,Death drop Monday,basketball14,2012-09-29
263,Is this a IPO?,castisos,2012-09-29
264,Good point. I haven't played a promo in,craigers,2012-09-29
265,Rofl! Learn how the market works and then,caballo777,2012-09-29
266,"Lol, well it's almost a guarantee there will",caballo777,2012-09-29
267,"Right, but with recent history I along with",craigers,2012-09-29
268,LOL anywone make money on AimHigh's pick? ,momo_trader,2012-09-29
269,basketball14 can you be any more tranparent ,momo_trader,2012-09-29
270,HOW COULD THE RSI ONLY BE @ 43???????????????,[SMART MONEY] ,2012-09-29
271,What did that do?,Shadowjada,2012-09-29
272,"You are right craigers, lately history has been",caballo777,2012-09-29
273,"If I have the right ticker, RAY* ran",Rainer,2012-09-29
274,"Correction: I believe it was LEX*, SMA ran",Rainer,2012-09-29
275,"They ran LEXG, RAYS, and SEFE. And now",caballo777,2012-09-29
276,Did they run any others before LEX@ ..,TR4GEDY,2012-09-29
277,"Actually, I really don't know any of their",caballo777,2012-09-29
278,Anyone know if shorts are available? Also does,Shadowjada,2012-09-29
279,Even though SANP was up over 80%- on,Cobra Kai,2012-09-29
280,Stick to basketball!,stockyard10,2012-09-29
281,Whatever...,stockyard10,2012-09-29
282,HEADS UP!!!!!,knowledgezpwr,2012-09-29
283,Which broker are you using to short??,TR4GEDY,2012-09-29
284,lol ok,Komando Robot,2012-09-30
285,I'm expecting multi dollars near term.   ,StocksRockStar,2012-09-30
286,Might be a little premature. Hard Mailers have,kkoti,2012-09-30
287,Death drop this week just like pu@l,basketball14,2012-09-30
288,Lmao ok,basketball14,2012-09-30
289,I found shares to short .,basketball14,2012-09-30
290,"Testing, testing, testing, posts were not showing up.",SCHNARZY,2012-09-30
291,my ass you did........what a joke!,StocksRockStar,2012-09-30
292,Tim Sykes and crew will short this hard,basketball14,2012-09-30
293,Shorting penny stocks?   Who the hell,StocksRockStar,2012-09-30
294,"Check out what Sykes did to punlWake up,",basketball14,2012-09-30
295,PUNL tanked because to promoters and 3'rd party,StocksRockStar,2012-09-30
296,"Check in with me in a week. Ps,",basketball14,2012-09-30
297,Was there a significant pullback on SEFE? ,nickitchens,2012-09-30
298,I think this think took a big dump.,stockyard10,2012-09-30
299,"Wait, this just started Friday. What dump? Are",nickitchens,2012-09-30
300,SEFE 1 min. chart from day 1 of promo.,StocksRockStar,2012-09-30
301,this stock promo will go the same route,StocksRockStar,2012-09-30
302,"Oops, wrong board.. I meant that for PUNL.",stockyard10,2012-09-30
303,Now that you've mentioned Timothy Sykes' name- he,KnowProphet,2012-09-30
304,momo_trader and basketball14 play in the same league.,stockyard10,2012-09-30
305,No t. Sykes shorting on PUNL.  Just,StocksRockStar,2012-09-30
306,yep he does a post search with his,[SMART MONEY] ,2012-09-30
307,Thank you for sharing the chart on SEFE,Cobra Kai,2012-09-30
308,"SMA charts here (SEFE, RAYS, LEXG):   ........",StocksRockStar,2012-09-30
309,PM sent......,StocksRockStar,2012-09-30
310,Thats great thank you very much! Go SANP!,Cobra Kai,2012-09-30
311,Really...there were no shares on the market prior,softballdaddy,2012-09-30
312,Read the scans . The promoter has a,basketball14,2012-09-30
313,Ur an idiot.. You were bashing PUNL when,TR4GEDY,2012-09-30
314,SMA is advertising everywhere .. I was watching,TR4GEDY,2012-09-30
315,I don't know why people like you aren't,stockyard10,2012-09-30
316,"I have played SMA many times, and you",softballdaddy,2012-09-30
317,We could easily see another 100% gain from,StocksRockStar,2012-09-30
318,Holding 28k shares from $1.48,AppreciateThePenny,2012-09-30
319,Going to be some GOOOD moeny made here,Kev2128,2012-10-01
320,"Be careful, look at pun! as an example",basketball14,2012-10-01
321,lol,[SMART MONEY] ,2012-10-01
322,<DELETED>,<DELETED>,2012-10-01
323,lol,ming1234,2012-10-01
324,Dimi-drop round 2? $SANP needs a hair cut today,MarginMagic,2012-10-01
325,You are wrong. Death drop this week,softballdaddy,2012-10-01
326,"Yeah, you're right.  This has days to",alabama96,2012-10-01
327,Gapping up today. We can only go on,softballdaddy,2012-10-01
328,Dropin,castisos,2012-10-01
329,shake-n-bake$1.65 already back to $1.75,[SMART MONEY] ,2012-10-01
330,Not anymore,caballo777,2012-10-01
331,2500 $1.73 x 500 $1.74,HAYJP,2012-10-01
332,You guys get filled easy? Trying to fill,BigDummy39,2012-10-01
333,Kinda quiet,castisos,2012-10-01
334,1.80's soon,castisos,2012-10-01
335,Air shares at 1.77,castisos,2012-10-01
336,Should have moved up 30000 shares ago,castisos,2012-10-01
337,Over $1.6 Million Dollars Traded Were Moving Up:),HAYJP,2012-10-01
338,Shows me most of the action is off,softballdaddy,2012-10-01
339,Too bad APS set the standard for profit,castisos,2012-10-01
340,"If memory serves, think SMA's last promo only",Adapt,2012-10-01
341,911 trade,castisos,2012-10-01
342,this is going tank any minute,momo_trader,2012-10-01
343,"Your memory is correct, but in that one",softballdaddy,2012-10-01
344,Agreed.  I'm not touching this.  Unless,Adapt,2012-10-01
345,"I got in Friday, but will be watching",softballdaddy,2012-10-01
346,242k sell must be sma,castisos,2012-10-01
347,That's 2,castisos,2012-10-01
348,3,castisos,2012-10-01
349,4,castisos,2012-10-01
350,NITE is retail...probably some profit takers from Friday...and,softballdaddy,2012-10-01
351,Yes buy only 2nd day?,castisos,2012-10-01
352,SMA began selling in the first second of,softballdaddy,2012-10-01
353,Our near term price target is......,StocksRockStar,2012-10-01
354,Lvl 2 thin to 2.00,castisos,2012-10-01
355,Hod coming,castisos,2012-10-01
356,Next leg up coming,castisos,2012-10-01
357,Lol,chris8sirhc,2012-10-01
358,Probably wash trading to pad their volume stats IMO.,MasterBidder,2012-10-01
359,Still holding onto my position.  Let's see,madaznfootballer,2012-10-01
360,"like watching paint dry, this doesnt feel like",momo_trader,2012-10-01
361,"I think it has some room, I have",softballdaddy,2012-10-01
362,Sold all at 1.78,JRRandall,2012-10-01
363,"Think you're right sbd, this has some legs",dsinvestor,2012-10-01
364,We just have to trade smart...I had 11K,softballdaddy,2012-10-01
365,Nice trade..I still have about 30% of my,softballdaddy,2012-10-01
366,<DELETED>,<DELETED>,2012-10-01
367,Yeah good move there. If it breaks 1.78,JRRandall,2012-10-01
368,What if it just gaps up?,chris8sirhc,2012-10-01
369,Then I missed it I guess... they'll always,JRRandall,2012-10-01
370,I publicly posted when I was out and,chris8sirhc,2012-10-01
371,death drop starting now,momo_trader,2012-10-01
372,started months ago???  not sure how,momo_trader,2012-10-01
373,"overall penny market is in the toilette, stay",momo_trader,2012-10-01
374,You claimed Pun! Started one month ago when,basketball14,2012-10-01
375,Look at his post history on a stock,chris8sirhc,2012-10-01
376,Wait... are you saying that was a promo????,chris8sirhc,2012-10-01
377,Who is adding? Man up boys...LOL,BigDummy39,2012-10-01
378,You're comparing a cough to a fart bud,MasterBidder,2012-10-01
379,Rut Ro $1.61,[SMART MONEY] ,2012-10-01
380,Got my order in at 1.25 let's go.,A_1daytrader,2012-10-01
381,Rut Ro is right.....I didn't like the low,BigDummy39,2012-10-01
382,$1.52 ..............................,[SMART MONEY] ,2012-10-01
383,The bounce?,softballdaddy,2012-10-01
384,Filled some at 1.54 and 1.60 holding about,madaznfootballer,2012-10-01
385,"Nice...we'll see what happens, this dip may help",softballdaddy,2012-10-01
386,low volume dip not to worry......$3.00 near term....,StocksRockStar,2012-10-01
387,I think your right. SANP is strong. Damn.,A_1daytrader,2012-10-01
388,"Looks like panic setting in, lots of peeps",ThaGeekTrader,2012-10-01
389,SANP latest A.D.D trader play. Looks AWESOME.,anian,2012-10-01
390,"Congratulations, What is your price target on this",anian,2012-10-01
391,OH SNAP SANP.,A_1daytrader,2012-10-01
392,Lmao told you guys !!!,basketball14,2012-10-01
393,PROMO LAND IS STILL DEAD? THREE IN A ROW.,A_1daytrader,2012-10-01
394,Yup done with all penny stocks for good.,madaznfootballer,2012-10-01
395,smh thank goodness i only took a 5,dbinvester,2012-10-01
396,"yup, I'll take 15% any day all day.",chris8sirhc,2012-10-01
397,Chris if this promo is over it sucked.,BigDummy39,2012-10-01
398,<DELETED>,<DELETED>,2012-10-01
399,I'm in at 1.35 let's rock,A_1daytrader,2012-10-01
400,PENNY STOCK PLAYS ARE DEAD!!!,Rocketfire,2012-10-01
401,<DELETED>,<DELETED>,2012-10-01
402,THIS IS WE'RE WE HOLD THEM? THIS IS,A_1daytrader,2012-10-01
403,"lol, it was me!",chris8sirhc,2012-10-01
404,SCARED MONEY DON'T MAKE NO MONEY.,A_1daytrader,2012-10-01
405,Nice read,softballdaddy,2012-10-01
406,<DELETED>,<DELETED>,2012-10-01
407,Plenty of shares to short,basketball14,2012-10-01
408,SHORTIES. WE' ll PUT THAT NAME TO THE TEST.,A_1daytrader,2012-10-01
409,"everybody knows your always wrong.  FYI, ",chris8sirhc,2012-10-01
410,I have SANP on watch for volume breakout. LMAO!!,anian,2012-10-01
411,Kickback from the huge gain yesterday. This is,StockexpertCPA,2012-10-01
412,Just put my sell order in at 2.70.,A_1daytrader,2012-10-01
413,<DELETED>,<DELETED>,2012-10-01
414,Holding strong above $1.30,StockexpertCPA,2012-10-01
415,Lol i like the optimism! Sanp will hopefully,BagsForAll791,2012-10-01
416,i think that this stock is bouncing right,dbinvester,2012-10-01
417,Saw a 100K bid support flash from NITE,softballdaddy,2012-10-01
418,"Predicted close: ~1.30, as people will be scared",StockexpertCPA,2012-10-01
419,I haven seen any big blocks dumping. I,A_1daytrader,2012-10-01
420,Thanks for taking my post down? Didn't violate,Shadowjada,2012-10-01
421,This will recover.....It's a 3-4 week IA campaign.....I'm,StocksRockStar,2012-10-01
422,MR T IS SELLING AT 1.33.,A_1daytrader,2012-10-01
423,"Agree with this  Stock, I think SMA",BigDummy39,2012-10-01
424,RIP,CK8652,2012-10-01
425,If you ain't worried...you ain't in! Goooooo SANP...LOL,BigDummy39,2012-10-01
426,MR T IS SELLING AT 1.33.,softballdaddy,2012-10-01
427,Very surprised by trading activity today......tomorrows trading will,StocksRockStar,2012-10-01
428,I belie.ve with everyone knowing all there different,A_1daytrader,2012-10-01
429,Come on A.D.D. traders SANP is going to,anian,2012-10-01
430,I had got 8K out early when it,softballdaddy,2012-10-01
431,I am a buyer at 1.00 here.,johnydollar,2012-10-01
432,The game was over the day it started.,knowledgezpwr,2012-10-01
433,actually it was over around 2:00 this afternoon.,chris8sirhc,2012-10-01
434,"...unless you were able to short it,in which",chris8sirhc,2012-10-01
435,Folks are not holding this plays as they,johnydollar,2012-10-01
436,Promos are DEAD sadly. :(,Paul Wall,2012-10-01
437,This is true. APS caused all the promos,BreakoutSTK,2012-10-01
438,What is sad are the people on here,basketball14,2012-10-01
439,Whats sad is that ever since ATA was,alchemytrader,2012-10-01
440,Damn what happened here?,Kev2128,2012-10-01
441,ATA?,Shadowjada,2012-10-01
442,<DELETED>,<DELETED>,2012-10-01
443,"RARS was the start of it, GWBU was",madaznfootballer,2012-10-01
444,That really ******* sucks SBD!,Kev2128,2012-10-01
445,"LOL I had 1,166 shares that I couldn't",madaznfootballer,2012-10-01
446,The reason for that was because SNPK landed,TraderTrisha,2012-10-01
447,Saw that too. And just as quickly it,TMcNasty,2012-10-01
448,Moore like a wink.,A_1daytrader,2012-10-01
449,<DELETED>,<DELETED>,2012-10-01
450,<DELETED>,<DELETED>,2012-10-01
451,Awesome Sheep have all been slaughtered and they,anian,2012-10-01
452,<DELETED>,<DELETED>,2012-10-01
453,Posted my trades in real time.  My,chris8sirhc,2012-10-01
454,Actually in reality the people that follow the,chris8sirhc,2012-10-01
455,Yikes you should been on the ata board today!,chris8sirhc,2012-10-01
456,"Yeah, it sucks we all made bank on",chris8sirhc,2012-10-01
457,"Check the board, sold before the crash and",chris8sirhc,2012-10-01
458,Wasn't really paying attention to this as I,madaznfootballer,2012-10-01
459,"Nice man, congrats!",chris8sirhc,2012-10-01
460,Guess we ain't seeing that target link.,Kev2128,2012-10-01
461,"Hey, what happened to kenswift on the ATA board?",Rocketfire,2012-10-01
