post_number,subject,username,date
31,AMLH DD - NO ASSETS > https://twitter.com/PUMPSandDUMPS/status/557,HowToBeatTheSystem,2015-01-20
33,Pump and Dump mass email scams that are,TooFrank ,2015-01-20
34,"Not in, but have to give them props",ClearlyStocks,2015-01-20
36,DD ?? No Assets ?? http://www.otcmarkets.com/financialReportViewer?symbol,A.L._is_retired,2015-01-20
37,* * $AMLH Video Chart 01-20-15 * *,ClayTrader,2015-01-20
38,"Confirmation, Chart been posted, Sell-off coming...",HowToBeatTheSystem,2015-01-20
39,meda was stock tips ~,WarChest,2015-01-20
40,You got it.  APS is now Statler's,HarveyWallbanger,2015-01-20
41,"no, it was finestpennystocks,bestamericanstocks,shilling for awesomepennystocks.",power_forward,2015-01-20
42,No way this comes close to APS. I,Andrew23,2015-01-20
43,when is dip?,figjtrader,2015-01-20
44,Insiders can't way to dump because this is,ClearlyStocks,2015-01-21
45,Analysis: http://www.hotstocked.com/article/89029/american-leisure-hld-ot,davidsson10,2015-01-21
46,Correct. That's how promo actually work. They alert,MillionDollarMind,2015-01-21
47,This thing could be an ATM today like,Drewjamessb,2015-01-21
48,Interesting AMLH DD > https://twitter.com/PUMPSandDUMPS/status/55791227086990540,HowToBeatTheSystem,2015-01-21
49,"Dump confirmed today, last pump on this is now.",FinsDontRule,2015-01-21
50,Now for Resistance...,HowToBeatTheSystem,2015-01-21
51,What does that even mean?,pennyskpetic,2015-01-21
52,What's your explanation now?  Easy 35-45% gains,pennyskpetic,2015-01-21
53,If people play penny stocks they know they,pennyskpetic,2015-01-21
54,I'd say this was a pretty great move,pennyskpetic,2015-01-21
55,AMLH FTW $$$,pennyskpetic,2015-01-21
56,It means to watch and see if it,HowToBeatTheSystem,2015-01-21
57,Just play the play. They spent over a,ty4,2015-01-21
58,Just watching to see how long this goes.,BigGold,2015-01-22
59,262 million market cap?! Really?! Do they even,brando5,2015-01-22
60,"Confirmed, 0.27/0.28 expected as the top of this",FinsDontRule,2015-01-22
61,I guess .29 this morning was an anomaly!,pennyskpetic,2015-01-22
62,"Couldn't break resistance, almost always a Tell Tale",HowToBeatTheSystem,2015-01-22
63,Let's see what happens when they actually run it,Invisible hand,2015-01-22
64,Either that or a preview of what's coming.,HarveyWallbanger,2015-01-22
65,Lol couldn't break resistance. There is always resistance,pennyskpetic,2015-01-23
66,"Guess you're right, Nice day trade though, Gonna",HowToBeatTheSystem,2015-01-23
68,?,pennyskpetic,2015-01-23
69,Just got a heads up from the boys,SCHNARZY,2015-01-23
70,AMLH bidder getting me wet and moist,shurtha2000,2015-01-23
71,Ive received 5 emails from 5 different pump,familytrader,2015-01-25
72,New,pennyskpetic,2015-01-25
73,Since last tuesday,pennyskpetic,2015-01-25
74,Surprised this is still trading @APSISBACK WHERE IS,Mr. Smith,2015-01-25
75,What is the winner?,pennyskpetic,2015-01-26
76,$400k holy chit!!! They must plan on selling,TheInvincibleBull,2015-01-27
77,.275 dump time?,ClearlyStocks,2015-01-27
78,And here comes the dump.....,TheInvincibleBull,2015-01-27
79,Oh oh. Last 20min lol,ClearlyStocks,2015-01-27
80,Stampede,ClearlyStocks,2015-01-27
81,Lol the promoters have to get paid their,TheInvincibleBull,2015-01-27
82,Ton of sellers lined up on ask now.,ClearlyStocks,2015-01-27
83,153k sell .246,ClearlyStocks,2015-01-27
84,Big buys now.. Shake then $1 run? Old,ClearlyStocks,2015-01-27
85,I doubt it. Maybe a 10-20% shake then,TheInvincibleBull,2015-01-27
86,Picked up 40k. Let's see what happens.,ClearlyStocks,2015-01-27
87,Short .25 cover .15-.18 maybe?,TheInvincibleBull,2015-01-27
88,??? What ??? I am shorting and your,TheInvincibleBull,2015-01-27
89,Lol! Yea. Picked up bottom 40k for quick 5%,ClearlyStocks,2015-01-27
90,Da-doo-run-run baby!,figjtrader,2015-01-27
91,"Brando5, Following you all the way, like you",oren1,2015-01-28
92,Let's see that green rip!,ClearlyStocks,2015-01-28
93,".23 goes down, run to .30+ begins",ClearlyStocks,2015-01-28
94,.18 in for bounce,ClearlyStocks,2015-01-29
95,Called it!!!! Didn't play it correctly but called,TheInvincibleBull,2015-01-29
96,.1935 coming up. Nice call,ClearlyStocks,2015-01-29
97,.215 is key break now,ClearlyStocks,2015-01-29
98,I think this promotion is over.  Anymore,HarveyWallbanger,2015-01-29
99,.1995 creeping up,ClearlyStocks,2015-01-29
100,AMLH 1 tick to green and cover,ClearlyStocks,2015-01-29
101,.23 hod!!!,ClearlyStocks,2015-01-29
102,Huge 40k and 70k buys now,ClearlyStocks,2015-01-29
103,Wow! .23 HOD Close! Squeeze and gap tomorrow,ClearlyStocks,2015-01-29
104,Volume seems to be drying up back to,Law of Averages,2015-01-29
105,If this is the real APS and pretending,ClearlyStocks,2015-01-29
106,"It's over, I just got an email about it.",Jahvik,2015-01-29
107,sure ya did..,sutt,2015-01-29
108,APS email. Hi Everyone!?The storm is over. Clear,ClearlyStocks,2015-01-30
109,The email encouraged prospective investors to checkout cynk,JFBroderick,2015-01-30
110,Hod! .238 breakout,ClearlyStocks,2015-01-30
111,.244!! Acting like the original APS!,ClearlyStocks,2015-01-30
112,These promos usually run for a month. They,figjtrader,2015-01-31
113,Hi Everyone!?'Get ready for the short squeeze that,ClearlyStocks,2015-02-02
114,Something is wrong with this promo!It's not acting,Lambo917,2015-02-02
115,"It's definitely not done. Trading very unpredictable, I",ClearlyStocks,2015-02-02
116,Unpredictable indeed lol . I'm just hoping it,Lambo917,2015-02-02
117,Looollll,pennyskpetic,2015-02-02
118,Lol dead,pennyskpetic,2015-02-02
119,".219 with 140,000 buy...",ClearlyStocks,2015-02-03
120,APS sent out an email just before the,Lambo917,2015-02-03
121,.22 slapped  this is how they cause,ClearlyStocks,2015-02-03
122,That is so wrong . They've never done,Lambo917,2015-02-03
123,That's what they wanted to do. Make everyone,ClearlyStocks,2015-02-03
124,Smart play by them. Guess I'll give it,Lambo917,2015-02-03
125,Anytime my manJust play with caution as they,ClearlyStocks,2015-02-03
126,Yea I will thanks again,Lambo917,2015-02-03
127,$AMLH is going to get ugly !!!,Sourcingstocks,2015-02-03
129,Train leaving for massive gains. Chu chu,ClearlyStocks,2015-02-04
130,.235 is still key breaking point in my opinion,ClearlyStocks,2015-02-04
131,$AMLH .247 new high!,ClearlyStocks,2015-02-04
132,Hi Everyone!?We are happy to say that AMLH,ClearlyStocks,2015-02-05
133,"200,000 plus more big bids coming in",ClearlyStocks,2015-02-05
134,CDEL now covering. Short squeeze!,ClearlyStocks,2015-02-05
135,100k bid back on deck! Eod push?,ClearlyStocks,2015-02-05
136,This thing is gonna go over .30 in,Lambo917,2015-02-05
137,Yep! Typical APS type run,ClearlyStocks,2015-02-05
138,What's ur prediction on this . Think it,Lambo917,2015-02-06
139,".29 just added 40,000 more",ClearlyStocks,2015-02-06
140,AMLH .30 4 day move. Thinking hits high,PAC,2015-02-06
141,.30 break! Booyaa,ClearlyStocks,2015-02-06
142,This will breakout again IMO.,jeongy,2015-02-06
143,"Wow thanks Mike Statler, and to peeps saying",protagonist12,2015-02-06
144,.33 up next. Am I glad that I,ClearlyStocks,2015-02-06
145,.334 and huge bids,ClearlyStocks,2015-02-06
146,this won't stop lol,jeongy,2015-02-06
147,.342 hod and going chu chu lol,ClearlyStocks,2015-02-06
148,.35 beast mode,ClearlyStocks,2015-02-06
149,gas stations the booming sector lol,rookytrader,2015-02-06
150,Nice shake and going to .40+ it seems,ClearlyStocks,2015-02-06
151,"Glad I didn't sell on the dip. Instead,",ClearlyStocks,2015-02-06
152,"Nice AMLH .35 all aboard, here we go",PAC,2015-02-06
153,Seems like we might get record high close.,ClearlyStocks,2015-02-06
154,https://twitter.com/clearlystocks/status/563803663316291584,ClearlyStocks,2015-02-06
155,I wonder what happened to Stocktips . Not,Lambo917,2015-02-06
156,Too busy setting up the next stock pick.,ClearlyStocks,2015-02-07
157,"American Leisure Holdings, Inc. has NO revenue, NO",livingston78,2015-02-07
158,I yea I know . I'm hoping for,Lambo917,2015-02-07
159,Hey I'm thinking of playing the next APS,Law of Averages,2015-02-07
160,http://www.awesomepennystocks.cash,Lambo917,2015-02-07
161,Gapping up,ClearlyStocks,2015-02-09
162,.369 all time high once again,ClearlyStocks,2015-02-09
163,.372 guess .40+ coming,ClearlyStocks,2015-02-09
164,Hope ur right ! Everybody making mad money,Lambo917,2015-02-09
166,https://twitter.com/clearlystocks/status/564819934086455297,ClearlyStocks,2015-02-09
167,Nailed the top! Don't catch the falling knife,ClearlyStocks,2015-02-09
168,Ready to see close under .25 maybe even,ClearlyStocks,2015-02-09
169,.29 and falling ouch!,ClearlyStocks,2015-02-09
170,Why is it dropping?,Wonks,2015-02-09
171,Pump is over,ClearlyStocks,2015-02-09
172,MM manipulation and retail investor panic selling is,Doc Hollywood,2015-02-09
173,"I think it will go back up, just",Wonks,2015-02-09
174,"240,000 sell block. Don't fall for APS tricks.",ClearlyStocks,2015-02-09
175,Not shorts so much. Just people who bought,Doc Hollywood,2015-02-09
176,"Oh okay, I appreciate the info man really helpful!",Wonks,2015-02-09
177,Appears to be leveling off now.,Doc Hollywood,2015-02-09
178,"Appreciate the info as well, I'll keep that",Wonks,2015-02-09
179,one of the most idiot companies I have,mrmustard,2015-02-09
180,Typical APS mirror trades,ClearlyStocks,2015-02-09
181,Pretty obvious. A joke really,Doc Hollywood,2015-02-09
182,Ppl don't take any more risk with this,Lambo917,2015-02-09
183,What does aps mean? Thanks again,Wonks,2015-02-09
184,It's a stock promoter. Awesomepennystocks.cash it goes way,ClearlyStocks,2015-02-09
185,"Oh okay, thanks again. I appreciate all the info",Wonks,2015-02-09
186,I think we get 3 days of free fall,ClearlyStocks,2015-02-09
188,Here is your website. If you researched this,Doc Hollywood,2015-02-09
189,And the dump continues,ClearlyStocks,2015-02-10
190,Amlh from 23,Kylef,2015-02-10
191,Amlh from 25,Kylef,2015-02-10
192,Just collapse already.,ClearlyStocks,2015-02-10
193,Wtf??? Who is buying this garbage?,ClearlyStocks,2015-02-10
194,Timber!!!,Daytrader2013,2015-02-10
195,Definitely didn't expect this green. They squeezed some,ClearlyStocks,2015-02-10
196,Man my didn't I get in!! I think,Lambo917,2015-02-10
197,Why,Lambo917,2015-02-10
198,Dumping?,Prada,2015-02-11
199,Yes. Let's see <.10 ready. Falling knife,ClearlyStocks,2015-02-11
200,Yes mr shorty,pennyskpetic,2015-02-11
201,You seemed to do so well on the,pennyskpetic,2015-02-11
202,Lol. No no. Not shorting.,ClearlyStocks,2015-02-11
203,That's funny then why are you so anxious,pennyskpetic,2015-02-11
204,Because I'm tired of them luring sheep in,ClearlyStocks,2015-02-11
205,"That's true, but calling for under .1 is",pennyskpetic,2015-02-11
206,Have you ever traded APS picks in the,ClearlyStocks,2015-02-11
207,Ya I have thanks,pennyskpetic,2015-02-11
208,Then you know why I predict <.10 within,ClearlyStocks,2015-02-11
209,"I called 3 days of red, and that's",ClearlyStocks,2015-02-11
210,Seems like typical APS day 4 rebound.,ClearlyStocks,2015-02-12
211,I think anyone getting in at these levels,IceIceBaby,2015-02-12
212,"Honestly, these plays are for guys with big",ClearlyStocks,2015-02-12
213,The guys running it are the only one's,IceIceBaby,2015-02-12
214,I made a cool $12k,pennyskpetic,2015-02-12
215,Nice! Congrats. Made a few $k in the,ClearlyStocks,2015-02-12
216,in your dreams maybe,edward2009,2015-02-12
217,"No, you just need to know how to",HarveyWallbanger,2015-02-13
218,Impressed with this gap. Still not touching her,ClearlyStocks,2015-02-13
219,Thought this one was going to bottom out,Stcksfly,2015-02-13
220,It will when the promo stops.  They,IceIceBaby,2015-02-13
221,Biggest dump to date. Seems like she is,ClearlyStocks,2015-02-17
222,MICA says thank you for buying his worthless shares.,ClearlyStocks,2015-02-17
223,Who are you talking to??,pennyskpetic,2015-02-17
224,Clearly to you.,ClearlyStocks,2015-02-17
225,Crap I shoulda listened to you,pennyskpetic,2015-02-17
226,Haha! Are you still holding her?,ClearlyStocks,2015-02-17
227,Still holding support on charts,Kylef,2015-02-17
228,May bounce tommorow,Kylef,2015-02-17
229,You better hope the Promo is still going.,IceIceBaby,2015-02-17
230,".18 , when APS is done, stop comes",ClearlyStocks,2015-02-17
231,Down over 40% as predicted again today,ClearlyStocks,2015-02-17
232,Makes no sense. Fresh email came out just,MCL8687,2015-02-17
233,"My stop kicked in at .29, original buy",MCL8687,2015-02-17
234,Why would you laugh at me?  So mean,pennyskpetic,2015-02-17
235,"Promo is officially over folks, if you're a",MCL8687,2015-02-19
236,.135 green!,ClearlyStocks,2015-02-19
237,My buy yesterday looking amazing,ClearlyStocks,2015-02-19
238,Amazing you were laughing at my fake comments,pennyskpetic,2015-02-19
239,Lol. Took it from LOD to HOd. and,ClearlyStocks,2015-02-19
240,Getting cheaper.,willlbone,2015-02-19
241,I lost this round. Didn't listen to myself.,ClearlyStocks,2015-02-19
242,Let's try this again. In 110k .075,ClearlyStocks,2015-02-19
243,Got some 7.02 cent.,willlbone,2015-02-19
244,7.05 that is.,willlbone,2015-02-19
245,Well Ya didn't take your own advice. You'll,pennyskpetic,2015-02-19
246,Good luck,pennyskpetic,2015-02-19
247,Thanks bro. Likewise. It's a gamble. Can't win,ClearlyStocks,2015-02-19
248,"The only time I lose money, is when",ClearlyStocks,2015-02-20
249,Gapping up..holding over 100k,ClearlyStocks,2015-02-20
250,"SILVER SPRINGS, NV, Feb 20, 2015 (Marketwired via",davidsson10,2015-02-20
251,In at .073 yesterday great bounce play,zalo,2015-02-20
252,Wow. Should be. Nice gap up. Guess my,ClearlyStocks,2015-02-20
253,Let's see if they let her run 50%,ClearlyStocks,2015-02-20
254,Getting boring now.,ClearlyStocks,2015-02-20
255,Exit with small gain.,willlbone,2015-02-20
256,Not even giving her a chance to breath,ClearlyStocks,2015-02-20
257,So three cents today.,willlbone,2015-02-20
258,I can see that happening unfortunately.,ClearlyStocks,2015-02-20
259,$AMLH .045 calling final bottom!,ClearlyStocks,2015-02-20
260,Okay 32 to 3.1 so down 90% in,willlbone,2015-02-20
261,Ouchy! Forget it. No way to predict this,ClearlyStocks,2015-02-20
262,"In at .03, let's see where she goes..",DeadCellShadix,2015-02-20
263,Somebody spank that grease monkey.,willlbone,2015-02-20
264,They destroyed me this round ,ClearlyStocks,2015-02-20
265,From .30 to .03 ... Seems like a,DeadCellShadix,2015-02-20
266,AMLH .03 ouch from .30s eyeing for bounce,PAC,2015-02-20
267,me too @ .03,janitor_unbound,2015-02-20
268,"Wow! AMLH: OS: 621 M, cash: $150.00. Revenue: $0.",hondaboost,2015-02-20
269,AMLH would like to see huge flush w,PAC,2015-02-20
270,I think that's what I just saw...,janitor_unbound,2015-02-20
271,"In at 0.03, see you at .20 next week.",davidaames,2015-02-20
272,A little lower.,willlbone,2015-02-20
273,under .01 Monday,momo_trader,2015-02-20
274,"big groups shorting this, cover target is .005",momo_trader,2015-02-20
275,"pure insanity buying this stock think bounce lol,",momo_trader,2015-02-20
276,.01? Don't think so.,DeadCellShadix,2015-02-20
277,What group is shorting this? Same one that,UP Trend,2015-02-20
278,Do you have one example where there was,willlbone,2015-02-20
279,The new APS lol.  Wth are you,momo_trader,2015-02-20
280,It will either be a bounce or a,UP Trend,2015-02-20
281,"in for the BOUNCE..bounce, it will.....",1geb,2015-02-20
282,why is everyone referring to new APS ,momo_trader,2015-02-20
283,"You didn't get the email, check your spam folders...",UP Trend,2015-02-20
284,from what promoter?   Stocktips.com???,momo_trader,2015-02-20
285,Wow! I wonder if Valero knows this?,lowman,2015-02-20
286,Why .005? ,lowman,2015-02-20
287,so this already had promo I see. ,momo_trader,2015-02-20
288,I would be getting out while you can,momo_trader,2015-02-20
289,booom shorts going hammer it again into close,momo_trader,2015-02-20
290,this is all about destrying your will to,momo_trader,2015-02-20
291,"close under .02, very obvious organized implosion of",momo_trader,2015-02-20
292,joining shorts large here for 1 million shares,momo_trader,2015-02-20
293,Is that Valero news for real.. Wow..,UP Trend,2015-02-20
294,"Print Friendly ShareSOURCE: American Leisure Holdings, Inc.February 20,",UP Trend,2015-02-20
295,Too cold for shorts.,willlbone,2015-02-20
296,Holy moly this has dive bombed,Daytrader2013,2015-02-20
297,"Ouch, APS done?",Mr. Smith,2015-02-20
298,with the right NEWZ...may recover to .1s.......,1geb,2015-02-20
299,News. Local station pumps gas.,willlbone,2015-02-20
300,lol!,1geb,2015-02-20
301,Lol,pennyskpetic,2015-02-20
302,So guess this goes to zero now?/,momo_trader,2015-02-21
303,"if u were thinking, this goes to ""0"",",1geb,2015-02-21
304,IMO the real pump/momo comes now with all,DeadCellShadix,2015-02-22
305,"Wow! You're way late, should have been shorting",SHEEPWOLF,2015-02-22
306,I agree.  Looking for a modest .08,DeadCellShadix,2015-02-23
307,the move started when this was announced ,startingboy,2015-02-23
308,Nice pre market gap,ClearlyStocks,2015-02-23
309,Yeah that was big news.. Valero letting pink,UP Trend,2015-02-23
310,1 million bid,ClearlyStocks,2015-02-23
311,Green with massive buys,ClearlyStocks,2015-02-23
312,follow the $$$ very huge buys went in !,startingboy,2015-02-23
313,Still watching to see if new APS has,UP Trend,2015-02-23
314,ASCM just being an a$$. If he chill,ClearlyStocks,2015-02-23
315,"After 90% drop, they will ease up and",UP Trend,2015-02-23
316,watching him very close :),startingboy,2015-02-23
317,Is ASCM shorting as usual or being used,UP Trend,2015-02-23
318,He is most likely both. They usually play,ClearlyStocks,2015-02-23
319,"If he moves, she can really run",ClearlyStocks,2015-02-23
320,Its ying to find a bottom somewhere down,DeadCellShadix,2015-02-23
321,filings out http://www.otcmarkets.com/stock/AMLH/filings,startingboy,2015-02-23
322,These fillings remind me of Breaking Bad car,ClearlyStocks,2015-02-23
323,Quite a big jump in numbers from previous year.,UP Trend,2015-02-23
324,"Hahaha, if they actually make some coin like",UP Trend,2015-02-23
325,bottom?,jjr04001,2015-02-23
326,"It might be bottom,7 straight red days,still need",Dblast,2015-02-23
327,She's getting ready to bounce.,DeadCellShadix,2015-02-24
328,"New APS group is junk, no muscle at all!!",UP Trend,2015-02-24
329,Woooo scooped up another 100k,DeadCellShadix,2015-02-24
330,Massive momo coming soon ;-) wait till the,DeadCellShadix,2015-02-24
331,Pounded down to create a bullish engulfing candle,DeadCellShadix,2015-02-24
332,The muscle will come if you bought down here.,DeadCellShadix,2015-02-24
333,Just watching to see how this new APS,UP Trend,2015-02-24
334,"Was  a different APS group with FARE,",UP Trend,2015-02-24
335,Bought some here....could be a bad idea,jjr04001,2015-02-24
336,or a good one,514,2015-02-24
337,Ton of 10k buys at .035 and higher.,ClearlyStocks,2015-02-24
338,"Like i said earlier, Bullish engulfing green candle :-D",DeadCellShadix,2015-02-24
339,2 more till .04,ClearlyStocks,2015-02-24
340,Wow. Looks impressive for now...,ClearlyStocks,2015-02-24
341,NITE hiding a whole bunch,514,2015-02-24
342,Loving this bottom bounce my 25s are looking,TheTradingNinja,2015-02-24
343,We will hit a 3-day green streak at,DeadCellShadix,2015-02-24
344,break .046 we are off,TheTradingNinja,2015-02-24
345,Gapping up .04,ClearlyStocks,2015-02-25
346,This might go red to green!,Xxmatty87xx,2015-02-25
347,cmonnn bounce,jjr04001,2015-02-25
348,U guys are nuts still messin with this,pennyskpetic,2015-02-25
349,Bummer day,huntinfoo,2015-02-26
350,Lower from here,jjr04001,2015-02-26
351,Strong close.,ClearlyStocks,2015-02-26
352,This is looking ready for take off. I,huntinfoo,2015-02-27
353,"Glad I stayed away from this new APS,",UP Trend,2015-02-27
355,I always find it amusing when people stick,huntinfoo,2015-02-27
356,"Not bashing the stock, bashing the promoters. Big difference!",UP Trend,2015-02-27
357,Pretty thin back into the 3s. Good buying,huntinfoo,2015-03-02
358,ASCM move and easy .03+ today,ClearlyStocks,2015-03-03
359,Yep. Been watching it all morning. Gonna make,huntinfoo,2015-03-03
360,ASCM just moved to .038,ClearlyStocks,2015-03-03
361,Man I wish I had more money to,huntinfoo,2015-03-03
362,Great string close. The rest of the week,huntinfoo,2015-03-03
363,AMLH news ! booom!  http://www.otcmarkets.com/news/otc-market-headline?id=16856899,startingboy,2015-03-04
364,And we're off,huntinfoo,2015-03-04
365,Thin as paper.,ClearlyStocks,2015-03-04
366,is gona blow! :),startingboy,2015-03-04
367,Let's see another double!,ClearlyStocks,2015-03-04
368,Wow ASCM on bid!,ClearlyStocks,2015-03-04
369,We will see .10 in the near short term,huntinfoo,2015-03-04
370,"Dilution stops for 1 week, easy .20+ levels",ClearlyStocks,2015-03-04
371,Huge buys coming in. Chart same setup as,ClearlyStocks,2015-03-04
372,Man it's so hard not to take profits,huntinfoo,2015-03-04
373,5s are next. I hope we close at,huntinfoo,2015-03-04
374,Anything is possible. Even .10+ with vol surge,ClearlyStocks,2015-03-04
375,1 milly load :)   .10 coming :),startingboy,2015-03-04
376,Another APS bear trap!,deeperfect,2015-03-04
377,.06+ up next then .10+ before eow? L2,ClearlyStocks,2015-03-04
378,Chewing up the ask.,ClearlyStocks,2015-03-04
379,Breakup your orders guys. Don't leave no 300,ClearlyStocks,2015-03-04
380,Damn L2 is thin. This is so ready,huntinfoo,2015-03-04
381,Whoever is buying the 4s is easily looking,huntinfoo,2015-03-04
382,Ask at .054...nice,mspale175,2015-03-04
383,Just hit .054,mspale175,2015-03-04
384,I thinker close .06+ because no full puts,ClearlyStocks,2015-03-04
385,Finally freed up a little cash to buy,huntinfoo,2015-03-04
386,Nice. Consolidation period before continuation of run. I'll,ClearlyStocks,2015-03-04
387,Very very true. I'll take that any time.,huntinfoo,2015-03-04
388,Climb. Climb. Stay strong. Finish strong. I need,huntinfoo,2015-03-04
389,BMAK moved to .06 this is getting better,ClearlyStocks,2015-03-04
390,All top diluters at .30+ this is going,ClearlyStocks,2015-03-04
391,Yes sir. Better and better. Even my 5s,huntinfoo,2015-03-04
392,I think we gap up tomorrow and might,ClearlyStocks,2015-03-04
393,That would be nice. Should hit 7 tomorrow,huntinfoo,2015-03-04
394,Hod! Nailed it!,ClearlyStocks,2015-03-04
395,Beautiful NHOD  .059 close,ClearlyStocks,2015-03-04
396,YES!!! Even better close then I expected. And,huntinfoo,2015-03-04
397,Have a good one :),ClearlyStocks,2015-03-04
398,What is your account showing for after hours?,huntinfoo,2015-03-04
399,Just checked my other broker. Everything looks good.,huntinfoo,2015-03-04
400,Closed .059 which is NHOD,ClearlyStocks,2015-03-04
401,gap and run!ka- booom :) 100k bid! https://www.youtube.com/watch?v=Yaie4Z878zo,startingboy,2015-03-05
402,What's your thoughts for the day. That 100k,huntinfoo,2015-03-05
403,can see .10 easy remember company have huge,startingboy,2015-03-05
404,Gapping up pre market,ClearlyStocks,2015-03-05
405,This will be past 10 in no time.,huntinfoo,2015-03-05
406,.07 weeeee,ClearlyStocks,2015-03-05
407,8s up in no time. L2 looks amazing.,huntinfoo,2015-03-05
408,Past 8. 9s are in minutes. Great volume,huntinfoo,2015-03-05
409,https://www.youtube.com/watch?v=j44nP2J23Jk,startingboy,2015-03-05
410,.08!!,ClearlyStocks,2015-03-05
411,Bids moving up,ClearlyStocks,2015-03-05
412,Profit takers. They are leaving so much money,huntinfoo,2015-03-05
413,Might see .10+ shortly with continued buying support,ClearlyStocks,2015-03-05
414,Over $30k but over ask!,ClearlyStocks,2015-03-05
415,Yes sir.... You say 10?   ,ManyYearsOTC,2015-03-05
416,DT's.  Hit up @ 65......  ,ManyYearsOTC,2015-03-05
417,I think she has more then 10 in,huntinfoo,2015-03-05
418,Your gonna be a VRY happy camper...Yes sir.....,ManyYearsOTC,2015-03-05
419,8's any momento!!!Rrrrrrrrr. Ok I luv my job.Lol,ManyYearsOTC,2015-03-05
420,Shorts desperately trying to play games to lower,ClearlyStocks,2015-03-05
421,That won't last long. It'll be slow for,huntinfoo,2015-03-05
422,Loving the whole set up. MBAY starting to,ClearlyStocks,2015-03-05
423,"Yeah yup--- Shorts City,,,,Don't like what I'm watching",ManyYearsOTC,2015-03-05
424,"Honestly, from what I have seen so far",ClearlyStocks,2015-03-05
425,Check this out https://twitter.com/clearlystocks/status/573512559225147392,ClearlyStocks,2015-03-05
426,Very interesting 4999 continues buys,ClearlyStocks,2015-03-05
427,I just noticed that. How bizarre.,huntinfoo,2015-03-05
428,"This is at 7 now, nice bounce!",UP Trend,2015-03-05
429,Imo. Tomorrow you will say this is .1x,ClearlyStocks,2015-03-05
430,Volume and buying should start picking up any minute.,huntinfoo,2015-03-05
431,.073 and climbing,ClearlyStocks,2015-03-05
432,Power hour??  Which one of you put,huntinfoo,2015-03-05
433,Here come the buys.. NHOD coming before close?,ClearlyStocks,2015-03-05
434,I expected more action today. But I guess,huntinfoo,2015-03-05
435,And look at me being greedy. Who the,huntinfoo,2015-03-05
436,Another good close. Up 24%. I'll take it,huntinfoo,2015-03-05
437,Lol. 25%-80% daily is nothing to complain about,ClearlyStocks,2015-03-05
438,Most definitely not. Any predictions or thoughts for,huntinfoo,2015-03-05
439,Looks like it might test .09+,ClearlyStocks,2015-03-05
440,Here is the shake before .10+ run in,ClearlyStocks,2015-03-06
441,.05 should be support,ClearlyStocks,2015-03-06
442,.04 next support,ClearlyStocks,2015-03-06
443,Well Damn.,huntinfoo,2015-03-06
444,Back in at .044,ClearlyStocks,2015-03-06
445,I'm looking to re-enter too. Man I didn't,huntinfoo,2015-03-06
446,.0528 did you retake position?,ClearlyStocks,2015-03-06
447,.06!,ClearlyStocks,2015-03-06
448,.0635,ClearlyStocks,2015-03-06
449,No. I really messed up. I ride my,huntinfoo,2015-03-06
450,Gotcha. Profit of profit. Can't go wrong their.,ClearlyStocks,2015-03-06
451,what is a good support at this level ?,TradeUpInsight,2015-03-06
452,HOW does L2look. MM sitting anywhere??,TradeUpInsight,2015-03-06
