post_number,subject,username,date
119,Dilution specialists,Coopermun,2007-04-18
120,CytRx Reports Second Quarter Financial Results,surf1944,2007-08-20
121,CCI Buy Signals (CYTR),surf1944,2007-08-20
122,trying to buy it back!,mlkrborn,2007-08-21
123,Improving Chaikin Money Flow (CYTR),surf1944,2007-08-24
124,Bullish Harami Patterns (CYTR),surf1944,2007-08-29
125,Patent Application Licensed to RXi Pharmaceuticals Issues in,surf1944,2007-09-05
126,CytRx Subsidiary RXi Pharmaceuticals Licenses RNA Chemistry Technologies,surf1944,2007-09-10
127,Bullish MACD Crossovers (CYTR),surf1944,2007-09-22
128,CytRx Provides Arimoclomol and Iroxanadine Clinical Trial Updates,surf1944,2007-09-24
129,19-Oct-07	Oppenheimer	Initiated	with a 	Buy,surf1944,2007-10-19
130,"surf, Great news. Huge volume and good price",tbirddan,2007-10-19
131,The seasonal effects should also push CYTR to,surf1944,2007-10-19
132,"surf, I've been in cytr since forever. I",tbirddan,2007-10-19
133,"Most small cap stocks rally in Nov,Dec and",surf1944,2007-10-19
134,"Surf, Good to know, thanks for the info.",tbirddan,2007-10-19
135,Stocks in a New Uptrend (ADX) (CYTR),surf1944,2007-10-24
136,cytr still inching up. Nice,tbirddan,2007-10-25
137,I think there is more to come with,TikiGal,2007-10-28
138,"Tiki, Hope you are right. We've been waiting",tbirddan,2007-10-29
139,CytRx Announces Filing of Registration Statement on Form,surf1944,2007-10-30
140,"surf, Great News! Thanks for posting it. ",tbirddan,2007-10-30
141,Surf is there a holder of record date,trade2much,2007-10-30
142,I believe the date is still pending:,surf1944,2007-10-30
143,Surf: that is what I thought also but,trade2much,2007-10-30
144,CAN SOMEONE EXPLAIN WHAT IS GOING ON? ,mlkrborn,2007-10-30
145,Invitrogen and CytRx Subsidiary RXi Pharmaceuticals Collaborate to,surf1944,2007-11-14
146,CytRx Reports Favorable Safety and Tolerability Results from,surf1944,2007-11-26
147,RXi Pharmaceuticals Licenses Rights to RNAi Sequences to,surf1944,2007-12-14
148,CytRx to Present at BIO CEO & Investor,surf1944,2008-02-05
149,CytRx Receives FDA Correspondence Regarding Phase IIb Arimoclomol,surf1944,2008-02-11
150,RXi Pharmaceuticals' S-1 Registration Statement Declared Effective by,surf1944,2008-02-15
151,Surf got back in in recent pull back,mlkrborn,2008-02-15
152,"Has anyone here gotten their RXII shares yet,",spitburger,2008-03-13
153,The shares have not hit my account either.,tbirddan,2008-03-13
154,I called my broker and they are looking,spitburger,2008-03-13
155,"Thanks, but not in a hurry to trade",tbirddan,2008-03-13
156,Got my shares and will hold them as well.,spitburger,2008-03-13
157,"Not sure, but CYTR has  significant short",tbirddan,2008-03-13
158,RXII  represents the real value... without RXII,mlkrborn,2008-03-17
159,CYTR may see a reversal here~  Chart,pj McMulligan,2008-03-26
160,ADX+ looking to crossover: stockcharts.com/c-sc/sc?s=CYTR&p=D&yr=0&mn=6&dy=0&id=p43868889079[,pj McMulligan,2008-03-27
161,In at .94.,Hoop,2008-04-26
162,"Good buy, should make out fine on that.",tbirddan,2008-04-28
163,what caused the dip in the last 2,Staranalyst,2008-04-28
164,Dont know. Just someone who wanted out?,tbirddan,2008-04-29
165,It doesnt take much action to push this,Hoop,2008-04-29
166,The FDA decision should have a big impact,tbirddan,2008-04-30
167,If the FDA will allow to continue Phase,Hoop,2008-04-30
168,"Good point, hadn't thought of it that way.",tbirddan,2008-04-30
169,CytRx Announces Tax Value of Distributed Shares of,surf1944,2008-05-07
170,Down 4k already. Would hope we would hear,Hoop,2008-05-09
171,FDA will take all the time they want,tbirddan,2008-05-11
172,"Yeppers, no choice but to wait. Painful as",Hoop,2008-05-12
173,Today's SEC Posting ,Hoop,2008-05-19
174,CytRx Announces First Quarter 2008 Financial Results,surf1944,2008-05-20
175,CYTR reversal candle along with impressive volume started,GreatSuccess,2008-05-23
176,Going to be tough to stay above $1,Hoop,2008-05-23
177,its gonna get there its a matter of,GreatSuccess,2008-05-23
178,Lots of lurkers accumulating.  :),Casprs1,2008-05-23
179,you will see allot of faces coming by,GreatSuccess,2008-05-23
180,"Well, consider me the first.... in @ $1 today.",Casprs1,2008-05-23
181,"could have been a tud lower yesterday, but",GreatSuccess,2008-05-23
182,I'm probably one of the longest longs here.,tbirddan,2008-05-23
183,Been in at .94 for awhile. Not really,Hoop,2008-05-23
184,"good catch, chart is just a beauty here,",GreatSuccess,2008-05-23
185,combine bottom reversal off charts with expected FDA,Hoop,2008-05-24
186,"That would surely do the trick, on top",GreatSuccess,2008-05-24
187,We are on the same page my friend...,Hoop,2008-05-24
188,CYTR - picked a few more here,GreatSuccess,2008-05-27
189,"Looks like it got some sellers, however, look",GreatSuccess,2008-05-27
190,CYTR may see a bounce today EOM,GreatSuccess,2008-05-28
191,Just picked up some more... it'll do more,Casprs1,2008-05-28
192,I just got an email for a proxy,Hoop,2008-05-29
193,Delisting notice (yawn),Hoop,2008-06-01
194,RedChip's 2008 Small-Cap Investor Conference in San Francisco,JoeBlack,2008-06-01
195,CytRx Receives Notice Regarding Closing Minimum Bid Price,JoeBlack,2008-06-01
196,Notice of Delisting or Failure to Satisfy a,JoeBlack,2008-06-01
197,Income Statement,JoeBlack,2008-06-01
198,CytRx to Present at the GTCbio's Third Assay,Hoop,2008-06-03
199,RedChip Independent Initiates Research Coverage on CytRx Corp.,JoeBlack,2008-06-05
200,Seems to be huge resistence keeping her at,Hoop,2008-06-05
201,CytRx Corporation Signs Definitive Agreement to Acquire Innovive,Hoop,2008-06-09
202,Cytrx Corp (CYTR). Target $3. Brean Murray initiates,eye_ater,2008-06-12
203,CytRx Corporation to Present at the Jefferies 2nd,JoeBlack,2008-06-18
204,RXXI's split seems to have premptied CYTR's true,mlkrborn,2008-06-26
205,Where is PowerPole?,mlkrborn,2008-07-16
206,whats up with both of these stock today??,bookert,2008-07-16
207,well...dont know if this has been posted but,bookert,2008-07-16
208,another interesting fact. If someone invested 10k in,bookert,2008-07-16
209,This link isnt about cytr or ivph but,bookert,2008-07-17
210, color=red TODAY'S PRESS RELEASE,EDWARD STEVENSON,2008-08-12
211,"Hello cytrs, ",foggy,2008-08-13
212,"Heres that interview from the 15th....its not much,",bookert,2008-08-19
213,http://www.youtube.com/watch?v=dXJ6o5rByMYthis one is pretty long,bookert,2008-09-14
214,this one is a lil better and probably,bookert,2008-09-14
215,<DELETED>,<DELETED>,2008-09-14
216,oh yeah? RXI fuvked CYTR!,mlkrborn,2008-10-15
217,How so??,bookert,2008-10-15
218,this will run soon from it being beat,tryz,2009-01-08
219,"good morning......CYTR.......patiently primed to explode,due diligence pr",tryz,2009-01-11
220,NEW PR RELEASE !!!!....... Prominent Oncologist David R.,tryz,2009-01-12
221,who r u tryz??  havnt seen your,bookert,2009-01-12
222,I am someone who sees great things from,tryz,2009-01-12
223,Nasdaq shows this as a strong buy...,TheNoviceChicago,2009-01-13
224,CYTR ready to go! Agree THC. In here,makingbiigdough,2009-01-13
225,Sorry i meant TNC..:-)Good Luck here! MBD,makingbiigdough,2009-01-13
226,Been churning nicely for accumulation here.  Could,TheNoviceChicago,2009-01-13
227,"Agreed, just doubled down here @.29! MBD",makingbiigdough,2009-01-13
228,Good one!  I got a little at,TheNoviceChicago,2009-01-13
229,CytRx Announces 2009 Clinical and Development Milestones ,TheNoviceChicago,2009-01-26
230,foggy.....you have been added as an assistant here,tryz,2009-01-29
231,"I completely agree whit you, they are ready",foggy,2009-01-31
232,"Patience is the key word here, it takes",foggy,2009-01-31
233,Getting a little movement this morning...,TheNoviceChicago,2009-02-04
234,nice volume this AM,wesley_,2009-02-04
235,"3/4 of yesterday's volume traded < 1 hour,",wesley_,2009-02-04
236,And up nearly 25%.  Nice to see,TheNoviceChicago,2009-02-04
237,Link to webcast...,TheNoviceChicago,2009-02-04
238,"According to Yahoo, this is trading barely above",TheNoviceChicago,2009-02-04
239,weeeee good move today .37/.38,wesley_,2009-02-04
240,"And very strong volume.  I bailed, because",TheNoviceChicago,2009-02-04
241,"yep, good luck! holding mine for longer term here",wesley_,2009-02-04
242,"something is brewing here, MM's upticking bid and ask",wesley_,2009-02-04
243,Why move up? Another manipulation? This explains! along,mlkrborn,2009-02-04
244,"lol, low volume lunch shake... chart shows change",wesley_,2009-02-04
245,shakers are gone... let's see a nice eod run,wesley_,2009-02-04
246,"15min. chart setup, on the way back up",wesley_,2009-02-04
247,0.35-0.39 day's range.,mlkrborn,2009-02-06
248,0.30 still interest?,mlkrborn,2009-02-22
249,MAJOR HOLDERS: INSIDERS  4.90 PERCENT;  ,mlkrborn,2009-03-04
250,Buy vol.-337004,sam1933,2009-03-26
251,After Hours Last: $ .44,sam1933,2009-03-27
252,California stem cell program needs a new treatment,sam1933,2009-03-30
253,RESISTANCE ABOVE  ,sam1933,2009-04-08
254,Y-Axisstockcharts.com/c-sc/sc?s=CYTR&p=W&yr=1&mn=4&dy=0&i=t7397999765,sam1933,2009-04-13
255,Sam! What is chart telling you?  I,mlkrborn,2009-04-17
256,i still think the better play would be cytr...,sam1933,2009-04-17
257,are you asking if its a better trade,bookert,2009-04-17
258,interesting criteria! Let me say both. are you,mlkrborn,2009-04-18
259,I wouldnt recommend trading it.....And as far as,bookert,2009-04-19
260,Studies in ClinicalTrials.gov ,sam1933,2009-04-23
261,Recent News and Articles ,sam1933,2009-04-23
262,The CytRx Drug Development Portfolio ,sam1933,2009-04-23
263,NOW IT'S GETTING INTERESTING MA(200) 1.72,sam1933,2009-05-18
264,CytRx's 45% ownership stake in RXi Pharmaceuticals Inc.,sam1933,2009-05-19
265,content.nasdaq.com/ibes/CYTR_Smallcon.jpg,sam1933,2009-06-05
266,CYTR CytRx initiated with a Mkt Outperform at,spencer_has_arrived,2009-06-08
267,In today CYTR nice chart and sector~ :),pj McMulligan,2009-06-08
268,thanks spencer~,sam1933,2009-06-08
269,Biotech and China Still Have Aggressive Trading,sam1933,2009-06-09
270,Target Price 2.50 Financial visualization ,sam1933,2009-06-09
271,Updated: 2009_06_01,sam1933,2009-06-10
272,STAR stands for:,sam1933,2009-06-10
273,"Nice DD Sam, been follwing this allready for",foggy,2009-06-11
274,CytRx's Tamibarotene Demonstrates Statistically Significant Anti-Tumor Activity ,mlkrborn,2009-06-17
275,Results of the trial were published in the,sam1933,2009-06-17
276,“We are delighted and encouraged by this proof,sam1933,2009-06-17
277,not to far from here...>>>,sam1933,2009-06-18
278,CYTR very nice today .85 so far from .75.,European,2009-06-22
279,CYTR .92 new hod weeeeeeeeeee!!!!,European,2009-06-22
280,News Out!,liquidmillions,2009-06-25
281,CytRx to Present Statistically Significant Evidence of Arimoclomol's,liquidmillions,2009-06-25
282,All aboard.,liquidmillions,2009-06-26
283,Pre-Market High: $ 1.85,sam1933,2009-06-29
284,CytRx Reports Favorable Progress Update for Its Pivotal,surf1944,2009-06-29
285,"8:31AM CytRx reports ""favorable"" progress update for its",surf1944,2009-06-29
286,http://www.mffais.com/cytr,surf1944,2009-06-29
287,http://www.form4oracle.com/company/cytrx-corp-cytr?id=1049,surf1944,2009-06-29
288,I feel sorry for whoever bought 1.85 this,European,2009-06-29
289,Surf what do your 2  links tell,mlkrborn,2009-06-29
290,It tells me no one is doing anything,surf1944,2009-06-29
291,surf; ,mlkrborn,2009-06-29
292,Do you have an idea of how much,HopeUnderstand,2009-06-29
293,I got in at $1.09... I almost got,HopeUnderstand,2009-06-29
294,Is anyone here going to the shareholders meeting,HopeUnderstand,2009-06-29
295,Messed up there. Bought in at $1.09. Live,HopeUnderstand,2009-06-29
296,CytRx Files Report with the FDA in Response,surf1944,2009-06-30
297,Beautiful close.,liquidmillions,2009-06-30
298,The meeting will be held at the Hotel,sam1933,2009-07-01
299,intraday's range so far: 1.02-1.21.,mlkrborn,2009-07-01
300,CytRx Corp: Insider Trading and Stock Options,sam1933,2009-07-10
301,FORM 8-K ,sam1933,2009-07-10
302,Must be nice to be an insider!,bookert,2009-07-10
303,CytRx's INNO-206 Significantly Inhibits Pancreatic Cancer Growth in,surf1944,2009-07-20
304,CytRx's Tamibarotene Receives Positive Opinion from the Committee,surf1944,2009-07-24
305,any thoughts for monday?,restripe,2009-07-26
306,CytRx Announces Compliance with NASDAQ's Minimum Bid Requirement,surf1944,2009-07-27
307,CytRx Drug Candidate INNO-206 Results in Ovarian Tumor,surf1944,2009-07-28
308,Surf; $1.00  NOW..  r u in?,mlkrborn,2009-08-04
309,"No, I always sell big gaps & big",surf1944,2009-08-04
310,CytRx's Drug Candidate INNO-206 Produces Statistically Significant Tumor,surf1944,2009-08-12
311,8:33AM CytRx demonstrates statistically significant cellular evidence of,surf1944,2009-08-24
312,CytRx expects to file FDA response in 4Q,surf1944,2009-09-08
313,CytRx to Present at the Sachs Associates Annual,I- B- N,2009-09-09
314,CytRx Secures Key European Patent for Arimoclomol ,I- B- N,2009-09-10
315,CYTR ,I- B- N,2009-09-14
316,CYTR - CytRx and Cephalon Oncology Therapies to,I- B- N,2009-09-14
317,there is a bit of more volume and,mlkrborn,2009-10-10
318,CytRx Fortifies Executive Suite with Addition of Chief,GuruTrader,2009-10-13
319,Does anyone still care about this stock?,Waaa,2009-10-20
320,Down to .94.....Huh?,Waaa,2009-10-20
321,I have been long on CYTR since about,Ecomike,2009-10-21
322,Hope the bottom is not too far below,Waaa,2009-10-22
323,Actually CYTR has a history of nice large,Ecomike,2009-10-22
324,"Somebody sold a huge lot at 10:30 am,",Ecomike,2009-10-22
325,I am just patiently awaiting earnings. If they,Waaa,2009-10-22
326,"WHAT? REAL earnings, what are those? First I",Ecomike,2009-10-22
327,"LOL I know, I'm an optimist",Waaa,2009-10-22
328,target(MA(200) 1.72) ,sam1933,2009-10-23
329,Eco; You are right! GL2U,mlkrborn,2009-10-27
330,CytRx Announces Publication of Paper Stating that Chaperone,surf1944,2009-10-28
331,"CYTR acted like it bottomed today, but RXII",Ecomike,2009-10-28
332,Review of Financial Results ,sam1933,2009-11-09
333,CYTR and RXII are both acting like they,Ecomike,2009-11-09
334,looks like they are^^^ ,sam1933,2009-11-09
335,Well their latest qtr earnings report may have,Ecomike,2009-11-09
336,CytRx to Initiate Phase 2 Clinical Trial with,surf1944,2009-11-18
337,BIOMEDREPORT WILL PUMP ON MONDAY,calhawk01,2009-11-20
338,CYTR gets a 57% rating based on Benjamin,sam1933,2009-11-20
339,"Can you elaborate on these ratings, and rating",Ecomike,2009-11-21
340,Guru Analysis for CytRx Corporation (CYTR),sam1933,2009-11-21
341,I have some RXII.  I am thinking,mr10001,2009-11-21
342,Couple of articles out today,Bulls23,2009-11-23
343,Finally FDA Releases Hold,mr10001,2009-12-02
344,"Poor timing is my guess, markets about to",Ecomike,2009-12-02
345,BioMedReports  has high hopes...,mr10001,2009-12-02
346,"Impressive! Does anyone listen to that group, news?",Ecomike,2009-12-02
347,I already own the stock,mr10001,2009-12-02
348,CytRx CYTR Merriman started with a Buy rating,surf1944,2009-12-03
349,That's great.  Where is everybody?,Penny59,2009-12-03
350,Buyers are conflicted,mr10001,2009-12-04
351,RXII has dropped from about $10 to $2,Ecomike,2009-12-05
352,"8:31AM CytRx announces ""positive"" Phase 2 results for",surf1944,2009-12-07
353,Thanks for the update.,Penny59,2009-12-07
354,Price target range of $1.60-2.40,sam1933,2009-12-07
355,FINANCIAL VIZUALIZATION-Target Price 2.33  ,sam1933,2009-12-07
356,Guess Who Owns 36%,mr10001,2009-12-21
357,Last I checked RXII was already way up,Ecomike,2009-12-21
358,"Hey, check out RNN and tell me what",IN The Mouth Of Madness,2009-12-22
359,<DELETED>,<DELETED>,2009-12-22
360,Good Catch,mr10001,2010-01-08
361,CytRx CYTR Roth Capital started with a Buy $2,surf1944,2010-01-08
362,<DELETED>,<DELETED>,2010-01-08
363,I think you sent a private massage to,mr10001,2010-01-09
364,Get ready to RUN,mr10001,2010-01-13
365,"Found this on RXII, which is partly owned",Ecomike,2010-01-17
366,Heads up folks! Bull warrior stocks dot com,Ecomike,2010-01-17
367,"I just loaded up more CYTR at $1.32,",Ecomike,2010-01-20
368,8:30AM CytRx announces 2010 clinical and development milestones,surf1944,2010-01-21
369,CytRx Puts Its Cancer Pipeline to the Test ,surf1944,2010-02-18
370,Notice; No One cares about investing in PHASE II,mr10001,2010-02-19
371,UpgradeRodman & Renshaw Raises CytRx Target Price to $3.00,mr10001,2010-03-16
372,"R & R March 16, 2010 update/ ",mr10001,2010-03-16
373,Nice! I will buying a lot more shares,Ecomike,2010-03-18
374,Well I did some charts and it looks,Ecomike,2010-03-21
375,CytRx to Receive $3.8 Million from Sale of,surf1944,2010-03-23
376,I still think looking at the charts that,Ecomike,2010-03-23
377,We are still a long way from $10! LOL,Ecomike,2010-03-27
378,LOL   can you put a couple,Crumbster,2010-03-28
379,"LOL, I learned from an ex floor trader",Ecomike,2010-03-28
380,Well we rallied off the second double fib,Ecomike,2010-04-03
381,8:30AM CytRx to initiate a Phase 2 clinical,surf1944,2010-04-07
382,"Sad to Say, but CYTR has cried ""NEW NEWS""",mr10001,2010-04-07
383,I think today's lows were a final buying,Ecomike,2010-04-07
384,New chart folks! $1.04 is the 68.2% fib,Ecomike,2010-04-07
385,CytRx's Bafetinib Receives Positive Opinion from the Committee,surf1944,2010-04-20
386,Will It Hold?,mr10001,2010-04-20
387,Short Squeeze Trigger reached,H8ster,2010-04-20
388,Then we need to put on the squeeze,Ecomike,2010-04-20
389,CytRx: All That Glitters Could be Gold ,surf1944,2010-04-20
390,"Great write up, thanks!",Ecomike,2010-04-21
391,(CYTR) GETS POSITIVE ORPHAN DRUG REVIEW. RODMAN &,seanknowsall,2010-04-27
392,Good to see that we could hold and,Ecomike,2010-04-27
393,I would be happy to see $2.00,mr10001,2010-04-28
394,"I am holding for $3, then I will",Ecomike,2010-04-28
395,Ben Around a long time in this stock,mr10001,2010-04-28
396,ummmm... todays jump.,seanknowsall,2010-04-30
397,CytRx's INNO-206 Rapidly Shrinks Human Tumors in an,surf1944,2010-05-03
398,"That is in the Street news too, I",Ecomike,2010-05-03
399,MMs?When you mention MM do you mean Market,mr10001,2010-05-03
400,"Market Makers Or is it manipulators, LOL, and",Ecomike,2010-05-03
401,Oh  just put up a chart that,Crumbster,2010-05-12
402,I still think this one is going to,Ecomike,2010-05-12
403,Research Trial Evaluating CytRx's Bafetinib in Brain Tumor,surf1944,2010-05-27
404,And this puppy is so oversold right now!,Ecomike,2010-05-28
405,We have phase 2 trial news:,Ecomike,2010-05-28
406,"We started a solid move higher this week,",Ecomike,2010-05-29
407,WE have great news. US Patent issued Bafetinib!,Ecomike,2010-06-07
408,"Yes, WE love cytr ",mr10001,2010-06-09
409,CytRx Set to Join the Russell 3000 Index,surf1944,2010-06-14
410,Show me the money,mr10001,2010-06-14
411,Good piece but forgot about OGXI' s adverse,mlkrborn,2010-06-14
412,CYTR 080!,mlkrborn,2010-06-14
413,WHAT?????,Ecomike,2010-06-14
414,CYTR 1$ ?????,ikingulu,2010-06-24
415,"I am still waiting for $2-$3 here, still",Ecomike,2010-06-26
416,I thought by joing the Russell 3000 it,ikingulu,2010-06-26
417,Well I have read stories before about stocks,Ecomike,2010-06-26
418,Feeling quite unloved here lately. Still wondering where,Ecomike,2010-07-10
419,CytRx Announces Substantial Progress with Its Bafetinib Clinical,surf1944,2010-07-19
420,"Nice, But when do I see PS Increase?",mr10001,2010-07-19
421,TODAY!!!! LOL.,Ecomike,2010-07-20
422,It just takes Some News,mr10001,2010-07-21
423,I am starting to think that the big,Ecomike,2010-07-21
424,Time to wake up folks and smell the,Ecomike,2010-07-22
425,Yeah I'm in bigly here today.  ,tvmetguy,2010-07-22
426,Interesting. Where do you get your short stock,Ecomike,2010-07-22
427,I like your enthusiasm.  It's been a,tvmetguy,2010-07-22
428,"Wow, thanks for the education, and link. Is",Ecomike,2010-07-23
429,That is a link to the daily short,tvmetguy,2010-07-23
430,The total short volume showed that it needed,Ecomike,2010-07-23
431,It usually has taken the market 2 days,mr10001,2010-07-23
432,We are up again another great success story,Ecomike,2010-07-29
433,"Break a BUCK, Break a BUCK,  Break",mr10001,2010-07-29
434,I am wishing I had bought more at,Ecomike,2010-07-30
435,Sounds like we could form a Club,mr10001,2010-07-30
436,"I think the world wide market pull backs,",Ecomike,2010-07-30
437,CytRx Reports 2010 Second Quarter Financial Results,surf1944,2010-08-09
438,"Very interesting results, we made a profit this",Ecomike,2010-08-09
